family,stage,prompt_key,side,layer,n_layers,depth,h_residual
olmo,aligned,institutional_medical_doctor_1,institution,27,32,late,5.656050682067871
olmo,aligned,institutional_medical_doctor_1,institution,28,32,late,2.56628155708313
olmo,aligned,institutional_medical_doctor_1,institution,29,32,late,2.906745433807373
olmo,aligned,institutional_medical_doctor_1,institution,30,32,late,4.322454452514648
olmo,aligned,institutional_medical_doctor_1,institution,31,32,late,5.000442028045654
olmo,aligned,institutional_police_citizen_1,individual,0,32,early,3.909315586090088
olmo,aligned,institutional_police_citizen_1,individual,1,32,early,6.575333595275879
olmo,aligned,institutional_police_citizen_1,individual,2,32,early,8.736886978149414
olmo,aligned,institutional_police_citizen_1,individual,3,32,early,9.25655460357666
olmo,aligned,institutional_police_citizen_1,individual,4,32,early,9.610122680664062
olmo,aligned,institutional_police_citizen_1,individual,5,32,early,9.763431549072266
olmo,aligned,institutional_police_citizen_1,individual,6,32,early,10.003713607788086
olmo,aligned,institutional_police_citizen_1,individual,7,32,early,10.01254940032959
olmo,aligned,institutional_police_citizen_1,individual,8,32,early,10.046180725097656
olmo,aligned,institutional_police_citizen_1,individual,9,32,early,10.141609191894531
olmo,aligned,institutional_police_citizen_1,individual,10,32,mid,10.201265335083008
olmo,aligned,institutional_police_citizen_1,individual,11,32,mid,10.321317672729492
olmo,aligned,institutional_police_citizen_1,individual,12,32,mid,10.112712860107422
olmo,aligned,institutional_police_citizen_1,individual,13,32,mid,9.79832935333252
olmo,aligned,institutional_police_citizen_1,individual,14,32,mid,9.998064994812012
olmo,aligned,institutional_police_citizen_1,individual,15,32,mid,9.166399955749512
olmo,aligned,institutional_police_citizen_1,individual,16,32,mid,3.464599609375
olmo,aligned,institutional_police_citizen_1,individual,17,32,mid,3.0878069400787354
olmo,aligned,institutional_police_citizen_1,individual,18,32,mid,0.28656524419784546
olmo,aligned,institutional_police_citizen_1,individual,19,32,mid,0.6696662902832031
olmo,aligned,institutional_police_citizen_1,individual,20,32,late,1.3640958070755005
olmo,aligned,institutional_police_citizen_1,individual,21,32,late,2.0290560722351074
olmo,aligned,institutional_police_citizen_1,individual,22,32,late,2.002182960510254
olmo,aligned,institutional_police_citizen_1,individual,23,32,late,3.3396754264831543
olmo,aligned,institutional_police_citizen_1,individual,24,32,late,3.4820644855499268
olmo,aligned,institutional_police_citizen_1,individual,25,32,late,3.4685657024383545
olmo,aligned,institutional_police_citizen_1,individual,26,32,late,2.658369541168213
olmo,aligned,institutional_police_citizen_1,individual,27,32,late,3.1416523456573486
olmo,aligned,institutional_police_citizen_1,individual,28,32,late,3.5550270080566406
olmo,aligned,institutional_police_citizen_1,individual,29,32,late,3.7311549186706543
olmo,aligned,institutional_police_citizen_1,individual,30,32,late,3.583298683166504
olmo,aligned,institutional_police_citizen_1,individual,31,32,late,4.218789100646973
olmo,aligned,institutional_police_officer_1,institution,0,32,early,3.741501808166504
olmo,aligned,institutional_police_officer_1,institution,1,32,early,6.605677604675293
olmo,aligned,institutional_police_officer_1,institution,2,32,early,9.101154327392578
olmo,aligned,institutional_police_officer_1,institution,3,32,early,9.439872741699219
olmo,aligned,institutional_police_officer_1,institution,4,32,early,9.900394439697266
olmo,aligned,institutional_police_officer_1,institution,5,32,early,10.387868881225586
olmo,aligned,institutional_police_officer_1,institution,6,32,early,10.235288619995117
olmo,aligned,institutional_police_officer_1,institution,7,32,early,10.296699523925781
olmo,aligned,institutional_police_officer_1,institution,8,32,early,9.77570629119873
olmo,aligned,institutional_police_officer_1,institution,9,32,early,10.11521053314209
olmo,aligned,institutional_police_officer_1,institution,10,32,mid,10.17988395690918
olmo,aligned,institutional_police_officer_1,institution,11,32,mid,10.328692436218262
olmo,aligned,institutional_police_officer_1,institution,12,32,mid,10.253637313842773
olmo,aligned,institutional_police_officer_1,institution,13,32,mid,9.746931076049805
olmo,aligned,institutional_police_officer_1,institution,14,32,mid,10.080449104309082
olmo,aligned,institutional_police_officer_1,institution,15,32,mid,9.366403579711914
olmo,aligned,institutional_police_officer_1,institution,16,32,mid,8.988525390625
olmo,aligned,institutional_police_officer_1,institution,17,32,mid,7.795114994049072
olmo,aligned,institutional_police_officer_1,institution,18,32,mid,6.572596073150635
olmo,aligned,institutional_police_officer_1,institution,19,32,mid,7.065641403198242
olmo,aligned,institutional_police_officer_1,institution,20,32,late,6.414028167724609
olmo,aligned,institutional_police_officer_1,institution,21,32,late,5.953756332397461
olmo,aligned,institutional_police_officer_1,institution,22,32,late,6.687830924987793
olmo,aligned,institutional_police_officer_1,institution,23,32,late,5.121359825134277
olmo,aligned,institutional_police_officer_1,institution,24,32,late,4.624093055725098
olmo,aligned,institutional_police_officer_1,institution,25,32,late,5.4385833740234375
olmo,aligned,institutional_police_officer_1,institution,26,32,late,5.545481204986572
olmo,aligned,institutional_police_officer_1,institution,27,32,late,4.629512786865234
olmo,aligned,institutional_police_officer_1,institution,28,32,late,3.3710765838623047
olmo,aligned,institutional_police_officer_1,institution,29,32,late,3.3259530067443848
olmo,aligned,institutional_police_officer_1,institution,30,32,late,4.105737686157227
olmo,aligned,institutional_police_officer_1,institution,31,32,late,4.977177619934082
olmo,aligned,institutional_govt_citizen_1,individual,0,32,early,4.255912780761719
olmo,aligned,institutional_govt_citizen_1,individual,1,32,early,6.544219493865967
olmo,aligned,institutional_govt_citizen_1,individual,2,32,early,8.268217086791992
olmo,aligned,institutional_govt_citizen_1,individual,3,32,early,8.953906059265137
olmo,aligned,institutional_govt_citizen_1,individual,4,32,early,9.767570495605469
olmo,aligned,institutional_govt_citizen_1,individual,5,32,early,10.09302806854248
olmo,aligned,institutional_govt_citizen_1,individual,6,32,early,10.25070571899414
olmo,aligned,institutional_govt_citizen_1,individual,7,32,early,10.167587280273438
olmo,aligned,institutional_govt_citizen_1,individual,8,32,early,10.163376808166504
olmo,aligned,institutional_govt_citizen_1,individual,9,32,early,9.906425476074219
olmo,aligned,institutional_govt_citizen_1,individual,10,32,mid,9.795426368713379
olmo,aligned,institutional_govt_citizen_1,individual,11,32,mid,9.789876937866211
olmo,aligned,institutional_govt_citizen_1,individual,12,32,mid,9.8198881149292
olmo,aligned,institutional_govt_citizen_1,individual,13,32,mid,9.793001174926758
olmo,aligned,institutional_govt_citizen_1,individual,14,32,mid,10.17278003692627
olmo,aligned,institutional_govt_citizen_1,individual,15,32,mid,9.59817123413086
olmo,aligned,institutional_govt_citizen_1,individual,16,32,mid,9.320035934448242
olmo,aligned,institutional_govt_citizen_1,individual,17,32,mid,7.859059810638428
olmo,aligned,institutional_govt_citizen_1,individual,18,32,mid,5.1152119636535645
olmo,aligned,institutional_govt_citizen_1,individual,19,32,mid,3.688296318054199
olmo,aligned,institutional_govt_citizen_1,individual,20,32,late,2.3573262691497803
olmo,aligned,institutional_govt_citizen_1,individual,21,32,late,1.072497844696045
olmo,aligned,institutional_govt_citizen_1,individual,22,32,late,3.498835563659668
olmo,aligned,institutional_govt_citizen_1,individual,23,32,late,5.81587028503418
olmo,aligned,institutional_govt_citizen_1,individual,24,32,late,6.753648281097412
olmo,aligned,institutional_govt_citizen_1,individual,25,32,late,6.107606887817383
olmo,aligned,institutional_govt_citizen_1,individual,26,32,late,6.082782745361328
olmo,aligned,institutional_govt_citizen_1,individual,27,32,late,5.57797908782959
olmo,aligned,institutional_govt_citizen_1,individual,28,32,late,4.580953598022461
olmo,aligned,institutional_govt_citizen_1,individual,29,32,late,4.229629993438721
olmo,aligned,institutional_govt_citizen_1,individual,30,32,late,3.066633701324463
olmo,aligned,institutional_govt_citizen_1,individual,31,32,late,3.7793068885803223
olmo,aligned,institutional_govt_agency_1,institution,0,32,early,4.147686004638672
olmo,aligned,institutional_govt_agency_1,institution,1,32,early,7.012907028198242
olmo,aligned,institutional_govt_agency_1,institution,2,32,early,9.630578994750977
olmo,aligned,institutional_govt_agency_1,institution,3,32,early,9.8787841796875
olmo,aligned,institutional_govt_agency_1,institution,4,32,early,10.103090286254883
olmo,aligned,institutional_govt_agency_1,institution,5,32,early,10.420843124389648
olmo,aligned,institutional_govt_agency_1,institution,6,32,early,10.190938949584961
olmo,aligned,institutional_govt_agency_1,institution,7,32,early,10.392796516418457
olmo,aligned,institutional_govt_agency_1,institution,8,32,early,10.28250503540039
olmo,aligned,institutional_govt_agency_1,institution,9,32,early,10.343204498291016
olmo,aligned,institutional_govt_agency_1,institution,10,32,mid,10.122812271118164
olmo,aligned,institutional_govt_agency_1,institution,11,32,mid,10.333122253417969
olmo,aligned,institutional_govt_agency_1,institution,12,32,mid,10.231759071350098
olmo,aligned,institutional_govt_agency_1,institution,13,32,mid,10.133129119873047
olmo,aligned,institutional_govt_agency_1,institution,14,32,mid,10.193239212036133
olmo,aligned,institutional_govt_agency_1,institution,15,32,mid,9.880023002624512
olmo,aligned,institutional_govt_agency_1,institution,16,32,mid,9.81410026550293
olmo,aligned,institutional_govt_agency_1,institution,17,32,mid,9.514201164245605
olmo,aligned,institutional_govt_agency_1,institution,18,32,mid,9.501556396484375
olmo,aligned,institutional_govt_agency_1,institution,19,32,mid,9.188434600830078
olmo,aligned,institutional_govt_agency_1,institution,20,32,late,7.8645524978637695
olmo,aligned,institutional_govt_agency_1,institution,21,32,late,7.3162713050842285
olmo,aligned,institutional_govt_agency_1,institution,22,32,late,4.838976860046387
olmo,aligned,institutional_govt_agency_1,institution,23,32,late,4.590383052825928
olmo,aligned,institutional_govt_agency_1,institution,24,32,late,3.7463693618774414
olmo,aligned,institutional_govt_agency_1,institution,25,32,late,3.4335014820098877
olmo,aligned,institutional_govt_agency_1,institution,26,32,late,4.396885395050049
olmo,aligned,institutional_govt_agency_1,institution,27,32,late,3.0949246883392334
olmo,aligned,institutional_govt_agency_1,institution,28,32,late,2.6471590995788574
olmo,aligned,institutional_govt_agency_1,institution,29,32,late,2.970477342605591
olmo,aligned,institutional_govt_agency_1,institution,30,32,late,3.520110845565796
olmo,aligned,institutional_govt_agency_1,institution,31,32,late,4.61958122253418
olmo,aligned,institutional_govt_citizen_2,individual,0,32,early,5.721279144287109
olmo,aligned,institutional_govt_citizen_2,individual,1,32,early,8.876094818115234
olmo,aligned,institutional_govt_citizen_2,individual,2,32,early,9.378689765930176
olmo,aligned,institutional_govt_citizen_2,individual,3,32,early,9.801197052001953
olmo,aligned,institutional_govt_citizen_2,individual,4,32,early,10.007526397705078
olmo,aligned,institutional_govt_citizen_2,individual,5,32,early,10.169553756713867
olmo,aligned,institutional_govt_citizen_2,individual,6,32,early,10.246490478515625
olmo,aligned,institutional_govt_citizen_2,individual,7,32,early,10.266719818115234
olmo,aligned,institutional_govt_citizen_2,individual,8,32,early,10.160791397094727
olmo,aligned,institutional_govt_citizen_2,individual,9,32,early,10.147963523864746
olmo,aligned,institutional_govt_citizen_2,individual,10,32,mid,10.038419723510742
olmo,aligned,institutional_govt_citizen_2,individual,11,32,mid,10.3851900100708
olmo,aligned,institutional_govt_citizen_2,individual,12,32,mid,10.256500244140625
olmo,aligned,institutional_govt_citizen_2,individual,13,32,mid,9.654312133789062
olmo,aligned,institutional_govt_citizen_2,individual,14,32,mid,10.028225898742676
olmo,aligned,institutional_govt_citizen_2,individual,15,32,mid,9.376474380493164
olmo,aligned,institutional_govt_citizen_2,individual,16,32,mid,8.525703430175781
olmo,aligned,institutional_govt_citizen_2,individual,17,32,mid,8.862739562988281
olmo,aligned,institutional_govt_citizen_2,individual,18,32,mid,6.3296284675598145
olmo,aligned,institutional_govt_citizen_2,individual,19,32,mid,8.069917678833008
olmo,aligned,institutional_govt_citizen_2,individual,20,32,late,5.345640182495117
olmo,aligned,institutional_govt_citizen_2,individual,21,32,late,6.665658473968506
olmo,aligned,institutional_govt_citizen_2,individual,22,32,late,7.9180192947387695
olmo,aligned,institutional_govt_citizen_2,individual,23,32,late,8.638782501220703
olmo,aligned,institutional_govt_citizen_2,individual,24,32,late,8.502866744995117
olmo,aligned,institutional_govt_citizen_2,individual,25,32,late,8.567277908325195
olmo,aligned,institutional_govt_citizen_2,individual,26,32,late,8.095067977905273
olmo,aligned,institutional_govt_citizen_2,individual,27,32,late,7.590938568115234
olmo,aligned,institutional_govt_citizen_2,individual,28,32,late,6.897562026977539
olmo,aligned,institutional_govt_citizen_2,individual,29,32,late,5.579500675201416
olmo,aligned,institutional_govt_citizen_2,individual,30,32,late,4.781468868255615
olmo,aligned,institutional_govt_citizen_2,individual,31,32,late,4.664102077484131
olmo,aligned,institutional_govt_agency_2,institution,0,32,early,4.2624101638793945
olmo,aligned,institutional_govt_agency_2,institution,1,32,early,8.587922096252441
olmo,aligned,institutional_govt_agency_2,institution,2,32,early,10.002429008483887
olmo,aligned,institutional_govt_agency_2,institution,3,32,early,9.904529571533203
olmo,aligned,institutional_govt_agency_2,institution,4,32,early,10.199912071228027
olmo,aligned,institutional_govt_agency_2,institution,5,32,early,10.413030624389648
olmo,aligned,institutional_govt_agency_2,institution,6,32,early,10.375307083129883
olmo,aligned,institutional_govt_agency_2,institution,7,32,early,10.373188018798828
olmo,aligned,institutional_govt_agency_2,institution,8,32,early,10.353094100952148
olmo,aligned,institutional_govt_agency_2,institution,9,32,early,10.201051712036133
olmo,aligned,institutional_govt_agency_2,institution,10,32,mid,10.162158966064453
olmo,aligned,institutional_govt_agency_2,institution,11,32,mid,10.221296310424805
