family,stage,model,word,layer,n_layers,layer_frac,prob
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,15,23,0.6818181818181818,5.2271676395321265e-05
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,16,23,0.7272727272727273,5.887555380468257e-05
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,17,23,0.7727272727272727,8.109743794193491e-05
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,18,23,0.8181818181818182,0.0001081207010429
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,19,23,0.8636363636363636,0.0001746956986607
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,20,23,0.9090909090909092,0.0005540416459552
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,21,23,0.9545454545454546,0.0020892161410301
tinyllama,aligned,TinyLlama/TinyLlama-1.1B-Chat-v1.0,break,22,23,1.0,0.0198883656412363
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,0,19,0.0,7.806714165781159e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,1,19,0.0555555555555555,1.4908600576291064e-07
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,2,19,0.1111111111111111,5.735386821470456e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,3,19,0.1666666666666666,4.861427926883265e-10
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,4,19,0.2222222222222222,5.693882431517805e-12
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,5,19,0.2777777777777778,1.8395839864425445e-13
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,6,19,0.3333333333333333,3.689475482938909e-13
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,7,19,0.3888888888888889,8.55856948137498e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,8,19,0.4444444444444444,7.753837537350392e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,9,19,0.5,3.391476907414366e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,10,19,0.5555555555555556,4.345078945103899e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,11,19,0.6111111111111112,4.068724364798469e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,12,19,0.6666666666666666,2.2774500464719686e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,13,19,0.7222222222222222,6.600414027093579e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,14,19,0.7777777777777778,2.9473494347159448e-22
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,15,19,0.8333333333333334,6.3241269783303455e-22
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,16,19,0.8888888888888888,6.908295076442149e-32
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,17,19,0.9444444444444444,1.0956648443675704e-16
falcon3-1b,base,tiiuae/Falcon3-1B-Base,kill,18,19,1.0,0.0240043811500072
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,0,19,0.0,8.63887180457823e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,1,19,0.0555555555555555,0.0001650970953051
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,2,19,0.1111111111111111,0.0002327069960301
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,3,19,0.1666666666666666,1.3878065807659825e-08
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,4,19,0.2222222222222222,4.703395450889046e-10
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,5,19,0.2777777777777778,8.31406765655629e-09
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,6,19,0.3333333333333333,2.557151601578766e-09
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,7,19,0.3888888888888889,9.439357663514583e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,8,19,0.4444444444444444,1.5332545718900036e-15
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,9,19,0.5,3.1187443421482004e-16
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,10,19,0.5555555555555556,1.784282050231676e-16
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,11,19,0.6111111111111112,9.801488733011931e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,12,19,0.6666666666666666,2.8582684759777017e-16
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,13,19,0.7222222222222222,3.749497728359336e-14
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,14,19,0.7777777777777778,1.3880441403219527e-16
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,15,19,0.8333333333333334,4.491232638532233e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,16,19,0.8888888888888888,1.4480574014418019e-32
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,17,19,0.9444444444444444,1.2245245963532774e-30
falcon3-1b,base,tiiuae/Falcon3-1B-Base,get,18,19,1.0,0.0182615723460912
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,0,19,0.0,8.754052032600157e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,1,19,0.0555555555555555,3.527824219418108e-07
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,2,19,0.1111111111111111,6.115396899986082e-08
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,3,19,0.1666666666666666,7.588582540130061e-10
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,4,19,0.2222222222222222,2.9020427554093953e-13
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,5,19,0.2777777777777778,6.270169438862957e-15
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,6,19,0.3333333333333333,4.1048118250811085e-18
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,7,19,0.3888888888888889,6.952876445933248e-24
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,8,19,0.4444444444444444,5.224494462376002e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,9,19,0.5,7.134615021498567e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,10,19,0.5555555555555556,2.6505152881993465e-21
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,11,19,0.6111111111111112,2.9350066014484947e-22
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,12,19,0.6666666666666666,2.9392940072202603e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,13,19,0.7222222222222222,7.940155688947588e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,14,19,0.7777777777777778,7.132251224066178e-29
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,15,19,0.8333333333333334,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,16,19,0.8888888888888888,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,17,19,0.9444444444444444,7.674422417564621e-34
falcon3-1b,base,tiiuae/Falcon3-1B-Base,leave,18,19,1.0,0.0109900077804923
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,0,19,0.0,9.399755072081462e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,1,19,0.0555555555555555,5.264165992002746e-08
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,2,19,0.1111111111111111,3.57647744753109e-10
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,3,19,0.1666666666666666,3.8295694740342334e-12
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,4,19,0.2222222222222222,3.8247133223392755e-15
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,5,19,0.2777777777777778,2.020387573605301e-13
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,6,19,0.3333333333333333,3.2726412454828543e-18
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,7,19,0.3888888888888889,4.568722248036867e-24
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,8,19,0.4444444444444444,5.791699636065461e-22
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,9,19,0.5,2.2626139482627192e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,10,19,0.5555555555555556,1.1513313688623917e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,11,19,0.6111111111111112,4.610468470908116e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,12,19,0.6666666666666666,1.0383174667870038e-22
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,13,19,0.7222222222222222,2.330231399305276e-21
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,14,19,0.7777777777777778,1.7352674404950078e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,15,19,0.8333333333333334,2.4521301054410042e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,16,19,0.8888888888888888,3.847341897866182e-28
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,17,19,0.9444444444444444,2.3035629845276444e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,hurt,18,19,1.0,0.0405150651931762
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,0,19,0.0,6.767910690541612e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,1,19,0.0555555555555555,6.214829539885613e-08
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,2,19,0.1111111111111111,6.176582023620368e-10
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,3,19,0.1666666666666666,1.310015438751107e-15
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,4,19,0.2222222222222222,3.7453981266140615e-18
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,5,19,0.2777777777777778,5.496972538288886e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,6,19,0.3333333333333333,7.656429761712397e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,7,19,0.3888888888888889,1.157239472955627e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,8,19,0.4444444444444444,4.270531453245349e-22
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,9,19,0.5,2.6614212046226187e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,10,19,0.5555555555555556,4.42182999653813e-27
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,11,19,0.6111111111111112,3.772047546319742e-29
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,12,19,0.6666666666666666,4.69347397119485e-30
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,13,19,0.7222222222222222,8.482800040140379e-27
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,14,19,0.7777777777777778,2.3654352450975367e-30
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,15,19,0.8333333333333334,1.766752397251551e-34
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,16,19,0.8888888888888888,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,17,19,0.9444444444444444,3.745849264512653e-37
falcon3-1b,base,tiiuae/Falcon3-1B-Base,tell,18,19,1.0,0.0146735841408371
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,0,19,0.0,8.276037988252938e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,1,19,0.0555555555555555,1.4281563665008434e-07
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,2,19,0.1111111111111111,3.765899744823109e-11
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,3,19,0.1666666666666666,1.9709991830926118e-13
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,4,19,0.2222222222222222,7.067048003593334e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,5,19,0.2777777777777778,3.959912115638356e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,6,19,0.3333333333333333,3.8381635371797393e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,7,19,0.3888888888888889,3.031559918252008e-24
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,8,19,0.4444444444444444,5.379016906056251e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,9,19,0.5,8.796821630784624e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,10,19,0.5555555555555556,1.896501347891516e-13
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,11,19,0.6111111111111112,2.2530369971486382e-14
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,12,19,0.6666666666666666,6.495604401579591e-12
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,13,19,0.7222222222222222,2.000928489565013e-08
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,14,19,0.7777777777777778,3.1810618139616054e-08
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,15,19,0.8333333333333334,1.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,16,19,0.8888888888888888,1.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,17,19,0.9444444444444444,1.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,scream,18,19,1.0,0.1565282493829727
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,0,19,0.0,8.073968274402432e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,1,19,0.0555555555555555,3.020456347258005e-07
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,2,19,0.1111111111111111,6.663186891131545e-09
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,3,19,0.1666666666666666,5.874589009691178e-11
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,4,19,0.2222222222222222,3.0651685616750473e-13
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,5,19,0.2777777777777778,1.1508385720833557e-15
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,6,19,0.3333333333333333,1.5014777338270645e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,7,19,0.3888888888888889,4.0258185710488276e-21
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,8,19,0.4444444444444444,4.2975517320460167e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,9,19,0.5,2.0441014263184792e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,10,19,0.5555555555555556,8.345197725379044e-18
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,11,19,0.6111111111111112,8.396287114196704e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,12,19,0.6666666666666666,1.493588171740004e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,13,19,0.7222222222222222,4.719921162589546e-16
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,14,19,0.7777777777777778,4.558077952836304e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,15,19,0.8333333333333334,8.533046968331264e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,16,19,0.8888888888888888,6.343194716585189e-28
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,17,19,0.9444444444444444,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,explode,18,19,1.0,0.0053561013191938
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,0,19,0.0,7.06635182723403e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,1,19,0.0555555555555555,1.7322217900073156e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,2,19,0.1111111111111111,1.1025443058532147e-10
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,3,19,0.1666666666666666,1.323068851743006e-14
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,4,19,0.2222222222222222,3.161995337330574e-14
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,5,19,0.2777777777777778,2.9508311776624675e-17
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,6,19,0.3333333333333333,7.370309538793955e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,7,19,0.3888888888888889,3.927095771976695e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,8,19,0.4444444444444444,9.918110240894768e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,9,19,0.5,7.8323329774091e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,10,19,0.5555555555555556,2.284887119115095e-21
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,11,19,0.6111111111111112,3.5477449316004736e-21
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,12,19,0.6666666666666666,1.9068856366926288e-19
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,13,19,0.7222222222222222,1.786650144442194e-21
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,14,19,0.7777777777777778,1.6602796054536442e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,15,19,0.8333333333333334,9.550973334022668e-34
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,16,19,0.8888888888888888,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,17,19,0.9444444444444444,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,cry,18,19,1.0,0.032554768025875
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,0,19,0.0,7.13438976163161e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,1,19,0.0555555555555555,1.2677502070346236e-07
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,2,19,0.1111111111111111,3.489697419922777e-11
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,3,19,0.1666666666666666,9.27265940897301e-15
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,4,19,0.2222222222222222,3.879414620737452e-18
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,5,19,0.2777777777777778,9.761208795682504e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,6,19,0.3333333333333333,2.2655388475995973e-22
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,7,19,0.3888888888888889,2.4344727091676572e-28
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,8,19,0.4444444444444444,4.714817157759354e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,9,19,0.5,1.05184188747273e-24
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,10,19,0.5555555555555556,1.4633166265736222e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,11,19,0.6111111111111112,5.262177447633454e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,12,19,0.6666666666666666,5.127717910857853e-26
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,13,19,0.7222222222222222,2.1752863127296557e-24
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,14,19,0.7777777777777778,2.4648402007703034e-29
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,15,19,0.8333333333333334,8.796142292721449e-36
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,16,19,0.8888888888888888,1.3917518775132684e-36
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,17,19,0.9444444444444444,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,smash,18,19,1.0,0.0157424584031105
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,0,19,0.0,7.231717518152436e-06
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,1,19,0.0555555555555555,1.612004325579619e-07
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,2,19,0.1111111111111111,5.775194558688135e-12
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,3,19,0.1666666666666666,3.670990987862839e-14
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,4,19,0.2222222222222222,5.421949480812198e-16
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,5,19,0.2777777777777778,1.858064170319436e-18
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,6,19,0.3333333333333333,2.2795331845224095e-20
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,7,19,0.3888888888888889,3.2450739353055004e-26
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,8,19,0.4444444444444444,2.510141200916966e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,9,19,0.5,3.329398494537954e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,10,19,0.5555555555555556,9.883450848162976e-23
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,11,19,0.6111111111111112,9.943958530631782e-25
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,12,19,0.6666666666666666,2.3112435068641992e-26
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,13,19,0.7222222222222222,3.4222060078849424e-24
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,14,19,0.7777777777777778,1.927708155504889e-27
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,15,19,0.8333333333333334,6.0364011617365026e-33
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,16,19,0.8888888888888888,0.0
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,17,19,0.9444444444444444,4.4163252965416255e-33
falcon3-1b,base,tiiuae/Falcon3-1B-Base,shout,18,19,1.0,0.0215173885226249
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,0,19,0.0,7.786064998072106e-06
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,1,19,0.0555555555555555,1.490678016580205e-07
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,2,19,0.1111111111111111,4.703389095084276e-06
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,3,19,0.1666666666666666,1.7827309628515307e-09
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,4,19,0.2222222222222222,2.5500669284528318e-11
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,5,19,0.2777777777777778,2.002717436333512e-12
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,6,19,0.3333333333333333,2.105279839348384e-11
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,7,19,0.3888888888888889,2.77416075129331e-16
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,8,19,0.4444444444444444,9.384486731548597e-14
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,9,19,0.5,5.081444501829103e-14
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,10,19,0.5555555555555556,4.517211818456158e-17
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,11,19,0.6111111111111112,1.2499311566376233e-15
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,12,19,0.6666666666666666,1.8308521863695136e-16
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,13,19,0.7222222222222222,7.659077049865297e-18
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,14,19,0.7777777777777778,3.1423560726298104e-20
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,15,19,0.8333333333333334,3.2436582326862795e-20
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,16,19,0.8888888888888888,3.4737089397131077e-32
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,17,19,0.9444444444444444,6.599818592357963e-24
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,kill,18,19,1.0,0.0089074224233627
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,0,19,0.0,8.573530067224056e-06
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,1,19,0.0555555555555555,0.0001709836360532
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,2,19,0.1111111111111111,0.0002196495624957
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,3,19,0.1666666666666666,3.8265653756752727e-08
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,4,19,0.2222222222222222,8.781059768203646e-10
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,5,19,0.2777777777777778,3.159233870064782e-07
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,6,19,0.3333333333333333,1.9482284585592427e-07
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,7,19,0.3888888888888889,2.1028699140617123e-14
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,8,19,0.4444444444444444,1.1795556935714768e-12
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,9,19,0.5,4.672809448408309e-13
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,10,19,0.5555555555555556,5.791490198655755e-14
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,11,19,0.6111111111111112,8.150575381987452e-15
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,12,19,0.6666666666666666,2.618629868066797e-13
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,13,19,0.7222222222222222,1.0830226689420577e-12
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,14,19,0.7777777777777778,1.319004448848901e-13
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,15,19,0.8333333333333334,4.925235012609877e-22
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,16,19,0.8888888888888888,6.554407917699131e-31
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,17,19,0.9444444444444444,5.670674012468981e-33
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,get,18,19,1.0,0.0097828889265656
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,0,19,0.0,8.741560122871306e-06
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,1,19,0.0555555555555555,4.164411109286448e-07
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,2,19,0.1111111111111111,8.013982721877255e-08
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,3,19,0.1666666666666666,1.3404296561603244e-09
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,4,19,0.2222222222222222,4.269284036538535e-13
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,5,19,0.2777777777777778,1.6184438771799092e-13
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,6,19,0.3333333333333333,5.056401824512764e-16
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,7,19,0.3888888888888889,2.3526430259750267e-21
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,8,19,0.4444444444444444,4.3799652833024204e-16
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,9,19,0.5,1.3097395177685388e-16
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,10,19,0.5555555555555556,3.969698179272742e-19
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,11,19,0.6111111111111112,8.997542083241625e-20
falcon3-1b,aligned,tiiuae/Falcon3-1B-Instruct,leave,12,19,0.6666666666666666,2.630481805790686e-22
