stage,prompt,layer,head,entropy,max_attn
sft,She loved him and hated him and wanted to,3,14,1.4477417469024658,0.42138671875
sft,She loved him and hated him and wanted to,3,15,1.144997239112854,0.66796875
sft,She loved him and hated him and wanted to,3,16,1.6274833679199219,0.370361328125
sft,She loved him and hated him and wanted to,3,17,1.7197413444519043,0.3359375
sft,She loved him and hated him and wanted to,3,18,1.8730367422103882,0.322265625
sft,She loved him and hated him and wanted to,3,19,1.4419004917144775,0.457763671875
sft,She loved him and hated him and wanted to,3,20,2.1780242919921875,0.145263671875
sft,She loved him and hated him and wanted to,3,21,1.7302745580673218,0.392333984375
sft,She loved him and hated him and wanted to,3,22,1.865438461303711,0.361328125
sft,She loved him and hated him and wanted to,3,23,1.8924733400344849,0.3271484375
sft,She loved him and hated him and wanted to,3,24,1.2138440608978271,0.55029296875
sft,She loved him and hated him and wanted to,3,25,1.6895503997802734,0.47314453125
sft,She loved him and hated him and wanted to,3,26,1.5321972370147705,0.439453125
sft,She loved him and hated him and wanted to,3,27,1.5752639770507812,0.357666015625
sft,She loved him and hated him and wanted to,3,28,1.7577285766601562,0.281005859375
sft,She loved him and hated him and wanted to,3,29,0.6672606468200684,0.79296875
sft,She loved him and hated him and wanted to,3,30,1.1364474296569824,0.52685546875
sft,She loved him and hated him and wanted to,3,31,1.9654396772384644,0.22314453125
sft,She loved him and hated him and wanted to,4,0,0.9510276317596436,0.533203125
sft,She loved him and hated him and wanted to,4,1,1.33157217502594,0.391357421875
sft,She loved him and hated him and wanted to,4,2,0.7240527868270874,0.82080078125
sft,She loved him and hated him and wanted to,4,3,1.6992461681365967,0.400634765625
sft,She loved him and hated him and wanted to,4,4,0.014554761350154877,0.99853515625
sft,She loved him and hated him and wanted to,4,5,1.8577203750610352,0.2802734375
sft,She loved him and hated him and wanted to,4,6,1.5196138620376587,0.5009765625
sft,She loved him and hated him and wanted to,4,7,1.5371646881103516,0.332275390625
sft,She loved him and hated him and wanted to,4,8,1.2560182809829712,0.642578125
sft,She loved him and hated him and wanted to,4,9,1.4582278728485107,0.439208984375
sft,She loved him and hated him and wanted to,4,10,1.4029885530471802,0.40771484375
sft,She loved him and hated him and wanted to,4,11,1.5969840288162231,0.501953125
sft,She loved him and hated him and wanted to,4,12,2.016925096511841,0.2391357421875
sft,She loved him and hated him and wanted to,4,13,1.32248854637146,0.438232421875
sft,She loved him and hated him and wanted to,4,14,1.0829570293426514,0.66455078125
sft,She loved him and hated him and wanted to,4,15,1.6252895593643188,0.32763671875
sft,She loved him and hated him and wanted to,4,16,1.6007366180419922,0.395751953125
sft,She loved him and hated him and wanted to,4,17,0.7297172546386719,0.78466796875
sft,She loved him and hated him and wanted to,4,18,2.0488381385803223,0.235595703125
sft,She loved him and hated him and wanted to,4,19,1.4623750448226929,0.459716796875
sft,She loved him and hated him and wanted to,4,20,1.7064441442489624,0.34521484375
sft,She loved him and hated him and wanted to,4,21,1.5792896747589111,0.44970703125
sft,She loved him and hated him and wanted to,4,22,0.11718341708183289,0.9814453125
sft,She loved him and hated him and wanted to,4,23,1.6599793434143066,0.3359375
sft,She loved him and hated him and wanted to,4,24,2.130626678466797,0.23193359375
sft,She loved him and hated him and wanted to,4,25,1.3725688457489014,0.61181640625
sft,She loved him and hated him and wanted to,4,26,1.1803287267684937,0.70068359375
sft,She loved him and hated him and wanted to,4,27,1.5733228921890259,0.41943359375
sft,She loved him and hated him and wanted to,4,28,1.287914514541626,0.62255859375
sft,She loved him and hated him and wanted to,4,29,0.4954872131347656,0.8642578125
sft,She loved him and hated him and wanted to,4,30,1.0515763759613037,0.7255859375
sft,She loved him and hated him and wanted to,4,31,1.1522045135498047,0.6611328125
sft,She loved him and hated him and wanted to,5,0,1.0881736278533936,0.5927734375
sft,She loved him and hated him and wanted to,5,1,1.744274377822876,0.343505859375
sft,She loved him and hated him and wanted to,5,2,0.9425973892211914,0.73193359375
sft,She loved him and hated him and wanted to,5,3,1.056381344795227,0.6904296875
sft,She loved him and hated him and wanted to,5,4,1.6578640937805176,0.407958984375
sft,She loved him and hated him and wanted to,5,5,1.0768811702728271,0.6142578125
sft,She loved him and hated him and wanted to,5,6,0.8251158595085144,0.71630859375
sft,She loved him and hated him and wanted to,5,7,1.1502587795257568,0.5302734375
sft,She loved him and hated him and wanted to,5,8,1.6251614093780518,0.48388671875
sft,She loved him and hated him and wanted to,5,9,1.2117853164672852,0.599609375
sft,She loved him and hated him and wanted to,5,10,1.5237544775009155,0.365234375
sft,She loved him and hated him and wanted to,5,11,0.8800078630447388,0.7373046875
sft,She loved him and hated him and wanted to,5,12,0.7395793199539185,0.76806640625
sft,She loved him and hated him and wanted to,5,13,1.340402603149414,0.54833984375
sft,She loved him and hated him and wanted to,5,14,1.3696022033691406,0.6083984375
sft,She loved him and hated him and wanted to,5,15,1.4251940250396729,0.546875
sft,She loved him and hated him and wanted to,5,16,1.2963813543319702,0.6064453125
sft,She loved him and hated him and wanted to,5,17,1.2416996955871582,0.47998046875
sft,She loved him and hated him and wanted to,5,18,0.9528313279151917,0.6376953125
sft,She loved him and hated him and wanted to,5,19,0.8294268846511841,0.7431640625
sft,She loved him and hated him and wanted to,5,20,1.3068134784698486,0.52197265625
sft,She loved him and hated him and wanted to,5,21,1.7858951091766357,0.296875
sft,She loved him and hated him and wanted to,5,22,1.3527369499206543,0.54541015625
sft,She loved him and hated him and wanted to,5,23,1.510384202003479,0.491455078125
sft,She loved him and hated him and wanted to,5,24,1.4415243864059448,0.489501953125
sft,She loved him and hated him and wanted to,5,25,1.721826434135437,0.409912109375
sft,She loved him and hated him and wanted to,5,26,1.9340975284576416,0.2135009765625
sft,She loved him and hated him and wanted to,5,27,1.5198931694030762,0.369873046875
sft,She loved him and hated him and wanted to,5,28,1.9025378227233887,0.25146484375
sft,She loved him and hated him and wanted to,5,29,0.9502462148666382,0.7373046875
sft,She loved him and hated him and wanted to,5,30,1.6220331192016602,0.441162109375
sft,She loved him and hated him and wanted to,5,31,1.12606942653656,0.7021484375
sft,She loved him and hated him and wanted to,6,0,1.3725907802581787,0.57568359375
sft,She loved him and hated him and wanted to,6,1,0.6935731172561646,0.8427734375
sft,She loved him and hated him and wanted to,6,2,1.44364595413208,0.470703125
sft,She loved him and hated him and wanted to,6,3,1.5466148853302002,0.42578125
sft,She loved him and hated him and wanted to,6,4,1.6893267631530762,0.293212890625
sft,She loved him and hated him and wanted to,6,5,1.344273328781128,0.61572265625
sft,She loved him and hated him and wanted to,6,6,1.2310720682144165,0.481201171875
sft,She loved him and hated him and wanted to,6,7,1.3454575538635254,0.456787109375
sft,She loved him and hated him and wanted to,6,8,1.0845812559127808,0.71142578125
sft,She loved him and hated him and wanted to,6,9,1.7748526334762573,0.26220703125
sft,She loved him and hated him and wanted to,6,10,1.9987684488296509,0.267333984375
sft,She loved him and hated him and wanted to,6,11,1.8898749351501465,0.323486328125
sft,She loved him and hated him and wanted to,6,12,1.2026565074920654,0.6650390625
sft,She loved him and hated him and wanted to,6,13,0.579466700553894,0.87255859375
sft,She loved him and hated him and wanted to,6,14,1.8927881717681885,0.3037109375
sft,She loved him and hated him and wanted to,6,15,1.3206392526626587,0.370849609375
sft,She loved him and hated him and wanted to,6,16,1.5408000946044922,0.51953125
sft,She loved him and hated him and wanted to,6,17,2.045491933822632,0.2333984375
sft,She loved him and hated him and wanted to,6,18,0.8427231311798096,0.81103515625
sft,She loved him and hated him and wanted to,6,19,2.115778923034668,0.188232421875
sft,She loved him and hated him and wanted to,6,20,0.06633922457695007,0.98974609375
sft,She loved him and hated him and wanted to,6,21,1.2502638101577759,0.61865234375
sft,She loved him and hated him and wanted to,6,22,1.4032169580459595,0.5361328125
sft,She loved him and hated him and wanted to,6,23,1.366847276687622,0.475341796875
sft,She loved him and hated him and wanted to,6,24,1.9492030143737793,0.23046875
sft,She loved him and hated him and wanted to,6,25,1.2295608520507812,0.525390625
sft,She loved him and hated him and wanted to,6,26,1.2240409851074219,0.611328125
sft,She loved him and hated him and wanted to,6,27,1.934178113937378,0.310302734375
sft,She loved him and hated him and wanted to,6,28,1.2981308698654175,0.57568359375
sft,She loved him and hated him and wanted to,6,29,1.6413816213607788,0.51806640625
sft,She loved him and hated him and wanted to,6,30,0.7418761253356934,0.818359375
sft,She loved him and hated him and wanted to,6,31,1.8404722213745117,0.306396484375
sft,She loved him and hated him and wanted to,7,0,1.8148140907287598,0.402587890625
sft,She loved him and hated him and wanted to,7,1,1.8279705047607422,0.227783203125
sft,She loved him and hated him and wanted to,7,2,1.9261562824249268,0.23974609375
sft,She loved him and hated him and wanted to,7,3,1.913304328918457,0.2890625
sft,She loved him and hated him and wanted to,7,4,0.21398958563804626,0.955078125
sft,She loved him and hated him and wanted to,7,5,0.7712504267692566,0.6025390625
sft,She loved him and hated him and wanted to,7,6,1.8699002265930176,0.337890625
sft,She loved him and hated him and wanted to,7,7,1.2026147842407227,0.556640625
sft,She loved him and hated him and wanted to,7,8,0.24072277545928955,0.95947265625
sft,She loved him and hated him and wanted to,7,9,1.8555837869644165,0.3388671875
sft,She loved him and hated him and wanted to,7,10,1.398761510848999,0.6181640625
sft,She loved him and hated him and wanted to,7,11,1.905105710029602,0.267333984375
sft,She loved him and hated him and wanted to,7,12,1.0086978673934937,0.7568359375
sft,She loved him and hated him and wanted to,7,13,1.7105021476745605,0.47900390625
sft,She loved him and hated him and wanted to,7,14,2.180032253265381,0.1468505859375
sft,She loved him and hated him and wanted to,7,15,1.952517032623291,0.30029296875
sft,She loved him and hated him and wanted to,7,16,1.410923719406128,0.60107421875
sft,She loved him and hated him and wanted to,7,17,2.0424604415893555,0.254150390625
sft,She loved him and hated him and wanted to,7,18,1.9525599479675293,0.303955078125
sft,She loved him and hated him and wanted to,7,19,2.1927356719970703,0.140869140625
sft,She loved him and hated him and wanted to,7,20,1.0409061908721924,0.75634765625
sft,She loved him and hated him and wanted to,7,21,1.6911489963531494,0.283935546875
sft,She loved him and hated him and wanted to,7,22,1.819023847579956,0.319580078125
sft,She loved him and hated him and wanted to,7,23,0.6440168619155884,0.869140625
sft,She loved him and hated him and wanted to,7,24,2.1477622985839844,0.1507568359375
sft,She loved him and hated him and wanted to,7,25,1.061588168144226,0.6044921875
sft,She loved him and hated him and wanted to,7,26,0.8024115562438965,0.67724609375
sft,She loved him and hated him and wanted to,7,27,0.5870797634124756,0.8818359375
sft,She loved him and hated him and wanted to,7,28,1.8599324226379395,0.240478515625
sft,She loved him and hated him and wanted to,7,29,1.3592660427093506,0.60595703125
sft,She loved him and hated him and wanted to,7,30,1.2197242975234985,0.64501953125
sft,She loved him and hated him and wanted to,7,31,2.1506009101867676,0.1822509765625
sft,She loved him and hated him and wanted to,8,0,1.0621483325958252,0.51416015625
sft,She loved him and hated him and wanted to,8,1,1.8851275444030762,0.334228515625
sft,She loved him and hated him and wanted to,8,2,1.5479258298873901,0.56103515625
sft,She loved him and hated him and wanted to,8,3,0.8060193657875061,0.79638671875
sft,She loved him and hated him and wanted to,8,4,1.1441376209259033,0.61279296875
sft,She loved him and hated him and wanted to,8,5,0.04072178900241852,0.9931640625
sft,She loved him and hated him and wanted to,8,6,0.43444573879241943,0.880859375
sft,She loved him and hated him and wanted to,8,7,1.5426051616668701,0.5029296875
sft,She loved him and hated him and wanted to,8,8,1.7687323093414307,0.278076171875
sft,She loved him and hated him and wanted to,8,9,1.5545144081115723,0.340087890625
sft,She loved him and hated him and wanted to,8,10,2.0703563690185547,0.2476806640625
sft,She loved him and hated him and wanted to,8,11,0.5905575156211853,0.7626953125
sft,She loved him and hated him and wanted to,8,12,0.460567831993103,0.9111328125
sft,She loved him and hated him and wanted to,8,13,1.6765215396881104,0.338623046875
sft,She loved him and hated him and wanted to,8,14,0.45621734857559204,0.916015625
