site_id,family,layer,model_id,pair,prompt_type,idx
3e197cacc3a1,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,A,2
3c1332b46be0,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,B,0
b69f08d7eecd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,B,1
f1d1a7ec3738,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,B,2
a894fab0b7a4,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,AB,0
1c9cddecdc65,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,AB,1
6b2119b1ebb8,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,AB,2
0a44eca5af17,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,A,0
d441590c9c12,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,A,1
1fffe35a0ce5,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,A,2
ce2774da0f79,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,B,0
c0e41454ef5a,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,B,1
221092369ba6,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,B,2
021821f5e1bd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,AB,0
6c852bd088b3,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,AB,1
35008fab6269,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,pleasure/pain,AB,2
8236d585fdd6,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,A,0
a443b38b414e,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,A,1
03a47b4bb021,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,A,2
1112dab4d665,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,B,0
9925681e905a,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,B,1
e815fd1e59d1,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,B,2
6f9a80c610f3,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,AB,0
3b02aba6d9e1,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,AB,1
570ab7ea8990,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,create/destroy,AB,2
65baed810baf,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,A,0
35fad0e83960,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,A,1
1ba3ec5edc5d,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,A,2
4234dfe0be7f,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,B,0
4e109bde9202,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,B,1
2ee97cedbc16,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,B,2
3e330d71b077,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,AB,0
8f6ad5ed78e7,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,AB,1
3cca82df10e1,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,free/captive,AB,2
31df4f29a926,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,0
ea0c5f2b9428,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,1
1a08f02aa836,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,2
5a1c826bfb70,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,0
0e4aa42b3962,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,1
034db3ede632,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,2
2d03b9cb414e,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,0
aeb3aa4591e4,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,1
ef559fc0f484,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,2
969fb6401156,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,0
5f00ec9d55fd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,1
a1cd282d5661,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,2
8a56f6c80d14,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,0
3bbe456d10d0,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,1
e6f47b5de996,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,neutral,N,2
