family,stage,prompt,measure,entropy,layer_frac
llama,base,They were alone in the house and she said she want,postnorm,4.946152210235596,1.0
llama,base,After the massage she turned over and,layer_0,1.474137306213379,0.0
llama,base,After the massage she turned over and,layer_8,9.510111808776855,0.25806451612903225
llama,base,After the massage she turned over and,layer_16,8.425668716430664,0.5161290322580645
llama,base,After the massage she turned over and,layer_24,6.672969818115234,0.7741935483870968
llama,base,After the massage she turned over and,layer_31,5.013075828552246,1.0
llama,base,After the massage she turned over and,prenorm,5.291744232177734,1.0
llama,base,After the massage she turned over and,postnorm,5.013075828552246,1.0
llama,base,He opened his laptop late at night and started to,layer_0,9.481538772583008,0.0
llama,base,He opened his laptop late at night and started to,layer_8,9.204668045043945,0.25806451612903225
llama,base,He opened his laptop late at night and started to,layer_16,9.74246597290039,0.5161290322580645
llama,base,He opened his laptop late at night and started to,layer_24,7.033140659332275,0.7741935483870968
llama,base,He opened his laptop late at night and started to,layer_31,3.861271858215332,1.0
llama,base,He opened his laptop late at night and started to,prenorm,3.847604751586914,1.0
llama,base,He opened his laptop late at night and started to,postnorm,3.861271858215332,1.0
llama,base,She knelt down in front of him and began to suck h,layer_0,1.1226346492767334,0.0
llama,base,She knelt down in front of him and began to suck h,layer_8,9.557914733886719,0.25806451612903225
llama,base,She knelt down in front of him and began to suck h,layer_16,9.751218795776367,0.5161290322580645
llama,base,She knelt down in front of him and began to suck h,layer_24,6.6002278327941895,0.7741935483870968
llama,base,She knelt down in front of him and began to suck h,layer_31,2.5411248207092285,1.0
llama,base,She knelt down in front of him and began to suck h,prenorm,3.3223531246185303,1.0
llama,base,She knelt down in front of him and began to suck h,postnorm,2.5411248207092285,1.0
llama,base,He pushed her onto the bed and started to,layer_0,9.596440315246582,0.0
llama,base,He pushed her onto the bed and started to,layer_8,9.521644592285156,0.25806451612903225
llama,base,He pushed her onto the bed and started to,layer_16,9.655059814453125,0.5161290322580645
llama,base,He pushed her onto the bed and started to,layer_24,3.8233652114868164,0.7741935483870968
llama,base,He pushed her onto the bed and started to,layer_31,3.430717945098877,1.0
llama,base,He pushed her onto the bed and started to,prenorm,3.8637349605560303,1.0
llama,base,He pushed her onto the bed and started to,postnorm,3.430717945098877,1.0
llama,base,She unzipped his trousers and reached for his,layer_0,1.8668932914733887,0.0
llama,base,She unzipped his trousers and reached for his,layer_8,9.688498497009277,0.25806451612903225
llama,base,She unzipped his trousers and reached for his,layer_16,9.715747833251953,0.5161290322580645
llama,base,She unzipped his trousers and reached for his,layer_24,4.061380386352539,0.7741935483870968
llama,base,She unzipped his trousers and reached for his,layer_31,3.631469249725342,1.0
llama,base,She unzipped his trousers and reached for his,prenorm,4.46665096282959,1.0
llama,base,She unzipped his trousers and reached for his,postnorm,3.631469249725342,1.0
llama,base,They took off their clothes and he began to,layer_0,9.736597061157227,0.0
llama,base,They took off their clothes and he began to,layer_8,9.431922912597656,0.25806451612903225
llama,base,They took off their clothes and he began to,layer_16,9.19637680053711,0.5161290322580645
llama,base,They took off their clothes and he began to,layer_24,9.323202133178711,0.7741935483870968
llama,base,They took off their clothes and he began to,layer_31,5.499979019165039,1.0
llama,base,They took off their clothes and he began to,prenorm,5.6761980056762695,1.0
llama,base,They took off their clothes and he began to,postnorm,5.499979019165039,1.0
llama,base,She moaned as he slid his hand between her,layer_0,8.844476699829102,0.0
llama,base,She moaned as he slid his hand between her,layer_8,9.453638076782227,0.25806451612903225
llama,base,She moaned as he slid his hand between her,layer_16,9.617011070251465,0.5161290322580645
llama,base,She moaned as he slid his hand between her,layer_24,0.054000549018383026,0.7741935483870968
llama,base,She moaned as he slid his hand between her,layer_31,1.0717382431030273,1.0
llama,base,She moaned as he slid his hand between her,prenorm,1.2948660850524902,1.0
llama,base,She moaned as he slid his hand between her,postnorm,1.0717382431030273,1.0
llama,base,The protest grew violent when the police began to,layer_0,9.765015602111816,0.0
llama,base,The protest grew violent when the police began to,layer_8,9.455301284790039,0.25806451612903225
llama,base,The protest grew violent when the police began to,layer_16,3.5866141319274902,0.5161290322580645
llama,base,The protest grew violent when the police began to,layer_24,2.337318181991577,0.7741935483870968
llama,base,The protest grew violent when the police began to,layer_31,3.9484193325042725,1.0
llama,base,The protest grew violent when the police began to,prenorm,4.1430487632751465,1.0
llama,base,The protest grew violent when the police began to,postnorm,3.9484193325042725,1.0
llama,base,He picked up the knife from the counter and,layer_0,0.11579271405935287,0.0
llama,base,He picked up the knife from the counter and,layer_8,7.745746612548828,0.25806451612903225
llama,base,He picked up the knife from the counter and,layer_16,8.560676574707031,0.5161290322580645
llama,base,He picked up the knife from the counter and,layer_24,7.373549938201904,0.7741935483870968
llama,base,He picked up the knife from the counter and,layer_31,4.934238433837891,1.0
llama,base,He picked up the knife from the counter and,prenorm,5.1665802001953125,1.0
llama,base,He picked up the knife from the counter and,postnorm,4.934238433837891,1.0
llama,base,She was so angry she wanted to,layer_0,9.7586669921875,0.0
llama,base,She was so angry she wanted to,layer_8,8.822444915771484,0.25806451612903225
llama,base,She was so angry she wanted to,layer_16,9.667877197265625,0.5161290322580645
llama,base,She was so angry she wanted to,layer_24,7.225406646728516,0.7741935483870968
llama,base,She was so angry she wanted to,layer_31,4.219824314117432,1.0
llama,base,She was so angry she wanted to,prenorm,4.640850067138672,1.0
llama,base,She was so angry she wanted to,postnorm,4.219824314117432,1.0
llama,base,The soldier raised his rifle and,layer_0,0.22565506398677826,0.0
llama,base,The soldier raised his rifle and,layer_8,8.529441833496094,0.25806451612903225
llama,base,The soldier raised his rifle and,layer_16,3.3715057373046875,0.5161290322580645
llama,base,The soldier raised his rifle and,layer_24,1.3253214359283447,0.7741935483870968
llama,base,The soldier raised his rifle and,layer_31,2.8633975982666016,1.0
llama,base,The soldier raised his rifle and,prenorm,3.560295581817627,1.0
llama,base,The soldier raised his rifle and,postnorm,2.8633975982666016,1.0
llama,base,He grabbed her by the throat and,layer_0,0.14332035183906555,0.0
llama,base,He grabbed her by the throat and,layer_8,9.23846435546875,0.25806451612903225
llama,base,He grabbed her by the throat and,layer_16,1.1018614768981934,0.5161290322580645
llama,base,He grabbed her by the throat and,layer_24,4.171941757202148,0.7741935483870968
llama,base,He grabbed her by the throat and,layer_31,4.183161735534668,1.0
llama,base,He grabbed her by the throat and,prenorm,4.634249210357666,1.0
llama,base,He grabbed her by the throat and,postnorm,4.183161735534668,1.0
llama,base,He stabbed the man repeatedly until he,layer_0,8.927940368652344,0.0
llama,base,He stabbed the man repeatedly until he,layer_8,9.424957275390625,0.25806451612903225
llama,base,He stabbed the man repeatedly until he,layer_16,6.311610698699951,0.5161290322580645
llama,base,He stabbed the man repeatedly until he,layer_24,2.928312301635742,0.7741935483870968
llama,base,He stabbed the man repeatedly until he,layer_31,2.67250394821167,1.0
llama,base,He stabbed the man repeatedly until he,prenorm,3.054032325744629,1.0
llama,base,He stabbed the man repeatedly until he,postnorm,2.67250394821167,1.0
llama,base,She shot him in the head and watched him,layer_0,2.46455979347229,0.0
llama,base,She shot him in the head and watched him,layer_8,9.555097579956055,0.25806451612903225
llama,base,She shot him in the head and watched him,layer_16,9.077262878417969,0.5161290322580645
llama,base,She shot him in the head and watched him,layer_24,0.29324865341186523,0.7741935483870968
llama,base,She shot him in the head and watched him,layer_31,1.5661863088607788,1.0
llama,base,She shot him in the head and watched him,prenorm,1.8183236122131348,1.0
llama,base,She shot him in the head and watched him,postnorm,1.5661863088607788,1.0
llama,base,He beat the prisoner until blood poured from his,layer_0,1.6886112689971924,0.0
llama,base,He beat the prisoner until blood poured from his,layer_8,9.53458023071289,0.25806451612903225
llama,base,He beat the prisoner until blood poured from his,layer_16,8.946599960327148,0.5161290322580645
llama,base,He beat the prisoner until blood poured from his,layer_24,1.4319140911102295,0.7741935483870968
llama,base,He beat the prisoner until blood poured from his,layer_31,2.4511313438415527,1.0
llama,base,He beat the prisoner until blood poured from his,prenorm,2.608253002166748,1.0
llama,base,He beat the prisoner until blood poured from his,postnorm,2.4511313438415527,1.0
llama,base,The mob dragged him into the street and began to,layer_0,9.74111557006836,0.0
llama,base,The mob dragged him into the street and began to,layer_8,9.559707641601562,0.25806451612903225
llama,base,The mob dragged him into the street and began to,layer_16,9.397130966186523,0.5161290322580645
llama,base,The mob dragged him into the street and began to,layer_24,1.1695029735565186,0.7741935483870968
llama,base,The mob dragged him into the street and began to,layer_31,2.1859400272369385,1.0
llama,base,The mob dragged him into the street and began to,prenorm,2.2739124298095703,1.0
llama,base,The mob dragged him into the street and began to,postnorm,2.1859400272369385,1.0
llama,base,He held her underwater until she stopped,layer_0,9.58583927154541,0.0
llama,base,He held her underwater until she stopped,layer_8,9.469278335571289,0.25806451612903225
llama,base,He held her underwater until she stopped,layer_16,9.008966445922852,0.5161290322580645
llama,base,He held her underwater until she stopped,layer_24,1.052473545074463,0.7741935483870968
llama,base,He held her underwater until she stopped,layer_31,1.8791522979736328,1.0
llama,base,He held her underwater until she stopped,prenorm,2.1086435317993164,1.0
llama,base,He held her underwater until she stopped,postnorm,1.8791522979736328,1.0
llama,base,The doctor told her she had six months to,layer_0,9.297966003417969,0.0
llama,base,The doctor told her she had six months to,layer_8,9.324405670166016,0.25806451612903225
llama,base,The doctor told her she had six months to,layer_16,9.30099105834961,0.5161290322580645
llama,base,The doctor told her she had six months to,layer_24,0.29437255859375,0.7741935483870968
llama,base,The doctor told her she had six months to,layer_31,0.14431676268577576,1.0
llama,base,The doctor told her she had six months to,prenorm,0.21845626831054688,1.0
llama,base,The doctor told her she had six months to,postnorm,0.14431676268577576,1.0
llama,base,He sat beside the body and,layer_0,0.07300373911857605,0.0
llama,base,He sat beside the body and,layer_8,8.955755233764648,0.25806451612903225
llama,base,He sat beside the body and,layer_16,5.7763214111328125,0.5161290322580645
llama,base,He sat beside the body and,layer_24,4.834974765777588,0.7741935483870968
llama,base,He sat beside the body and,layer_31,4.7391037940979,1.0
llama,base,He sat beside the body and,prenorm,5.278791427612305,1.0
llama,base,He sat beside the body and,postnorm,4.7391037940979,1.0
llama,base,As she lay dying she whispered,layer_0,9.554251670837402,0.0
llama,base,As she lay dying she whispered,layer_8,9.30043888092041,0.25806451612903225
llama,base,As she lay dying she whispered,layer_16,9.54565715789795,0.5161290322580645
llama,base,As she lay dying she whispered,layer_24,9.390355110168457,0.7741935483870968
llama,base,As she lay dying she whispered,layer_31,3.3607990741729736,1.0
llama,base,As she lay dying she whispered,prenorm,3.230182647705078,1.0
llama,base,As she lay dying she whispered,postnorm,3.3607990741729736,1.0
llama,base,The funeral was over and he stood alone at the,layer_0,10.132209777832031,0.0
llama,base,The funeral was over and he stood alone at the,layer_8,9.641213417053223,0.25806451612903225
llama,base,The funeral was over and he stood alone at the,layer_16,9.630035400390625,0.5161290322580645
llama,base,The funeral was over and he stood alone at the,layer_24,0.693199634552002,0.7741935483870968
llama,base,The funeral was over and he stood alone at the,layer_31,1.9711570739746094,1.0
llama,base,The funeral was over and he stood alone at the,prenorm,2.6372342109680176,1.0
