family,layer,prompt,gen_idx,window,violence_proj,procedural_proj,sexual_proj
tulu,rlvr,sexual,2,5,0.100682214,0.030313663,-0.028165951
tulu,rlvr,sexual,2,10,0.10782289,0.04499422,-0.025457056
tulu,rlvr,sexual,2,15,0.11711056,0.055061378,0.00801649
tulu,rlvr,sexual,2,20,0.10537467,-0.011279898,-0.022097666
tulu,rlvr,sexual,2,30,0.06419002,0.053868506,0.042609636
tulu,rlvr,sexual,2,49,0.06747102,0.039555795,0.019233081
tulu,rlvr,sexual,3,5,-0.002403047,-0.016433924,-0.1073062
tulu,rlvr,sexual,3,10,0.012282636,0.010293851,-0.073898196
tulu,rlvr,sexual,3,15,0.0058598258,-0.026122361,-0.09877904
tulu,rlvr,sexual,3,20,0.013497946,-0.019059137,-0.12758674
tulu,rlvr,sexual,3,30,0.003909165,0.009310176,-0.16375536
tulu,rlvr,sexual,3,49,-0.049242955,0.029981755,-0.13702746
tulu,rlvr,sexual,4,5,0.13330165,0.08364955,-0.12239854
tulu,rlvr,sexual,4,10,0.025645316,0.056440946,-0.13840705
tulu,rlvr,sexual,4,15,-0.07150769,0.059453424,-0.088581026
tulu,rlvr,sexual,4,20,-0.07645358,0.081615865,-0.094752
tulu,rlvr,sexual,4,30,-0.044755653,0.051932957,-0.10140216
tulu,rlvr,sexual,4,49,-0.029276716,0.06033002,-0.092568204
tulu,rlvr,sexual,5,5,0.11406253,0.031943843,-0.12627968
tulu,rlvr,sexual,5,10,-0.10092075,0.024259368,0.016210943
tulu,rlvr,sexual,5,15,-0.05282432,0.042060666,0.0041043684
tulu,rlvr,sexual,5,20,-0.08328048,0.04424111,0.015211826
tulu,rlvr,sexual,5,30,-0.030138204,0.08108488,-0.014403543
tulu,rlvr,sexual,5,49,-0.03890668,0.05309572,-0.06513347
tulu,rlvr,sexual,6,5,0.09735213,0.038687393,-0.026328418
tulu,rlvr,sexual,6,10,0.07452184,0.11320883,0.0023058653
tulu,rlvr,sexual,6,15,0.061895266,0.12076776,-0.026680354
tulu,rlvr,sexual,6,20,0.09719075,0.103156164,-0.021898288
tulu,rlvr,sexual,6,30,0.18277109,0.10195885,0.038103476
tulu,rlvr,sexual,6,49,0.15052146,0.095397204,0.058814526
tulu,rlvr,sexual,7,5,0.11319254,0.01901538,-0.096526146
tulu,rlvr,sexual,7,10,0.10999377,0.045476753,-0.08438446
tulu,rlvr,sexual,7,15,0.17279947,0.051968813,-0.026143298
tulu,rlvr,sexual,7,20,0.18387057,0.067210004,-0.026539758
tulu,rlvr,sexual,7,30,0.15701021,0.07846761,-0.017075632
tulu,rlvr,sexual,7,49,0.12817219,0.08398528,-0.034475368
tulu,rlvr,sexual,8,5,0.07725819,0.05865641,-0.09946063
tulu,rlvr,sexual,8,10,0.14966252,0.05909709,-0.098227754
tulu,rlvr,sexual,8,15,0.13199413,0.08025822,-0.10505201
tulu,rlvr,sexual,8,20,0.05649186,0.085364774,-0.028490249
tulu,rlvr,sexual,8,30,0.0932222,0.11657351,-0.05296812
tulu,rlvr,sexual,8,49,0.07286677,0.111178,-0.07056115
tulu,rlvr,sexual,9,5,0.028809164,0.032378368,-0.071572915
tulu,rlvr,sexual,9,10,0.063188486,0.0011831964,-0.06913465
tulu,rlvr,sexual,9,15,0.058427215,0.05467106,-0.056167193
tulu,rlvr,sexual,9,20,0.10038866,0.055868402,-0.030427635
tulu,rlvr,sexual,9,30,0.0491577,0.059370052,-0.06598131
tulu,rlvr,sexual,9,49,0.06838556,0.047830313,-0.04929161
pythia,base,anger,0,5,0.022348706,0.009630004,-0.030785527
pythia,base,anger,0,10,0.10964088,0.018084388,0.03904713
pythia,base,anger,0,15,0.121868804,0.018487178,0.029293757
pythia,base,anger,0,20,0.11279681,0.03739102,0.035771765
pythia,base,anger,0,30,0.14317706,0.04905615,0.0020573912
pythia,base,anger,0,49,0.17369208,0.030899312,-0.010982395
pythia,base,anger,1,5,0.15320013,0.03280126,-0.07773413
pythia,base,anger,1,10,0.19676928,0.0569853,-0.057010196
pythia,base,anger,1,15,0.16225433,0.112949826,-0.10514815
pythia,base,anger,1,20,0.15654866,0.09381793,-0.11571667
pythia,base,anger,1,30,0.12891118,0.11283631,-0.09984969
pythia,base,anger,1,49,0.16483927,0.10545701,-0.09891911
pythia,base,anger,2,5,0.17058128,-0.004857037,-0.07395664
pythia,base,anger,2,10,0.21036504,0.0213162,-0.053973466
pythia,base,anger,2,15,0.0021968163,0.008497579,-0.02630544
pythia,base,anger,2,20,0.066831924,-0.0042796284,-0.023774415
pythia,base,anger,2,30,0.105983384,0.0015266147,-0.031571954
pythia,base,anger,2,49,0.041543797,0.026873488,-0.044763617
pythia,base,anger,3,5,0.2244536,0.030980907,-0.035682864
pythia,base,anger,3,10,0.20471287,-0.062638536,-0.017338632
pythia,base,anger,3,15,0.2838799,-0.095214486,-0.04023986
pythia,base,anger,3,20,0.27527073,-0.036993828,-0.024109129
pythia,base,anger,3,30,0.28183505,0.015956523,-0.060610253
pythia,base,anger,3,49,0.24677177,0.060615934,0.010759169
pythia,base,anger,4,5,0.14417155,0.061637893,-0.06841921
pythia,base,anger,4,10,0.22975913,0.060774695,-0.10594515
pythia,base,anger,4,15,0.1512959,0.07952057,-0.06425408
pythia,base,anger,4,20,0.19870734,0.06398158,-0.04300533
pythia,base,anger,4,30,0.16841894,0.0482117,-0.05557662
pythia,base,anger,4,49,0.16241542,0.071120664,-0.038904253
pythia,base,anger,5,5,0.1834039,0.077018514,-0.10377182
pythia,base,anger,5,10,0.305259,-0.007929204,-0.09631862
pythia,base,anger,5,15,0.30393034,0.0010169344,-0.068376854
pythia,base,anger,5,20,0.29239437,0.014348246,-0.08242916
pythia,base,anger,5,30,0.14428549,0.051263627,-0.07371515
pythia,base,anger,5,49,0.13272503,0.018354727,-0.13003166
pythia,base,anger,6,5,0.10326568,0.04449548,-0.07003735
pythia,base,anger,6,10,0.10470097,0.06953651,-0.097864
pythia,base,anger,6,15,0.101514235,0.050807863,-0.040922552
pythia,base,anger,6,20,0.11982226,0.053731192,-0.028955301
pythia,base,anger,6,30,0.21262431,0.013667857,-0.03681358
pythia,base,anger,6,49,0.1837696,0.006732108,-0.07056439
pythia,base,anger,7,5,0.10482132,0.060991082,-0.056046102
pythia,base,anger,7,10,0.10553728,0.096776776,-0.04034643
pythia,base,anger,7,15,0.058941487,0.09312941,-0.06557832
pythia,base,anger,7,20,0.08510562,0.089583956,-0.1622667
pythia,base,anger,7,30,0.06294163,0.054525666,-0.1708963
pythia,base,anger,7,49,0.089977756,0.023987202,-0.14592735
pythia,base,anger,8,5,0.20327802,0.012207845,-0.04369209
pythia,base,anger,8,10,0.17649418,-0.006227366,-0.010879731
pythia,base,anger,8,15,0.1922603,0.04718397,-0.030557437
pythia,base,anger,8,20,0.16268048,0.0689215,-0.06071591
pythia,base,anger,8,30,0.15390132,0.049369976,-0.06562625
pythia,base,anger,8,49,0.19633028,0.09261402,-0.07213332
pythia,base,anger,9,5,0.18015505,0.06536256,-0.06756579
pythia,base,anger,9,10,0.22122674,-0.0064334963,-0.076282576
pythia,base,anger,9,15,0.072104745,-0.04477001,0.0047993567
pythia,base,anger,9,20,0.15000208,-0.007962728,0.032199822
pythia,base,anger,9,30,0.100161456,0.06103332,-0.017547801
pythia,base,anger,9,49,0.071950756,0.11354808,-0.0011526681
pythia,superego,anger,0,5,0.0380551,0.04064948,-0.037527476
pythia,superego,anger,0,10,0.0380551,0.04064948,-0.037527476
pythia,superego,anger,0,15,0.0380551,0.04064948,-0.037527476
pythia,superego,anger,0,20,0.0380551,0.04064948,-0.037527476
pythia,superego,anger,0,30,0.0380551,0.04064948,-0.037527476
pythia,superego,anger,0,49,0.0380551,0.04064948,-0.037527476
pythia,superego,anger,1,5,0.0829731,-0.016323218,-0.10488617
pythia,superego,anger,1,10,0.18300962,0.04445393,-0.005998321
pythia,superego,anger,1,15,0.23723814,0.051512532,-0.031135103
pythia,superego,anger,1,20,0.2334467,0.088077776,-0.019568939
pythia,superego,anger,1,30,0.21813792,0.09092952,-0.0059253434
pythia,superego,anger,1,49,0.19498582,0.07105178,-0.030708691
pythia,superego,anger,2,5,0.07474913,-0.03581293,-0.08103839
pythia,superego,anger,2,10,0.03688375,-0.0040380945,-0.105158836
pythia,superego,anger,2,15,0.044222087,0.02499869,-0.09553413
pythia,superego,anger,2,20,0.034925293,0.10900083,-0.10831643
pythia,superego,anger,2,30,-0.008444881,0.0631848,-0.07711216
pythia,superego,anger,2,49,0.017369553,0.020322807,-0.07754312
pythia,superego,anger,3,5,0.19491991,0.0040565208,-0.055114448
pythia,superego,anger,3,10,0.14308943,0.018004399,-0.038991973
pythia,superego,anger,3,15,0.09671711,-0.0035360195,-0.078152165
pythia,superego,anger,3,20,0.12279405,-0.020616256,-0.08999536
pythia,superego,anger,3,30,0.07225435,0.014742257,-0.07378576
pythia,superego,anger,3,49,0.0602308,0.030082451,-0.07182427
pythia,superego,anger,4,5,0.21732776,0.013971554,-0.09239888
pythia,superego,anger,4,10,0.23472115,0.03880989,-0.06317699
pythia,superego,anger,4,15,0.1894713,0.08027845,-0.06090685
pythia,superego,anger,4,20,0.19708344,0.03632649,-0.06857593
pythia,superego,anger,4,30,0.13132156,0.0015024189,-0.06238805
pythia,superego,anger,4,49,0.13590208,0.029151035,-0.07494444
pythia,superego,anger,5,5,0.16379318,0.019733308,-0.13797516
pythia,superego,anger,5,10,0.07762694,0.021672418,-0.07812154
pythia,superego,anger,5,15,0.13223208,0.043285586,-0.076745376
pythia,superego,anger,5,20,0.1100509,0.06944421,-0.080064245
pythia,superego,anger,5,30,0.091368474,0.08673441,-0.08142267
pythia,superego,anger,5,49,0.10352664,0.10159318,-0.07740854
pythia,superego,anger,6,5,0.16161922,0.0703855,-0.066007376
pythia,superego,anger,6,10,0.17879309,0.11273579,-0.0032844143
pythia,superego,anger,6,15,0.16223446,0.117834136,0.024481239
pythia,superego,anger,6,20,0.15056878,0.13059945,0.021212846
pythia,superego,anger,6,30,0.15074642,0.13313398,0.027764801
pythia,superego,anger,6,49,0.16199625,0.12618081,0.03799568
pythia,superego,anger,7,5,0.10327523,0.04245399,-0.07758332
pythia,superego,anger,7,10,0.054340094,0.049619522,-0.079196855
pythia,superego,anger,7,15,0.080162436,0.048145585,-0.030044943
pythia,superego,anger,7,20,0.045973256,0.074204125,-0.052575484
pythia,superego,anger,7,30,0.032966435,0.024993625,-0.0048617935
pythia,superego,anger,7,49,0.044186763,0.0062471684,-0.04411616
pythia,superego,anger,8,5,0.18714772,-0.035646167,-0.10033403
pythia,superego,anger,8,10,0.14048104,-0.049790937,-0.07060104
pythia,superego,anger,8,15,0.12667339,-0.007995388,-0.07799137
pythia,superego,anger,8,20,0.13151576,0.005841557,-0.04978743
pythia,superego,anger,8,30,0.01798635,0.08504756,-0.048497744
pythia,superego,anger,8,49,0.0152758965,0.0867271,-0.066196784
pythia,superego,anger,9,5,0.06168055,0.013181789,-0.037692152
pythia,superego,anger,9,10,0.046666615,0.019251939,-0.032730002
pythia,superego,anger,9,15,0.019990563,0.0319995,-0.039155044
pythia,superego,anger,9,20,0.020809414,0.09309029,-0.051534675
pythia,superego,anger,9,30,0.05254681,0.15033156,-0.08221237
pythia,superego,anger,9,49,0.0063761408,0.16566892,-0.052780963
pythia,base,worker,0,5,0.06809313,-0.13498399,-0.080808416
pythia,base,worker,0,10,0.11948569,-0.08312211,-0.13854344
pythia,base,worker,0,15,0.068725646,-0.08370487,-0.13289028
pythia,base,worker,0,20,0.07978015,-0.084735036,-0.1013075
pythia,base,worker,0,30,0.10005839,-0.094026424,-0.100826696
pythia,base,worker,0,49,0.08812196,-0.0886585,-0.10731256
pythia,base,worker,1,5,0.09613789,0.19710222,-0.1127549
pythia,base,worker,1,10,0.089449,0.19433472,-0.085566685
pythia,base,worker,1,15,0.067539245,0.10528232,-0.10453623
pythia,base,worker,1,20,0.0890802,0.1384505,-0.10470809
pythia,base,worker,1,30,0.099,0.13933259,-0.13119698
pythia,base,worker,1,49,0.017468328,0.104851924,-0.14584878
pythia,base,worker,2,5,0.03473454,0.015525458,-0.033348516
pythia,base,worker,2,10,0.021411184,0.010007735,0.047101796
pythia,base,worker,2,15,0.044233516,0.014740365,0.024038415
pythia,base,worker,2,20,0.022169402,0.027878761,-0.0024877712
pythia,base,worker,2,30,0.045310885,-0.016792376,-0.02523842
pythia,base,worker,2,49,0.060027424,-0.008434221,-0.021644669
pythia,base,worker,3,5,-0.009654309,-0.01688949,-0.06538096
pythia,base,worker,3,10,0.078336224,-0.09839042,-0.12087238
pythia,base,worker,3,15,0.08785764,-0.045211986,-0.13890167
pythia,base,worker,3,20,0.08869591,-0.005486754,-0.13090408
pythia,base,worker,3,30,0.11651191,0.0116901975,-0.14176622
pythia,base,worker,3,49,0.12843512,0.038660333,-0.15983553
pythia,base,worker,4,5,0.060606875,0.007997649,-0.03618335
pythia,base,worker,4,10,0.06531285,-0.0062342426,-0.036321588
pythia,base,worker,4,15,0.014295422,0.021081015,-0.039760605
pythia,base,worker,4,20,0.009073339,0.029307887,-0.04440713
pythia,base,worker,4,30,0.040482804,0.10037763,-0.064979985
pythia,base,worker,4,49,0.06267712,0.08152971,-0.0040034615
pythia,base,worker,5,5,0.15950167,0.19221777,-0.07547673
pythia,base,worker,5,10,0.15936479,0.21186393,-0.09841955
pythia,base,worker,5,15,0.13267827,0.17250636,-0.12056758
pythia,base,worker,5,20,0.13545133,0.08162992,-0.15089902
pythia,base,worker,5,30,0.103946924,0.058740444,-0.14435783
pythia,base,worker,5,49,0.09492415,0.07523851,-0.11365196
pythia,base,worker,6,5,0.12600219,0.22385398,-0.15811835
pythia,base,worker,6,10,0.08636179,0.23625548,-0.16749638
pythia,base,worker,6,15,0.08302664,0.17464864,-0.18237573
pythia,base,worker,6,20,0.08493869,0.15627128,-0.17115562
pythia,base,worker,6,30,0.089082085,0.195019,-0.15446028
pythia,base,worker,6,49,0.09865432,0.11253603,-0.1259561
pythia,base,worker,7,5,0.19205596,0.120967135,-0.14172766
pythia,base,worker,7,10,0.18677445,0.12470645,-0.18183172
pythia,base,worker,7,15,0.14876339,0.11902655,-0.1727291
pythia,base,worker,7,20,0.15587097,0.08959227,-0.123350404
pythia,base,worker,7,30,0.13791987,0.019594776,-0.1298906
pythia,base,worker,7,49,0.1343633,0.07802639,-0.17126273
pythia,base,worker,8,5,-0.012080079,0.06910756,-0.066141315
pythia,base,worker,8,10,0.00023412798,0.037409525,-0.10350983
pythia,base,worker,8,15,0.0061460454,0.112152286,-0.012631858
pythia,base,worker,8,20,0.019224333,0.12439835,-0.01567202
pythia,base,worker,8,30,0.0306562,0.13817656,-0.006450701
pythia,base,worker,8,49,0.03153227,0.12151706,-0.016463418
pythia,base,worker,9,5,0.12510934,0.22763342,-0.09073013
pythia,base,worker,9,10,0.11934426,0.057683516,-0.07846625
pythia,base,worker,9,15,0.13253582,0.08792408,-0.13998874
pythia,base,worker,9,20,0.12758876,0.09472095,-0.14961684
pythia,base,worker,9,30,0.12017401,0.06010608,-0.14868532
pythia,base,worker,9,49,0.10979882,0.06748304,-0.14336847
pythia,superego,worker,0,5,0.041095953,-0.12717631,-0.14435318
pythia,superego,worker,0,10,0.05377704,-0.07676565,-0.10507372
pythia,superego,worker,0,15,0.048231997,-0.08443661,-0.05569648
pythia,superego,worker,0,20,0.021430476,-0.10843818,-0.047180876
pythia,superego,worker,0,30,0.024444763,-0.08520226,-0.040560994
pythia,superego,worker,0,49,0.065736845,-0.08374937,-0.013070797
pythia,superego,worker,1,5,0.06418937,0.13704531,-0.09917942
pythia,superego,worker,1,10,0.07328822,0.020916164,-0.12026376
pythia,superego,worker,1,15,0.059259273,0.018198857,-0.091619
pythia,superego,worker,1,20,0.08348058,-0.072214,-0.10142442
pythia,superego,worker,1,30,0.039315194,-0.06769784,-0.12476162
pythia,superego,worker,1,49,0.06686835,-0.038300063,-0.08849801
pythia,superego,worker,2,5,0.06530688,0.051775035,-0.047461294
pythia,superego,worker,2,10,0.017056951,0.044642575,-0.11149879
pythia,superego,worker,2,15,0.060073156,0.03161486,-0.101309314
pythia,superego,worker,2,20,0.058692575,0.021904308,-0.10482934
pythia,superego,worker,2,30,0.06845841,-0.03326343,-0.111799255
pythia,superego,worker,2,49,0.07142854,0.0025935061,-0.10343218
pythia,superego,worker,3,5,-0.0030199816,0.03832545,-0.1609964
pythia,superego,worker,3,10,0.029571481,0.056000784,-0.09919772
pythia,superego,worker,3,15,0.03363698,-0.0066608274,-0.12028232
pythia,superego,worker,3,20,0.0032138503,0.018350836,-0.09995848
pythia,superego,worker,3,30,-0.011079734,0.019816138,-0.09786693
pythia,superego,worker,3,49,0.055764377,0.03105563,-0.08138307
pythia,superego,worker,4,5,0.05962153,0.07629253,-0.060137115
pythia,superego,worker,4,10,0.12292533,0.060835242,-0.059361972
pythia,superego,worker,4,15,0.21554269,0.13849434,-0.057070702
pythia,superego,worker,4,20,0.17675352,0.050987758,-0.098717645
pythia,superego,worker,4,30,0.1177876,0.021187257,-0.07811401
pythia,superego,worker,4,49,0.10101665,0.028484339,-0.061841197
pythia,superego,worker,5,5,0.071389064,0.02472195,-0.086661965
pythia,superego,worker,5,10,0.07214139,0.025738101,-0.068301976
pythia,superego,worker,5,15,0.07800098,0.053489156,-0.067762695
pythia,superego,worker,5,20,0.054590244,0.03508143,-0.13237117
pythia,superego,worker,5,30,0.052851543,0.017710757,-0.13347864
pythia,superego,worker,5,49,0.054200232,-0.022660002,-0.1448318
pythia,superego,worker,6,5,-0.020548033,0.091890864,-0.09065503
pythia,superego,worker,6,10,-0.0055389274,0.14177476,-0.06369451
pythia,superego,worker,6,15,0.017998261,0.16421308,-0.03569018
pythia,superego,worker,6,20,0.03685833,0.121876724,-0.06032989
pythia,superego,worker,6,30,0.030456016,0.079825856,-0.037284344
pythia,superego,worker,6,49,0.0070569534,0.1170248,-0.046115853
pythia,superego,worker,7,5,0.066302255,-0.049067285,-0.095634885
pythia,superego,worker,7,10,0.039432462,-0.03009328,-0.07918057
pythia,superego,worker,7,15,0.04611829,-0.03252519,-0.07532833
pythia,superego,worker,7,20,0.05303032,-0.03317399,-0.08893411
pythia,superego,worker,7,30,0.042754702,-0.07263495,-0.07486648
pythia,superego,worker,7,49,0.0051957765,-0.045121815,-0.079562165
pythia,superego,worker,8,5,0.09623119,0.05563981,-0.09943116
pythia,superego,worker,8,10,0.08796097,-0.086752,-0.11785051
pythia,superego,worker,8,15,0.059555233,-0.059064016,-0.11264171
pythia,superego,worker,8,20,0.074539654,-0.038156655,-0.11419377
pythia,superego,worker,8,30,0.07841693,-0.05131465,-0.1262197
pythia,superego,worker,8,49,0.08697803,-0.03850712,-0.13296817
pythia,superego,worker,9,5,0.047402583,0.054900117,-0.0675669
pythia,superego,worker,9,10,0.008866714,0.07962725,-0.067399636
pythia,superego,worker,9,15,0.039210897,-0.016000234,-0.063434504
pythia,superego,worker,9,20,-0.027304761,0.066952206,-0.051402282
pythia,superego,worker,9,30,-5.9322454e-05,0.02070086,-0.11252563
pythia,superego,worker,9,49,-0.0103004165,0.0538071,-0.09940939
pythia,base,sexual,0,5,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,0,10,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,0,15,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,0,20,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,0,30,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,0,49,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,1,5,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,1,10,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,1,15,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,1,20,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,1,30,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,1,49,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,2,5,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,2,10,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,2,15,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,2,20,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,2,30,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,2,49,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,3,5,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,3,10,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,3,15,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,3,20,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,3,30,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,3,49,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,4,5,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,4,10,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,4,15,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,4,20,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,4,30,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,4,49,0.0380551,0.04064948,-0.037527476
pythia,base,sexual,5,5,-0.022055704,0.07525809,0.007110591
pythia,base,sexual,5,10,-0.062029917,0.035147306,0.024176762
pythia,base,sexual,5,15,-0.025404982,0.02530886,0.013604974
pythia,base,sexual,5,20,-0.059678443,0.05648447,0.02730597
pythia,base,sexual,5,30,-0.025844706,0.08950031,0.010431785
pythia,base,sexual,5,49,0.02943432,0.12704471,0.02038639
pythia,base,sexual,6,5,0.039126057,0.019353567,-0.15116253
pythia,base,sexual,6,10,-0.034229387,-0.023229063,-0.15190482
pythia,base,sexual,6,15,0.08755745,0.0253041,-0.10893186
pythia,base,sexual,6,20,0.15422615,0.04451581,-0.10987849
pythia,base,sexual,6,30,0.12906235,0.033307664,-0.064534396
pythia,base,sexual,6,49,0.16547847,0.031809524,-0.0015578493
pythia,base,sexual,7,5,0.026886748,0.05099676,0.079370946
pythia,base,sexual,7,10,0.016938603,0.015468075,0.09681388
pythia,base,sexual,7,15,0.020687602,0.027011253,0.10496169
pythia,base,sexual,7,20,-0.02746537,0.029680924,0.12376963
pythia,base,sexual,7,30,0.0071944054,0.04020479,0.097656585
pythia,base,sexual,7,49,0.049498945,0.08420242,0.123849265
pythia,base,sexual,8,5,0.09014851,0.0705347,-0.18970972
pythia,base,sexual,8,10,0.09776136,0.0151175335,-0.19847825
pythia,base,sexual,8,15,0.11599779,0.0698213,-0.17529207
pythia,base,sexual,8,20,0.1337015,0.039358206,-0.13747227
pythia,base,sexual,8,30,0.113929205,0.041674476,-0.14155626
pythia,base,sexual,8,49,0.12815936,0.03956705,-0.11025003
pythia,base,sexual,9,5,0.10558939,-0.0017063036,-0.17937821
pythia,base,sexual,9,10,0.08573796,0.01374907,-0.11274849
pythia,base,sexual,9,15,0.07999506,0.033035204,-0.075600244
pythia,base,sexual,9,20,0.04699716,0.05406196,-0.13888812
pythia,base,sexual,9,30,0.022543846,0.10420948,-0.103636324
pythia,base,sexual,9,49,-0.044037543,0.08153257,-0.045623697
pythia,superego,sexual,0,5,0.11845045,-0.07057483,-0.1700941
pythia,superego,sexual,0,10,0.07020944,-0.023429014,-0.12450218
pythia,superego,sexual,0,15,0.07037524,0.018287774,-0.09329992
pythia,superego,sexual,0,20,0.11027587,0.0741854,-0.10014873
pythia,superego,sexual,0,30,0.04416517,0.0917485,-0.09696187
pythia,superego,sexual,0,49,0.054164533,0.070511766,-0.06439828
pythia,superego,sexual,1,5,-0.0148278475,0.038557895,-0.26484683
pythia,superego,sexual,1,10,0.006012426,0.040517457,-0.25632837
pythia,superego,sexual,1,15,-0.017438533,0.02075725,-0.336363
pythia,superego,sexual,1,20,-0.07168245,0.029325273,-0.2934127
pythia,superego,sexual,1,30,-0.06957549,0.031248542,-0.28270534
pythia,superego,sexual,1,49,-0.02927911,0.012716277,-0.22230668
pythia,superego,sexual,2,5,0.036778394,-0.024299216,-0.13847645
pythia,superego,sexual,2,10,0.05201243,0.016971324,-0.044284604
pythia,superego,sexual,2,15,-0.0026832921,0.048755538,-0.025787339
pythia,superego,sexual,2,20,0.029319718,0.029417459,-0.02577579
pythia,superego,sexual,2,30,0.043450113,0.03841844,-0.0594483
pythia,superego,sexual,2,49,0.03443576,-0.019217983,-0.05967465
pythia,superego,sexual,3,5,0.16646624,0.093064494,-0.03319542
pythia,superego,sexual,3,10,0.15820593,0.085373424,-0.05232684
pythia,superego,sexual,3,15,0.13467863,0.09233252,-0.05284667
pythia,superego,sexual,3,20,0.12524626,0.10511574,-0.074878976
pythia,superego,sexual,3,30,0.11877132,0.07274884,-0.05100213
pythia,superego,sexual,3,49,0.12721138,0.09289106,0.0343089
pythia,superego,sexual,4,5,0.08584682,0.019535296,-0.008891688
pythia,superego,sexual,4,10,0.08641483,0.010668761,0.08473773
pythia,superego,sexual,4,15,0.105319016,0.06288841,0.039050885
pythia,superego,sexual,4,20,0.08827586,0.040352464,0.026270788
pythia,superego,sexual,4,30,0.005172331,0.043293193,0.069052234
pythia,superego,sexual,4,49,0.014266459,0.058462825,0.042590734
pythia,superego,sexual,5,5,0.0621684,0.024027172,-0.14002547
pythia,superego,sexual,5,10,0.22291544,0.022691227,-0.057314917
pythia,superego,sexual,5,15,0.24210724,0.010452529,-0.06983144
pythia,superego,sexual,5,20,0.23085572,0.041827258,-0.07442698
pythia,superego,sexual,5,30,0.19261892,0.042207293,-0.064532235
pythia,superego,sexual,5,49,0.20286924,0.03646064,-0.01644964
pythia,superego,sexual,6,5,0.002646144,0.08924097,-0.14643006
pythia,superego,sexual,6,10,0.09273475,0.06976043,-0.14044036
pythia,superego,sexual,6,15,0.15252677,0.09351824,-0.12578945
pythia,superego,sexual,6,20,0.14065762,0.044218276,-0.10566568
pythia,superego,sexual,6,30,0.16439106,0.036328305,-0.046444807
pythia,superego,sexual,6,49,0.13695228,0.0632958,-0.053051133
pythia,superego,sexual,7,5,0.16969073,0.017420467,-0.03016135
pythia,superego,sexual,7,10,0.18274257,0.043727446,0.046178356
pythia,superego,sexual,7,15,0.14497106,0.049370553,0.052346766
pythia,superego,sexual,7,20,0.16560762,0.05783751,0.040823765
pythia,superego,sexual,7,30,0.15170704,0.046633113,0.0126454495
pythia,superego,sexual,7,49,0.16345043,0.07394865,0.010900503
pythia,superego,sexual,8,5,0.0716092,-0.022640131,-0.19013143
pythia,superego,sexual,8,10,0.040181093,0.048188277,-0.12577027
pythia,superego,sexual,8,15,0.018042011,0.058929823,-0.116046295
pythia,superego,sexual,8,20,0.034055874,0.067931995,-0.121323705
pythia,superego,sexual,8,30,0.053750344,0.083248764,-0.12889437
pythia,superego,sexual,8,49,0.06814893,0.08286459,-0.13568155
pythia,superego,sexual,9,5,0.047457125,0.0677513,-0.12048042
pythia,superego,sexual,9,10,0.042328104,0.06715031,-0.1673628
pythia,superego,sexual,9,15,0.085088715,0.08366813,-0.09248036
pythia,superego,sexual,9,20,0.05497655,0.106263205,-0.10588531
pythia,superego,sexual,9,30,0.1350771,0.05935902,-0.1545063
pythia,superego,sexual,9,49,0.083808884,0.105959445,-0.13595419
deepseek-7b,base,anger,0,5,0.08796857,0.043665994,-0.020236742
deepseek-7b,base,anger,0,10,0.038094208,0.07131806,0.0018170914
deepseek-7b,base,anger,0,15,0.0494642,0.07309117,-0.02588451
deepseek-7b,base,anger,0,20,0.048560195,0.0642123,-0.017957645
deepseek-7b,base,anger,0,30,0.054885615,0.07121204,-0.01910313
deepseek-7b,base,anger,0,49,0.046037033,0.12300177,-0.033674918
deepseek-7b,base,anger,1,5,0.04115592,0.0785328,-0.041237522
deepseek-7b,base,anger,1,10,0.01568802,0.08353491,-0.029488273
deepseek-7b,base,anger,1,15,0.026090015,0.058601372,-0.026652336
