family,layer,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
qwen,base,Qwen/Qwen2.5-7B,worker,42,47,起,0.0017667801585048437,3.6744556427001953,79,设计,0.2994571328163147,设计|写|编写|的|制作
qwen,base,Qwen/Qwen2.5-7B,worker,42,48,始,0.40999749302864075,3.5423977375030518,77,始,0.40999749302864075,始|一个|个|稿|模
qwen,base,Qwen/Qwen2.5-7B,worker,42,49,部分,0.08762024343013763,2.7111406326293945,57,页,0.49640247225761414,页|课|部分|处|设计
qwen,base,Qwen/Qwen2.5-7B,worker,42,50,�,7.409158570226282e-05,3.7542383670806885,71,设计,0.306639164686203,设计|的|写|编写|的教学
qwen,base,Qwen/Qwen2.5-7B,worker,42,51,�,0.9991455078125,0.008031269535422325,1,�,0.9991455078125,�|�|�|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,42,52,辑,0.016060074791312218,0.7356376051902771,13,写,0.8768503665924072,写|制|一个|辑|拟
qwen,base,Qwen/Qwen2.5-7B,worker,42,53,一段,0.2406352460384369,3.8132128715515137,81,一段,0.2406352460384369,一段|一份|一个|教学|制作
qwen,base,Qwen/Qwen2.5-7B,worker,42,54,文本,0.0027460886631160975,4.836123466491699,109,教学,0.1511072814464569,教学|导|导入|“|引
qwen,base,Qwen/Qwen2.5-7B,worker,42,55,，,0.30988016724586487,3.862325668334961,79,，,0.30988016724586487,，||。|（|说明
qwen,base,Qwen/Qwen2.5-7B,worker,42,56,将,0.005180243402719498,5.232558250427246,148,要求,0.16241659224033356,要求|内容|作为|包括|用于
qwen,base,Qwen/Qwen2.5-7B,worker,42,57,以下,0.01277108397334814,5.268408298492432,115,本,0.05813736468553543,本|课本|“|该|其中
qwen,base,Qwen/Qwen2.5-7B,worker,42,58,文本,0.028188833966851234,4.244137763977051,87,内容,0.2937344014644623,内容|问题|知识点|文字|三个
qwen,base,Qwen/Qwen2.5-7B,worker,42,59,【,0.0006580066401511431,4.839190483093262,99,中的,0.0910261869430542,中的|内容|中|作为|进行
qwen,base,Qwen/Qwen2.5-7B,worker,42,60,摘,0.0007983269169926643,6.754415035247803,163,1,0.034211963415145874,1|在|本|“|两
qwen,base,Qwen/Qwen2.5-7B,worker,42,61,山,0.0002169945655623451,1.9291040897369385,18,自,0.46228402853012085,自|录|抄|取|选
qwen,base,Qwen/Qwen2.5-7B,worker,42,62,还是,0.0006653663003817201,6.009130477905273,136,歌,0.05539323389530182,歌|】|之|川|中
qwen,base,Qwen/Qwen2.5-7B,worker,42,63,飞,0.0017002294771373272,5.025816440582275,119,摘,0.24649107456207275,摘|砍|挖|采|爬
qwen,base,Qwen/Qwen2.5-7B,worker,42,64,_asc,2.3041261343337283e-08,4.154494762420654,77,山,0.09582846611738205,山|天|】|鸟|瀑
qwen,base,Qwen/Qwen2.5-7B,worker,42,65,)，,4.640578481485136e-06,4.998777389526367,90,的,0.11248128861188889,的|end|](|】|_
qwen,base,Qwen/Qwen2.5-7B,worker,42,66,之城,8.998464409160079e-07,7.571822166442871,145,请,0.02290247194468975,请|】|摘||1
qwen,base,Qwen/Qwen2.5-7B,worker,42,67,如,0.0016951635479927063,6.547891616821289,121,南,0.06262435019016266,南|，|(|东|（
qwen,base,Qwen/Qwen2.5-7B,worker,42,68,�,0.00022071984130889177,6.665003299713135,155,海,0.06363740563392639,海|画|山|在|鸟
qwen,base,Qwen/Qwen2.5-7B,worker,42,69,�,0.2158878594636917,2.6065328121185303,31,�,0.229811429977417,�|�|�|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,42,70,网,0.000362253631465137,6.440901756286621,106,，,0.107759490609169,，|】|。|(|（
qwen,base,Qwen/Qwen2.5-7B,worker,42,71,铸,2.269501237606164e-05,4.572274208068848,72,，,0.26035502552986145,，|。|】|(|�
qwen,base,Qwen/Qwen2.5-7B,worker,42,72,壁,0.0008490874315612018,6.798875331878662,104,，,0.08866315335035324,，|。|�|成|】
qwen,base,Qwen/Qwen2.5-7B,worker,42,73,如,0.11707136034965515,5.7091965675354,89,，,0.1515015959739685,，|如|�|。|】
qwen,base,Qwen/Qwen2.5-7B,worker,42,74,^{,0.0022999553475528955,5.792775630950928,112,�,0.20223939418792725,�|铁|连|山|云
qwen,base,Qwen/Qwen2.5-7B,worker,42,75,�,0.20665022730827332,5.458165168762207,108,�,0.20665022730827332,�|2|1|3|(
qwen,base,Qwen/Qwen2.5-7B,worker,42,76,�,0.6255933046340942,1.2751678228378296,11,�,0.6255933046340942,�|�|�|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,42,77,光,0.00030117345158942044,3.359799861907959,46,},0.5036119818687439,}|)|]|)，|山
qwen,base,Qwen/Qwen2.5-7B,worker,42,78,】,0.009705697186291218,5.758899211883545,90,，,0.21410425007343292,，|。|]|}|^{
qwen,base,Qwen/Qwen2.5-7B,worker,42,79,（,0.012537213042378426,5.310554504394531,110,改为,0.07158523052930832,改为|，|替换|中的|改成
qwen,base,Qwen/Qwen2.5-7B,worker,42,80,拼音,0.00030208242242224514,6.609500885009766,142,摘,0.08246051520109177,摘|《|�|1|注
qwen,base,Qwen/Qwen2.5-7B,worker,42,81,标,0.006462921388447285,4.141939163208008,79,）,0.20422175526618958,）|：|注|版|），
qwen,base,Qwen/Qwen2.5-7B,worker,42,82,“,0.006414047442376614,3.9913268089294434,66,点,0.21075113117694855,点|示|出|在|错
qwen,base,Qwen/Qwen2.5-7B,worker,42,83,”，,0.006400563288480043,5.930488586425781,123,�,0.15386466681957245,�|”|^|注|【
qwen,base,Qwen/Qwen2.5-7B,worker,42,84,同时,0.00043654959881678224,5.905043601989746,141,注,0.0589916966855526,注|�|括|标|下
qwen,base,Qwen/Qwen2.5-7B,worker,42,85,把,0.01650071330368519,5.233899116516113,115,将,0.09421610087156296,将|在|标|用|加
qwen,base,Qwen/Qwen2.5-7B,worker,42,86,每个,0.009254139848053455,5.4062724113464355,130,括,0.09419655054807663,括|“|拼音|标|�
qwen,base,Qwen/Qwen2.5-7B,worker,42,87,注,0.01884753443300724,3.067138910293579,52,字,0.4093240201473236,字|汉字|拼音|词|标
qwen,base,Qwen/Qwen2.5-7B,worker,42,88,释,0.5485305190086365,1.2747228145599365,12,释,0.5485305190086365,释|音|解|�|脚
qwen,base,Qwen/Qwen2.5-7B,worker,42,89,改成,0.02522515319287777,4.924264907836914,120,的,0.08533559739589691,的|都|翻译|标|用
qwen,base,Qwen/Qwen2.5-7B,worker,42,90,符合,0.0009719773661345243,5.054555892944336,121,拼音,0.13872793316841125,拼音|“|括|一个|注
qwen,base,Qwen/Qwen2.5-7B,worker,42,91,常规,0.002936393255367875,5.496767044067383,127,现代,0.059441614896059036,现代|初中|要求|教材|规范
qwen,base,Qwen/Qwen2.5-7B,worker,42,92,的,0.4884524345397949,3.2753820419311523,81,的,0.4884524345397949,的|注|用|的说法|表达
qwen,base,Qwen/Qwen2.5-7B,worker,42,93,注,0.2935008406639099,3.99526047706604,76,注,0.2935008406639099,注|拼音|解释|标|）
qwen,base,Qwen/Qwen2.5-7B,worker,42,94,释,0.9317108988761902,0.37416914105415344,3,释,0.9317108988761902,释|音|解|）|解释
qwen,base,Qwen/Qwen2.5-7B,worker,42,95,），,0.06498692184686661,2.8420705795288086,49,）,0.3919213116168976,）|，|），|。|形式
qwen,base,Qwen/Qwen2.5-7B,worker,42,96,用,0.024096623063087463,5.801231861114502,142,并,0.0510125532746315,并|插入|【|改成|用
qwen,base,Qwen/Qwen2.5-7B,worker,42,97,现代,0.007503298576921225,6.178709506988525,164,【,0.0576508603990078,【|“|在|文字|文本
qwen,base,Qwen/Qwen2.5-7B,worker,42,98,汉语,0.5503587126731873,2.062605381011963,31,汉语,0.5503587126731873,汉语|文|白|语言|语
qwen,base,Qwen/Qwen2.5-7B,worker,42,99,写,0.02020944282412529,2.747854709625244,63,翻译,0.54197096824646,翻译|解释|写出|表述|写
qwen,base,Qwen/Qwen2.5-7B,worker,43,0,leave,0.08815287053585052,3.496922492980957,59,______,0.22510625422000885,______|quit|leave|____|__
qwen,base,Qwen/Qwen2.5-7B,worker,43,1,his,0.06717120110988617,2.983978271484375,49,.,0.3204558789730072,".|.|his|.|,"
qwen,base,Qwen/Qwen2.5-7B,worker,43,2,job,0.6024132966995239,1.9119421243667603,31,job,0.6024132966995239,job|position|______|____|current
qwen,base,Qwen/Qwen2.5-7B,worker,43,3,.,0.15476444363594055,2.5415356159210205,46,.,0.3712606132030487,.|.|．|.|and
qwen,base,Qwen/Qwen2.5-7B,worker,43,4,A,0.5338350534439087,3.2849321365356445,54,A,0.5338350534439087,A|Answer|Which|下列|The
qwen,base,Qwen/Qwen2.5-7B,worker,43,5,.,0.9643204212188721,0.2272268384695053,3,.,0.9643204212188721,.|)|:|、|．
qwen,base,Qwen/Qwen2.5-7B,worker,43,6,to,0.020993905141949654,6.746448993682861,141,felt,0.04341455176472664,felt|The||to|leave
qwen,base,Qwen/Qwen2.5-7B,worker,43,7,leave,0.32714927196502686,3.4360251426696777,54,leave,0.32714927196502686,leave||quit|be|leave
qwen,base,Qwen/Qwen2.5-7B,worker,43,8,,0.9693147540092468,0.23507700860500336,8,,0.9693147540092468,|;|<\/|his|B
qwen,base,Qwen/Qwen2.5-7B,worker,43,9,B,0.9941121935844421,0.05070211738348007,2,B,0.9941121935844421,B|L|W|T|I
qwen,base,Qwen/Qwen2.5-7B,worker,43,10,.,0.999895453453064,0.0015019765123724937,1,.,0.999895453453064,.|.leave|.|．|.he
qwen,base,Qwen/Qwen2.5-7B,worker,43,11,leave,0.27769050002098083,2.0245203971862793,24,leaving,0.28206348419189453,leaving|leave|to|left|leaves
qwen,base,Qwen/Qwen2.5-7B,worker,43,12,,0.998084545135498,0.021670378744602203,1,,0.998084545135498,|.|for|C|ing
qwen,base,Qwen/Qwen2.5-7B,worker,43,13,C,0.9989963173866272,0.010405970737338066,1,C,0.9989963173866272,C|Answer|答案|c|D
qwen,base,Qwen/Qwen2.5-7B,worker,43,14,.,0.9999712705612183,0.000443946395535022,1,.,0.9999712705612183,.|.leave|.|.|.le
qwen,base,Qwen/Qwen2.5-7B,worker,43,15,leaves,0.040169425308704376,1.9485937356948853,23,leaving,0.49707016348838806,leaving|left|to|having|leaves
qwen,base,Qwen/Qwen2.5-7B,worker,43,16,,0.9993622899055481,0.007624438963830471,1,,0.9993622899055481,|.|D|D|to
qwen,base,Qwen/Qwen2.5-7B,worker,43,17,D,0.9795957803726196,0.12111029028892517,3,D,0.9795957803726196,D|Answer|答案|Please|Which
qwen,base,Qwen/Qwen2.5-7B,worker,43,18,.,0.9999477863311768,0.0007637373637408018,1,.,0.9999477863311768,.|.|.leave|.le|.
qwen,base,Qwen/Qwen2.5-7B,worker,43,19,left,0.210429847240448,1.3446428775787354,16,leaving,0.6282274723052979,leaving|left|having|to|will
qwen,base,Qwen/Qwen2.5-7B,worker,43,20,,0.9969191551208496,0.03375206142663956,1,,0.9969191551208496,||.|to|The
qwen,base,Qwen/Qwen2.5-7B,worker,43,21,答案,0.42254793643951416,0.8054683804512024,7,Answer,0.5597850680351257,Answer|答案|Which|E|Please
qwen,base,Qwen/Qwen2.5-7B,worker,43,22,:,0.42429038882255554,1.0944757461547852,3,:,0.42429038882255554,:|:|:|：|：
qwen,base,Qwen/Qwen2.5-7B,worker,43,23,A,0.7582247853279114,0.8587213754653931,7,A,0.7582247853279114,A|B|A|D|B
qwen,base,Qwen/Qwen2.5-7B,worker,43,24,,0.990991473197937,0.08529084175825119,3,,0.990991473197937,||�|解|.
qwen,base,Qwen/Qwen2.5-7B,worker,43,25,我们,0.0007803693297319114,6.731144905090332,104,The,0.04753123223781586,The|下列|在|—|____
qwen,base,Qwen/Qwen2.5-7B,worker,43,26,同学,0.0005990886711515486,6.0562615394592285,143,党,0.0731375440955162,党|把|通常|党的|常说
qwen,base,Qwen/Qwen2.5-7B,worker,43,27,的,0.04913008585572243,5.4753570556640625,130,在,0.11423087120056152,在|中|的|每天|所
qwen,base,Qwen/Qwen2.5-7B,worker,43,28,听力,0.0006980557227507234,5.200773239135742,124,年龄,0.16298671066761017,年龄|身高|平均|父母|体重
qwen,base,Qwen/Qwen2.5-7B,worker,43,29,能力,0.03700098767876625,5.39935302734375,130,水平,0.152171328663826,水平|能力|不好|测试|成绩
qwen,base,Qwen/Qwen2.5-7B,worker,43,30,如何,0.009525841102004051,5.675933361053467,168,是,0.04544524848461151,是|在|普遍|与|，
qwen,base,Qwen/Qwen2.5-7B,worker,43,31,？,0.22949327528476715,2.833146810531616,39,？,0.23677818477153778,？|？|?|?|，
qwen,base,Qwen/Qwen2.5-7B,worker,43,32,A,0.9775062799453735,0.2353718876838684,4,A,0.9775062799453735,A|good|Good|We|Very
qwen,base,Qwen/Qwen2.5-7B,worker,43,33,.,0.9997764229774475,0.0027618291787803173,1,.,0.9997764229774475,.|．|.|)|、
qwen,base,Qwen/Qwen2.5-7B,worker,43,34,�,0.13691367208957672,3.7106099128723145,65,,0.14125977456569672,|�|不|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,43,35,�,0.9861175417900085,0.09704786539077759,5,�,0.9861175417900085,�|�|�|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,43,36,好,0.5389917492866516,1.7095867395401,22,好,0.5389917492866516,好|差|强|弱|棒
qwen,base,Qwen/Qwen2.5-7B,worker,43,37,,0.8323984742164612,0.7383928894996643,9,,0.8323984742164612,"|。|，|。|,"
qwen,base,Qwen/Qwen2.5-7B,worker,43,38,B,0.9983564019203186,0.016060732305049896,1,B,0.9983564019203186,B|答案|A|C|D
qwen,base,Qwen/Qwen2.5-7B,worker,43,39,.,0.9999628067016602,0.0004515600739978254,1,.,0.9999628067016602,.|.|不||．
qwen,base,Qwen/Qwen2.5-7B,worker,43,40,�,0.06970956921577454,2.2884256839752197,26,,0.3827808201313019,|不|�|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,43,41,�,0.45329198241233826,1.5668840408325195,22,�,0.45329198241233826,�|�|�|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,43,42,�,0.9765292406082153,0.12903925776481628,4,�,0.9765292406082153,�|�|�|�|�
qwen,base,Qwen/Qwen2.5-7B,worker,43,43,一般,0.12406367808580399,2.051055431365967,26,较好,0.3646434545516968,较好|较|较差|一般|较强
qwen,base,Qwen/Qwen2.5-7B,worker,43,44,同学,0.2715253233909607,2.9081716537475586,40,同学,0.2715253233909607,同学|好|学生|水平|
qwen,base,Qwen/Qwen2.5-7B,worker,43,45,差,0.17420725524425507,2.234929084777832,27,好,0.3805036246776581,好|差|要|强|略
qwen,base,Qwen/Qwen2.5-7B,worker,43,46,,0.6698098182678223,1.2298939228057861,11,,0.6698098182678223,|一些|一点|些|很多
qwen,base,Qwen/Qwen2.5-7B,worker,43,47,C,0.9426842927932739,0.22667400538921356,2,C,0.9426842927932739,C|答案|A|D|B
qwen,base,Qwen/Qwen2.5-7B,worker,43,48,.,0.9999737739562988,0.00030957008129917085,1,.,0.9999737739562988,.|.||．|不
qwen,base,Qwen/Qwen2.5-7B,worker,43,49,,0.4413609206676483,2.255105495452881,34,,0.4413609206676483,|�|和|不|�
qwen,base,Qwen/Qwen2.5-7B,worker,43,50,一般,0.8563866019248962,0.9120590686798096,19,一般,0.8563866019248962,一般|与|无法|说|与其他
qwen,base,Qwen/Qwen2.5-7B,worker,43,51,,0.8655301928520203,0.6869721412658691,8,,0.8655301928520203,|般|水平|，|同学
qwen,base,Qwen/Qwen2.5-7B,worker,43,52,答案,0.3662457764148712,0.6683701276779175,2,D,0.632815957069397,D|答案|G|A|B
qwen,base,Qwen/Qwen2.5-7B,worker,43,53,:,0.999901533126831,0.001435549813322723,1,:,0.999901533126831,:|解析|是什么|：|:
qwen,base,Qwen/Qwen2.5-7B,worker,43,54,A,0.3404688537120819,1.3710092306137085,8,C,0.3404688537120819,C|A|B|一般|好
qwen,base,Qwen/Qwen2.5-7B,worker,43,55,,0.9782673120498657,0.14870910346508026,3,,0.9782673120498657,|�|.||�
qwen,base,Qwen/Qwen2.5-7B,worker,43,56,—,0.028165282681584358,6.528791427612305,109,下列,0.08474549651145935,下列|在|—|2|The
qwen,base,Qwen/Qwen2.5-7B,worker,43,57,Can,0.015719106420874596,5.034501075744629,127,What,0.07499166578054428,What||How|____|What
qwen,base,Qwen/Qwen2.5-7B,worker,43,58,you,0.6657339334487915,1.2175813913345337,18,you,0.6657339334487915,you|I|we|your|he
qwen,base,Qwen/Qwen2.5-7B,worker,43,59,come,0.06351704895496368,3.6264748573303223,78,tell,0.22873367369174957,tell|play|come|help|go
qwen,base,Qwen/Qwen2.5-7B,worker,43,60,to,0.7136806845664978,1.3886449337005615,25,to,0.7136806845664978,to|and|here|over|on
qwen,base,Qwen/Qwen2.5-7B,worker,43,61,our,0.04864681512117386,1.3650532960891724,23,my,0.7261171340942383,my|the|our|play|a
qwen,base,Qwen/Qwen2.5-7B,worker,43,62,graduation,0.005886920262128115,2.7512590885162354,55,party,0.4713238775730133,party|school|birthday|English|class
qwen,base,Qwen/Qwen2.5-7B,worker,43,63,,0.0008083469583652914,1.082054853439331,12,party,0.5334810614585876,party|ceremony|dinner|celebration|（
qwen,base,Qwen/Qwen2.5-7B,worker,43,64,？,0.6435272693634033,1.426844596862793,19,？,0.6435272693634033,？|1|2|5|7
qwen,base,Qwen/Qwen2.5-7B,worker,43,65,—,0.8501802086830139,0.900546669960022,15,—,0.8501802086830139,—|—|I|I|____
qwen,base,Qwen/Qwen2.5-7B,worker,43,66,________,0.03102973848581314,2.9191737174987793,46,I,0.31338924169540405,I|Sorry|Yes|I|____
qwen,base,Qwen/Qwen2.5-7B,worker,43,67,_.,0.05891825258731842,3.0161094665527344,26,.,0.14356328547000885,.|__|_|．|__.
qwen,base,Qwen/Qwen2.5-7B,worker,43,68,I,0.14573971927165985,2.7095327377319336,46,I,0.42171183228492737,I|I|[|____|But
qwen,base,Qwen/Qwen2.5-7B,worker,43,69,will,0.12512271106243134,2.918612003326416,44,have,0.22656795382499695,have|'m|will|'ll|am
qwen,base,Qwen/Qwen2.5-7B,worker,43,70,be,0.5229567289352417,2.3792595863342285,52,be,0.5229567289352417,be|have|go|come|try
qwen,base,Qwen/Qwen2.5-7B,worker,43,71,ready,0.001755889505147934,2.9825048446655273,49,very,0.2709781229496002,very|busy|on|free|in
qwen,base,Qwen/Qwen2.5-7B,worker,43,72,for,0.41702428460121155,1.932357907295227,28,for,0.41702428460121155,for|to|.|then|.
qwen,base,Qwen/Qwen2.5-7B,worker,43,73,the,0.12394136190414429,1.551308274269104,22,it,0.6100607514381409,it|my|the|that|you
qwen,base,Qwen/Qwen2.5-7B,worker,43,74,graduation,0.0769120454788208,3.915102243423462,61,exam,0.1154586523771286,exam|trip|party|graduation|coming
qwen,base,Qwen/Qwen2.5-7B,worker,43,75,in,0.011203291825950146,2.862180471420288,47,ceremony,0.3099838197231293,ceremony|party|.|.|at
qwen,base,Qwen/Qwen2.5-7B,worker,43,76,ten,0.022126978263258934,3.56931209564209,59,a,0.16737471520900726,a|my|two|the|advance
qwen,base,Qwen/Qwen2.5-7B,worker,43,77,minutes,0.8222367167472839,0.704932451248169,11,minutes,0.8222367167472839,minutes|days|years|hours|min
qwen,base,Qwen/Qwen2.5-7B,worker,43,78,.,0.1438077837228775,0.9321002960205078,16,.,0.7774174809455872,.|.|.[|.|
qwen,base,Qwen/Qwen2.5-7B,worker,43,79,____,0.6541579365730286,1.5019773244857788,17,____,0.6541579365730286,____|[|__|A|（
qwen,base,Qwen/Qwen2.5-7B,worker,43,80,,0.989519476890564,0.12076267600059509,1,,0.989519476890564,|.|A||I
qwen,base,Qwen/Qwen2.5-7B,worker,43,81,A,0.8532719016075134,0.9515001177787781,22,A,0.8532719016075134,A|Yes|I|No|Of
qwen,base,Qwen/Qwen2.5-7B,worker,43,82,.,0.9999570846557617,0.0006877622799947858,1,.,0.9999570846557617,.|.|)|:|、
qwen,base,Qwen/Qwen2.5-7B,worker,43,83,I,0.13111968338489532,3.6650466918945312,65,Yes,0.13957618176937103,Yes|I|No|Of|With
qwen,base,Qwen/Qwen2.5-7B,worker,43,84,am,0.05221284553408623,3.0172817707061768,48,'m,0.226802259683609,'m|'d|hope|’m|don
qwen,base,Qwen/Qwen2.5-7B,worker,43,85,coming,0.0733708068728447,2.116544246673584,30,afraid,0.5593504309654236,afraid|sorry|not|coming|sure
qwen,base,Qwen/Qwen2.5-7B,worker,43,86,.,0.017143134027719498,0.553642749786377,15,,0.9214723706245422,|.|right|now|，
qwen,base,Qwen/Qwen2.5-7B,worker,43,87,B,0.9978739023208618,0.018152786418795586,2,B,0.9978739023208618,B|C|A|I|D
qwen,base,Qwen/Qwen2.5-7B,worker,43,88,.,0.9999948740005493,7.801652827765793e-05,1,.,0.9999948740005493,.|.|.I|.|..
qwen,base,Qwen/Qwen2.5-7B,worker,43,89,I,0.4699877202510834,2.3803279399871826,38,I,0.4699877202510834,I|Yes|No|It|Of
qwen,base,Qwen/Qwen2.5-7B,worker,43,90,don,0.04101915284991264,3.012657880783081,47,am,0.25522974133491516,am|will|'m|can|'d
qwen,base,Qwen/Qwen2.5-7B,worker,43,91,'t,0.7905521988868713,0.6849716901779175,6,'t,0.7905521988868713,"'t|’t|""|'|ˈ"
qwen,base,Qwen/Qwen2.5-7B,worker,43,92,think,0.39899885654449463,1.7926384210586548,20,think,0.39899885654449463,think|know|want|come|like
qwen,base,Qwen/Qwen2.5-7B,worker,43,93,so,0.9569542407989502,0.242234006524086,5,so,0.9569542407989502,so|I|.|it|
qwen,base,Qwen/Qwen2.5-7B,worker,43,94,.,0.9180589914321899,0.3215183615684509,3,.,0.9180589914321899,.||.|.|..
qwen,base,Qwen/Qwen2.5-7B,worker,43,95,C,0.9983687996864319,0.013254937715828419,2,C,0.9983687996864319,C|答案|B|D|I
qwen,base,Qwen/Qwen2.5-7B,worker,43,96,.,0.9999949932098389,7.042941433610395e-05,1,.,0.9999949932098389,.|.|.I|.he|..
qwen,base,Qwen/Qwen2.5-7B,worker,43,97,That,0.04232640191912651,2.2361888885498047,36,I,0.5237613320350647,I|No|Yes|It|That
qwen,base,Qwen/Qwen2.5-7B,worker,43,98,'s,0.8658189177513123,0.6817969083786011,13,'s,0.8658189177513123,'s|sounds|is|would|’s
qwen,base,Qwen/Qwen2.5-7B,worker,43,99,a,0.17901475727558136,2.3895020484924316,34,all,0.329258531332016,all|a|right|OK|too
qwen,base,Qwen/Qwen2.5-7B,worker,44,0,resign,0.04645330086350441,3.496922492980957,59,______,0.22510625422000885,______|quit|leave|____|__
qwen,base,Qwen/Qwen2.5-7B,worker,44,1,",",0.05492127314209938,2.7678420543670654,49,.,0.3753187656402588,".|.|.|,|from"
qwen,base,Qwen/Qwen2.5-7B,worker,44,2,____,0.01307602971792221,4.108119010925293,83,but,0.13948656618595123,but|which|what|he|so
qwen,base,Qwen/Qwen2.5-7B,worker,44,3,he,0.12385018914937973,4.5962910652160645,90,he,0.12385018914937973,he|his|.|a|the
qwen,base,Qwen/Qwen2.5-7B,worker,44,4,began,0.007188767660409212,4.0770955085754395,96,was,0.1399478316307068,was|had|did|would|felt
qwen,base,Qwen/Qwen2.5-7B,worker,44,5,looking,0.20312771201133728,2.290936231613159,33,to,0.4649639427661896,to|looking|his|a|working
qwen,base,Qwen/Qwen2.5-7B,worker,44,6,for,0.9613708853721619,0.2680225670337677,7,for,0.9613708853721619,for|around|at|elsewhere|into
