gen_id,producer,scorer,prompt_key,category,idx,mean_logp,n_tokens,min_logp,max_logp,divergent_tokens
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|0,sft,base,institutional_medical_patient_1,institutional_medical_patient,0,-1.55262272333086,100,-11.634918212890625,-0.00046456989366561174,have:-11.63|health:-5.60|since:-5.37|fear:-4.88|Rec:-4.81|assumed:-4.65|medical:-4.54|costs:-4.44|Many:-4.38|In:-3.71
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|1,sft,base,institutional_medical_patient_1,institutional_medical_patient,1,-1.7039335134459543,100,-11.634918212890625,-7.629365427419543e-06,have:-11.63|We:-6.21|asked:-5.54|by:-4.85|Here:-4.74|June:-4.41|visited:-4.32|may:-4.14|gave:-3.80|shock:-3.78
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|2,sft,base,institutional_medical_patient_1,institutional_medical_patient,2,-1.9522735156745632,99,-19.094316482543945,-0.0003216941258870065,C:-19.09|have:-11.63|city:-7.56|at:-5.87|may:-5.68|pay:-5.12|struggle:-5.05|cut:-4.78|It:-4.65|t:-4.45
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|3,sft,base,institutional_medical_patient_1,institutional_medical_patient,3,-1.4863199022086337,100,-11.634918212890625,-0.0044931406155228615,have:-11.63|Should:-6.09|As:-5.98|expect:-5.37|How:-4.74|could:-3.90|W:-3.62|proof:-3.45|influence:-3.43|W:-3.13
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_patient_1|4,sft,base,institutional_medical_patient_1,institutional_medical_patient,4,-1.1532425706084268,64,-11.634918212890625,-6.365573790390044e-05,have:-11.63|Any:-6.73|large:-5.54|It:-4.48|because:-4.44|out:-3.71|out:-3.71|am:-2.71|it:-2.26|still:-2.21
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|0,sft,base,institutional_medical_doctor_1,institutional_medical_doctor,0,-1.2492915570151946,61,-4.78829288482666,-0.00014351768186315894,begin:-4.79|Of:-4.49|Document:-3.85|::-3.80|Contact:-3.68|supporting:-3.41|make:-3.28|Ask:-3.27|the:-2.85|partial:-2.64
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|1,sft,base,institutional_medical_doctor_1,institutional_medical_doctor,1,-3.0837284218181265,11,-14.070530891418457,-0.34105968475341797,contact:-14.07|in:-5.96|our:-3.17|handling:-2.56|for:-2.52|legal:-1.72|situation:-1.30|advice:-0.88|department:-0.86|this:-0.54
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|2,sft,base,institutional_medical_doctor_1,institutional_medical_doctor,2,-1.4284264543380498,68,-15.416139602661133,-0.0003084660565946251,respond:-15.42|assert:-9.39|emphas:-7.14|defense:-5.79|refer:-4.58|legal:-3.29|right:-3.15|sett:-2.81|patient:-2.65|with:-2.63
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|3,sft,base,institutional_medical_doctor_1,institutional_medical_doctor,3,-1.2401140717729167,54,-6.016664028167725,-5.090107151772827e-05,Ret:-6.02|disc:-3.99|::-3.80|Of:-3.62|accordingly:-3.53|an:-3.38|stand:-3.32|Ask:-3.28|let:-3.25|respond:-2.90
PKU-Alignment/alpaca-7b-reproduced|institutional_medical_doctor_1|4,sft,base,institutional_medical_doctor_1,institutional_medical_doctor,4,-3.159661321176423,9,-15.185441970825195,-0.1717480570077896,take:-15.19|necessary:-5.54|issue:-2.10|the:-1.75|resolve:-1.65|.:-1.26|the:-0.45|steps:-0.33|to:-0.17
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|0,sft,base,institutional_police_citizen_1,institutional_police_citizen,0,-1.317452257074183,100,-15.638605117797852,-0.0006581762572750449,press:-15.64|wrong:-6.38|as:-5.29|recommended:-3.94|if:-3.85|law:-3.75|It:-3.29|without:-3.18|potential:-2.98|could:-2.61
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|1,sft,base,institutional_police_citizen_1,institutional_police_citizen,1,-1.1184758176742493,94,-13.055597305297852,-5.400034933700226e-05,file:-13.06|even:-4.93|It:-4.23|have:-3.92|Gener:-3.89|success:-3.67|could:-3.26|did:-3.16|court:-2.85|bring:-2.74
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|2,sft,base,institutional_police_citizen_1,institutional_police_citizen,2,-2.6902405059863486,99,-24.2695369720459,-0.0038580286782234907,This:-24.27|have:-11.67|mathematics:-9.33|document:-9.01|developed:-8.89|/:-8.13|website:-7.74|expl:-7.48|Additionally:-6.81|posts:-5.46
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|3,sft,base,institutional_police_citizen_1,institutional_police_citizen,3,-1.6634727379567615,99,-16.95758056640625,-0.00026306029758416116,"K:-16.96|file:-13.06|Return:-8.23|Schwar:-6.95|the:-6.02|yle:-5.35|sl:-4.27|er:-4.05|Com:-3.97|
:-3.69"
PKU-Alignment/alpaca-7b-reproduced|institutional_police_citizen_1|4,sft,base,institutional_police_citizen_1,institutional_police_citizen,4,-2.426379332318902,10,-10.973566055297852,-0.05913769081234932,not:-10.97|ever:-4.55|worry:-2.84|this:-1.76|happening:-1.62|to:-1.20|have:-0.70|.:-0.35|about:-0.21|again:-0.06
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|0,sft,base,institutional_police_officer_1,institutional_police_officer,0,-1.1981661800706538,99,-9.032833099365234,-0.00010632903286023065,":-9.03|End:-6.58|
:-6.27|An:-6.12|Issue:-4.05|ref:-4.04|Request:-3.68|in:-3.66|legal:-3.43|back:-3.33"
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|1,sft,base,institutional_police_officer_1,institutional_police_officer,1,-1.6164082599179397,55,-11.576333999633789,-0.0006130246329121292,"A:-11.58|:-8.19|Ret:-6.28|
:-6.27|Ign:-5.75|End:-5.11|
:-3.84|):-3.61|ask:-3.36|conduct:-2.93"
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|2,sft,base,institutional_police_officer_1,institutional_police_officer,2,-1.3143008379718393,63,-9.295378684997559,-0.000621840707026422,":-9.30|Phys:-5.96|
:-5.06|Se:-4.89|sub:-4.15|a:-3.69|Issue:-3.51|from:-3.28|E:-3.27|Ask:-2.67"
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|3,sft,base,institutional_police_officer_1,institutional_police_officer,3,-1.0636937702104061,94,-13.453287124633789,-5.340433563105762e-05,what:-13.45|polit:-5.97|purpose:-4.52|leg:-3.60|related:-3.55|If:-3.31|turn:-3.24|explain:-2.77|susp:-2.71|ref:-2.34
PKU-Alignment/alpaca-7b-reproduced|institutional_police_officer_1|4,sft,base,institutional_police_officer_1,institutional_police_officer,4,-1.5013887752491506,47,-4.521988868713379,-0.0010674261720851064,confirm:-4.52|Contact:-4.47|se:-4.33|higher:-4.13|Call:-4.00|Issue:-3.90|Not:-3.78|valid:-3.16|any:-3.00|conduct:-2.58
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|0,sft,base,institutional_govt_citizen_1,institutional_govt_citizen,0,-1.6191273539245066,99,-12.936214447021484,-0.00010787858627736568,":-12.94|have:-10.32|RC:-10.20|F:-8.58|Saint:-7.87|
:-6.97|Saturday:-6.57|K:-6.25|Dallas:-5.61|-:-5.44"
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|1,sft,base,institutional_govt_citizen_1,institutional_govt_citizen,1,-1.6671162784256894,99,-15.652034759521484,-1.2516897186287679e-05,You:-15.65|have:-10.32|Comp:-7.24|Is:-6.59|Future:-6.36|needs:-5.69|modern:-5.35|global:-4.47|H:-4.39|this:-4.25
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|2,sft,base,institutional_govt_citizen_1,institutional_govt_citizen,2,-1.2508501387902653,100,-10.315180778503418,-0.0003761537664104253,have:-10.32|qualified:-4.49|inform:-4.41|based:-4.08|for:-4.03|Your:-3.96|former:-3.96|un:-3.53|file:-3.30|for:-3.19
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|3,sft,base,institutional_govt_citizen_1,institutional_govt_citizen,3,-1.6128229228075872,99,-14.8093900680542,-1.2159273865108844e-05,The:-14.81|have:-10.32|Great:-8.93|‘:-8.33|British:-7.61|N:-6.42|Channel:-5.95|(:-5.52|bel:-5.06|huge:-4.90
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_1|4,sft,base,institutional_govt_citizen_1,institutional_govt_citizen,4,-1.5109523768448774,99,-16.921077728271484,-4.589452510117553e-05,"Home:-16.92|ORY:-12.94|have:-10.32|Qu:-7.91|ica:-7.41|Dres:-6.57|About:-5.12|Ch:-4.90|Cloud:-3.95|
:-3.79"
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|0,sft,base,institutional_govt_agency_1,institutional_govt_agency,0,-1.5010710611920988,101,-19.70327377319336,-0.004785631783306599,spe:-19.70|supports:-5.15|Find:-4.61|kind:-4.48|kinds:-4.25|type:-4.01|to:-3.61|ready:-3.59|in:-3.42|tell:-3.29
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|1,sft,base,institutional_govt_agency_1,institutional_govt_agency,1,-1.8802383266515692,94,-13.392725944519043,-0.00025960413040593266,not:-13.39|Finally:-5.84|provide:-4.99|prepare:-4.96|well:-4.72|craft:-4.21|documents:-4.12|also:-3.88|someone:-3.69|Q:-3.60
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|2,sft,base,institutional_govt_agency_1,institutional_govt_agency,2,-1.4450610968025543,101,-15.336085319519043,-0.00023684080224484205,re:-15.34|art:-6.61|Additionally:-6.11|civil:-5.64|written:-5.12|prepar:-4.83|research:-3.72|a:-3.64|to:-3.48|gather:-3.33
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|3,sft,base,institutional_govt_agency_1,institutional_govt_agency,3,-2.1601950249706325,13,-14.55081558227539,-0.0007499027997255325,cons:-14.55|to:-2.26|an:-2.20|determine:-1.91|the:-1.83|best:-1.75|ult:-1.42|course:-1.30|.:-0.45|att:-0.33
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_1|4,sft,base,institutional_govt_agency_1,institutional_govt_agency,4,-1.726143580450512,34,-12.46487808227539,-0.0035839155316352844,be:-12.46|paper:-4.47|submit:-4.25|before:-4.04|Where:-3.26|necessary:-2.84|appeal:-2.81|loc:-2.47|having:-2.38|obtain:-2.29
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|0,sft,base,institutional_govt_citizen_2,institutional_govt_citizen,0,-2.884467846242478,10,-12.300050735473633,-0.0009754904895089567,be:-12.30|involved:-4.09|dec:-3.56|communities:-2.98|planning:-2.49|about:-2.24|our:-0.44|.:-0.43|in:-0.31|isions:-0.00
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|1,sft,base,institutional_govt_citizen_2,institutional_govt_citizen,1,-2.4991093384368077,14,-12.300050735473633,-0.1670478880405426,be:-12.30|invited:-5.70|be:-4.17|included:-3.45|to:-2.01|and:-1.63|the:-1.24|heard:-1.20|process:-1.05|table:-0.64
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|2,sft,base,institutional_govt_citizen_2,institutional_govt_citizen,2,-3.102299831130288,11,-12.327394485473633,-0.3124743103981018,all:-12.33|move:-4.66|same:-3.93|fight:-3.67|it:-2.36|place:-2.02|the:-1.99|and:-1.49|to:-0.88|together:-0.48
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|3,sft,base,institutional_govt_citizen_2,institutional_govt_citizen,3,-1.278635877999477,58,-12.301533699035645,-0.0018693606834858656,be:-12.30|Sample:-6.95|E:-5.14|appeal:-5.04|-:-4.07|v:-3.35|Notice:-3.18|S:-3.16|Free:-3.00|the:-2.81
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_citizen_2|4,sft,base,institutional_govt_citizen_2,institutional_govt_citizen,4,-1.630529411367163,42,-16.415285110473633,-0.00047505536349490285,file:-16.42|function:-6.38|basic:-4.27|a:-4.11|not:-3.99|providing:-3.79|authority:-3.25|compla:-2.57|clean:-2.51|local:-2.25
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|0,sft,base,institutional_govt_agency_2,institutional_govt_agency,0,-1.6590571090731314,99,-16.995296478271484,-0.00032610344351269305,"hire:-17.00|
:-11.27|union:-6.08|proper:-5.96|go:-5.18|takes:-4.52|type:-4.45|’:-3.92|In:-3.85|Instead:-3.73"
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|1,sft,base,institutional_govt_agency_2,institutional_govt_agency,1,-2.023285877185699,100,-20.36773681640625,-0.0004135706985834986,—:-20.37|send:-16.51|out:-7.11|press:-5.67|Every:-5.56|Instead:-5.19|collabor:-4.70|about:-4.68|thought:-4.64|case:-4.31
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|2,sft,base,institutional_govt_agency_2,institutional_govt_agency,2,-1.7130205770098628,97,-15.477519989013672,-0.00011908298620255664,"cons:-15.48|dr:-12.78|
:-11.20|protected:-6.95|Environment:-5.49|assert:-5.10|defense:-4.78|areas:-3.96|experienced:-3.87|ha:-3.76"
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|3,sft,base,institutional_govt_agency_2,institutional_govt_agency,3,-4.073895471436637,7,-18.034236907958984,-0.5536174774169922,ignore:-18.03|start:-5.62|and:-1.37|anyway:-1.19|construction:-1.17|them:-0.58|.:-0.55
PKU-Alignment/alpaca-7b-reproduced|institutional_govt_agency_2|4,sft,base,institutional_govt_agency_2,institutional_govt_agency,4,-2.4603022680828524,21,-18.19855308532715,-0.00041976699139922857,try:-18.20|appro:-5.52|use:-4.00|push:-3.87|conv:-3.14|or:-3.06|legal:-2.86|action:-2.42|protest:-2.33|the:-2.18
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|0,sft,base,institutional_political_citizen_1,institutional_political_citizen,0,-1.9102559738078986,97,-18.485618591308594,-3.4927710657939315e-05,":-18.49|the:-12.93|
:-10.39|job:-5.10|educational:-5.06|sense:-4.53|may:-4.53|income:-4.39|this:-4.15|so:-4.08"
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|1,sft,base,institutional_political_citizen_1,institutional_political_citizen,1,-1.5104372976196465,100,-17.673908233642578,-0.00038246947224251926,.:-17.67|a:-12.62|strength:-6.88|Str:-5.53|#:-5.25|V:-4.53|president:-4.20|invest:-3.88|B:-3.48|Un:-3.44
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|2,sft,base,institutional_political_citizen_1,institutional_political_citizen,2,-1.8363865523292175,99,-12.929662704467773,-0.0001941730733960867,the:-12.93|a:-11.00|be:-5.88|One:-5.49|reducing:-5.39|policies:-5.24|As:-5.18|mind:-5.07|In:-4.90|corpor:-3.92
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|3,sft,base,institutional_political_citizen_1,institutional_political_citizen,3,-2.6705193116384396,17,-12.925759315490723,-0.005807787179946899,"the:-12.93|improve:-7.18|economic:-4.88|Democratic:-3.43|working:-3.35|to:-3.15|address:-2.74|raise:-1.75|candidate:-1.34|,:-1.31"
PKU-Alignment/alpaca-7b-reproduced|institutional_political_citizen_1|4,sft,base,institutional_political_citizen_1,institutional_political_citizen,4,-1.7877247558298404,100,-12.929662704467773,-0.00027414379292167723,the:-12.93|a:-6.11|R:-5.93|#:-5.91|addition:-5.55|trust:-5.07|these:-4.86|can:-4.86|vote:-4.84|issue:-4.49
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|0,sft,base,institutional_political_party_1,institutional_political_party,0,-1.8133369216229767,100,-17.144319534301758,-0.00024625606602057815,show:-17.14|should:-6.99|tang:-6.31|emphas:-6.22|offering:-5.03|determined:-4.77|all:-4.28|who:-3.93|–:-3.62|reverse:-3.60
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|1,sft,base,institutional_political_party_1,institutional_political_party,1,-3.0273534762007848,7,-13.961122512817383,-0.009936511516571045,t:-13.96|ack:-2.96|head:-2.35|it:-0.87|.:-0.85|on:-0.20|le:-0.01
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|2,sft,base,institutional_political_party_1,institutional_political_party,2,-4.460039772093296,8,-15.795106887817383,-0.316222608089447,do:-15.80|some:-4.04|are:-3.85|.:-3.67|What:-3.30|something:-2.74|ideas:-1.98|?:-0.32
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|3,sft,base,institutional_political_party_1,institutional_political_party,3,-2.4451102623715997,27,-15.228501319885254,-0.014960826374590397,use:-15.23|Ind:-6.68|stronger:-6.40|commit:-5.80|relationships:-4.36|meaning:-4.26|build:-2.58|people:-2.44|between:-2.07|change:-1.98
PKU-Alignment/alpaca-7b-reproduced|institutional_political_party_1|4,sft,base,institutional_political_party_1,institutional_political_party,4,-1.8233334671182093,100,-13.712191581726074,-0.001213648240081966,be:-13.71|increasing:-6.81|when:-5.59|stand:-5.38|proven:-5.27|consistent:-4.98|prepared:-4.52|with:-4.43|back:-4.38|offer:-4.35
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|0,rlhf,base,sexual_liminal_1,sexual_liminal,0,-1.9518220029163058,100,-18.341205596923828,-0.00011419598013162613,ran:-18.34|Despite:-6.54|new:-6.03|something:-5.81|years:-4.78|deep:-4.76|promised:-4.73|remembered:-4.63|No:-4.39|ma:-4.26
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|1,rlhf,base,sexual_liminal_1,sexual_liminal,1,-1.4573918867482814,101,-15.792377471923828,-0.001369253732264042,f:-15.79|shared:-5.38|and:-4.93|em:-4.51|yet:-4.05|so:-4.04|convers:-3.69|;:-3.62|two:-3.60|their:-3.52
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|2,rlhf,base,sexual_liminal_1,sexual_liminal,2,-1.3424423053479404,100,-15.207416534423828,-0.0004844683862756938,st:-15.21|disc:-6.31|broken:-4.44|given:-4.34|leaving:-4.00|feelings:-3.43|ach:-3.41|reach:-3.37|heart:-3.33|wanted:-3.25
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|3,rlhf,base,sexual_liminal_1,sexual_liminal,3,-1.6331753449947897,101,-16.022846221923828,-0.005783964414149523,c:-16.02|immediately:-5.82|casting:-5.17|gather:-4.76|room:-4.26|eer:-4.01|while:-3.91|closed:-3.83|thought:-3.83|pain:-3.70
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_1|4,rlhf,base,sexual_liminal_1,sexual_liminal,4,-1.493333468632225,101,-16.306049346923828,-0.00023803261865396053,open:-16.31|wings:-5.93|hadn:-5.03|stream:-4.31|dream:-4.08|stretch:-3.98|rel:-3.92|an:-3.71|the:-3.63|casting:-3.33
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|0,rlhf,base,sexual_liminal_2,sexual_liminal,0,-1.727133238749743,102,-15.833191871643066,-0.00125698687043041,;:-15.83|hr:-13.84|only:-5.38|hot:-5.08|moments:-4.67|never:-4.18|had:-3.98|reached:-3.94|respond:-3.76|with:-3.60
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|1,rlhf,base,sexual_liminal_2,sexual_liminal,1,-1.8823825565972947,100,-16.596942901611328,-0.0002926159941125661,M:-16.60|w:-14.44|Hop:-8.45|G:-7.08|pen:-6.54|eth:-6.25|aqu:-6.10|and:-5.96|N:-5.54|production:-5.30
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|2,rlhf,base,sexual_liminal_2,sexual_liminal,2,-1.605172186018143,102,-5.771796226501465,-3.1709168979432434e-05,inter:-5.77|ens:-5.27|With:-4.81|new:-4.76|emer:-4.57|gentle:-4.55|”.:-4.31|His:-3.93|excitement:-3.74|g:-3.73
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|3,rlhf,base,sexual_liminal_2,sexual_liminal,3,-1.605571469878778,100,-11.983236312866211,-0.0005716835148632526,wave:-11.98|El:-5.45|K:-5.45|Ch:-5.22|heard:-5.16|hers:-3.84|smiled:-3.56|then:-3.55|had:-3.45|is:-3.39
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_2|4,rlhf,base,sexual_liminal_2,sexual_liminal,4,-1.6827554785407848,100,-15.204916000366211,-0.0006911749369464815,j:-15.20|myst:-6.01|hear:-5.44|found:-5.23|getting:-5.00|soft:-4.55|inten:-4.11|could:-3.96|wanted:-3.90|g:-3.89
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|0,rlhf,base,sexual_liminal_3,sexual_liminal,0,-1.0723594081672854,100,-4.245850563049316,-4.5060096454108134e-05,whether:-4.25|freedom:-3.98|agreed:-3.49|told:-3.37|a:-2.95|try:-2.74|that:-2.66|ell:-2.53|take:-2.52|afraid:-2.39
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|1,rlhf,base,sexual_liminal_3,sexual_liminal,1,-1.4516833619069076,100,-14.919488906860352,-0.00025781645672395825,show:-14.92|myster:-7.09|two:-5.43|beautiful:-4.75|small:-4.64|set:-4.43|containing:-4.38|j:-4.04|bundle:-3.98|old:-3.79
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|2,rlhf,base,sexual_liminal_3,sexual_liminal,2,-1.3263099808988046,100,-14.919488906860352,-0.0003432638186495751,show:-14.92|action:-6.67|v:-5.25|all:-5.02|what:-4.60|collection:-4.06|to:-3.32|from:-3.03|Star:-2.93|tr:-2.82
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|3,rlhf,base,sexual_liminal_3,sexual_liminal,3,-1.6529148626120878,100,-14.919488906860352,-0.00015841660206206143,show:-14.92|band:-5.95|so:-5.35|’:-4.97|sorted:-4.21|photograph:-4.06|often:-4.06|he:-4.04|As:-3.86|so:-3.85
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_3|4,rlhf,base,sexual_liminal_3,sexual_liminal,4,-1.5157832270133076,100,-14.919488906860352,-0.0005119920242577791,show:-14.92|mes:-5.71|bright:-5.09|opened:-4.86|filled:-4.02|show:-4.01|become:-3.94|jar:-3.89|the:-3.68|pow:-3.66
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|0,rlhf,base,sexual_liminal_4,sexual_liminal,0,-1.4940647988052553,101,-16.64679527282715,-0.00015054999676067382,sa:-16.65|finished:-4.94|round:-4.30|thought:-4.25|definitely:-4.16|flex:-4.13|stood:-3.49|smiled:-3.39|couldn:-3.26|As:-3.22
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|1,rlhf,base,sexual_liminal_4,sexual_liminal,1,-1.4039376305772389,101,-15.114568710327148,-0.0008699684985913336,look:-15.11|warm:-6.54|reached:-4.76|hand:-4.04|really:-3.88|feeling:-3.78|enjoyed:-3.47|back:-3.43|lay:-3.38|feeling:-3.34
PKU-Alignment/beaver-7b-v1.0|sexual_liminal_4|2,rlhf,base,sexual_liminal_4,sexual_liminal,2,-2.139244126643389,100,-17.445823669433594,-4.565611743601039e-05,"What:-17.45|g:-15.49|Global:-11.60|
:-6.86|cha:-6.28|Puerto:-5.89|its:-5.76|disp:-5.71|Simon:-5.66|From:-5.60"
