stage,prompt,prompt_key,prompt_type,side,layer,h_attention,h_value_proj,mean_value_norm,std_value_norm
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,17,0.7289366839686409,9.979721069335938,1.6266008708626032,1.225007930672467
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,18,0.6895198791462462,9.660866737365723,1.872555156238377,1.524338814276241
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,19,0.9175571361556649,9.901604652404785,1.8755335565656424,1.2242245990316223
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,20,0.5157664739526808,8.702750205993652,2.07791562192142,1.5705554207714851
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,21,0.48696663629380055,3.72157621383667,1.7503798250108957,1.1885212402943006
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,22,0.49675250926520675,9.91464614868164,2.2592179626226425,1.779787588397146
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,23,0.6673868187936023,9.56080436706543,2.102576546370983,1.8170958945433684
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,24,0.3203410255664494,3.797269821166992,2.0282837487757206,1.5397400797859695
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,25,0.48169222148135304,8.573514938354492,3.11383805796504,2.2556681130746807
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,26,0.2600343988451641,9.769037246704102,2.0102359876036644,1.499004877649227
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,27,0.7593887490511406,9.854284286499023,3.070254061371088,1.710865553221115
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,28,0.3277134377640323,9.351985931396484,3.002171665430069,1.7508399724811978
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,29,0.4742691509309225,9.366842269897461,3.341392159461975,2.155585313028274
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,30,0.3172613225542591,5.503604412078857,4.301902607083321,3.3983510855331893
base,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,31,0.8217799039557576,9.098413467407227,5.041157364845276,3.5126730714349095
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,0,1.9431485093664378,10.013612747192383,0.5378900346113369,0.5757694245044526
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,1,1.4521610587835312,10.04708480834961,0.2906291401013732,0.22303424806363273
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,2,0.9942726045846939,10.043100357055664,0.22421571798622608,0.19831243177767546
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,3,1.2619203301146626,9.791971206665039,0.31962142954580486,0.295532329599036
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,4,0.8134295158088207,10.013021469116211,0.2414773041382432,0.23050715238923858
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,5,0.9573836672352627,9.91877555847168,0.4055265730712563,0.38356134293285027
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,6,1.1008428626228124,10.065876007080078,0.5103651534300297,0.38496227415762324
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,7,1.2971086647594348,9.905633926391602,0.5878994229715317,0.4670623059625931
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,8,1.1160045749275014,10.098583221435547,0.7540568509139121,0.6341229807710749
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,9,1.1684513337677345,10.126133918762207,0.7311879922635853,0.6428583568629646
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,10,1.1721373868640512,9.959964752197266,0.7735647859517485,0.7014006027875106
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,11,1.623442008625716,10.134535789489746,1.0345121757127345,0.690940624914854
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,12,1.1347027437295765,10.11187744140625,1.0562777454033494,0.7727162932948834
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,13,0.9967106815893203,10.02430248260498,0.8564091455191374,0.8030387363317663
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,14,1.1795011726208031,10.018669128417969,1.0999267450533807,0.9456033664043114
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,15,1.6163364872336388,9.959753036499023,1.2087243171408772,0.9661821160024616
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,16,1.1462489019613713,9.942625045776367,1.1146918595768511,1.1258248589252462
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,17,1.1986033841967583,9.972343444824219,1.5252531762234867,1.377315617484198
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,18,1.0470238951966166,9.061984062194824,1.5276726996526122,1.544681759267995
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,19,1.365930168889463,9.916916847229004,1.1926512815989554,1.1038409277819548
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,20,0.5933910317253321,3.2208609580993652,1.479415921960026,2.6275475612830435
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,21,0.6631473858142272,9.856380462646484,0.9157955087721348,1.3067679784542376
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,22,0.5639036551583558,9.960186004638672,1.1763320383615792,1.9076713720090561
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,23,0.8323771022260189,9.359177589416504,1.3086159233935177,2.3282372567425176
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,24,0.4943524587433785,7.676959037780762,1.2791048693470657,2.1098950562153935
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,25,0.5523776572663337,7.18896484375,1.4867361560463905,2.6409597335999537
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,26,0.33044025721028447,9.727355003356934,0.6350574479438365,1.1775815110681855
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,27,0.8019450227729976,9.899543762207031,1.9249114748090506,2.539555181770697
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,28,0.4039061049115844,1.4064979553222656,1.3919408824294806,2.995717604083445
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,29,0.6193944797851145,6.771223068237305,1.4143757754936814,2.099536759055028
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,30,0.3834534678608179,8.015276908874512,1.5905281342566013,2.436029652290384
base,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,31,0.8297715545631945,8.916473388671875,2.542154490016401,4.06178898167863
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,0,1.6530884815147147,10.002849578857422,0.5325399081339128,0.578914831027464
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,1,1.2119895466603339,10.053533554077148,0.2974664797075093,0.3307067200174058
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,2,0.9092537313699722,10.040562629699707,0.21992534084711224,0.22399213291527348
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,3,1.0369339818134904,9.827370643615723,0.28140406880993396,0.29797140616257856
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,4,0.7542790347943082,10.0345458984375,0.2345771046821028,0.23559425821664243
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,5,0.856369589921087,9.9656982421875,0.41425181832164526,0.4416338285199662
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,6,0.9851501599187031,9.988484382629395,0.5082569466903806,0.42728076439887114
base,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,7,1.2032103845849633,9.8787202835083,0.6586628903169185,0.5104699332742029
