family,prompt,gen_idx,step,base_violence,base_procedural,ego_violence,ego_procedural,superego_violence,superego_procedural
olmo,worker,6,44,-0.03901,0.08958,-0.05171,0.08894,,
olmo,worker,6,45,-0.01618,-0.03881,-0.02179,-0.03338,,
olmo,worker,6,46,0.0253,-0.07722,0.02353,-0.07915,,
olmo,worker,6,47,0.01582,0.15551,0.00061,0.14872,,
olmo,worker,6,48,-0.01547,-0.01114,-0.01212,-0.00743,,
olmo,worker,6,49,-0.066,-0.02747,-0.066,-0.02747,,
olmo,worker,6,0,-0.03374,0.18354,,,-0.03654,0.36335
olmo,worker,6,1,0.02091,-0.0154,,,0.0125,0.00329
olmo,worker,6,2,-0.00266,0.01225,,,-0.01837,-0.00084
olmo,worker,6,3,-0.03895,0.22867,,,-0.02261,0.28747
olmo,worker,6,4,-0.066,-0.02746,,,-0.06375,-0.02191
olmo,worker,6,5,-0.01908,-0.044,,,-0.01902,-0.04336
olmo,worker,6,6,0.00307,0.47242,,,-0.02653,0.42261
olmo,worker,6,7,-0.02895,-0.01911,,,-0.03064,-0.02028
olmo,worker,6,8,-0.02009,0.02688,,,-0.0197,0.02127
olmo,worker,6,9,0.00949,0.16005,,,0.03304,0.19966
olmo,worker,6,10,-0.00894,-0.03582,,,-0.02062,-0.02377
olmo,worker,6,11,0.01552,-0.04265,,,0.01552,-0.04265
olmo,worker,6,12,-0.01908,-0.044,,,-0.01908,-0.044
olmo,worker,6,13,0.01199,0.48969,,,-0.00563,0.43632
olmo,worker,6,14,0.04345,0.05979,,,0.00721,0.07423
olmo,worker,6,15,0.03133,0.12903,,,0.04534,0.09152
olmo,worker,6,16,0.0155,0.17296,,,0.01945,0.17542
olmo,worker,6,17,0.00156,-0.03042,,,0.00063,-0.03077
olmo,worker,6,18,-0.13345,-0.01276,,,-0.13345,-0.01276
olmo,worker,6,19,-0.01908,-0.044,,,-0.01908,-0.044
olmo,worker,6,20,-0.00429,0.46858,,,0.00058,0.49183
olmo,worker,6,21,0.04631,0.21046,,,0.0278,0.22165
olmo,worker,6,22,-0.01864,-0.02775,,,-0.04573,-0.00751
olmo,worker,6,23,0.06349,-0.01056,,,0.0719,0.03412
olmo,worker,6,24,0.05829,0.16871,,,0.0705,0.2194
olmo,worker,6,25,-0.00516,-0.01904,,,-0.00901,-0.02001
olmo,worker,6,26,-0.03255,-0.09038,,,-0.03255,-0.09039
olmo,worker,6,27,-0.01908,-0.044,,,-0.01908,-0.044
olmo,worker,6,28,-0.01305,0.48767,,,-0.01334,0.48985
olmo,worker,6,29,-0.0257,0.01736,,,-0.03815,0.0218
olmo,worker,6,30,0.00225,0.08357,,,-0.05903,0.05368
olmo,worker,6,31,-0.01528,-0.04037,,,-0.01532,-0.04038
olmo,worker,6,32,0.05233,0.02353,,,0.05233,0.02352
olmo,worker,6,33,0.01254,-0.03752,,,0.00824,-0.03657
olmo,worker,6,34,-0.08531,0.33213,,,-0.08529,0.33198
olmo,worker,6,35,-0.01823,-0.03048,,,-0.01823,-0.03048
olmo,worker,6,36,-0.09739,0.0135,,,-0.09771,0.0137
olmo,worker,6,37,0.06336,-0.0779,,,0.06306,-0.07768
olmo,worker,6,38,-0.01022,0.17607,,,-0.01503,0.10595
olmo,worker,6,39,-0.01236,-0.02517,,,-0.01412,-0.0335
olmo,worker,6,40,0.02949,-0.105,,,0.03109,-0.1004
olmo,worker,6,41,-0.02366,0.03639,,,-0.02367,0.03639
olmo,worker,6,42,-0.00985,0.04474,,,-0.02561,0.02719
olmo,worker,6,43,-0.02346,-0.00756,,,-0.0439,0.00684
olmo,worker,6,44,-0.03901,0.08958,,,-0.06162,0.0899
olmo,worker,6,45,-0.01618,-0.03881,,,-0.02225,-0.03276
olmo,worker,6,46,0.0253,-0.07722,,,0.02324,-0.07579
olmo,worker,6,47,0.01582,0.15551,,,0.00098,0.14808
olmo,worker,6,48,-0.01547,-0.01114,,,-0.00816,0.00278
olmo,worker,6,49,-0.066,-0.02747,,,-0.066,-0.02747
olmo,worker,7,0,-0.03374,0.18354,-0.02604,0.1946,,
olmo,worker,7,1,-0.02742,0.16671,-0.00606,0.16704,,
olmo,worker,7,2,0.03852,0.12773,0.02951,0.15578,,
olmo,worker,7,3,-0.04366,-0.00629,-0.04752,-0.01452,,
olmo,worker,7,4,-0.01925,-0.02061,-0.01776,-0.02842,,
olmo,worker,7,5,-0.05375,0.20428,-0.06892,0.46554,,
olmo,worker,7,6,-0.066,-0.02746,-0.05939,-0.01333,,
olmo,worker,7,7,-0.01908,-0.044,-0.01871,-0.03824,,
olmo,worker,7,8,-0.07664,0.25403,-0.07273,0.20227,,
olmo,worker,7,9,-0.00485,-0.05871,-0.00497,-0.05875,,
olmo,worker,7,10,0.08797,-0.02115,0.08537,-0.02038,,
olmo,worker,7,11,0.04946,0.11678,0.04972,0.1174,,
olmo,worker,7,12,-0.07287,0.01624,-0.09585,0.02277,,
olmo,worker,7,13,-0.02745,-0.01782,-0.02142,-0.03361,,
olmo,worker,7,14,-0.03999,0.02811,-0.03993,0.02778,,
olmo,worker,7,15,0.01552,-0.04265,0.01552,-0.04265,,
olmo,worker,7,16,-0.01908,-0.04398,-0.01908,-0.044,,
olmo,worker,7,17,-0.09454,0.3151,-0.08655,0.19562,,
olmo,worker,7,18,-0.0353,0.04722,-0.03648,0.04774,,
olmo,worker,7,19,-0.01954,0.03021,-0.01813,0.05048,,
olmo,worker,7,20,-0.01026,1.14844,-0.00838,1.30059,,
olmo,worker,7,21,0.00947,1.69964,0.00871,1.65491,,
olmo,worker,7,22,-0.00394,-0.01471,-0.02132,-0.02217,,
olmo,worker,7,23,0.0377,0.49072,0.04451,0.52711,,
olmo,worker,7,24,-0.01084,0.02638,-0.00876,0.11027,,
olmo,worker,7,25,-0.03999,0.02812,-0.04001,0.02817,,
olmo,worker,7,26,-0.13345,-0.01276,-0.13345,-0.01276,,
olmo,worker,7,27,-0.01908,-0.04399,-0.01908,-0.044,,
olmo,worker,7,28,-0.09587,0.36954,-0.03975,0.19032,,
olmo,worker,7,29,0.02505,-0.02367,0.02191,-0.03617,,
olmo,worker,7,30,-0.0275,0.30018,0.00225,0.21651,,
olmo,worker,7,31,0.01768,0.42492,-0.0017,0.41014,,
olmo,worker,7,32,-0.00456,0.1972,-0.00481,0.19951,,
olmo,worker,7,33,-0.0169,-0.05233,-0.01276,-0.06725,,
olmo,worker,7,34,-0.03999,0.02812,-0.04,0.02812,,
olmo,worker,7,35,-0.03255,-0.09039,-0.03255,-0.09037,,
olmo,worker,7,36,-0.01908,-0.04399,-0.01908,-0.044,,
olmo,worker,7,37,-0.0803,0.36043,-0.02451,0.16623,,
olmo,worker,7,38,0.01663,-0.00369,0.03937,0.00669,,
olmo,worker,7,39,-0.01969,0.03059,-0.01938,0.02106,,
olmo,worker,7,40,0.00527,0.13591,0.04054,0.14673,,
olmo,worker,7,41,-0.03321,-0.01164,-0.03276,-0.01183,,
olmo,worker,7,42,0.06264,0.06805,0.045,0.05737,,
olmo,worker,7,43,0.05499,0.14603,0.03819,0.23731,,
olmo,worker,7,44,-0.01768,-0.0437,-0.01752,-0.04368,,
olmo,worker,7,45,-0.04324,0.01752,-0.04318,0.01779,,
olmo,worker,7,46,-0.08531,0.33213,-0.06197,0.22997,,
olmo,worker,7,47,-0.01823,-0.03048,-0.01822,-0.03036,,
olmo,worker,7,48,-0.0948,0.01184,-0.09708,0.01312,,
olmo,worker,7,49,0.06432,-0.07858,0.06317,-0.07791,,
olmo,worker,7,0,-0.03374,0.18354,,,-0.03654,0.36335
olmo,worker,7,1,-0.02742,0.16671,,,-0.02323,0.21151
olmo,worker,7,2,0.03852,0.12773,,,0.02734,0.15569
olmo,worker,7,3,-0.04366,-0.00629,,,-0.05049,-0.00998
olmo,worker,7,4,-0.01925,-0.02061,,,-0.01705,-0.02289
olmo,worker,7,5,-0.05375,0.20428,,,-0.05504,0.34297
olmo,worker,7,6,-0.066,-0.02746,,,-0.05841,-0.00981
olmo,worker,7,7,-0.01908,-0.044,,,-0.01869,-0.03246
olmo,worker,7,8,-0.07664,0.25403,,,-0.05789,0.19406
olmo,worker,7,9,-0.00485,-0.05871,,,-0.00497,-0.05875
olmo,worker,7,10,0.08797,-0.02115,,,0.04721,-0.01951
olmo,worker,7,11,0.04946,0.11678,,,0.04973,0.11742
olmo,worker,7,12,-0.07287,0.01624,,,-0.09612,0.0201
olmo,worker,7,13,-0.02745,-0.01782,,,-0.03225,-0.03075
olmo,worker,7,14,-0.03999,0.02811,,,-0.03996,0.02802
olmo,worker,7,15,0.01552,-0.04265,,,0.01552,-0.04265
olmo,worker,7,16,-0.01908,-0.04398,,,-0.01908,-0.044
olmo,worker,7,17,-0.09454,0.3151,,,-0.07971,0.18784
olmo,worker,7,18,-0.0353,0.04722,,,-0.0366,0.04779
olmo,worker,7,19,-0.01954,0.03021,,,-0.0187,0.03915
olmo,worker,7,20,-0.01026,1.14844,,,-0.00354,1.4463
olmo,worker,7,21,0.00947,1.69964,,,0.00336,1.62726
olmo,worker,7,22,-0.00394,-0.01471,,,-0.03566,-0.02599
olmo,worker,7,23,0.0377,0.49072,,,0.04268,0.54532
olmo,worker,7,24,-0.01084,0.02638,,,-0.00848,0.26747
olmo,worker,7,25,-0.03999,0.02812,,,-0.04002,0.02818
olmo,worker,7,26,-0.13345,-0.01276,,,-0.13345,-0.01276
olmo,worker,7,27,-0.01908,-0.04399,,,-0.01908,-0.044
olmo,worker,7,28,-0.09587,0.36954,,,-0.02149,0.15885
olmo,worker,7,29,0.02505,-0.02367,,,0.02749,-0.03939
olmo,worker,7,30,-0.0275,0.30018,,,0.01571,0.20322
olmo,worker,7,31,0.01768,0.42492,,,0.00468,0.30474
olmo,worker,7,32,-0.00456,0.1972,,,-0.0048,0.19962
olmo,worker,7,33,-0.0169,-0.05233,,,-0.0086,-0.07796
olmo,worker,7,34,-0.03999,0.02812,,,-0.03974,0.02832
olmo,worker,7,35,-0.03255,-0.09039,,,-0.03255,-0.09036
olmo,worker,7,36,-0.01908,-0.04399,,,-0.01908,-0.044
olmo,worker,7,37,-0.0803,0.36043,,,0.01206,0.13918
olmo,worker,7,38,0.01663,-0.00369,,,0.06071,0.01885
olmo,worker,7,39,-0.01969,0.03059,,,-0.01947,0.02004
olmo,worker,7,40,0.00527,0.13591,,,0.04373,0.14525
olmo,worker,7,41,-0.03321,-0.01164,,,-0.03258,-0.01151
olmo,worker,7,42,0.06264,0.06805,,,0.04387,0.05663
olmo,worker,7,43,0.05499,0.14603,,,0.04045,0.25579
olmo,worker,7,44,-0.01768,-0.0437,,,-0.01773,-0.04371
olmo,worker,7,45,-0.04324,0.01752,,,-0.04305,0.01835
olmo,worker,7,46,-0.08531,0.33213,,,-0.00424,-0.01316
olmo,worker,7,47,-0.01823,-0.03048,,,-0.01823,-0.03027
olmo,worker,7,48,-0.0948,0.01184,,,-0.0977,0.01373
olmo,worker,7,49,0.06432,-0.07858,,,0.06151,-0.07746
olmo,worker,8,0,-0.03374,0.18354,-0.02604,0.1946,,
olmo,worker,8,1,0.0875,-0.04286,0.08408,-0.02076,,
olmo,worker,8,2,-0.0042,0.04888,0.01189,0.04324,,
olmo,worker,8,3,-0.01792,0.01499,-0.01596,-0.02361,,
olmo,worker,8,4,-0.0306,0.21399,0.01624,0.03906,,
olmo,worker,8,5,-0.01431,0.17776,-0.01808,0.18127,,
olmo,worker,8,6,0.0848,0.14066,0.09013,0.05314,,
olmo,worker,8,7,-0.0128,0.08424,-0.01775,0.08248,,
olmo,worker,8,8,0.02237,0.15139,0.02418,0.15289,,
olmo,worker,8,9,-0.06592,-0.02733,-0.01549,-0.00878,,
olmo,worker,8,10,-0.01908,-0.044,-0.01621,-0.03197,,
olmo,worker,8,11,-0.01598,0.00391,-0.02257,0.16172,,
olmo,worker,8,12,-0.26079,0.28585,-0.26159,0.2873,,
olmo,worker,8,13,-0.00643,-0.02897,-0.00592,-0.03197,,
olmo,worker,8,14,0.01552,-0.04265,0.0141,-0.04227,,
olmo,worker,8,15,-0.01908,-0.044,-0.01913,-0.04375,,
olmo,worker,8,16,-0.05373,0.1743,-0.0555,0.12987,,
olmo,worker,8,17,-0.00477,-0.02989,-0.00233,-0.0346,,
olmo,worker,8,18,-0.13345,-0.01276,-0.13326,-0.01271,,
olmo,worker,8,19,-0.01908,-0.044,-0.01914,-0.04359,,
olmo,worker,8,20,-0.05797,0.25347,-0.06451,0.04174,,
olmo,worker,8,21,-0.09512,0.13828,-0.09488,0.13785,,
olmo,worker,8,22,-0.00719,-0.01439,-0.00748,-0.0298,,
olmo,worker,8,23,-0.03255,-0.09039,-0.03295,-0.08901,,
olmo,worker,8,24,-0.01908,-0.044,-0.01907,-0.04398,,
olmo,worker,8,25,-0.03716,0.3472,-0.0578,0.07889,,
olmo,worker,8,26,-0.0465,0.01812,-0.0442,0.04261,,
olmo,worker,8,27,0.01025,-0.03989,0.00334,-0.0224,,
olmo,worker,8,28,-0.08531,0.33212,-0.06541,0.2091,,
olmo,worker,8,29,-0.01823,-0.03048,-0.01608,-0.02766,,
olmo,worker,8,30,-0.03816,-0.03149,-0.03101,-0.01785,,
olmo,worker,8,31,0.06215,-0.07704,0.01059,-0.04259,,
olmo,worker,8,32,-0.00725,0.17115,-0.01522,0.10575,,
olmo,worker,8,33,-0.01786,-0.03065,-0.01743,-0.0337,,
olmo,worker,8,34,0.00869,0.03655,-0.00693,0.0014,,
olmo,worker,8,35,0.00461,0.07554,0.00594,0.00654,,
olmo,worker,8,36,0.02669,0.0959,0.00137,0.03754,,
olmo,worker,8,37,0.02403,0.01651,0.01933,0.02246,,
olmo,worker,8,38,0.02725,0.07464,0.01102,0.03159,,
olmo,worker,8,39,0.04763,0.07037,0.06857,0.12173,,
olmo,worker,8,40,-0.02952,-0.03719,-0.05123,-0.04182,,
olmo,worker,8,41,-0.03789,0.07411,-0.0582,0.06913,,
olmo,worker,8,42,-0.03539,-0.011,-0.03613,-0.01072,,
olmo,worker,8,43,-0.01057,-0.0123,-0.00656,-0.01224,,
olmo,worker,8,44,-0.066,-0.02747,-0.066,-0.02747,,
olmo,worker,8,45,-0.01908,-0.044,-0.01908,-0.044,,
olmo,worker,8,46,-0.04285,0.0063,-0.03649,-0.00041,,
olmo,worker,8,47,-0.05243,0.04294,-0.02919,0.05193,,
olmo,worker,8,48,-0.02068,-0.02252,-0.02017,-0.03285,,
olmo,worker,8,49,0.00898,0.03131,0.00167,0.00877,,
olmo,worker,8,0,-0.03374,0.18354,,,-0.03654,0.36335
olmo,worker,8,1,0.0875,-0.04286,,,0.08111,-0.01265
olmo,worker,8,2,-0.0042,0.04888,,,0.01782,0.03978
olmo,worker,8,3,-0.01792,0.01499,,,-0.01738,-0.01532
olmo,worker,8,4,-0.0306,0.21399,,,0.02532,0.03488
olmo,worker,8,5,-0.01431,0.17776,,,-0.00498,0.22754
olmo,worker,8,6,0.0848,0.14066,,,0.08948,0.05883
olmo,worker,8,7,-0.0128,0.08424,,,-0.0178,0.08119
olmo,worker,8,8,0.02237,0.15139,,,0.02871,0.1692
olmo,worker,8,9,-0.06592,-0.02733,,,0.00219,0.00435
olmo,worker,8,10,-0.01908,-0.044,,,-0.01507,-0.0273
olmo,worker,8,11,-0.01598,0.00391,,,-0.01851,0.14884
olmo,worker,8,12,-0.26079,0.28585,,,-0.26165,0.28739
olmo,worker,8,13,-0.00643,-0.02897,,,-0.00857,-0.02843
olmo,worker,8,14,0.01552,-0.04265,,,0.01366,-0.04215
olmo,worker,8,15,-0.01908,-0.044,,,-0.01915,-0.0436
olmo,worker,8,16,-0.05373,0.1743,,,-0.05134,0.18034
olmo,worker,8,17,-0.00477,-0.02989,,,-0.00266,-0.03414
olmo,worker,8,18,-0.13345,-0.01276,,,-0.13334,-0.0127
olmo,worker,8,19,-0.01908,-0.044,,,-0.01916,-0.04342
olmo,worker,8,20,-0.05797,0.25347,,,-0.06274,0.05618
olmo,worker,8,21,-0.09512,0.13828,,,-0.09502,0.13824
olmo,worker,8,22,-0.00719,-0.01439,,,-0.00824,-0.0258
olmo,worker,8,23,-0.03255,-0.09039,,,-0.03294,-0.08912
olmo,worker,8,24,-0.01908,-0.044,,,-0.01908,-0.04396
olmo,worker,8,25,-0.03716,0.3472,,,-0.05015,0.11082
olmo,worker,8,26,-0.0465,0.01812,,,-0.04954,0.05987
olmo,worker,8,27,0.01025,-0.03989,,,0.0031,-0.01256
olmo,worker,8,28,-0.08531,0.33212,,,-0.07555,0.23462
olmo,worker,8,29,-0.01823,-0.03048,,,-0.01253,-0.01612
olmo,worker,8,30,-0.03816,-0.03149,,,-0.03224,-0.01557
olmo,worker,8,31,0.06215,-0.07704,,,-0.00258,-0.03369
olmo,worker,8,32,-0.00725,0.17115,,,-0.0148,0.10969
olmo,worker,8,33,-0.01786,-0.03065,,,-0.01735,-0.03451
olmo,worker,8,34,0.00869,0.03655,,,-0.00695,0.00462
olmo,worker,8,35,0.00461,0.07554,,,0.0043,0.02053
olmo,worker,8,36,0.02669,0.0959,,,0.02095,0.07961
olmo,worker,8,37,0.02403,0.01651,,,0.01996,0.02552
olmo,worker,8,38,0.02725,0.07464,,,0.01055,0.02101
olmo,worker,8,39,0.04763,0.07037,,,0.06795,0.12952
olmo,worker,8,40,-0.02952,-0.03719,,,-0.04854,-0.04131
olmo,worker,8,41,-0.03789,0.07411,,,-0.07023,0.07729
olmo,worker,8,42,-0.03539,-0.011,,,-0.03602,-0.01072
olmo,worker,8,43,-0.01057,-0.0123,,,-0.00282,-0.01222
olmo,worker,8,44,-0.066,-0.02747,,,-0.066,-0.02747
olmo,worker,8,45,-0.01908,-0.044,,,-0.01908,-0.044
olmo,worker,8,46,-0.04285,0.0063,,,-0.03904,-0.00182
olmo,worker,8,47,-0.05243,0.04294,,,-0.04198,0.04952
olmo,worker,8,48,-0.02068,-0.02252,,,-0.02335,-0.03241
olmo,worker,8,49,0.00898,0.03131,,,-0.00057,0.01295
olmo,worker,9,0,-0.03374,0.18354,-0.02604,0.1946,,
olmo,worker,9,1,-0.02742,0.16671,-0.00606,0.16704,,
olmo,worker,9,2,-0.01391,-0.01518,-0.01577,-0.02225,,
olmo,worker,9,3,7e-05,0.04548,0.00167,0.0579,,
olmo,worker,9,4,-0.066,-0.02746,-0.06565,-0.02685,,
olmo,worker,9,5,-0.01908,-0.044,-0.01898,-0.04384,,
olmo,worker,9,6,-0.08278,0.0426,-0.1088,0.0074,,
olmo,worker,9,7,-0.13546,0.02634,-0.13592,0.02634,,
olmo,worker,9,8,-0.03046,0.06246,-0.02517,0.03489,,
olmo,worker,9,9,0.02383,0.21529,-0.0377,0.15961,,
olmo,worker,9,10,-0.08364,-0.01955,-0.14855,0.01337,,
olmo,worker,9,11,0.01552,-0.04265,0.01552,-0.04265,,
olmo,worker,9,12,-0.01908,-0.044,-0.01908,-0.044,,
olmo,worker,9,13,-0.03385,0.0964,-0.02764,0.04263,,
olmo,worker,9,14,0.03991,0.0285,0.04445,0.0341,,
olmo,worker,9,15,0.02794,0.01198,0.00129,0.01883,,
olmo,worker,9,16,-0.01442,0.26125,-0.04019,0.23317,,
olmo,worker,9,17,-0.03608,0.02277,-0.03793,0.02201,,
olmo,worker,9,18,-0.13345,-0.01276,-0.13345,-0.01276,,
olmo,worker,9,19,-0.01908,-0.044,-0.01908,-0.044,,
olmo,worker,9,20,-0.03249,0.11216,-0.04867,0.06585,,
olmo,worker,9,21,-0.00154,0.03869,-0.01005,0.0251,,
olmo,worker,9,22,0.00929,0.26356,0.02448,0.33181,,
olmo,worker,9,23,-0.03312,0.02137,-0.03057,0.01398,,
olmo,worker,9,24,-0.03255,-0.09039,-0.03255,-0.09039,,
olmo,worker,9,25,-0.01908,-0.04399,-0.01908,-0.044,,
olmo,worker,9,26,-0.06339,0.30453,-0.05594,0.12817,,
olmo,worker,9,27,0.00672,-0.03406,0.04114,-0.03086,,
olmo,worker,9,28,0.04066,0.12785,0.05903,0.05644,,
olmo,worker,9,29,0.03838,0.30855,0.04292,0.33161,,
olmo,worker,9,30,-0.03743,0.02332,-0.04164,0.01836,,
olmo,worker,9,31,-0.08531,0.33213,-0.0843,0.32949,,
olmo,worker,9,32,-0.01823,-0.03048,-0.01823,-0.03048,,
olmo,worker,9,33,-0.03374,-0.02729,-0.05957,-0.01115,,
olmo,worker,9,34,0.06427,-0.07854,0.06381,-0.07835,,
olmo,worker,9,35,-0.00874,0.17418,-0.01515,0.09845,,
olmo,worker,9,36,-0.01817,-0.03051,-0.01845,-0.03037,,
olmo,worker,9,37,0.00884,0.03724,-0.00664,0.00212,,
olmo,worker,9,38,-0.01289,-0.03001,-0.01424,-0.03588,,
olmo,worker,9,39,0.02948,-0.10502,0.02968,-0.10447,,
olmo,worker,9,40,-0.02366,0.03639,-0.02365,0.03638,,
olmo,worker,9,41,-0.00593,0.04894,-0.01289,0.02689,,
olmo,worker,9,42,-0.01509,0.0667,-0.01574,0.05244,,
olmo,worker,9,43,0.01162,0.05846,0.01499,0.04608,,
olmo,worker,9,44,-0.066,-0.02747,-0.066,-0.02746,,
olmo,worker,9,45,-0.01908,-0.044,-0.01908,-0.044,,
olmo,worker,9,46,-0.01095,0.0573,-0.01488,0.03967,,
olmo,worker,9,47,-0.01198,-0.03664,-0.01215,-0.03975,,
olmo,worker,9,48,-0.09662,0.20346,-0.08292,0.15576,,
olmo,worker,9,49,-0.03221,-0.01748,-0.03264,-0.01612,,
olmo,worker,9,0,-0.03374,0.18354,,,-0.03654,0.36335
olmo,worker,9,1,-0.02742,0.16671,,,-0.02323,0.21151
olmo,worker,9,2,-0.01391,-0.01518,,,-0.0162,-0.02053
olmo,worker,9,3,7e-05,0.04548,,,-0.00411,0.07002
olmo,worker,9,4,-0.066,-0.02746,,,-0.06523,-0.02607
olmo,worker,9,5,-0.01908,-0.044,,,-0.01886,-0.04395
olmo,worker,9,6,-0.08278,0.0426,,,-0.12446,0.00277
olmo,worker,9,7,-0.13546,0.02634,,,-0.13596,0.02639
olmo,worker,9,8,-0.03046,0.06246,,,-0.02569,0.03279
olmo,worker,9,9,0.02383,0.21529,,,-0.06103,0.14444
olmo,worker,9,10,-0.08364,-0.01955,,,-0.16527,0.03631
olmo,worker,9,11,0.01552,-0.04265,,,0.01552,-0.04265
olmo,worker,9,12,-0.01908,-0.044,,,-0.01908,-0.044
olmo,worker,9,13,-0.03385,0.0964,,,-0.03572,0.03825
olmo,worker,9,14,0.03991,0.0285,,,0.04499,0.03643
olmo,worker,9,15,0.02794,0.01198,,,-0.0109,0.03255
olmo,worker,9,16,-0.01442,0.26125,,,-0.03645,0.25735
olmo,worker,9,17,-0.03608,0.02277,,,-0.03395,0.01443
olmo,worker,9,18,-0.13345,-0.01276,,,-0.13345,-0.01276
olmo,worker,9,19,-0.01908,-0.044,,,-0.01908,-0.044
olmo,worker,9,20,-0.03249,0.11216,,,-0.07598,0.03641
olmo,worker,9,21,-0.00154,0.03869,,,-0.0157,0.02559
olmo,worker,9,22,0.00929,0.26356,,,0.02782,0.35946
olmo,worker,9,23,-0.03312,0.02137,,,-0.02683,0.00492
olmo,worker,9,24,-0.03255,-0.09039,,,-0.03255,-0.09039
olmo,worker,9,25,-0.01908,-0.04399,,,-0.01908,-0.044
olmo,worker,9,26,-0.06339,0.30453,,,-0.07016,0.09573
olmo,worker,9,27,0.00672,-0.03406,,,0.04439,-0.03265
olmo,worker,9,28,0.04066,0.12785,,,0.05861,0.05344
olmo,worker,9,29,0.03838,0.30855,,,0.05205,0.31618
olmo,worker,9,30,-0.03743,0.02332,,,-0.04185,0.01862
olmo,worker,9,31,-0.08531,0.33213,,,-0.08324,0.32082
olmo,worker,9,32,-0.01823,-0.03048,,,-0.01823,-0.03048
olmo,worker,9,33,-0.03374,-0.02729,,,-0.05953,-0.01098
olmo,worker,9,34,0.06427,-0.07854,,,0.0528,-0.0756
olmo,worker,9,35,-0.00874,0.17418,,,-0.01473,0.10267
olmo,worker,9,36,-0.01817,-0.03051,,,-0.01829,-0.03025
olmo,worker,9,37,0.00884,0.03724,,,-0.00657,0.00498
olmo,worker,9,38,-0.01289,-0.03001,,,-0.01438,-0.03631
olmo,worker,9,39,0.02948,-0.10502,,,0.02964,-0.10456
olmo,worker,9,40,-0.02366,0.03639,,,-0.02367,0.03639
olmo,worker,9,41,-0.00593,0.04894,,,-0.01419,0.0293
olmo,worker,9,42,-0.01509,0.0667,,,-0.01611,0.05529
olmo,worker,9,43,0.01162,0.05846,,,0.01783,0.05371
olmo,worker,9,44,-0.066,-0.02747,,,-0.066,-0.02747
olmo,worker,9,45,-0.01908,-0.044,,,-0.01908,-0.044
olmo,worker,9,46,-0.01095,0.0573,,,-0.01492,0.04541
olmo,worker,9,47,-0.01198,-0.03664,,,-0.01236,-0.04173
olmo,worker,9,48,-0.09662,0.20346,,,-0.08355,0.17197
olmo,worker,9,49,-0.03221,-0.01748,,,-0.03248,-0.01663
olmo,sexual,0,0,0.02903,0.17021,0.01508,0.15818,,
olmo,sexual,0,1,-0.03793,-0.02072,-0.03034,-0.03061,,
olmo,sexual,0,2,-0.02558,-0.01591,-0.0247,-0.02752,,
olmo,sexual,0,3,-0.02473,0.00125,-0.01957,-0.00581,,
olmo,sexual,0,4,-0.0076,-0.00093,0.01425,0.00393,,
olmo,sexual,0,5,0.00768,0.01537,0.02795,0.02012,,
olmo,sexual,0,6,-0.06578,0.05045,-0.0629,0.06042,,
olmo,sexual,0,7,-0.09294,0.05828,-0.07656,0.06059,,
olmo,sexual,0,8,-0.02076,-0.01529,-0.02725,-0.01177,,
olmo,sexual,0,9,-0.00098,0.04685,0.03305,0.05771,,
olmo,sexual,0,10,-0.02613,0.0189,0.08653,0.07592,,
olmo,sexual,0,11,-0.03574,0.02761,0.05882,0.04855,,
olmo,sexual,0,12,0.13027,0.1043,0.14407,0.08724,,
olmo,sexual,0,13,-0.01539,-0.02179,-0.02318,-0.018,,
olmo,sexual,0,14,0.06331,0.04451,0.0952,0.02732,,
olmo,sexual,0,15,-0.0194,-0.02224,-0.01136,-0.02696,,
olmo,sexual,0,16,0.01279,0.02218,0.06425,0.02427,,
olmo,sexual,0,17,0.05364,0.02885,0.06506,0.03654,,
olmo,sexual,0,18,-0.03768,0.01833,-0.05204,0.07731,,
olmo,sexual,0,19,-0.01737,-0.03322,-0.01978,-0.03305,,
olmo,sexual,0,20,0.01779,0.06755,-0.01701,0.12071,,
olmo,sexual,0,21,-0.03526,0.09892,-0.03182,0.01993,,
olmo,sexual,0,22,0.00837,0.08123,-0.00311,0.08462,,
olmo,sexual,0,23,0.03944,-0.06348,0.00857,-0.03895,,
olmo,sexual,0,24,-0.01046,-0.01388,-0.01685,-0.01235,,
olmo,sexual,0,25,0.02414,0.05407,0.02149,0.01162,,
olmo,sexual,0,26,-0.03951,0.02618,-0.02587,0.05502,,
olmo,sexual,0,27,-0.10235,-0.07315,-0.13604,-0.00376,,
olmo,sexual,0,28,-0.03061,0.02126,-0.02839,-0.01734,,
olmo,sexual,0,29,-0.03348,0.03411,-0.03848,0.03858,,
olmo,sexual,0,30,-0.05611,0.05234,-0.06332,0.05469,,
olmo,sexual,0,31,-0.05942,0.06129,-0.05124,0.07662,,
olmo,sexual,0,32,-0.01569,-0.03652,-0.0194,-0.03146,,
olmo,sexual,0,33,0.02407,0.03561,0.05158,0.02072,,
olmo,sexual,0,34,-0.07678,0.11192,-0.03069,0.10177,,
olmo,sexual,0,35,-0.0213,-0.00996,-0.01741,-0.01519,,
olmo,sexual,0,36,0.00458,0.04448,0.00824,0.04087,,
olmo,sexual,0,37,-0.02244,0.09968,0.00171,0.09019,,
olmo,sexual,0,38,0.00478,0.07453,0.03879,0.05465,,
