idx,_id,year,author,title,n_words,passage_seq,dialogue_density,blt_bits_per_char,pythia_loss,pythia_chars_per_token,pythia_n_tokens,qc
558,_earlyprint/A33475,1653,Honourable person.,"Cloria and Narcissus a delightfull and new romance, imbellished with divers politicall notions and singular remarks of moderne transactions / written by an honourable person.",130,140,none,,3.8068225383758545,4.9423076923076925,156,1650
559,_earlyprint/A60922,1653,"Sorel, Charles, 1602?-1674.","The extravagant shepherd, the anti-romance, or, The history of the shepherd Lysis translated out of French.",522,259,none,,3.3287181854248047,4.2359375,512,1650
560,_earlyprint/A91655,1653,"Rabelais, François, ca. 1490-1553?","The first [second] book of the works of Mr. Francis Rabelais, Doctor in Physick, containing five books of the lives, heroick deeds, and sayings of Gargantua, and his sonne Pantagruel. Together with the Pantagrueline prognostication, the oracle of the divine Bachus, and response of the bottle. Hereunto are annexed the navigations unto the sounding isle, and the isle of the Apedests: as likewise the philosophical cream with a Limosm epistle. / All done by Mr. Francis Rabelais, in the French tongue, and now faithfully translated into English.",517,9,sparse,,3.592134714126587,4.203592814371257,512,1650
561,_earlyprint/A91655,1653,"Rabelais, François, ca. 1490-1553?","The first [second] book of the works of Mr. Francis Rabelais, Doctor in Physick, containing five books of the lives, heroick deeds, and sayings of Gargantua, and his sonne Pantagruel. Together with the Pantagrueline prognostication, the oracle of the divine Bachus, and response of the bottle. Hereunto are annexed the navigations unto the sounding isle, and the isle of the Apedests: as likewise the philosophical cream with a Limosm epistle. / All done by Mr. Francis Rabelais, in the French tongue, and now faithfully translated into English.",526,18,sparse,,4.396356105804443,3.6138855054811208,512,1650
562,_earlyprint/A91655,1653,"Rabelais, François, ca. 1490-1553?","The first [second] book of the works of Mr. Francis Rabelais, Doctor in Physick, containing five books of the lives, heroick deeds, and sayings of Gargantua, and his sonne Pantagruel. Together with the Pantagrueline prognostication, the oracle of the divine Bachus, and response of the bottle. Hereunto are annexed the navigations unto the sounding isle, and the isle of the Apedests: as likewise the philosophical cream with a Limosm epistle. / All done by Mr. Francis Rabelais, in the French tongue, and now faithfully translated into English.",534,37,none,,3.7466320991516113,4.151388888888889,512,1650
563,_earlyprint/A91655,1653,"Rabelais, François, ca. 1490-1553?","The first [second] book of the works of Mr. Francis Rabelais, Doctor in Physick, containing five books of the lives, heroick deeds, and sayings of Gargantua, and his sonne Pantagruel. Together with the Pantagrueline prognostication, the oracle of the divine Bachus, and response of the bottle. Hereunto are annexed the navigations unto the sounding isle, and the isle of the Apedests: as likewise the philosophical cream with a Limosm epistle. / All done by Mr. Francis Rabelais, in the French tongue, and now faithfully translated into English.",523,56,sparse,,3.485724687576294,4.119318181818182,512,1650
564,_earlyprint/A31477,1654,"Cerisiers, René de, 1609-1662.","The innocent lady, or, The illustrious innocence being an excellent true history, and of modern times carried with handsome conceptions all along / written originally in French by the learned Father de Ceriziers of the Company of Jesus ; and now rendered into English by Sir William Lower, Knight.",517,18,sparse,,3.607285737991333,4.41692789968652,512,1650
565,_earlyprint/A31477,1654,"Cerisiers, René de, 1609-1662.","The innocent lady, or, The illustrious innocence being an excellent true history, and of modern times carried with handsome conceptions all along / written originally in French by the learned Father de Ceriziers of the Company of Jesus ; and now rendered into English by Sir William Lower, Knight.",531,30,sparse,,3.828174352645874,4.393072289156627,512,1650
566,_earlyprint/A31477,1654,"Cerisiers, René de, 1609-1662.","The innocent lady, or, The illustrious innocence being an excellent true history, and of modern times carried with handsome conceptions all along / written originally in French by the learned Father de Ceriziers of the Company of Jesus ; and now rendered into English by Sir William Lower, Knight.",540,42,sparse,,3.668386220932007,4.431547619047619,512,1650
567,_earlyprint/A31477,1654,"Cerisiers, René de, 1609-1662.","The innocent lady, or, The illustrious innocence being an excellent true history, and of modern times carried with handsome conceptions all along / written originally in French by the learned Father de Ceriziers of the Company of Jesus ; and now rendered into English by Sir William Lower, Knight.",502,54,sparse,1.7082655310233783,3.4548099040985107,4.328571428571428,512,1650
568,_earlyprint/A31530,1654,"Cervantes Saavedra, Miguel de, 1547-1616.","Delight in severall shapes, dravvne to the life in six pleasant histories by the elegant pen of that famous Spaniard, Don Miguel de Cervantes Saavedra ... ; now rendred into English.",530,85,none,2.0260603495414142,3.603273630142212,4.44104134762634,512,1650
569,_earlyprint/A31530,1654,"Cervantes Saavedra, Miguel de, 1547-1616.","Delight in severall shapes, dravvne to the life in six pleasant histories by the elegant pen of that famous Spaniard, Don Miguel de Cervantes Saavedra ... ; now rendred into English.",567,127,sparse,1.7585822161327482,3.5405468940734863,4.358543417366946,512,1650
570,_earlyprint/A31530,1654,"Cervantes Saavedra, Miguel de, 1547-1616.","Delight in severall shapes, dravvne to the life in six pleasant histories by the elegant pen of that famous Spaniard, Don Miguel de Cervantes Saavedra ... ; now rendred into English.",519,149,sparse,,3.2772886753082275,4.378834355828221,512,1650
571,_earlyprint/A88552,1654,"Loredano, Giovanni Francesco, 1607-1661.",Dianea an excellent new romance. Written in Italian by Gio. Francisco Loredano a noble Venetian. In foure books. Translated into English by Sir Aston Cokaine.,510,17,sparse,,3.7408058643341064,4.519108280254777,512,1650
572,_earlyprint/A88552,1654,"Loredano, Giovanni Francesco, 1607-1661.",Dianea an excellent new romance. Written in Italian by Gio. Francisco Loredano a noble Venetian. In foure books. Translated into English by Sir Aston Cokaine.,529,35,none,,3.6152288913726807,4.4856711915535445,512,1650
573,_earlyprint/A88552,1654,"Loredano, Giovanni Francesco, 1607-1661.",Dianea an excellent new romance. Written in Italian by Gio. Francisco Loredano a noble Venetian. In foure books. Translated into English by Sir Aston Cokaine.,511,53,sparse,,3.64871883392334,4.428148148148148,512,1650
574,_earlyprint/A88552,1654,"Loredano, Giovanni Francesco, 1607-1661.",Dianea an excellent new romance. Written in Italian by Gio. Francisco Loredano a noble Venetian. In foure books. Translated into English by Sir Aston Cokaine.,523,71,sparse,,3.6980817317962646,4.5,512,1650
575,_earlyprint/A88552,1654,"Loredano, Giovanni Francesco, 1607-1661.",Dianea an excellent new romance. Written in Italian by Gio. Francisco Loredano a noble Venetian. In foure books. Translated into English by Sir Aston Cokaine.,500,107,sparse,,3.779683828353882,4.38375796178344,512,1650
576,_earlyprint/A88552,1654,"Loredano, Giovanni Francesco, 1607-1661.",Dianea an excellent new romance. Written in Italian by Gio. Francisco Loredano a noble Venetian. In foure books. Translated into English by Sir Aston Cokaine.,563,143,sparse,,3.631605625152588,4.378415300546448,512,1650
577,_chadwyck/Early_English_Prose_Fiction/ee17010.02,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 1 (1655)",534,61,sparse,,3.7463340759277344,3.60519801980198,512,1650
578,_chadwyck/Early_English_Prose_Fiction/ee17010.02,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 1 (1655)",732,92,sparse,,3.5387027263641357,3.592013888888889,512,1650
579,_chadwyck/Early_English_Prose_Fiction/ee17010.02,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 1 (1655)",508,123,none,1.5001719466210242,3.8864009380340576,3.70920245398773,512,1650
580,_chadwyck/Early_English_Prose_Fiction/ee17010.02,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 1 (1655)",150,154,sparse,1.8985207198712524,3.980780601501465,3.542372881355932,236,1650
581,_chadwyck/Early_English_Prose_Fiction/ee17010.03,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 2 (1655)",513,32,sparse,,3.6692864894866943,3.574390243902439,512,1650
582,_chadwyck/Early_English_Prose_Fiction/ee17010.03,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 2 (1655)",510,114,sparse,1.8900788095846945,3.8288607597351074,3.503052503052503,512,1650
583,_chadwyck/Early_English_Prose_Fiction/ee17010.04,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 3 (1655)",525,60,sparse,,3.590263605117798,3.465921787709497,512,1650
584,_chadwyck/Early_English_Prose_Fiction/ee17010.04,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 3 (1655)",548,121,sparse,1.6310837923681047,3.5331521034240723,3.474654377880184,512,1650
585,_chadwyck/Early_English_Prose_Fiction/ee17010.05,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 4 (1655)",527,41,sparse,1.3918925727140152,3.715122699737549,3.6757075471698113,512,1650
586,_chadwyck/Early_English_Prose_Fiction/ee17010.05,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 4 (1655)",682,55,sparse,1.9238768849681975,3.7069997787475586,3.6429258902791144,512,1650
587,_chadwyck/Early_English_Prose_Fiction/ee17010.05,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 4 (1655)",772,83,sparse,,3.4989142417907715,3.72419627749577,512,1650
588,_chadwyck/Early_English_Prose_Fiction/ee17010.05,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 4 (1655)",572,111,sparse,,3.581770420074463,3.70501138952164,512,1650
589,_chadwyck/Early_English_Prose_Fiction/ee17010.05,1655,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 4 (1655)",106,139,none,,3.9993820190429688,3.8896103896103895,154,1650
590,_chadwyck/Early_English_Prose_Fiction/ee85010.01,1655,"Sales, W., Sir",Theophania (1655),561,13,sparse,1.6343370071577175,3.3032402992248535,4.335142469470828,512,1650
591,_chadwyck/Early_English_Prose_Fiction/ee85010.01,1655,"Sales, W., Sir",Theophania (1655),509,53,none,,3.4124743938446045,4.105702364394993,512,1650
592,_chadwyck/Early_English_Prose_Fiction/ee85010.01,1655,"Sales, W., Sir",Theophania (1655),573,80,none,,3.0143206119537354,3.986267166042447,512,1650
593,_chadwyck/Early_English_Prose_Fiction/ee85010.01,1655,"Sales, W., Sir",Theophania (1655),501,93,none,,3.5144481658935547,4.266176470588236,512,1650
594,_chadwyck/Early_English_Prose_Fiction/ee85010.01,1655,"Sales, W., Sir",Theophania (1655),550,107,sparse,1.3566775955088102,3.529230833053589,4.148102815177478,512,1650
595,_chadwyck/Early_English_Prose_Fiction/ee85010.01,1655,"Sales, W., Sir",Theophania (1655),153,133,sparse,1.927195755640462,3.583437204360962,4.178082191780822,219,1650
596,_earlyprint/A35192,1655,"Crouch, Humphrey, fl. 1635-1671.",A new and pleasant history of unfortunate Hodg of the south very pleasant and delightfull to be read ... / by H. Crouch.,591,1,sparse,1.2697541391154026,3.4360148906707764,4.180305131761442,512,1650
597,_earlyprint/A40691,1655,"Fuller, Thomas, 1608-1661.","Triana, or, A threefold romanza of Mariana. Paduana. Sabina",573,7,sparse,1.906248622433975,3.9918289184570312,4.466850828729282,512,1650
598,_earlyprint/A40691,1655,"Fuller, Thomas, 1608-1661.","Triana, or, A threefold romanza of Mariana. Paduana. Sabina",540,11,sparse,1.5929960283391718,4.169256687164307,4.399445214979195,512,1650
599,_earlyprint/A40691,1655,"Fuller, Thomas, 1608-1661.","Triana, or, A threefold romanza of Mariana. Paduana. Sabina",543,18,none,2.027956163152978,3.919990539550781,4.5668135095447875,512,1650
600,_earlyprint/A40691,1655,"Fuller, Thomas, 1608-1661.","Triana, or, A threefold romanza of Mariana. Paduana. Sabina",531,30,sparse,1.3217512306210943,4.024864196777344,4.478260869565218,512,1650
601,_earlyprint/A40691,1655,"Fuller, Thomas, 1608-1661.","Triana, or, A threefold romanza of Mariana. Paduana. Sabina",510,34,none,1.479279697628941,3.737044095993042,4.378834355828221,512,1650
602,_earlyprint/A78452,1655,"Cerisiers, René de, 1609-1662.","The innocent lord; or, The divine providence. Being the incomparable history of Joseph. / Written originally in French, and illustrated by the unparallel'd pen of the learned De Ceriziers, almoner to my lord the Kings brother. And now rendred into English by Sir William Lowre Knight.",519,13,sparse,,3.730656385421753,4.428351309707242,512,1650
603,_earlyprint/A78452,1655,"Cerisiers, René de, 1609-1662.","The innocent lord; or, The divine providence. Being the incomparable history of Joseph. / Written originally in French, and illustrated by the unparallel'd pen of the learned De Ceriziers, almoner to my lord the Kings brother. And now rendred into English by Sir William Lowre Knight.",518,20,sparse,1.4226183289429195,3.694214344024658,4.657187993680885,512,1650
604,_earlyprint/A78452,1655,"Cerisiers, René de, 1609-1662.","The innocent lord; or, The divine providence. Being the incomparable history of Joseph. / Written originally in French, and illustrated by the unparallel'd pen of the learned De Ceriziers, almoner to my lord the Kings brother. And now rendred into English by Sir William Lowre Knight.",504,40,sparse,1.1879259905707813,3.4504904747009277,4.415435139573071,512,1650
605,_chadwyck/Early_English_Prose_Fiction/ee17010.06,1656,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 5 (1656)",535,42,none,,3.3482182025909424,3.7161290322580647,512,1650
606,_chadwyck/Early_English_Prose_Fiction/ee17010.06,1656,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 5 (1656)",512,74,sparse,,3.387972116470337,3.83402489626556,512,1650
607,_chadwyck/Early_English_Prose_Fiction/ee17010.06,1656,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 5 (1656)",568,85,none,1.7808775176587863,3.37384295463562,3.862793572311496,512,1650
608,_chadwyck/Early_English_Prose_Fiction/ee17010.06,1656,"Orrery, Roger Boyle, Earl of, 1621-1679","Parthenissa, Part 5 (1656)",196,106,none,,3.542961597442627,3.355828220858896,326,1650
609,_chadwyck/Early_English_Prose_Fiction/ee24020.01,1656,"Newcastle, Margaret Cavendish, Duchess of, 1624?-1674",Assaulted and pursued Chastity (1656),532,9,none,,3.396530866622925,3.9125,512,1650
610,_chadwyck/Early_English_Prose_Fiction/ee24020.01,1656,"Newcastle, Margaret Cavendish, Duchess of, 1624?-1674",Assaulted and pursued Chastity (1656),771,14,sparse,,3.186396360397339,3.8774928774928776,512,1650
611,_chadwyck/Early_English_Prose_Fiction/ee24020.02,1656,"Newcastle, Margaret Cavendish, Duchess of, 1624?-1674",The Contract (1656),508,13,sparse,,3.1245853900909424,3.813124108416548,512,1650
612,_chadwyck/Early_English_Prose_Fiction/ee49010.01,1656,"Harrington, James, 1611-1677",The Common&hyphen;Wealth of Oceana (1656),599,59,none,,3.797454357147217,4.007033997655334,512,1650
