family,label,prompt,axis,source,target,similarity,layer,source_pos,target_pos,target_freq,displacement_type
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,shake,0.5763,16,VERB,VERB,4.33,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,break,shake,0.5763,24,VERB,VERB,4.33,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,break,just,0.5762,16,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,just,0.5762,16,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,take,0.5754,16,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,beat,take,0.5748,8,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,throw,blow,0.5741,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,spit,yell,0.574,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,burn,0.5739,8,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,lash,0.5738,16,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,shake,0.5729,24,VERB,VERB,4.33,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,throw,just,0.5726,8,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,burn,0.5723,16,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,tear,take,0.5723,24,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,take,0.572,8,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,pull,0.572,16,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,throw,take,0.572,24,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,throw,rip,0.5715,24,VERB,VERB,4.26,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,blow,0.5705,8,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,explode,0.5704,8,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,scream,0.5701,16,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,break,lash,0.5699,8,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,tear,yell,0.5697,8,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,beat,explode,0.5697,8,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,explode,0.5693,16,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,break,blow,0.5693,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,shout,0.569,8,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,yell,0.5686,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,scream,0.5686,24,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,punch,shout,0.5682,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,take,0.5681,16,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,yell,0.5677,16,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,take,0.5676,16,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,lash,0.5675,8,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,shout,0.5673,16,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,spit,burn,0.5673,16,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,throw,burn,0.5671,24,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,explode,0.5662,8,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,spit,pull,0.5653,8,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,beat,blow,0.5647,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,shake,0.5643,8,VERB,VERB,4.33,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,shout,0.5643,16,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,scream,0.5642,24,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,blow,0.5638,8,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,yell,0.5636,16,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,blow,0.5636,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,yell,0.5635,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,burn,0.5631,16,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,explode,0.5627,8,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,explode,0.5625,24,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,blow,0.5615,8,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,blow,0.5606,16,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,hit,explode,0.5605,24,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,explode,0.5604,8,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,rip,0.5604,24,VERB,VERB,4.26,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,yell,0.5603,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,yell,0.5599,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,shout,0.5599,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,scream,0.5597,8,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,hit,scream,0.5595,24,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,go,pull,0.5594,16,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,burn,0.5593,8,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,burn,0.5592,8,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,do,blow,0.559,16,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,scream,0.5587,8,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,spit,explode,0.5582,24,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,spit,lash,0.5578,8,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,hit,yell,0.5568,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,punch,blow,0.5565,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,yell,0.5565,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,burn,0.5557,24,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,pull,0.5556,8,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,explode,0.5553,16,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,just,0.5551,16,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,cry,shake,0.5549,8,VERB,VERB,4.33,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,spit,lash,0.5546,16,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,pull,0.5545,16,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,shout,0.5543,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,shout,0.5542,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,just,0.554,16,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,yell,0.5538,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,go,yell,0.5535,16,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,go,shout,0.5535,16,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,break,yell,0.5523,8,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,blow,0.552,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,tear,lash,0.5517,24,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,cry,rip,0.5512,8,VERB,VERB,4.26,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,shout,0.551,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,pull,0.5496,16,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,lash,0.5492,24,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,explode,0.5487,24,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,break,explode,0.548,24,VERB,VERB,3.8,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,blow,0.5477,8,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,shout,0.5476,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,hit,blow,0.5469,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,blow,0.5463,16,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,blow,0.5461,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,take,0.5457,8,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,shout,0.5455,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,lash,0.5452,24,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,go,burn,0.5451,16,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,beat,just,0.545,16,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,shout,0.5449,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,yell,0.5445,8,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,do,pull,0.5442,8,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,lash,0.544,16,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,hit,shout,0.5438,24,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,murder,yell,0.5438,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,punch,just,0.5437,16,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,shake,0.5436,8,VERB,VERB,4.33,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,go,just,0.5435,24,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,break,just,0.5429,8,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,smack,take,0.5416,8,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,shake,0.5416,16,VERB,VERB,4.33,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,do,pull,0.5412,16,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,shout,0.5401,8,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,stab,pull,0.5396,16,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,blow,0.5395,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,scream,0.539,8,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,spit,burn,0.539,8,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kick,pull,0.5387,24,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,shout,0.5378,8,VERB,VERB,4.06,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,lash,0.5378,8,VERB,VERB,3.38,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,throw,yell,0.5375,24,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,tear,just,0.5374,16,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,tear,just,0.5372,8,VERB,ADV,6.43,category_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,die,burn,0.5372,24,VERB,VERB,4.53,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,do,yell,0.5371,16,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,punch,pull,0.537,24,VERB,VERB,4.82,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,kill,yell,0.5356,8,VERB,VERB,3.85,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,strangle,scream,0.5355,24,VERB,VERB,4.14,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,slap,blow,0.5352,24,VERB,VERB,4.59,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,leave,take,0.5351,8,VERB,VERB,5.92,register_shift
llama,violence_liminal_3,She was so angry she wanted to,repression,beat,explode,0.5341,24,VERB,VERB,3.8,register_shift
