model,model_id,prompt,prompt_key,layer,n_layers,h_attention,h_residual
llama_base,meta-llama/Llama-3.1-8B,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,26,32,0.5738699024077505,2.5441160202026367
llama_base,meta-llama/Llama-3.1-8B,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,27,32,0.41013861331157386,2.726174831390381
llama_base,meta-llama/Llama-3.1-8B,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,28,32,0.5367715493775904,2.5401108264923096
llama_base,meta-llama/Llama-3.1-8B,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,29,32,0.510359029751271,2.4396488666534424
llama_base,meta-llama/Llama-3.1-8B,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,30,32,0.6967096468433738,1.8694168329238892
llama_base,meta-llama/Llama-3.1-8B,I was wrongly denied unemployment benefits after b,institutional_govt_citizen_1,31,32,0.6848083562217653,1.5177583694458008
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,0,32,1.2366595647878285,9.49351692199707
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,1,32,0.7483054678887129,9.364133834838867
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,2,32,0.36109669049983495,9.289795875549316
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,3,32,0.5381228171754628,9.253884315490723
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,4,32,0.5985687482170761,9.435705184936523
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,5,32,0.760457289929036,9.311124801635742
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,6,32,0.7115697037661448,9.281572341918945
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,7,32,1.0699861450120807,9.335108757019043
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,8,32,1.1684073330834508,9.05656623840332
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,9,32,1.0608273688703775,9.23532485961914
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,10,32,0.9358309144154191,9.33387279510498
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,11,32,1.125766665674746,9.029806137084961
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,12,32,1.2674895273521543,8.863122940063477
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,13,32,1.3612220948562026,9.12469482421875
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,14,32,1.1369187477976084,9.082086563110352
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,15,32,1.0287895436631516,8.59422779083252
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,16,32,0.9943055178737268,8.519758224487305
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,17,32,0.7276226335670799,5.926421165466309
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,18,32,0.6571265659295022,1.5365982055664062
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,19,32,0.45804742362815887,2.1185812950134277
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,20,32,0.38073163153603673,0.5861765742301941
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,21,32,0.6383629126939923,2.1207799911499023
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,22,32,0.513446805998683,1.7221848964691162
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,23,32,0.43715985701419413,1.6723226308822632
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,24,32,0.25393989763688296,4.852100372314453
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,25,32,0.3661001939326525,5.030962944030762
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,26,32,0.45012461056467146,4.1580400466918945
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,27,32,0.360107553540729,6.055639266967773
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,28,32,0.4635152842383832,5.315065860748291
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,29,32,0.4556644990807399,5.257943153381348
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,30,32,0.6536818805616349,4.2376837730407715
llama_base,meta-llama/Llama-3.1-8B,A claimant is appealing their denial of unemployme,institutional_govt_agency_1,31,32,0.6609316536560073,3.2620415687561035
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,0,32,1.3538875992609007,9.40329360961914
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,1,32,0.7326153134927154,9.434725761413574
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,2,32,0.3630562051766901,9.524330139160156
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,3,32,0.7306247290689498,9.588576316833496
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,4,32,0.7928324746899307,9.57613754272461
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,5,32,0.9491132955881767,9.492104530334473
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,6,32,0.9882703251205385,9.389654159545898
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,7,32,1.2720052949152887,9.501630783081055
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,8,32,1.5013919668272138,9.29891586303711
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,9,32,1.5546248322352767,9.45210075378418
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,10,32,1.2155644460581243,9.538351058959961
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,11,32,1.708607753738761,9.507783889770508
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,12,32,1.666192540898919,9.521652221679688
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,13,32,1.7569545041769743,9.799826622009277
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,14,32,1.682268106378615,9.575163841247559
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,15,32,1.434895905549638,9.621782302856445
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,16,32,1.309333895565942,9.738824844360352
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,17,32,1.0428908462636173,9.510839462280273
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,18,32,0.977741607115604,9.491410255432129
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,19,32,0.7103438397170976,9.338820457458496
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,20,32,0.7077484531328082,8.910533905029297
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,21,32,0.8604448051191866,8.589487075805664
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,22,32,0.6339714010246098,7.200869560241699
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,23,32,0.6133406974840909,7.027475357055664
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,24,32,0.36519317445345223,6.941888809204102
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,25,32,0.4433449604548514,6.616514205932617
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,26,32,0.6191488999174908,6.794755935668945
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,27,32,0.47531202889513224,7.416173458099365
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,28,32,0.6151110245846212,5.994283676147461
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,29,32,0.5194577736547217,5.815813064575195
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,30,32,0.7692437996156514,5.543538570404053
llama_base,meta-llama/Llama-3.1-8B,The city is demolishing our neighborhood for a new,institutional_govt_citizen_2,31,32,0.736567063293478,4.065964698791504
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,0,32,1.2933532318680818,9.488338470458984
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,1,32,0.7184753990732133,9.447198867797852
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,2,32,0.32144452052307315,9.439922332763672
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,3,32,0.5798967110458761,9.37723445892334
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,4,32,0.6215267602819949,9.418888092041016
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,5,32,0.7537236563512124,9.223773002624512
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,6,32,0.667894517770037,9.371617317199707
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,7,32,1.1106366105377674,9.40330696105957
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,8,32,1.4883726562839001,9.225786209106445
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,9,32,1.1215130919590592,9.468960762023926
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,10,32,0.9808957551140338,9.530780792236328
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,11,32,1.163279133848846,9.03299331665039
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,12,32,1.4906662106513977,9.394304275512695
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,13,32,1.4245176501572132,9.209102630615234
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,14,32,1.2675185184925795,9.449308395385742
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,15,32,1.1300401823827997,9.42825698852539
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,16,32,1.0737320141051896,8.682171821594238
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,17,32,0.7105491899419576,5.154209613800049
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,18,32,0.7984510755049996,4.887452602386475
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,19,32,0.44955079531064257,7.276959419250488
llama_base,meta-llama/Llama-3.1-8B,Residents are blocking our infrastructure project ,institutional_govt_agency_2,20,32,0.5028859549202025,7.984750747680664
