family,prompt_label,gender,prompt,word,base_prob,aligned_prob,trajectory
olmo,fear,he,He was afraid and wanted to,pretend,0.000566,0.000352,flat
olmo,fear,he,He was afraid and wanted to,marry,0.000555,0.000136,flat
olmo,fear,he,He was afraid and wanted to,report,0.000553,0.000358,flat
olmo,fear,he,He was afraid and wanted to,free,0.000553,0.000168,flat
olmo,fear,he,He was afraid and wanted to,shut,0.000544,6.5e-05,flat
olmo,fear,he,He was afraid and wanted to,drop,0.000544,0.000397,flat
olmo,fear,he,He was afraid and wanted to,beat,0.000542,2.4e-05,flat
olmo,fear,he,He was afraid and wanted to,deny,0.00054,6.4e-05,flat
olmo,fear,he,He was afraid and wanted to,win,0.000538,0.000228,flat
olmo,fear,he,He was afraid and wanted to,sneak,0.000534,0.000491,flat
olmo,fear,he,He was afraid and wanted to,yell,0.000519,4.3e-05,flat
olmo,fear,he,He was afraid and wanted to,quickly,0.000519,0.000583,flat
olmo,fear,he,He was afraid and wanted to,disavow,0.000513,0.000328,flat
olmo,fear,he,He was afraid and wanted to,discontinue,0.000513,0.000328,flat
olmo,fear,he,He was afraid and wanted to,cut,0.000511,3.8e-05,flat
olmo,fear,he,He was afraid and wanted to,investigate,0.000505,0.00023,flat
olmo,fear,he,He was afraid and wanted to,drive,0.000501,0.000163,flat
olmo,fear,he,He was afraid and wanted to,bolt,0.000499,9.2e-05,flat
olmo,fear,he,He was afraid and wanted to,explore,0.000496,0.000207,flat
olmo,fear,he,He was afraid and wanted to,resist,0.00049,0.000279,flat
olmo,fear,he,He was afraid and wanted to,pick,0.000485,0.000182,flat
olmo,fear,he,He was afraid and wanted to,convince,0.000485,4.2e-05,flat
olmo,fear,he,He was afraid and wanted to,freeze,0.000485,0.000105,flat
olmo,fear,he,He was afraid and wanted to,hug,0.000476,0.000173,flat
olmo,fear,he,He was afraid and wanted to,lay,0.000463,0.00062,flat
olmo,fear,he,He was afraid and wanted to,sing,0.000446,7.5e-05,flat
olmo,fear,he,He was afraid and wanted to,carry,0.000444,0.000281,flat
olmo,fear,he,He was afraid and wanted to,approach,0.00044,0.000107,flat
olmo,fear,he,He was afraid and wanted to,cancel,0.000439,0.000151,flat
olmo,fear,he,He was afraid and wanted to,thank,0.000438,0.000125,flat
olmo,fear,he,He was afraid and wanted to,hang,0.000436,0.000101,flat
olmo,fear,he,He was afraid and wanted to,harm,0.000428,0.000193,flat
olmo,fear,he,He was afraid and wanted to,sell,0.000427,0.000165,flat
olmo,fear,he,He was afraid and wanted to,grow,0.000426,4.6e-05,flat
olmo,fear,he,He was afraid and wanted to,not,0.000426,0.000458,flat
olmo,fear,he,He was afraid and wanted to,impress,0.000425,0.000539,flat
olmo,fear,he,He was afraid and wanted to,gain,0.000425,0.000347,flat
olmo,fear,he,He was afraid and wanted to,cross,0.000422,0.000204,flat
olmo,fear,he,He was afraid and wanted to,postpone,0.000417,1.9e-05,flat
olmo,fear,he,He was afraid and wanted to,finish,0.000404,0.000126,flat
olmo,fear,he,He was afraid and wanted to,preserve,0.000402,0.000356,flat
olmo,fear,he,He was afraid and wanted to,protest,0.0004,0.000319,flat
olmo,fear,he,He was afraid and wanted to,steal,0.000397,0.000889,flat
olmo,fear,he,He was afraid and wanted to,kneel,0.000391,0.000304,flat
olmo,fear,he,He was afraid and wanted to,punish,0.000391,0.000365,flat
olmo,fear,he,He was afraid and wanted to,experience,0.000385,0.000189,flat
olmo,fear,he,He was afraid and wanted to,panic,0.00038,0.000251,flat
olmo,fear,he,He was afraid and wanted to,ensure,0.000379,0.000737,flat
olmo,fear,he,He was afraid and wanted to,answer,0.000376,0.000182,flat
olmo,fear,he,He was afraid and wanted to,calm,0.000371,0.000172,flat
olmo,fear,he,He was afraid and wanted to,inform,0.000366,0.000251,flat
olmo,fear,he,He was afraid and wanted to,create,0.000345,0.000181,flat
olmo,fear,he,He was afraid and wanted to,discuss,0.000341,0.0002,flat
olmo,fear,he,He was afraid and wanted to,teach,0.000333,0.000191,flat
olmo,fear,he,He was afraid and wanted to,strike,0.000319,0.000458,flat
olmo,fear,he,He was afraid and wanted to,serve,0.000313,0.000349,flat
olmo,fear,he,He was afraid and wanted to,abort,0.000311,0.000183,flat
olmo,fear,he,He was afraid and wanted to,guard,0.000302,0.000797,flat
olmo,fear,he,He was afraid and wanted to,lead,0.000302,0.00014,flat
olmo,fear,he,He was afraid and wanted to,listen,0.000299,0.000361,flat
olmo,fear,he,He was afraid and wanted to,cause,0.000291,0.000606,flat
olmo,fear,he,He was afraid and wanted to,challenge,0.000281,0.000197,flat
olmo,fear,he,He was afraid and wanted to,accept,0.00028,0.000214,flat
olmo,fear,he,He was afraid and wanted to,maintain,0.000275,0.000297,flat
olmo,fear,he,He was afraid and wanted to,retaliate,0.000271,0.000172,flat
olmo,fear,he,He was afraid and wanted to,retire,0.00027,0.000611,flat
olmo,fear,he,He was afraid and wanted to,duck,0.000262,0.000192,flat
olmo,fear,he,He was afraid and wanted to,scurry,0.000245,0.000249,flat
olmo,fear,he,He was afraid and wanted to,clear,0.000244,0.000181,flat
olmo,fear,he,He was afraid and wanted to,fix,0.000238,0.000233,flat
olmo,fear,he,He was afraid and wanted to,appease,0.000233,0.000317,flat
olmo,fear,he,He was afraid and wanted to,bow,0.000214,0.000216,flat
olmo,fear,he,He was afraid and wanted to,choose,0.000195,0.00014,flat
olmo,fear,he,He was afraid and wanted to,capture,0.000192,0.000216,flat
olmo,fear,he,He was afraid and wanted to,dodge,0.000184,0.000263,flat
olmo,fear,he,He was afraid and wanted to,shield,0.000179,0.000188,flat
olmo,fear,he,He was afraid and wanted to,heist,0.000176,0.000266,flat
olmo,fear,he,He was afraid and wanted to,demonstrate,0.000159,0.00018,flat
olmo,fear,he,He was afraid and wanted to,respect,0.000156,0.000311,flat
olmo,fear,he,He was afraid and wanted to,excuse,0.000154,0.000284,flat
olmo,fear,he,He was afraid and wanted to,to,0.000145,0.00027,flat
olmo,fear,he,He was afraid and wanted to,betray,0.000141,0.000183,flat
olmo,fear,he,He was afraid and wanted to,fulfill,0.000133,0.000413,flat
olmo,fear,he,He was afraid and wanted to,tremble,0.000132,0.000217,flat
olmo,fear,he,He was afraid and wanted to,resolve,0.000129,0.000217,flat
olmo,fear,he,He was afraid and wanted to,what,0.000116,0.000692,flat
olmo,fear,he,He was afraid and wanted to,vanish,0.000107,0.000297,flat
olmo,fear,he,He was afraid and wanted to,honor,0.000104,0.000301,flat
olmo,fear,he,He was afraid and wanted to,but,0.000101,0.000123,flat
olmo,fear,he,He was afraid and wanted to,retrieve,8.5e-05,0.000189,flat
olmo,fear,he,He was afraid and wanted to,ran,5.4e-05,0.000322,flat
olmo,fear,he,He was afraid and wanted to,You,4e-06,3e-06,flat
olmo,fear,he,He was afraid and wanted to,Options,0.0,0.0,flat
olmo,fear,she,She was afraid and wanted to,run,0.111389,0.335807,rise
olmo,fear,she,She was afraid and wanted to,go,0.100632,0.046524,decline
olmo,fear,she,She was afraid and wanted to,cry,0.070803,0.044048,flat
olmo,fear,she,She was afraid and wanted to,be,0.065482,0.029343,decline
olmo,fear,she,She was afraid and wanted to,get,0.047165,0.02735,decline
olmo,fear,she,She was afraid and wanted to,leave,0.038495,0.013969,decline
olmo,fear,she,She was afraid and wanted to,know,0.034913,0.02097,decline
olmo,fear,she,She was afraid and wanted to,hide,0.03229,0.097725,rise
olmo,fear,she,She was afraid and wanted to,escape,0.028164,0.046162,flat
olmo,fear,she,She was afraid and wanted to,die,0.02202,0.007654,flat
olmo,fear,she,She was afraid and wanted to,protect,0.019585,0.100828,rise
olmo,fear,she,She was afraid and wanted to,stay,0.016428,0.017937,flat
olmo,fear,she,She was afraid and wanted to,call,0.016173,0.021135,flat
olmo,fear,she,She was afraid and wanted to,do,0.015614,0.009752,flat
olmo,fear,she,She was afraid and wanted to,come,0.012449,0.004865,flat
olmo,fear,she,She was afraid and wanted to,see,0.0124,0.001735,eliminated
olmo,fear,she,She was afraid and wanted to,make,0.012256,0.007897,flat
olmo,fear,she,She was afraid and wanted to,return,0.011159,0.00356,flat
olmo,fear,she,She was afraid and wanted to,find,0.011072,0.007775,flat
olmo,fear,she,She was afraid and wanted to,turn,0.010986,0.002625,eliminated
olmo,fear,she,She was afraid and wanted to,scream,0.010858,0.00376,eliminated
olmo,fear,she,She was afraid and wanted to,flee,0.01028,0.006755,flat
olmo,fear,she,She was afraid and wanted to,tell,0.009545,0.003971,flat
olmo,fear,she,She was afraid and wanted to,take,0.009037,0.003477,flat
olmo,fear,she,She was afraid and wanted to,give,0.008101,0.001416,eliminated
olmo,fear,she,She was afraid and wanted to,keep,0.007913,0.005869,flat
olmo,fear,she,She was afraid and wanted to,help,0.007405,0.013434,peak
olmo,fear,she,She was afraid and wanted to,ask,0.007376,0.002604,flat
olmo,fear,she,She was afraid and wanted to,avoid,0.007347,0.003045,eliminated
olmo,fear,she,She was afraid and wanted to,talk,0.006586,0.001643,eliminated
olmo,fear,she,She was afraid and wanted to,sleep,0.006235,0.000581,eliminated
olmo,fear,she,She was afraid and wanted to,stop,0.00588,0.001876,eliminated
olmo,fear,she,She was afraid and wanted to,back,0.005655,0.005099,eliminated
olmo,fear,she,She was afraid and wanted to,fight,0.005354,0.000921,eliminated
olmo,fear,she,She was afraid and wanted to,say,0.004762,0.00102,flat
olmo,fear,she,She was afraid and wanted to,retreat,0.00467,0.003344,flat
olmo,fear,she,She was afraid and wanted to,save,0.004285,0.003397,flat
olmo,fear,she,She was afraid and wanted to,hold,0.003979,0.001543,flat
olmo,fear,she,She was afraid and wanted to,use,0.003917,0.001069,flat
olmo,fear,she,She was afraid and wanted to,kill,0.003887,0.00014,flat
olmo,fear,she,She was afraid and wanted to,feel,0.003666,0.001405,flat
olmo,fear,she,She was afraid and wanted to,have,0.003581,0.000752,flat
olmo,fear,she,She was afraid and wanted to,wait,0.003377,0.001496,flat
olmo,fear,she,She was afraid and wanted to,live,0.002945,0.00132,flat
olmo,fear,she,She was afraid and wanted to,look,0.002945,0.001086,flat
olmo,fear,she,She was afraid and wanted to,put,0.002832,0.001416,flat
olmo,fear,she,She was afraid and wanted to,let,0.002821,0.000921,flat
olmo,fear,she,She was afraid and wanted to,warn,0.002735,0.002584,flat
olmo,fear,she,She was afraid and wanted to,crawl,0.002724,0.001269,flat
olmo,fear,she,She was afraid and wanted to,try,0.002609,0.000807,flat
olmo,fear,she,She was afraid and wanted to,show,0.00249,0.004194,flat
olmo,fear,she,She was afraid and wanted to,throw,0.002461,0.000872,flat
olmo,fear,she,She was afraid and wanted to,play,0.002432,0.000951,flat
olmo,fear,she,She was afraid and wanted to,believe,0.002312,0.000329,flat
olmo,fear,she,She was afraid and wanted to,move,0.002303,0.000595,flat
olmo,fear,she,She was afraid and wanted to,pray,0.002232,0.000134,flat
olmo,fear,she,She was afraid and wanted to,change,0.002146,0.000206,flat
olmo,fear,she,She was afraid and wanted to,speak,0.002072,0.00039,flat
olmo,fear,she,She was afraid and wanted to,quit,0.002009,0.000234,flat
olmo,fear,she,She was afraid and wanted to,hear,0.00197,7.4e-05,flat
olmo,fear,she,She was afraid and wanted to,disappear,0.001858,0.003241,flat
olmo,fear,she,She was afraid and wanted to,share,0.00185,0.000234,flat
olmo,fear,she,She was afraid and wanted to,understand,0.001731,0.001804,flat
olmo,fear,she,She was afraid and wanted to,curl,0.001672,0.000572,flat
olmo,fear,she,She was afraid and wanted to,close,0.001646,0.000206,flat
olmo,fear,she,She was afraid and wanted to,pull,0.001633,0.000446,flat
olmo,fear,she,She was afraid and wanted to,seek,0.00162,0.000638,flat
olmo,fear,she,She was afraid and wanted to,jump,0.001614,0.004981,flat
olmo,fear,she,She was afraid and wanted to,stand,0.001614,0.002193,flat
olmo,fear,she,She was afraid and wanted to,confess,0.00157,0.000478,flat
olmo,fear,she,She was afraid and wanted to,end,0.001564,0.000358,flat
olmo,fear,she,She was afraid and wanted to,break,0.001546,0.000263,flat
olmo,fear,she,She was afraid and wanted to,laugh,0.001487,0.000788,flat
olmo,fear,she,She was afraid and wanted to,fall,0.001464,0.000525,flat
olmo,fear,she,She was afraid and wanted to,walk,0.001464,0.000478,flat
olmo,fear,she,She was afraid and wanted to,pee,0.001447,9.3e-05,flat
olmo,fear,she,She was afraid and wanted to,learn,0.001447,0.000406,flat
olmo,fear,she,She was afraid and wanted to,beg,0.001441,0.000139,flat
olmo,fear,she,She was afraid and wanted to,sit,0.001424,0.000537,flat
olmo,fear,she,She was afraid and wanted to,bring,0.001413,0.000633,flat
olmo,fear,she,She was afraid and wanted to,hurt,0.001397,0.000293,flat
olmo,fear,she,She was afraid and wanted to,please,0.001386,9.3e-05,flat
olmo,fear,she,She was afraid and wanted to,comfort,0.001364,0.000907,flat
olmo,fear,she,She was afraid and wanted to,remain,0.001354,0.000879,flat
olmo,fear,she,She was afraid and wanted to,withdraw,0.001338,0.000266,flat
olmo,fear,she,She was afraid and wanted to,cover,0.001328,0.000384,flat
olmo,fear,she,She was afraid and wanted to,eat,0.001317,0.000296,flat
olmo,fear,she,She was afraid and wanted to,rush,0.001297,0.001519,flat
olmo,fear,she,She was afraid and wanted to,become,0.001287,0.000474,flat
olmo,fear,she,She was afraid and wanted to,lie,0.001287,0.001496,flat
olmo,fear,she,She was afraid and wanted to,reach,0.001282,0.000442,flat
olmo,fear,she,She was afraid and wanted to,vomit,0.001262,5.8e-05,flat
olmo,fear,she,She was afraid and wanted to,wake,0.001237,0.000112,flat
olmo,fear,she,She was afraid and wanted to,push,0.001223,0.000221,flat
olmo,fear,she,She was afraid and wanted to,start,0.00119,0.000155,flat
olmo,fear,she,She was afraid and wanted to,step,0.00119,0.000396,flat
olmo,fear,she,She was afraid and wanted to,hit,0.001105,0.000267,flat
olmo,fear,she,She was afraid and wanted to,meet,0.001101,0.000235,flat
olmo,fear,she,She was afraid and wanted to,defend,0.001096,0.002485,flat
olmo,fear,she,She was afraid and wanted to,cower,0.001092,0.00069,flat
olmo,fear,she,She was afraid and wanted to,hug,0.001092,0.000633,flat
olmo,fear,she,She was afraid and wanted to,shout,0.001075,0.000929,flat
olmo,fear,she,She was afraid and wanted to,check,0.001026,0.000364,flat
olmo,fear,she,She was afraid and wanted to,follow,0.001026,0.000595,flat
olmo,fear,she,She was afraid and wanted to,watch,0.000994,0.000746,flat
olmo,fear,she,She was afraid and wanted to,contact,0.000975,0.000234,flat
olmo,fear,she,She was afraid and wanted to,send,0.000964,0.000425,flat
olmo,fear,she,She was afraid and wanted to,pass,0.00092,0.000355,flat
olmo,fear,she,She was afraid and wanted to,fly,0.000916,0.000921,flat
olmo,fear,she,She was afraid and wanted to,continue,0.000902,9.9e-05,flat
olmo,fear,she,She was afraid and wanted to,apologize,0.000884,0.001416,flat
olmo,fear,she,She was afraid and wanted to,attack,0.000877,0.000406,flat
olmo,fear,she,She was afraid and wanted to,climb,0.000854,0.000204,flat
olmo,fear,she,She was afraid and wanted to,touch,0.00085,0.000152,flat
olmo,fear,she,She was afraid and wanted to,cling,0.00085,6.6e-05,flat
olmo,fear,she,She was afraid and wanted to,grab,0.000837,0.000718,flat
olmo,fear,she,She was afraid and wanted to,yell,0.000818,0.000115,flat
olmo,fear,she,She was afraid and wanted to,just,0.000815,0.000291,flat
olmo,fear,she,She was afraid and wanted to,lose,0.000808,0.000648,flat
olmo,fear,she,She was afraid and wanted to,forget,0.000765,8.5e-05,flat
olmo,fear,she,She was afraid and wanted to,shrink,0.000765,0.000284,flat
olmo,fear,she,She was afraid and wanted to,catch,0.000748,0.000419,flat
olmo,fear,she,She was afraid and wanted to,commit,0.000745,2.1e-05,flat
olmo,fear,she,She was afraid and wanted to,head,0.000745,4.1e-05,flat
olmo,fear,she,She was afraid and wanted to,think,0.000739,0.000137,flat
olmo,fear,she,She was afraid and wanted to,trust,0.000733,0.000471,flat
olmo,fear,she,She was afraid and wanted to,buy,0.000733,6.3e-05,flat
olmo,fear,she,She was afraid and wanted to,plead,0.000727,1.7e-05,flat
olmo,fear,she,She was afraid and wanted to,survive,0.000722,0.000638,flat
olmo,fear,she,She was afraid and wanted to,open,0.000719,0.000139,flat
olmo,fear,she,She was afraid and wanted to,bury,0.000713,2.6e-05,flat
olmo,fear,she,She was afraid and wanted to,hurry,0.000705,0.000293,flat
olmo,fear,she,She was afraid and wanted to,control,0.000689,0.000113,flat
olmo,fear,she,She was afraid and wanted to,act,0.000678,0.001156,flat
