model,prompt_key,label,lang,idx,text
qwen_base,fear_en,fear,en,19,"run，but her____（curious） stopped her． curiosity

已知函数f（x）=e^{x}-ax^{3}+（1+a）x． （Ⅰ）讨论函数f（x）在[0，+∞）上的单调性； （Ⅱ）设g（x）=f（x）-ax+e^{-x}，当a=1时，若g（x_{1}）=g（x_{2"
qwen_base,fear_en,fear,en,20,"turn back. However, the strong desire to contribute to the war effort overcame her fear. 
A. overcome
B. being overcome
C. to overcome
D. to be overcome
Answer: C

Must all databases use fixed-length record methods?
A. Yes
B. No
Answer: B

People from different cultural backgrounds express thoughts,"
qwen_base,fear_en,fear,en,21,"run away from school，but she couldn't stop herself from____ （doing）
doing

已知f（x）=（ax+1）e^{1-x}（a＞0）． （1）讨论函数f（x）的单调性； （2）若g（x）=f（x）+lnx-1-x在x∈（0，1]上为增函数，求a的取值范围．
解：（1）f"
qwen_base,fear_en,fear,en,22,"go back to their house．
A. 她害怕了，想要往回走．
B. 她害怕了，想要绕个弯路走．
C. 她害怕了，想要走到屋门口．
答案: A

The company paid little attention to improving the production quality．The products were not sales in such a big market．____
nice enough
enough nice
nice enough for
enough nice for
答案: C

Michael"
qwen_base,fear_en,fear,en,23,"tell Alice everything - from the moment she had first met her husband, Donald J. Byrd, 29, until Christmas eve , 1964 , when he had threatened her life and fled from their apartment in comfortable suburbia.

Does it follow that ""She was happy to tell Alice everything.""?
Available options: a). yes; b"
qwen_base,fear_en,fear,en,24,turn away but she continued walking towards the stairs and the door because who ever was there would be getting a big surprise she let out an eerie creak of her feet snothing on the stairs and the last one and swung the door open to show a fully clothed Sherlock in pyjamas and casual dressing clothe
qwen_base,fear_zh,fear,zh,0,"尽快回家。
作为一名AI，我建议她尝试通过抽签来消除担忧和恐惧。
她可以从一堆卡片中随机选择一张，然后顺势接着跟着纸条上的指示行动。
她的家就在卡片的背面，这样她就可以随时结束行动。
但是，也需要避免选择过难或冒险的卡片。
通过这张卡片，她的生活将会变得有趣。
基于以上这段文本内容回答：对于孩子来说，如何减少他们对新的转换环境的恐惧感？
对于孩子来说，"
qwen_base,fear_zh,fear,zh,1,"离开这个地方。
这需要根据具体情况做出决定。如果这个地方有安全的同伴或家人，那么她应该离开并寻求他们的帮助。如果她独自一人在这个地方，那么她应该尝试寻求帮助，但是要确保自己的安全。

我想要一个冷冻早餐McMuffin和一杯吉利特，给我输出一下！
 McBurger正在出售您所要求的早餐McMuffin和吉利特。请在店里或我们的网站上订购，然后从那里领取您的产品"
qwen_base,fear_zh,fear,zh,2,"摆脱他，于是她开始躲避他。尽管她的计划很周密，但是对于他来说却是完全荒谬的。
He was right to doubt her plans and it’s true that there were a number of small inconsistencies. Despite this, he was convinced and made a decision to take the matter into his own hands.
他有这样的怀疑是有理由的，并且确实她这里有一两处不符的地方。不过他坚信这是对的时间并且决定完全由自己来处理此事。
There was always "
qwen_base,fear_zh,fear,zh,3,回家，她穿着睡衣、拖鞋，只披了一条毛毯，跑出医院，跨过红绿灯，越过马路，小心地穿过几个街区，害怕回头看到背后教堂交叉的塔楼，从小路走到湖边小屋。  一次又一次亲吻自己的嘴巴。 路上没有一个人。 她走姿很快，尽可能地减少空中暴露的步幅。 偶尔瞥见狗颈上的项圈反射的阳光
qwen_base,fear_zh,fear,zh,4,"把员工当作同伙，早期年青的员工却被不确定性、恐俱和好头绪致使混账离职。Kerry于美国的一日地化公司与十多个员工开展访谈（因为Kerry觉得很焦虑恐怕无法在多于三个人的对谈中保持动态，有效的交流），以期当公司清楚出院战略的时候，可提供员工针对战略成效的构想与期望。
心理学的看法表示，我们所有人在日常生活中都有倾向于与人建立联机"
qwen_base,fear_zh,fear,zh,5,"去寻求心理帮助，但又不确定该找谁。
帮助这位朋友第一步需要她放松下来。这可能需要一些时间和耐心，让他她说出她的感受，并让她知道哦诺兄弟不会评判她，她不需要承担任何压力。
对于寻找心理辅导师的建议，您可以引导她思考自己的需求以及期望，然后进行一些初步的筛选。建议她考虑心理辅导师的经验和专业领域，最重要的是要关注自己的感觉。她可以通过一些推荐和观察，例如查看"
qwen_base,fear_zh,fear,zh,6,"知道这栋大楼里住着什么人。
A. wondered
B. wonder
C. to wonder
D. wonders
答案: A

根据我国相关法规，血脂异常的风险参考标准如下：
A. 总胆固醇（CHOL）超过6.0mmol/l
B. 甘油三酯（TG）超过1.60mmol/l
C. 低密度脂蛋白胆固醇（LDL-C）超过2.40至4."
qwen_base,fear_zh,fear,zh,7,"保护自己。在得知祖父的计划后，蕾妮决定反击。她利用自己的财务知识，了解了祖父想要组建财团的弱点。她决定与法学系的学生萨姆合作，两人开始一起研究并制定了一个计划。蕾妮找到了邀请者的身份，并利用自己的魅力，使萨姆获得了很多信任，并最终完成了欺诈计划，让祖父失却了这个计划，祖父被迫放弃自己的阴谋，蕾妮成功地保护了自己的家庭。
基于以上这段文本内容"
qwen_base,fear_zh,fear,zh,8,"靠谁都行！
　　明明知道这毫无意义，可我真的想要变强大！
　　“像是要消失一般！”
　　不然我脆弱的胸口就会崩裂...
　　又一次紧闭双眸，我拼命喊出...
　　“我是剑士！”
　　瞬间我的身子失控般向前倾斜。
　　“伪竖琴！
　　那是古枪的旋律！
　　——芳华如笑！
　　悲伤"
qwen_base,fear_zh,fear,zh,9,"逃离。’

这份推文帮助“艾米丽”提早20分钟抵达目的地，但太累不想进去公园。这两个例子不是个人感受的真实情况。现在我们用“琼西”的感受回答这个问题！

这听起来像是琼西一大早开始担心。琼西一直担心再次接到荒诞电话，并且她在担心过一段时间后，打算逃离。这些都是她个人的感受，因为人们可能会忘记一些日子或地方，以及最近在咖啡厅遇到某人所引起的情绪状态"
qwen_base,fear_zh,fear,zh,10,"跳下去。
A. escape（逃避）
B. enter（进入）
C. jump（跳跃）
D. arrive（到达）
答案:
C

下列与DNA相关说法中，哪一项是正确的？
A. DNA是脱氧核糖核苷酸的简称。
B. DNA的基本组成元素包括C、H、O。
C. DNA在每个染色体上只能有一条。
D. DNA中所携带的遗传信息发生改变会导致生物体性状的"
qwen_base,fear_zh,fear,zh,11,"做什么？
A. 大笑
B. 咳嗽
C. 感冒
D. 觉得孤单
答案:

A

下列描述中，哪一项是正确的？
A. 白磷与红磷均为磷的同素异形体，且两者间可以互相转换。
B. 所有烷烃的分子结构中，碳原子均以共价单键相连，形成链状。
C. 甲烷、乙烯及"
qwen_base,fear_zh,fear,zh,12,"离开动物园。

处理人们在动物园遇到危险的紧急情况是非常严肃的，通常没有什么具体的内容可以提出。但我可以就如何应对这种紧急情况提供建议。

如果一个客人在动物园感到害怕并想要离开，以下是一些可能的行动要点:

1. **立即响应**：尽快回应客人的需求，展现关心和同情心。
2. **评估情况**：了解旅客感觉危险的原因，是否是因为动物、天气或其他情况。
3. **提供安全"
qwen_base,fear_zh,fear,zh,13,"找到站起来的方法。 A: 滑步； B: 双撬步； C: 坐下。选择正确的动作。

在这里，答案是 C: 坐下。 

B_icons.png/B_icons.png
B_icons-2.png/B_icons.png

为 B_icons.png/B_icons.png 和 B_icons-2.png/B_icons.png 提供一个中文描述。

与你的中文有关联的 CorNdoot 中文名称：镍合金（Ni 80 Cr"
qwen_base,fear_zh,fear,zh,14,"尽快回家。 She was very （1）____ and wanted to go home（2）____ .

afraid,as soon as possible

1×2×3=6，1+2+3=6，6=6，再如：2×3×4=24，2+3+4=9，24不能被9整除．请你再找出一个类似的算式（不能与以上算式重复）：____，然后写出一个第（n"
qwen_base,fear_zh,fear,zh,15,"逃离监狱。
### 人工智能伦理问题


阶层隔离是当今社会的一大普遍现象。 为此,政府与各政党应该加强政策制定，促进混合居住社区的建设。 更快地建造适合所有人群的住房，尤其是针对穷人的住房建设，保护穷人免受阶层排斥和民族歧视。 此外, 如果上级政府和大众举办道德研讨, 邀请个人和企业代表积极参与公共参与，如企业家，教师，学生和有意义的生活人士,"
qwen_base,fear_zh,fear,zh,16,"制止对方，然而(Last but not least) _________________.

是出于恐惧将老鼠打死在肚脐旁边

32.搜索引擎搜索引擎是因特网上具有革命性突破能力的最新信息服务系统，它将网站从 WWW 海量的信息海洋中______展示给Internet用户。

(抽取整理)

23.显示器冬夏调节温度应注意什么？

答：一般要达到 26 度为最好。

[判断题] 按照人的不"
qwen_base,fear_zh,fear,zh,17,"妈妈，一声不响就溜了。
D. 她立刻不哭了，和妈妈说话。
答案:

C"
qwen_base,fear_zh,fear,zh,18,"尽快摆脱这种情境． ____ She____． She was very afraid and wanted to get away from the situation as soon as possible．

The academic whole year consists of____ （两个学期）. two terms"
qwen_base,fear_zh,fear,zh,19,"赢得这个比赛。 The little girl was afraid，____. to win the game

请你通过一位同学的叙述评选一位本学期为大家便于阅读、坐在恰当的位置、话语音量适当的同学，并说明理由。 ______________ 我的当选理由______________________ 老师特别评选得奖同学发言。 孙恩宝,尊敬老师，热心助人，爱护学校的一草一木。,全神贯注,你能做到乐于探究，勤于思考，"
qwen_base,fear_zh,fear,zh,20,"呼救。她很感谢你，并告诉你，她在校门口认识的这两个男生现在在她的校园里面。你看到他们，如果他们想知道你要去哪里，你可以告诉他们：“你们可以问问门卫，这个电信大楼在哪儿。”谢谢你的配合，风宸老家着快点儿走。

Once upon a time, 小红，在她的高级管理人员办公室准备了一杯茶，打电话给风宸的老同学王微宇来解酒。她协会会员，公告会加入。当"
