frame,corpus,next_word,count
wanted to,ultrachat,release,10
wanted to,ultrachat,further,11
moved to,ultrachat,baltimore,18
started to,ultrachat,write,185
wanted to,ultrachat,impart,4
began to,ultrachat,widen,10
began to,ultrachat,resonate,35
began to,ultrachat,immigrate,10
chose to,ultrachat,release,4
wanted to,ultrachat,remember,16
prepared to,ultrachat,complete,10
began to,ultrachat,lean,31
the knife and,ultrachat,the,4
chose to,ultrachat,keep,97
began to,ultrachat,leave,72
began to,ultrachat,initiate,6
began to,ultrachat,transport,3
wanted to,ultrachat,communicate,43
chose to,ultrachat,expand,3
chose to,ultrachat,emphasize,3
began to,ultrachat,hold,40
prepared to,ultrachat,execute,30
wanted to,ultrachat,invade,7
began to,ultrachat,modernize,37
he wanted to,ultrachat,convey,42
prepared to,ultrachat,withstand,27
began to,ultrachat,win,57
started to,ultrachat,spend,170
wants to,ultrachat,collaborate,21
began to,ultrachat,threaten,30
started to,ultrachat,train,60
chose to,ultrachat,establish,7
began to,ultrachat,gentrify,6
began to,ultrachat,tighten,19
began to,ultrachat,enforce,12
began to,ultrachat,visit,68
wants to,ultrachat,rule,36
moved to,ultrachat,locations,3
wanted to,ultrachat,remain,47
he wanted to,ultrachat,protect,68
want to,ultrachat,rise,3
want to,ultrachat,match,130
want to,ultrachat,pledge,5
began to,ultrachat,coordinate,13
chose to,ultrachat,make,56
wanted to,ultrachat,give,957
began to,ultrachat,sponsor,5
began to,ultrachat,fully,32
moved to,ultrachat,its,109
want to,ultrachat,disinfect,14
decided to,ultrachat,come,193
decided to,ultrachat,postpone,12
began to,ultrachat,emulate,27
want to,ultrachat,remix,3
wanted to,ultrachat,control,127
began to,ultrachat,compile,7
want to,ultrachat,attribute,4
prepared to,ultrachat,play,13
want to,ultrachat,replicate,47
began to,ultrachat,market,22
started to,ultrachat,ordain,5
wanted to,ultrachat,enhance,13
began to,ultrachat,delve,120
wanted to,ultrachat,put,64
moved to,ultrachat,detroit,27
began to,ultrachat,weaken,126
wants to,ultrachat,contribute,20
want to,ultrachat,carefully,18
want to,ultrachat,revamp,6
prepared to,ultrachat,immerse,8
began to,ultrachat,bring,37
decided to,ultrachat,recognize,3
he wanted to,ultrachat,give,214
decided to,ultrachat,spread,3
wanted to,ultrachat,advance,15
started to,ultrachat,rebound,11
began to,ultrachat,celebrate,32
moved to,ultrachat,india,11
moved to,ultrachat,japan,18
began to,ultrachat,accumulate,40
started to,ultrachat,blend,32
began to,ultrachat,sing,221
chose to,ultrachat,set,16
began to,ultrachat,emit,43
started to,ultrachat,tell,50
moved to,ultrachat,access,10
moved to,ultrachat,chennai,4
want to,ultrachat,safeguard,8
he wanted to,ultrachat,accomplish,20
wanted to,ultrachat,extend,29
began to,ultrachat,reform,10
began to,ultrachat,capture,16
began to,ultrachat,circulate,196
want to,ultrachat,o,43
began to,ultrachat,wreak,32
began to,ultrachat,plot,90
wanted to,ultrachat,step,14
want to,ultrachat,just,33
decided to,ultrachat,flee,20
began to,ultrachat,worship,14
started to,ultrachat,deploy,10
chose to,ultrachat,ignore,49
decided to,ultrachat,diversify,7
started to,ultrachat,install,8
began to,ultrachat,apply,77
began to,ultrachat,fortify,10
decided to,ultrachat,ask,111
started to,ultrachat,fail,22
chose to,ultrachat,listen,11
want to,ultrachat,mate,4
began to,ultrachat,reduce,16
began to,ultrachat,die,125
started to,ultrachat,warm,34
began to,ultrachat,survey,16
began to,ultrachat,settle,238
began to,ultrachat,complain,18
wanted to,ultrachat,celebrate,54
moved to,ultrachat,greece,4
chose to,ultrachat,isolate,8
began to,ultrachat,assimilate,11
decided to,ultrachat,adapt,8
decided to,ultrachat,eliminate,35
began to,ultrachat,suppress,13
began to,ultrachat,lobby,7
started to,ultrachat,enter,18
chose to,ultrachat,change,9
began to,ultrachat,proliferate,4
began to,ultrachat,abolish,8
began to,ultrachat,age,24
started to,ultrachat,uring,13
started to,ultrachat,trade,9
he wanted to,ultrachat,portray,4
chose to,ultrachat,sing,3
wanted to,ultrachat,display,24
prepared to,ultrachat,indulge,10
began to,ultrachat,outperform,3
wanted to,ultrachat,abolish,18
moved to,ultrachat,towns,4
started to,ultrachat,extend,7
decided to,ultrachat,demolish,9
wanted to,ultrachat,turn,108
want to,ultrachat,satisfy,12
chose to,ultrachat,come,11
moved to,ultrachat,suppress,3
started to,ultrachat,relocate,3
started to,ultrachat,abuse,8
wants to,ultrachat,transfer,15
started to,ultrachat,mature,5
wanted to,ultrachat,appeal,9
moved to,ultrachat,australia,12
began to,ultrachat,rapidly,17
started to,ultrachat,allocate,3
began to,ultrachat,appeal,7
chose to,ultrachat,renounce,3
chose to,ultrachat,stand,32
wanted to,ultrachat,implement,22
decided to,ultrachat,land,11
chose to,ultrachat,fight,73
prepared to,ultrachat,evolve,3
want to,ultrachat,gift,13
wanted to,ultrachat,witness,26
decided to,ultrachat,eat,7
began to,ultrachat,abandon,18
decided to,ultrachat,establish,43
began to,ultrachat,protect,3
started to,ultrachat,prefer,13
started to,ultrachat,publish,11
chose to,ultrachat,collaborate,15
began to,ultrachat,isolate,72
prepared to,ultrachat,day,6
began to,ultrachat,arrive,64
want to,ultrachat,depict,45
chose to,ultrachat,address,7
wanted to,ultrachat,experience,279
wanted to,ultrachat,cast,6
wanted to,ultrachat,better,5
wanted to,ultrachat,capitalize,4
wants to,ultrachat,sample,3
decided to,ultrachat,cooperate,11
wanted to,ultrachat,define,4
started to,ultrachat,reconsider,14
wanted to,ultrachat,re,4
decided to,ultrachat,release,35
want to,ultrachat,surf,16
wants to,ultrachat,produce,12
moved to,ultrachat,arizona,11
started to,ultrachat,cook,13
wanted to,ultrachat,dominate,6
decided to,ultrachat,boycott,7
he wanted to,ultrachat,have,60
chose to,ultrachat,explore,37
began to,ultrachat,manifest,124
decided to,ultrachat,attempt,15
he wanted to,ultrachat,show,83
the knife and,ultrachat,cleaver,3
started to,ultrachat,colonize,3
want to,ultrachat,sunbathe,6
wanted to,ultrachat,wear,17
he wanted to,ultrachat,wear,5
she wanted to,ultrachat,thank,8
he wanted to,ultrachat,thank,11
decided to,ultrachat,burn,6
moved to,ultrachat,using,3
began to,ultrachat,displace,7
wants to,ultrachat,preserve,36
want to,ultrachat,grate,4
moved to,ultrachat,london,67
decided to,ultrachat,partition,4
chose to,ultrachat,publish,5
began to,ultrachat,resurface,50
began to,ultrachat,compose,11
chose to,ultrachat,boycott,9
began to,ultrachat,flock,38
decided to,ultrachat,carry,18
started to,ultrachat,consume,44
decided to,ultrachat,bind,3
began to,ultrachat,tailor,6
wanted to,ultrachat,defend,13
wants to,ultrachat,restore,10
he wanted to,ultrachat,bring,53
started to,ultrachat,lift,36
wanted to,ultrachat,combine,12
he wanted to,ultrachat,combine,4
prepared to,ultrachat,order,8
wanted to,ultrachat,design,21
began to,ultrachat,become,84
began to,ultrachat,desegregate,7
wants to,ultrachat,exact,3
want to,ultrachat,dictate,5
started to,ultrachat,depict,9
started to,ultrachat,chase,25
started to,ultrachat,chew,4
he wanted to,ultrachat,explore,146
decided to,ultrachat,found,5
decided to,ultrachat,exclude,4
chose to,ultrachat,specialize,5
decided to,ultrachat,distance,12
want to,ultrachat,cite,21
decided to,ultrachat,attend,231
wants to,ultrachat,fight,17
wanted to,ultrachat,retrieve,9
want to,ultrachat,retrieve,521
began to,ultrachat,negotiate,17
decided to,ultrachat,exit,5
want to,ultrachat,conform,16
started to,ultrachat,pour,47
chose to,ultrachat,rely,7
chose to,ultrachat,settle,12
moved to,ultrachat,germany,11
decided to,ultrachat,split,127
decided to,ultrachat,pass,8
decided to,ultrachat,fulfill,7
wanted to,ultrachat,fit,72
prepared to,ultrachat,sacrifice,27
he wanted to,ultrachat,write,45
decided to,ultrachat,send,97
started to,ultrachat,value,39
began to,ultrachat,combine,13
began to,ultrachat,publicly,13
chose to,ultrachat,structure,4
moved to,ultrachat,brussels,8
began to,ultrachat,relinquish,3
want to,ultrachat,protest,6
prepared to,ultrachat,ride,4
she wanted to,ultrachat,achieve,70
started to,ultrachat,heat,10
started to,ultrachat,sour,5
began to,ultrachat,critique,8
began to,ultrachat,craft,17
chose to,ultrachat,respect,3
chose to,ultrachat,honor,16
began to,ultrachat,manufacture,9
decided to,ultrachat,churn,4
wants to,ultrachat,observe,5
chose to,ultrachat,learn,15
began to,ultrachat,diverge,29
began to,ultrachat,differentiate,3
decided to,ultrachat,discontinue,16
began to,ultrachat,prey,14
want to,ultrachat,sanitize,9
began to,ultrachat,deploy,6
began to,ultrachat,starve,4
wanted to,ultrachat,claim,18
began to,ultrachat,openly,12
began to,ultrachat,connect,150
chose to,ultrachat,pay,10
want to,ultrachat,lightly,11
chose to,ultrachat,show,10
began to,ultrachat,get,374
moved to,ultrachat,vancouver,3
moved to,ultrachat,madrid,15
wants to,ultrachat,prevent,17
chose to,ultrachat,let,39
began to,ultrachat,exploit,26
wants to,ultrachat,monitor,26
want to,ultrachat,paddle,10
he wanted to,ultrachat,celebrate,9
wanted to,ultrachat,emulate,41
started to,ultrachat,resist,8
wanted to,ultrachat,modernize,12
want to,ultrachat,rearrange,5
decided to,ultrachat,separate,17
began to,ultrachat,invade,18
prepared to,ultrachat,fulfill,11
she wanted to,ultrachat,try,24
he wanted to,ultrachat,try,45
decided to,ultrachat,suspend,21
decided to,ultrachat,see,68
prepared to,ultrachat,evaluate,5
began to,ultrachat,align,13
began to,ultrachat,drift,97
chose to,ultrachat,face,11
began to,ultrachat,contribute,18
decided to,ultrachat,file,8
decided to,ultrachat,stage,23
decided to,ultrachat,finish,5
want to,ultrachat,harvest,10
chose to,ultrachat,compete,4
wanted to,ultrachat,eliminate,37
moved to,ultrachat,speak,6
started to,ultrachat,study,51
began to,ultrachat,deal,7
chose to,ultrachat,adopt,8
wanted to,ultrachat,rid,5
wanted to,ultrachat,allow,7
want to,ultrachat,bluff,4
decided to,ultrachat,transform,19
began to,ultrachat,normalize,8
started to,ultrachat,observe,38
moved to,ultrachat,moscow,8
wanted to,ultrachat,set,34
he wanted to,ultrachat,set,7
wanted to,ultrachat,exert,4
want to,ultrachat,upload,157
prepared to,ultrachat,pursue,33
prepared to,ultrachat,transition,6
wanted to,ultrachat,suppress,3
decided to,ultrachat,resume,3
started to,ultrachat,disperse,25
wanted to,ultrachat,deepen,4
wants to,ultrachat,marry,23
wants to,ultrachat,distance,7
wanted to,ultrachat,encourage,30
wanted to,ultrachat,serve,42
wanted to,ultrachat,amplify,4
began to,ultrachat,collapse,66
began to,ultrachat,mandate,3
want to,ultrachat,reform,7
wanted to,ultrachat,investigate,24
want to,ultrachat,commercialize,6
began to,ultrachat,band,30
began to,ultrachat,descend,82
moved to,ultrachat,israel,9
started to,ultrachat,commission,3
prepared to,ultrachat,undertake,21
wanted to,ultrachat,exploit,194
want to,ultrachat,demolish,6
wanted to,ultrachat,counteract,3
began to,ultrachat,thaw,30
want to,ultrachat,curate,11
moved to,ultrachat,las,6
began to,ultrachat,drop,71
prepared to,ultrachat,arrive,7
began to,ultrachat,separate,12
want to,ultrachat,deviate,9
wanted to,ultrachat,search,10
moved to,ultrachat,birmingham,5
want to,ultrachat,skate,3
began to,ultrachat,patronize,4
wanted to,ultrachat,conduct,5
want to,ultrachat,accompany,3
want to,ultrachat,disseminate,3
began to,ultrachat,publish,21
decided to,ultrachat,climb,66
began to,ultrachat,industrialize,12
chose to,ultrachat,reject,7
began to,ultrachat,mix,29
decided to,ultrachat,initiate,4
started to,ultrachat,modify,5
prepared to,ultrachat,camp,6
want to,ultrachat,fish,24
wants to,ultrachat,or,4
decided to,ultrachat,ignore,22
decided to,ultrachat,destroy,51
decided to,ultrachat,intervene,69
decided to,ultrachat,spare,20
started to,ultrachat,plant,20
moved to,ultrachat,juventus,3
began to,ultrachat,occupy,12
prepared to,ultrachat,adopt,9
want to,ultrachat,deadhead,3
wanted to,ultrachat,apply,15
moved to,ultrachat,kansas,6
wanted to,ultrachat,in,10
chose to,ultrachat,convert,13
decided to,ultrachat,pool,9
decided to,ultrachat,feature,6
started to,ultrachat,understand,560
want to,ultrachat,tour,7
wants to,ultrachat,request,3
want to,ultrachat,undermine,16
decided to,ultrachat,follow,425
began to,ultrachat,recruit,24
want to,ultrachat,conquer,20
want to,ultrachat,top,4
began to,ultrachat,approach,209
started to,ultrachat,brown,15
started to,ultrachat,fuse,4
began to,ultrachat,privatize,5
began to,ultrachat,surface,161
wanted to,ultrachat,replicate,13
he wanted to,ultrachat,replicate,3
started to,ultrachat,act,57
began to,ultrachat,broaden,12
began to,ultrachat,conquer,16
decided to,ultrachat,streamline,3
began to,ultrachat,commission,10
began to,ultrachat,intermarry,4
began to,ultrachat,dissipate,267
began to,ultrachat,sound,19
decided to,ultrachat,concentrate,3
wanted to,ultrachat,retain,9
began to,ultrachat,roast,3
began to,ultrachat,ally,4
began to,ultrachat,fly,51
decided to,ultrachat,perform,37
started to,ultrachat,cry,87
want to,ultrachat,award,5
decided to,ultrachat,defect,5
wanted to,ultrachat,impress,47
he wanted to,ultrachat,impress,11
chose to,ultrachat,illustrate,3
she wanted to,ultrachat,give,159
started to,ultrachat,worship,6
began to,ultrachat,ensure,3
began to,ultrachat,translate,16
started to,ultrachat,withdraw,138
started to,ultrachat,cast,6
began to,ultrachat,selectively,6
decided to,ultrachat,throw,39
began to,ultrachat,force,7
he wanted to,ultrachat,build,27
started to,ultrachat,impose,4
began to,ultrachat,exchange,23
moved to,ultrachat,atlanta,12
chose to,ultrachat,move,31
started to,ultrachat,organize,51
began to,ultrachat,require,10
began to,ultrachat,advance,32
began to,ultrachat,articulate,11
started to,ultrachat,falter,26
started to,ultrachat,track,13
started to,ultrachat,undergo,5
began to,ultrachat,unite,10
wanted to,ultrachat,distance,16
wanted to,ultrachat,conquer,31
began to,ultrachat,conflict,5
decided to,ultrachat,allocate,16
began to,ultrachat,waver,51
started to,ultrachat,transport,4
he wanted to,ultrachat,push,15
decided to,ultrachat,construct,10
prepared to,ultrachat,safely,4
want to,ultrachat,savor,34
began to,ultrachat,dissolve,51
chose to,ultrachat,push,7
chose to,ultrachat,blend,6
began to,ultrachat,pose,13
chose to,ultrachat,give,34
decided to,ultrachat,nationalize,3
began to,ultrachat,divert,4
want to,ultrachat,encounter,8
started to,ultrachat,target,15
decided to,ultrachat,steal,34
started to,ultrachat,feed,15
began to,ultrachat,deregulate,3
he wanted to,ultrachat,move,80
began to,ultrachat,dress,37
began to,ultrachat,cause,31
started to,ultrachat,air,3
want to,ultrachat,graph,3
want to,ultrachat,multiply,30
started to,ultrachat,deteriorate,54
wants to,ultrachat,view,19
wants to,ultrachat,belong,5
she wanted to,ultrachat,convey,22
began to,ultrachat,come,486
started to,ultrachat,identify,24
she wanted to,ultrachat,explore,92
chose to,ultrachat,send,9
started to,ultrachat,avoid,138
wants to,ultrachat,can,3
began to,ultrachat,centralize,8
decided to,ultrachat,ride,13
decided to,ultrachat,play,155
chose to,ultrachat,design,3
chose to,ultrachat,record,4
prepared to,ultrachat,witness,4
want to,ultrachat,evangelize,5
decided to,ultrachat,delegate,10
started to,ultrachat,lead,12
he wanted to,ultrachat,work,45
began to,ultrachat,reconcile,13
wanted to,ultrachat,rule,23
wants to,ultrachat,submit,5
began to,ultrachat,solidify,6
wants to,ultrachat,apply,13
wants to,ultrachat,fund,4
started to,ultrachat,dominate,12
chose to,ultrachat,remove,4
began to,ultrachat,sink,208
he wanted to,ultrachat,experience,98
started to,ultrachat,garner,4
began to,ultrachat,display,23
began to,ultrachat,close,163
wanted to,ultrachat,eat,30
wants to,ultrachat,evoke,27
want to,ultrachat,drill,41
began to,ultrachat,flow,94
began to,ultrachat,act,81
began to,ultrachat,fail,86
started to,ultrachat,suffer,131
want to,ultrachat,bid,37
wanted to,ultrachat,call,26
wanted to,ultrachat,form,16
want to,ultrachat,simmer,5
started to,ultrachat,stabilize,21
chose to,ultrachat,sign,7
want to,ultrachat,marinate,13
chose to,ultrachat,alter,3
wants to,ultrachat,pass,14
wanted to,ultrachat,secure,13
decided to,ultrachat,experiment,62
prepared to,ultrachat,interview,3
decided to,ultrachat,test,173
want to,ultrachat,ground,3
moved to,ultrachat,more,8
moved to,ultrachat,oklahoma,8
moved to,ultrachat,colorado,9
decided to,ultrachat,merge,17
began to,ultrachat,chafe,4
he wanted to,ultrachat,avoid,46
chose to,ultrachat,display,5
chose to,ultrachat,help,27
chose to,ultrachat,conform,5
he wanted to,ultrachat,tell,73
wanted to,ultrachat,enjoy,38
started to,ultrachat,refine,3
wants to,ultrachat,encrypt,8
want to,ultrachat,commute,4
started to,ultrachat,hunt,14
wanted to,ultrachat,weaken,7
want to,ultrachat,license,11
began to,ultrachat,discuss,44
prepared to,ultrachat,assume,16
wanted to,ultrachat,heal,11
began to,ultrachat,chant,189
wants to,ultrachat,align,3
began to,ultrachat,warm,80
began to,ultrachat,retreat,86
began to,ultrachat,concentrate,14
began to,ultrachat,educate,45
began to,ultrachat,fracture,40
want to,ultrachat,pan,5
wanted to,ultrachat,deal,6
wanted to,ultrachat,transform,17
he wanted to,ultrachat,transform,4
decided to,ultrachat,pay,130
began to,ultrachat,send,25
prepared to,ultrachat,budget,4
wants to,ultrachat,carry,7
started to,ultrachat,spiral,65
moved to,ultrachat,missouri,4
wanted to,ultrachat,position,7
began to,ultrachat,copy,6
wanted to,ultrachat,drive,15
wants to,ultrachat,impress,20
she wanted to,ultrachat,establish,4
