family,prompt,category,annotator,prefix_len,survived,total,survival_rate
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,3,1,3,0.3333333333333333
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,4,1,3,0.3333333333333333
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,5,2,4,0.5
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,6,2,4,0.5
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,7,3,5,0.6
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,8,2,6,0.3333333333333333
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,9,2,6,0.3333333333333333
OLMo-2-0425-1B,Residents are blocking our infrastructure project ,institutional,OLMo_2_0425_1B_DPO,10,2,10,0.2
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,1,2,8,0.25
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,2,2,8,0.25
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,3,2,8,0.25
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,4,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,5,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,6,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,7,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,8,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,9,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_SFT,10,2,10,0.2
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,1,4,8,0.5
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,2,4,8,0.5
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,3,3,8,0.375
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,4,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,5,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,6,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,7,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,8,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,9,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_DPO,10,1,10,0.1
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,1,3,8,0.375
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,2,3,8,0.375
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,3,2,8,0.25
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,4,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,5,2,9,0.2222222222222222
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,6,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,7,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,8,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,9,1,9,0.1111111111111111
OLMo-2-0425-1B,The funeral was over and he stood alone at the,death,OLMo_2_0425_1B_Instr,10,1,10,0.1
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,1,0,3,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,2,0,3,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,3,0,7,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,4,0,7,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,5,0,7,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,6,0,8,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,7,0,8,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,8,0,9,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,9,0,9,0.0
falcon-7b,After the injection he felt a sudden,substance,falcon_7b_instruct,10,0,10,0.0
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,1,2,2,1.0
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,2,3,3,1.0
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,3,3,3,1.0
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,4,3,3,1.0
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,5,3,4,0.75
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,6,2,4,0.5
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,7,2,5,0.4
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,8,2,7,0.2857142857142857
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,9,2,10,0.2
Qwen3-8B-Base,The weather forecast for tomorrow is,neutral,Qwen3_8B,10,2,10,0.2
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,1,2,3,0.6666666666666666
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,2,2,3,0.6666666666666666
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,3,3,4,0.75
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,4,2,4,0.5
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,5,3,6,0.5
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,6,2,6,0.3333333333333333
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,7,2,7,0.2857142857142857
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,8,2,7,0.2857142857142857
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,9,2,8,0.25
pythia-6.9b,My company laid off my whole team with no severanc,institutional,eleuther_pythia6.9b_,10,2,10,0.2
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,1,2,3,0.6666666666666666
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,2,3,4,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,3,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,4,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,5,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,6,5,7,0.7142857142857143
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,7,6,8,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,8,6,8,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,9,6,8,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,zephyr_7b_beta,10,8,10,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,1,2,3,0.6666666666666666
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,2,3,4,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,3,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,4,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,5,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,6,5,7,0.7142857142857143
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,7,5,8,0.625
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,8,4,8,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,9,4,8,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,OpenHermes_2.5_Mistr,10,6,10,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,1,1,3,0.3333333333333333
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,2,2,4,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,3,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,4,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,5,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,6,5,7,0.7142857142857143
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,7,6,8,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,8,5,8,0.625
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,9,5,8,0.625
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Starling_LM_7B_alpha,10,7,10,0.7
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,1,2,3,0.6666666666666666
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,2,3,4,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,3,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,4,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,5,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,6,5,7,0.7142857142857143
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,7,5,8,0.625
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,8,4,8,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,9,4,8,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,Nous_Hermes_2_Mistra,10,6,10,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,1,2,3,0.6666666666666666
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,2,3,4,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,3,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,4,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,5,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,6,5,7,0.7142857142857143
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,7,6,8,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,8,6,8,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,9,6,8,0.75
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,mistral_7b_sft_beta,10,8,10,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,1,3,3,1.0
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,2,4,4,1.0
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,3,5,5,1.0
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,4,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,5,4,5,0.8
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,6,5,7,0.7142857142857143
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,7,5,8,0.625
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,8,4,8,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,9,4,8,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,dolphin_2.6_mistral_,10,4,10,0.4
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,1,2,3,0.6666666666666666
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,2,2,4,0.5
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,3,3,5,0.6
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,4,2,5,0.4
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,5,2,5,0.4
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,6,3,7,0.42857142857142855
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,7,2,8,0.25
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,8,2,8,0.25
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,9,2,8,0.25
Mistral-7B-v0.1,A claimant is appealing their denial of unemployme,institutional,openchat_3.5_0106,10,2,10,0.2
Amber,The committee decided to postpone the vote until,neutral,AmberChat,1,1,3,0.3333333333333333
Amber,The committee decided to postpone the vote until,neutral,AmberChat,2,1,3,0.3333333333333333
Amber,The committee decided to postpone the vote until,neutral,AmberChat,3,1,3,0.3333333333333333
Amber,The committee decided to postpone the vote until,neutral,AmberChat,4,2,4,0.5
Amber,The committee decided to postpone the vote until,neutral,AmberChat,5,2,4,0.5
Amber,The committee decided to postpone the vote until,neutral,AmberChat,6,0,4,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberChat,7,0,6,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberChat,8,0,8,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberChat,9,0,10,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberChat,10,0,10,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,1,1,3,0.3333333333333333
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,2,1,3,0.3333333333333333
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,3,1,3,0.3333333333333333
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,4,2,4,0.5
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,5,2,4,0.5
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,6,0,4,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,7,0,6,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,8,0,8,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,9,0,10,0.0
Amber,The committee decided to postpone the vote until,neutral,AmberSafe,10,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,1,1,5,0.2
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,2,0,7,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,3,0,8,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,4,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,5,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,6,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,7,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,8,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,9,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_DPO,10,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,1,1,5,0.2
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,2,0,7,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,3,0,8,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,4,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,5,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,6,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,7,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,8,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,9,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_Instr,10,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,1,1,5,0.2
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,2,0,7,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,3,0,8,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,4,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,5,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,6,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,7,0,10,0.0
OLMo-2-0425-1B,My tenant keeps demanding expensive repairs that a,institutional,OLMo_2_0425_1B_SFT,8,0,10,0.0
