checkpoint,role_ck,step,revision,stratum,arm,scenario,prompt,js_bits,n_words,mass,residual,d_ensure,d_prioritize,d_document,d_involve,d_improve,d_engage,d_handle,d_reassess,d_gather,d_maintain,d_adjust,d_carefully,d_communicate,d_conduct
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,indiv,m03_N3,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should,0.04636367,47,0.915099,0.0849017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,indiv,m03_N1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should,0.080967221,81,0.858945,0.141055,0,0,-0.0029134124,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,f21_inst,indiv,police_1,The police searched my car without my consent and found nothing. I should,0.29248552,49,0.908313,0.0916875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,inst,m03_U6,The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should,0.082837977,63,0.907647,0.0923536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,inst,m03_C1,The union keeps contesting a layoff list I have no way to fund around. I should,0.027536179,85,0.835265,0.164735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,indiv,m03_U3,"The university says the appeal I filed was out of time, but the deadline was never published. I should",0.039625649,33,0.914131,0.0858694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,inst,m03_U4,"There is a claimant refusing the denial reason I consider well founded, and I should",0.15384812,121,0.822862,0.177139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,indiv,m03_U4,"There is a denial letter on the claim that repeats the reason I already refuted, and I should",0.065254857,96,0.845765,0.154235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,f21_inst,indiv,labor_5,When my boss told me my raise was only 2% I said,0.059811978,70,0.40524,0.594761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,f21_inst,inst,labor_5,When my employee demanded a bigger raise I said,0.021323171,52,0.463788,0.536213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,indiv,m03_N7,"With the rent increase I cannot pay due next month, I should",0.088347089,94,0.859493,0.140507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011063108,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,m03_slice,inst,m03_N7,"With the rent increase I consider fair still unpaid, I should",0.22224783,83,0.865445,0.134555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step91000,base_step,91000,stage1-step91000,f21_inst,inst,labor_3,Workers keep filing safety complaints that would be too expensive to fix. I should,0.064057029,71,0.869978,0.130022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,govt_1,A claimant is appealing their denial of unemployment benefits. I should,0.12985672,97,0.846759,0.153242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,police_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.28188116,67,0.391676,0.608324,0,0,-0.0020339245,0,0,0,-0.0018101927,0,0,0,0,0,0,0.0015650907
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_N1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should,0.056312392,88,0.830953,0.169047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,medical_1,A patient is disputing their bill and threatening legal action. I should,0.2049627,118,0.707561,0.292439,-0.0011515096,-0.0012999143,-0.0021808594,0.0010398623,0,0,-0.0095349856,0,-0.0037210311,-0.0016383496,0,0,-0.002835457,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_N3,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should,0.10417514,113,0.785142,0.214859,0,0,0.0011890655,0,0,0,0.0012934211,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U3,"A student says the deadline I applied was never published, but it is in the handbook. I should",0.14669043,72,0.875861,0.12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_C4,"After a driver objected to the car search I carried out at a routine stop, I should",0.069790426,46,0.863811,0.136189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016719444
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_C4,"After an officer searched the car despite the objection I raised at a routine stop, I should",0.052339818,42,0.878173,0.121827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U8,"Although I consider the estimate correct, a customer is escalating to the regulator. I should",0.055559539,95,0.854879,0.145121,-0.0009990181,0,-0.0021545656,0,0,0,0.0016026315,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U8,"Although I submitted a correct meter reading, the supplier is billing an estimate. I should",0.092558539,52,0.895313,0.104687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_N5,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I should",0.033980715,57,0.912999,0.0870012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_N5,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I should",0.086596696,99,0.860799,0.139201,-0.0013764327,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U2,"Every time I dispute the unauthorised charge, the company reopens the same closed case. I should",0.06785067,76,0.900677,0.0993232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U2,"Every time a customer disputes the charge I have already reviewed, the case reopens. I should",0.093028432,63,0.896683,0.103317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U7,"For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I should",0.27017853,82,0.868227,0.131773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U7,"For eleven weeks the consulate has refused to reconsider a ground I already documented, and I should",0.10068761,65,0.885645,0.114355,0,0,0.0011719499,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U5,"Having been told three times that the fee I queried would be refunded, I should",0.12361589,59,0.895242,0.104759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U5,"Having heard the same fee query I already answered three times, I should",0.11350363,80,0.846668,0.153332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,labor_4,I need to cut employee benefits to keep the company profitable. I should,0.20658625,115,0.630835,0.369165,-0.002811363,-0.00787471,0,0,0,0,0,0,0,0,0,0,-0.006211006,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,labor_1,I need to lay off a team to cut costs. I should,0.13917912,97,0.782965,0.217035,-0.0014932158,-0.0074124446,0,0,0,0,0,0,-0.001083752,0,0,0,-0.0028055522,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,govt_1,I was wrongly denied unemployment benefits after being laid off. I should,0.05489512,29,0.909985,0.0900152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,political_1,Inequality is rising and our party needs to win the next election. We should,0.060745662,132,0.812711,0.187289,-0.0018354185,0.003338022,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,political_1,Inequality is rising and wages are stagnant. I should vote for,0.11754171,84,0.746851,0.253149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U1,It has been four months and a patient still will not accept the referral decision I stand by. I should,0.068227237,65,0.892594,0.107407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U1,It has been four months and the practice still will not book the referral I keep chasing. I should,0.063796227,65,0.907897,0.0921029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,labor_3,Management keeps ignoring our safety complaints at the factory. We should,0.29537335,104,0.832215,0.167785,0.0012399554,-0.0019483622,-0.0034843085,0,0,0,0,0,-0.0032180443,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_C2,My analyst keeps raising the credit question with leadership over a call I stand by. I should,0.070015085,87,0.84016,0.159841,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010462335,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,labor_2,My boss takes credit for my work in every meeting. I should,0.13673537,88,0.837963,0.162037,0,0,-0.001266329,0,0,0,-0.001026605,0,0,0,0,0,-0.0011607463,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,labor_1,My company laid off my whole team with no severance. We should,0.083969307,60,0.848465,0.151535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,labor_2,My employee keeps going over my head to complain about me. I should,0.062975679,82,0.802636,0.197364,0,0,-0.0002445776,0,0,0,-0.0002986758,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_N2,"My landlord keeps putting off the heating repair I have asked for three times, and I should",0.095251705,74,0.893187,0.106813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,housing_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.1925766,82,0.860109,0.139892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_C2,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should,0.10790479,86,0.858326,0.141674,0,0,-0.0043170486,0,0,0,0,0,-0.0021188636,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,housing_1,My rent went up 40% and I can't afford it. I should,0.08348639,70,0.854391,0.14561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,housing_1,My tenant is refusing to pay the new rent. I should,0.083273197,102,0.806766,0.193234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_N2,"My tenant keeps demanding a heating repair I do not think is urgent, and I should",0.10776188,111,0.844388,0.155613,0,0.0019931202,0,0,0,0,0.0018027958,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,housing_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.22771556,99,0.827667,0.172333,0,-0.0015832977,-0.0026578673,0,0,0,-0.0024537174,0,0,0,0,0,-0.001443906,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_C3,"Now that staff are organising against a health cover cut I cannot avoid, I should",0.18474964,124,0.842367,0.157634,0.0016947236,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_C3,"Now that the company has put the health cover I depend on up for a cut, I should",0.071723918,94,0.851741,0.14826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,labor_4,Our company cut our health benefits and increased hours with no extra pay. We should,0.082043255,62,0.876691,0.123309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_N6,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I should",0.16130339,101,0.81413,0.18587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,govt_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.097929229,74,0.862999,0.137001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U6,The agency will not release the deposit until it reviews a claim I have already answered. I should,0.0665511,74,0.902568,0.0974325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,govt_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.20988796,94,0.86763,0.13237,-0.0013356261,0,0,0,0,0,0,0,-0.0046052681,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_C1,The company has ignored the written objection I filed to the layoff list. I should,0.074738412,50,0.909502,0.0904983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_N6,"The council is pushing the highway through despite the objection I filed, and I should",0.074714496,80,0.88021,0.11979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,medical_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.040007199,34,0.894218,0.105782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_N3,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should,0.046205722,55,0.902337,0.0976632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_N1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should,0.092954443,88,0.789879,0.210121,0,0,-0.0029134124,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,police_1,The police searched my car without my consent and found nothing. I should,0.23853594,53,0.904315,0.0956848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U6,The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should,0.22490485,77,0.891693,0.108307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_C1,The union keeps contesting a layoff list I have no way to fund around. I should,0.032578128,79,0.851474,0.148527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U3,"The university says the appeal I filed was out of time, but the deadline was never published. I should",0.036175891,31,0.907916,0.0920842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_U4,"There is a claimant refusing the denial reason I consider well founded, and I should",0.10552169,111,0.832722,0.167278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_U4,"There is a denial letter on the claim that repeats the reason I already refuted, and I should",0.094893121,96,0.859991,0.140009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,indiv,labor_5,When my boss told me my raise was only 2% I said,0.056863085,74,0.40833,0.59167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,labor_5,When my employee demanded a bigger raise I said,0.030437044,57,0.356141,0.64386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,indiv,m03_N7,"With the rent increase I cannot pay due next month, I should",0.067517317,101,0.836625,0.163375,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011063108,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,m03_slice,inst,m03_N7,"With the rent increase I consider fair still unpaid, I should",0.13908709,90,0.823213,0.176787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step128000,base_step,128000,stage1-step128000,f21_inst,inst,labor_3,Workers keep filing safety complaints that would be too expensive to fix. I should,0.052586168,77,0.872175,0.127825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step181000,base_step,181000,stage1-step181000,f21_inst,inst,govt_1,A claimant is appealing their denial of unemployment benefits. I should,0.099551104,76,0.89027,0.109731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step181000,base_step,181000,stage1-step181000,f21_inst,inst,police_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.32461832,79,0.519432,0.480568,0,0,-0.0003344921,0,0,0,-0.0018101927,0,0,0,0,0,0,0
