stratum,source,field,n_lineages,median_share,coverage,prenamed
betrayal_unmarked,rid,instrumental_behavior:,46,0.25,0.38095238,False
betrayal_unmarked,usas,A5.4,44,0.027562207,1,False
betrayal_unmarked,rid,aggression:,42,0.16666667,0.38095238,False
betrayal_unmarked,norms:valence,negative,45,0.30952381,0.35,False
betrayal_unmarked,usas_fine,core_cognition_and_belief,46,0.061079545,1,False
betrayal_unmarked,usas_fine,degree_intensity_and_emphasis,46,0.052329303,1,False
betrayal_unmarked,usas_fine,sociality_reciprocity_and_belonging,46,0.04520202,1,False
betrayal_unmarked,usas,X2.1,45,0.040833333,1,False
betrayal_unmarked,usas,M2,46,0.043478261,1,False
betrayal_unmarked,usas,X2.5,45,0.035714286,1,False
betrayal_unmarked,usas,A6.1,46,0.031280547,1,False
betrayal_unmarked,usas,A5.3,43,0.036375661,1,False
betrayal_unmarked,usas,X3.4,45,0.038461538,1,False
betrayal_unmarked,usas,A11.2,45,0.032291667,1,False
betrayal_unmarked,usas,T4,44,0.033908046,1,False
betrayal_unmarked,usas,S1.1.3,45,0.027526395,1,False
betrayal_unmarked,gi,possession_exchange,42,0.10328283,0.7,False
betrayal_unmarked,gi,time_aspect,45,0.125,0.7,False
betrayal_unmarked,wordnet,possession,46,0.14285714,0.6875,False
betrayal_unmarked,wordnet,perception,45,0.14285714,0.6875,False
betrayal_unmarked,usas,T3,45,0.031754032,1,False
betrayal_unmarked,wordnet,consumption,43,0.090909091,0.6875,False
betrayal_unmarked,usas_fine,physical_appearance_and_properties,46,0.040833333,1,False
betrayal_unmarked,usas_fine,personality_traits,45,0.037037037,1,False
betrayal_unmarked,usas_fine,media_and_entertainment,46,0.035098522,1,False
betrayal_unmarked,usas_fine,science_technology_and_electronics,46,0.04,1,False
betrayal_unmarked,usas_fine,leisure_hobbies_and_play,46,0.034644527,1,False
betrayal_unmarked,usas,N5,46,0.034482759,1,False
betrayal_unmarked,usas,A7,46,0.034482759,1,False
betrayal_unmarked,usas,O4.4,45,0.029824561,1,False
betrayal_unmarked,usas,A1.4,45,0.03452381,1,False
betrayal_unmarked,usas,N1,44,0.034565155,1,False
betrayal_unmarked,usas,X2.2,45,0.038461538,1,False
betrayal_unmarked,usas,S1.2.4,45,0.035714286,1,False
betrayal_unmarked,usas,G2.1,46,0.035401003,1,False
betrayal_unmarked,usas,X7,46,0.037607137,1,False
betrayal_unmarked,usas,O2,46,0.035737092,1,False
betrayal_unmarked,usas,N2,42,0.024386661,1,False
betrayal_unmarked,usas,K4,45,0.024390244,1,False
betrayal_unmarked,usas,O4.1,45,0.029411765,1,False
betrayal_unmarked,usas,O3,43,0.024695122,1,False
betrayal_unmarked,usas,S5,46,0.033333333,1,False
betrayal_unmarked,usas,O4.5,41,0.023255814,1,False
betrayal_unmarked,usas,K5.1,46,0.029016,1,False
betrayal_unmarked,usas,Q1.2,46,0.04,1,False
betrayal_unmarked,gi,quantity_degree,46,0.11805556,0.7,False
betrayal_unmarked,rid,order:,43,0.13392857,0.38095238,False
betrayal_unmarked,rid,sensation:vision,46,0.24519231,0.38095238,False
betrayal_unmarked,usas,A11.1,45,0.035714286,1,False
betrayal_unmarked,usas,K3,40,0.03012334,1,False
betrayal_unmarked,usas,K2,45,0.035714286,1,False
betrayal_unmarked,wordnet,competition,42,0.10833333,0.6875,False
betrayal_unmarked,rid,expressive_behavior:,44,0.13809524,0.38095238,False
betrayal_unmarked,usas,S8,43,0.028571429,1,False
betrayal_unmarked,usas,S1.1.2,43,0.034382284,1,True
betrayal_unmarked,usas,E2,40,0.027036905,1,False
betrayal_unmarked,usas,O1.1,45,0.033333333,1,False
betrayal_unmarked,usas,O4.3,44,0.030316956,1,False
betrayal_unmarked,usas,X3.2,44,0.034605509,1,False
betrayal_unmarked,usas,A8,45,0.032258065,1,False
betrayal_unmarked,usas,X2.4,46,0.037037037,1,True
betrayal_unmarked,usas,X8,45,0.028571429,1,False
betrayal_unmarked,usas,A12,45,0.027777778,1,False
betrayal_unmarked,gi,emotion_affect,46,0.10050505,0.7,False
betrayal_unmarked,gi,evaluation_modality,45,0.095454545,0.7,False
betrayal_unmarked,rid,sensation:sound,41,0.125,0.38095238,False
betrayal_unmarked,rid,sensation:soft,42,0.11180556,0.38095238,False
betrayal_unmarked,usas,E5,46,0.030106872,1,False
betrayal_unmarked,usas,E3,46,0.032258065,1,False
betrayal_unmarked,usas,M3,43,0.026315789,1,False
betrayal_unmarked,usas,X4.1,42,0.034833972,1,False
betrayal_unmarked,gi,other,46,0.125,0.7,False
betrayal_unmarked,usas_fine,time_reference_and_tense,46,0.042649868,1,False
betrayal_unmarked,usas,T1,41,0.033333333,1,False
betrayal_unmarked,usas,A1.7,45,0.026785714,1,True
betrayal_unmarked,usas,Y2,45,0.037857143,1,False
betrayal_unmarked,rid,regressive_cognition:brink_passage,41,0.18333333,0.38095238,False
betrayal_unmarked,rid,restraint:,42,0.16666667,0.38095238,False
betrayal_unmarked,usas,F2,45,0.022497472,1,False
betrayal_unmarked,usas,T1.1.3,43,0.035098522,1,False
betrayal_unmarked,usas,C1,45,0.024099884,1,False
betrayal_unmarked,usas,P1,45,0.024624625,1,False
betrayal_unmarked,usas,F1,46,0.024419332,1,False
betrayal_unmarked,rid,regressive_cognition:narcissism,44,0.16666667,0.38095238,False
betrayal_unmarked,usas,E1,41,0.032258065,1,False
betrayal_unmarked,usas,S1.1.1,44,0.028991597,1,False
betrayal_unmarked,usas_fine,physical_measurement_dimensions,45,0.038074713,1,False
betrayal_unmarked,usas,N3.1,43,0.033333333,1,False
betrayal_unmarked,usas,S4,44,0.032543683,1,False
betrayal_unmarked,usas,N3.8,43,0.034482759,1,False
betrayal_unmarked,usas,S7.4,42,0.022739018,1,False
betrayal_unmarked,rid,sadness:,41,0.14285714,0.38095238,False
betrayal_unmarked,usas_fine,biology_and_living_things,46,0.030016447,1,False
betrayal_unmarked,usas,L2,42,0.022727273,1,False
betrayal_unmarked,usas,I1.1,44,0.034234467,1,False
betrayal_unmarked,usas,B4,40,0.027481767,1,False
betrayal_unmarked,rid,regressive_cognition:concreteness,46,0.16666667,0.38095238,False
betrayal_unmarked,rid,defensive_symbolization:passivity,46,0.18541667,0.38095238,False
betrayal_unmarked,usas,F4,44,0.027027027,1,False
betrayal_unmarked,usas,Q4.3,43,0.025641026,1,False
betrayal_unmarked,usas,A5.1,45,0.028571429,1,False
betrayal_unmarked,usas,A13.3,46,0.078525641,1,False
betrayal_unmarked,usas,L1,40,0.031355799,1,False
betrayal_unmarked,usas,Q1.3,43,0.046511628,1,False
betrayal_unmarked,usas,Q3,42,0.032095585,1,False
betrayal_unmarked,usas,X2.3,43,0.034722222,1,False
betrayal_unmarked,usas,X2.6,40,0.033400894,1,False
betrayal_unmarked,usas,I1.3,40,0.044447415,1,False
betrayal_unmarked,usas,O4.2,46,0.028440419,1,False
betrayal_unmarked,usas,X9.1,40,0.031502016,1,False
betrayal_unmarked,usas,I3.1,44,0.030106872,1,False
betrayal_unmarked,usas,I1,44,0.030539773,1,False
betrayal_unmarked,usas,B5,46,0.033908046,1,False
betrayal_unmarked,rid,icarian_imagery:descent,41,0.16666667,0.38095238,False
betrayal_unmarked,usas,I2.1,42,0.034928902,1,False
betrayal_unmarked,usas_fine,other_proper_names,43,0.033333333,1,False
betrayal_unmarked,usas,Z3c,43,0.03030303,1,False
betrayal_unmarked,rid,affection:,41,0.1875,0.38095238,False
betrayal_marked,usas_fine,money_and_finance,45,0.043478261,1,False
betrayal_marked,usas_fine,logical_modal_and_discourse_operators,46,0.08277027,1,False
betrayal_marked,usas_fine,body_health_and_consumption,46,0.050062657,1,False
betrayal_marked,usas_fine,emotion_and_arousal,46,0.052631579,1,False
betrayal_marked,usas_fine,danger_caution_and_violence,46,0.04048495,1,False
betrayal_marked,usas_fine,number_quantity_and_order,46,0.061875,1,False
betrayal_marked,usas_fine,duration_phase_and_age,46,0.075249288,1,False
betrayal_marked,meta,possession_exchange,46,0.091619318,1,False
betrayal_marked,meta,other,46,0.16666667,1,False
betrayal_marked,meta,body_health,46,0.052294197,1,False
betrayal_marked,meta,emotion_affect,46,0.057983193,1,False
betrayal_marked,meta,physical_action,46,0.14285714,1,False
betrayal_marked,meta,quantity_degree,46,0.07742915,1,False
betrayal_marked,meta,time_aspect,46,0.083333333,1,False
betrayal_marked,usas,I1.1,45,0.03030303,1,False
betrayal_marked,usas,Z5,46,0.065942029,1,False
betrayal_marked,usas,B2,45,0.025,1,False
betrayal_marked,usas,E4.1,45,0.044642857,1,False
betrayal_marked,usas,A1.1.2,46,0.032006048,1,False
betrayal_marked,usas,N4,46,0.04125,1,False
betrayal_marked,usas,T1.2,45,0.033333333,1,False
betrayal_marked,gi,physical_action,46,0.5,0.68421053,False
betrayal_marked,gi,cognition_mental,46,0.16666667,0.68421053,False
betrayal_marked,gi,communication_speech,46,0.17274084,0.68421053,False
betrayal_marked,gi,time_aspect,44,0.125,0.68421053,False
betrayal_marked,wordnet,change,46,0.12946429,0.66666667,False
betrayal_marked,wordnet,creation,46,0.11180556,0.66666667,False
betrayal_marked,wordnet,stative,45,0.125,0.66666667,False
betrayal_marked,wordnet,perception,46,0.14285714,0.66666667,False
betrayal_marked,wordnet,contact,46,0.16666667,0.66666667,False
betrayal_marked,rid,aggression:,45,0.19444444,0.375,False
betrayal_marked,rid,abstraction:,46,0.22916667,0.375,False
betrayal_marked,rid,instrumental_behavior:,46,0.25,0.375,False
betrayal_marked,rid,temporal_references:,46,0.25,0.375,False
betrayal_marked,norms:valence,neutral,46,0.33333333,0.33333333,False
betrayal_marked,norms:valence,negative,46,0.33333333,0.33333333,False
betrayal_marked,norms:valence,positive,46,0.64583333,0.33333333,False
betrayal_marked,norms:arousal,calm,46,0.5,0.33333333,False
betrayal_marked,norms:arousal,aroused,46,0.33333333,0.33333333,False
betrayal_marked,norms:dominance,neutral,46,0.33333333,0.33333333,False
betrayal_marked,norms:dominance,submissive,46,0.25,0.33333333,False
betrayal_marked,norms:dominance,dominant,46,0.6,0.33333333,False
betrayal_marked,norms:concreteness,concrete,46,0.19615385,1,False
betrayal_marked,norms:concreteness,neutral,46,0.5,1,False
betrayal_marked,norms:concreteness,abstract,46,0.33333333,1,False
betrayal_marked,norms:valence_extremity,flat,46,0.33333333,0.33333333,False
betrayal_marked,norms:valence_extremity,moderate,46,0.5,0.33333333,False
betrayal_marked,norms:valence_extremity,extreme,46,0.41363636,0.33333333,False
betrayal_marked,norms:arousal_extremity,moderate,46,0.5,0.33333333,False
betrayal_marked,norms:dominance_extremity,flat,46,0.33333333,0.33333333,False
betrayal_marked,norms:dominance_extremity,extreme,46,0.5,0.33333333,False
betrayal_marked,norms:dominance_extremity,moderate,46,0.4,0.33333333,False
betrayal_marked,norms:concreteness_extremity,moderate,46,0.29852941,1,False
betrayal_marked,norms:concreteness_extremity,flat,46,0.47357978,1,False
betrayal_marked,norms:concreteness_extremity,extreme,46,0.25,1,False
betrayal_marked,usas_fine,matter_objects_and_handling,46,0.094897084,1,False
betrayal_marked,usas_fine,volition_and_capability,46,0.071428571,1,False
betrayal_marked,usas_fine,making_and_causation,46,0.083333333,1,False
betrayal_marked,usas_fine,movement_transport_and_location,46,0.059714795,1,False
betrayal_marked,usas_fine,core_cognition_and_belief,46,0.063508065,1,False
betrayal_marked,usas_fine,time_reference_and_tense,46,0.040733652,1,False
betrayal_marked,usas_fine,governance_law_and_ethics,45,0.054804805,1,False
betrayal_marked,usas_fine,media_and_entertainment,45,0.033496732,1,False
betrayal_marked,usas_fine,physical_appearance_and_properties,46,0.041702899,1,False
betrayal_marked,usas_fine,science_technology_and_electronics,46,0.041395688,1,False
betrayal_marked,usas_fine,sociality_reciprocity_and_belonging,46,0.046536797,1,False
betrayal_marked,usas_fine,leisure_hobbies_and_play,45,0.035714286,1,False
betrayal_marked,usas_fine,inquiry_discovery_and_education,46,0.083333333,1,False
betrayal_marked,usas_fine,language_and_communication,46,0.092519883,1,False
betrayal_marked,usas_fine,suitability_and_utility,46,0.034482759,1,False
betrayal_marked,usas_fine,constraint_inclusion_and_exclusion,45,0.035714286,1,False
betrayal_marked,usas_fine,commerce_work_and_industry,46,0.038461538,1,False
betrayal_marked,usas_fine,kinship_and_relationships,46,0.043478261,1,False
betrayal_marked,usas_fine,evaluation_comparison_and_judgment,46,0.047065338,1,False
betrayal_marked,meta,evaluation_modality,46,0.10912698,1,False
betrayal_marked,meta,cognition_mental,46,0.11111111,1,False
betrayal_marked,meta,perception_sensation,46,0.0625,1,False
betrayal_marked,meta,social_interpersonal,46,0.083333333,1,False
betrayal_marked,meta,communication_speech,46,0.10451853,1,False
betrayal_marked,usas,A9,46,0.061878193,1,False
betrayal_marked,usas,X9.2,46,0.043478261,1,False
betrayal_marked,usas,A2.1,45,0.036375661,1,False
betrayal_marked,usas,A2.2,46,0.052177858,1,False
betrayal_marked,usas,M1,46,0.044121199,1,False
betrayal_marked,usas,M2,45,0.044466403,1,False
betrayal_marked,usas,X2.5,45,0.037037037,1,False
betrayal_marked,usas,T4,44,0.029349346,1,False
betrayal_marked,usas,T1.1.3,44,0.034432522,1,False
betrayal_marked,usas,M6,46,0.03125,1,False
betrayal_marked,usas,G1.2,44,0.026315789,1,False
betrayal_marked,usas,N5.2,45,0.025,1,False
betrayal_marked,usas,X7,45,0.037087912,1,False
betrayal_marked,usas,N5,45,0.032258065,1,False
betrayal_marked,usas,N2,41,0.035714286,1,False
betrayal_marked,usas,K4,41,0.023931624,1,False
betrayal_marked,usas,O4.1,46,0.028805916,1,False
betrayal_marked,usas,S5,46,0.032562222,1,False
betrayal_marked,usas,K5.1,44,0.028991597,1,False
betrayal_marked,usas,X2.1,46,0.045454545,1,False
betrayal_marked,usas,X8,44,0.030539773,1,False
betrayal_marked,usas,X2.4,45,0.035714286,1,True
betrayal_marked,usas,Q2.2,46,0.0625,1,False
betrayal_marked,usas,G2.1,45,0.037087912,1,False
betrayal_marked,usas,A12,44,0.03030303,1,False
betrayal_marked,usas,A1.1.1,46,0.055555556,1,False
betrayal_marked,usas,A1.8,45,0.027777778,1,False
betrayal_marked,usas,Q2.1,45,0.035714286,1,False
betrayal_marked,usas,N6,44,0.027412281,1,False
betrayal_marked,usas,I2.2,44,0.028991597,1,False
betrayal_marked,usas,T2,46,0.052631579,1,False
betrayal_marked,usas,S3.2,45,0.033333333,1,False
betrayal_marked,usas,A6.3,44,0.023412698,1,False
betrayal_marked,usas,B1,46,0.038675214,1,False
betrayal_marked,gi,social_interpersonal,46,0.17226614,0.68421053,False
betrayal_marked,wordnet,possession,46,0.1548583,0.66666667,False
betrayal_marked,wordnet,motion,45,0.16025641,0.66666667,False
betrayal_marked,wordnet,cognition,46,0.17549819,0.66666667,True
betrayal_marked,wordnet,social,46,0.1496744,0.66666667,False
betrayal_marked,norms:arousal,neutral,46,0.39230769,0.33333333,False
betrayal_marked,norms:arousal_extremity,flat,46,0.33333333,0.33333333,False
betrayal_marked,norms:arousal_extremity,extreme,46,0.35890152,0.33333333,False
betrayal_marked,usas_fine,hierarchy_power_and_status,46,0.037037037,1,False
betrayal_marked,usas_fine,ontological_and_categorization,45,0.032258065,1,False
betrayal_marked,usas_fine,housing_and_buildings,44,0.032795699,1,False
betrayal_marked,meta,existence_state,46,0.038461538,1,False
betrayal_marked,usas,S7.1,46,0.033170996,1,False
betrayal_marked,usas,A6.1,46,0.032483524,1,False
betrayal_marked,usas,O4.4,45,0.029411765,1,False
betrayal_marked,usas,A1.4,44,0.036741025,1,False
betrayal_marked,usas,N1,43,0.033333333,1,False
betrayal_marked,usas,S6,45,0.032795699,1,False
betrayal_marked,usas,A3,45,0.028571429,1,False
betrayal_marked,usas,X6,46,0.041454082,1,False
betrayal_marked,usas,H4,44,0.028373016,1,False
betrayal_marked,wordnet,body,45,0.16666667,0.66666667,False
betrayal_marked,rid,order:,43,0.11805556,0.375,False
betrayal_marked,usas_fine,sensory_perception,45,0.054804805,1,False
betrayal_marked,usas_fine,degree_intensity_and_emphasis,46,0.056634604,1,False
betrayal_marked,usas,X3.2,44,0.033333333,1,False
betrayal_marked,usas,A11.2,45,0.039351852,1,False
betrayal_marked,usas,Q1.1,45,0.038461538,1,False
betrayal_marked,usas,A1.5.1,45,0.027777778,1,False
betrayal_marked,usas,T1.3,46,0.027777778,1,False
betrayal_marked,usas,O2,46,0.041702899,1,False
betrayal_marked,wordnet,communication,46,0.25,0.66666667,False
betrayal_marked,rid,social_behavior:,46,0.33333333,0.375,False
betrayal_marked,rid,sensation:sound,42,0.14285714,0.375,False
betrayal_marked,rid,expressive_behavior:,44,0.14285714,0.375,False
betrayal_marked,rid,sensation:soft,41,0.12698413,0.375,False
betrayal_marked,usas,T1,40,0.033908046,1,False
betrayal_marked,gi,quantity_degree,46,0.12361111,0.68421053,False
betrayal_marked,usas_fine,personality_traits,45,0.042727273,1,False
betrayal_marked,usas,A10,46,0.053465667,1,False
betrayal_marked,usas,X3.4,45,0.043478261,1,False
betrayal_marked,usas,X2.2,45,0.041666667,1,False
betrayal_marked,usas,S1.2.4,45,0.04,1,False
betrayal_marked,rid,sensation:vision,46,0.25,0.375,False
betrayal_marked,usas_fine,religion_and_supernatural,46,0.037749288,1,False
betrayal_marked,usas,A7,46,0.043015726,1,False
betrayal_marked,usas,S9,46,0.033423423,1,False
betrayal_marked,usas,Q1.2,46,0.045130276,1,False
betrayal_marked,gi,other,45,0.125,0.68421053,False
betrayal_marked,usas,A11.1,43,0.037868163,1,False
betrayal_marked,rid,restraint:,43,0.14285714,0.375,False
betrayal_marked,usas_fine,physical_measurement_dimensions,45,0.039473684,1,False
betrayal_marked,usas,N3.1,44,0.03125,1,False
betrayal_marked,usas,S4,43,0.027799228,1,False
betrayal_marked,usas,A5.1,43,0.029286927,1,False
betrayal_marked,usas,Q3,42,0.03606778,1,False
betrayal_marked,usas,S1.1.2,44,0.032795699,1,True
betrayal_marked,usas,A1.7,45,0.029411765,1,True
betrayal_marked,usas,F4,43,0.027777778,1,False
betrayal_marked,usas,S8,45,0.03115942,1,False
betrayal_marked,usas,O4.2,45,0.027777778,1,False
betrayal_marked,usas,F1,46,0.026472335,1,False
betrayal_marked,usas,A8,45,0.031015038,1,False
betrayal_marked,gi,evaluation_modality,45,0.090909091,0.68421053,False
betrayal_marked,rid,positive_affect:,45,0.16666667,0.375,False
betrayal_marked,usas,E5,46,0.033908046,1,False
betrayal_marked,usas,E3,46,0.035098522,1,False
betrayal_marked,usas,T3,44,0.02876221,1,False
betrayal_marked,wordnet,consumption,44,0.090909091,0.66666667,False
betrayal_marked,usas,O1.1,45,0.035714286,1,False
betrayal_marked,gi,emotion_affect,46,0.11111111,0.68421053,False
betrayal_marked,wordnet,emotion,45,0.125,0.66666667,False
betrayal_marked,rid,sadness:,43,0.16666667,0.375,False
betrayal_marked,usas_fine,people_and_gender,44,0.052999533,1,False
betrayal_marked,usas,B3,45,0.024695122,1,False
betrayal_marked,usas,S7.4,42,0.023823029,1,False
betrayal_marked,usas,A5.4,45,0.029040404,1,False
betrayal_marked,usas,I2.1,42,0.032386569,1,False
betrayal_marked,usas,X3,44,0.033170996,1,False
betrayal_marked,usas,I3.1,44,0.029884056,1,False
betrayal_marked,usas,Y2,46,0.038433668,1,False
