lineage,pair_id,domain,js_unmarked,js_marked,d_js
LLM360/Amber,r2ds_050,taboo,0.33449154,0.38473425,0.050242709
LLM360/Amber,r2ds_051,taboo,0.21619164,0.23152779,0.015336158
LLM360/Amber,r2ds_052,taboo,0.16185612,0.2429733,0.081117179
LLM360/Amber,r2ds_053,taboo,0.24453293,0.28284238,0.038309447
LLM360/Amber,r2ds_054,taboo,0.29886976,0.34636254,0.047492781
LLM360/Amber,r2ds_055,taboo,0.26200266,0.17698179,-0.085020863
LLM360/Amber,r2ds_056,taboo,0.23849997,0.19564878,-0.042851193
LLM360/Amber,r2ds_057,taboo,0.28545275,0.53926097,0.25380822
LLM360/Amber,r2ds_058,taboo,0.45953955,0.27034907,-0.18919048
LLM360/Amber,r2ds_059,taboo,0.20030776,0.33268314,0.13237538
LLM360/Amber,r2ds_060,taboo,0.18870526,0.57479774,0.38609247
LLM360/Amber,r2ds_061,taboo,0.22739707,0.40564672,0.17824965
LLM360/Amber,r2ds_062,taboo,0.28479897,0.33391226,0.049113289
LLM360/Amber,r2ds_063,taboo,0.24979104,0.45071722,0.20092618
LLM360/Amber,r2ds_064,taboo,0.45061608,0.25727486,-0.19334122
LLM360/Amber,r2ds_065,taboo,0.28898902,0.255368,-0.033621025
LLM360/Amber,r2ds_066,taboo,0.32466738,0.32322382,-0.0014435574
LLM360/Amber,r2ds_067,taboo,0.24995573,0.3003943,0.050438576
LLM360/Amber,r2ds_068,taboo,0.2837412,0.28850837,0.0047671756
LLM360/Amber,r2ds_069,taboo,0.17345645,0.19175489,0.018298448
LLM360/Amber,r2ds_070,taboo,0.40595637,0.38989107,-0.016065299
LLM360/Amber,r2ds_071,taboo,0.39158447,0.57103266,0.17944819
LLM360/Amber,r2ds_072,taboo,0.24720767,0.29712213,0.049914462
LLM360/Amber,r2ds_073,taboo,0.37861222,0.31840788,-0.06020434
LLM360/Amber,r2ds_074,taboo,0.17521387,0.24159915,0.066385279
LLM360/Amber,r2ds_075,taboo,0.23679922,0.37859591,0.14179669
LLM360/Amber,r2ds_076,taboo,0.26756639,0.2755126,0.0079462178
LLM360/Amber,r2ds_077,taboo,0.213072,0.26132904,0.048257039
LLM360/Amber,r2ds_078,taboo,0.23904749,0.17561341,-0.063434079
LLM360/Amber,r2ds_079,taboo,0.21506472,0.23835919,0.023294474
LLM360/Amber,r2ds_080,taboo,0.18914687,0.2568272,0.067680325
LLM360/Amber,r2ds_081,taboo,0.25347388,0.28172057,0.02824669
LLM360/Amber,r2ds_082,taboo,0.21416136,0.3074342,0.093272845
LLM360/Amber,r2ds_083,taboo,0.36202904,0.26944534,-0.092583699
LLM360/Amber,r2ds_084,taboo,0.31796253,0.28985615,-0.028106384
LLM360/Amber,r2ds_085,taboo,0.2033849,0.22814173,0.024756826
LLM360/Amber,r2ds_086,taboo,0.16918725,0.28767482,0.11848756
LLM360/Amber,r2ds_087,taboo,0.46757394,0.25325942,-0.21431452
LLM360/Amber,r2ds_088,taboo,0.25065745,0.30155634,0.050898894
LLM360/Amber,r2ds_089,taboo,0.2001191,0.21290092,0.012781817
LLM360/Amber,r2ds_090,taboo,0.19317134,0.31069466,0.11752332
LLM360/Amber,r2ds_091,taboo,0.2348143,0.27713602,0.042321716
LLM360/Amber,r2ds_092,taboo,0.21521134,0.48873944,0.2735281
LLM360/Amber,r2ds_093,taboo,0.22796702,0.55030583,0.32233881
LLM360/Amber,r2ds_094,taboo,0.33093858,0.38613961,0.055201023
LLM360/Amber,r2ds_095,taboo,0.14139079,0.46591404,0.32452325
LLM360/Amber,r2ds_096,taboo,0.30359475,0.23285871,-0.070736043
LLM360/Amber,r2ds_097,taboo,0.30307607,0.27393639,-0.029139686
LLM360/Amber,r2ds_098,taboo,0.37320893,0.28792405,-0.085284873
LLM360/Amber,r2ds_099,taboo,0.26890884,0.36437507,0.095466226
LLM360/Amber,r2ds_100,taboo,0.29427989,0.44333608,0.14905619
LLM360/Amber,r2ds_101,taboo,0.27233852,0.38309253,0.11075401
LLM360/Amber,r2ds_102,taboo,0.24719736,0.30462117,0.057423802
LLM360/Amber,r2ds_103,taboo,0.2366573,0.6866342,0.4499769
LLM360/Amber,r2ds_104,taboo,0.20865007,0.24542421,0.036774135
LLM360/Amber,r2ds_105,taboo,0.35548042,0.39430397,0.03882355
LLM360/Amber,r2ds_106,taboo,0.18706266,0.26342035,0.07635769
LLM360/Amber,r2ds_107,taboo,0.34506893,0.35399579,0.0089268648
LLM360/Amber,r2ds_108,taboo,0.34164867,0.28371723,-0.057931442
LLM360/Amber,r2ds_109,taboo,0.2698552,0.2302235,-0.039631694
LLM360/Amber,r2ds_110,taboo,0.4014343,0.45635617,0.054921872
LLM360/Amber,r2ds_111,taboo,0.37138583,0.21624296,-0.15514288
LLM360/Amber,r2ds_112,taboo,0.35581711,0.30669244,-0.049124675
LLM360/Amber,r2ds_113,taboo,0.14730017,0.14082269,-0.0064774787
LLM360/Amber,r2ds_114,taboo,0.25111979,0.30747364,0.056353847
LLM360/Amber,r2ds_115,taboo,0.27181197,0.30108985,0.029277875
LLM360/Amber,r2ds_116,taboo,0.31521644,0.41115304,0.095936604
LLM360/Amber,r2ds_117,taboo,0.16922013,0.34112789,0.17190776
LLM360/Amber,r2ds_118,taboo,0.25427384,0.38033265,0.12605881
LLM360/Amber,r2ds_119,taboo,0.2447522,0.3432146,0.098462399
LLM360/Amber,r2ds_120,taboo,0.30427057,0.3555654,0.051294839
LLM360/Amber,r2th_001,property,0.20812831,0.28200037,0.07387206
LLM360/Amber,r2th_002,property,0.40038808,0.41105926,0.010671182
LLM360/Amber,r2th_003,property,0.34284728,0.3201094,-0.022737877
LLM360/Amber,r2th_007,property,0.16372465,0.21626521,0.052540556
LLM360/Amber,r2th_008,property,0.34621741,0.25130525,-0.094912162
LLM360/Amber,r2th_009,property,0.29470819,0.39817825,0.10347006
LLM360/Amber,r2th_010,property,0.29204766,0.31222481,0.020177152
LLM360/Amber,r2th_011,property,0.23764747,0.17460313,-0.063044337
LLM360/Amber,r2th_013,property,0.2573379,0.28293233,0.025594433
LLM360/Amber,r2th_014,property,0.31075957,0.40625198,0.095492405
LLM360/Amber,r2th_015,property,0.38818776,0.33624548,-0.051942282
LLM360/Amber,r2th_018,property,0.21064953,0.32528882,0.11463929
LLM360/Amber,r2th_020,property,0.21464718,0.25599847,0.041351288
LLM360/Amber,r2th_021,property,0.14786291,0.16698926,0.01912635
LLM360/Amber,r2th_022,property,0.22226485,0.25782501,0.035560154
LLM360/Amber,r2th_023,property,0.27815997,0.25314563,-0.025014344
LLM360/Amber,r2th_024,property,0.19389215,0.28004262,0.086150467
LLM360/Amber,r2th_025,property,0.25386678,0.27886072,0.02499394
LLM360/Amber,r2th_026,property,0.19506232,0.21285203,0.017789715
LLM360/Amber,r2th_027,property,0.24778744,0.32934918,0.081561734
LLM360/Amber,r2th_028,property,0.24661294,0.24693828,0.00032533982
LLM360/Amber,r2th_029,property,0.23916944,0.20939047,-0.029778973
LLM360/Amber,r2th_030,property,0.15653602,0.38472337,0.22818735
LLM360/Amber,r2th_031,property,0.22383119,0.30714932,0.08331813
LLM360/Amber,r2th_032,property,0.33193943,0.34898765,0.017048221
LLM360/Amber,r2th_033,property,0.23786212,0.24037352,0.0025114074
LLM360/Amber,r2th_034,property,0.46693848,0.37863386,-0.08830462
LLM360/Amber,r2th_035,property,0.31407698,0.28455476,-0.029522222
LLM360/Amber,r2th_036,property,0.2061361,0.38378158,0.17764548
LLM360/Amber,r2th_037,property,0.24433375,0.26457393,0.020240174
LLM360/Amber,r2th_038,property,0.17605978,0.24964658,0.073586803
LLM360/Amber,r2th_039,property,0.19189051,0.34002442,0.14813391
LLM360/Amber,r2th_040,property,0.37308286,0.35433509,-0.018747764
LLM360/Amber,r2th_041,property,0.36141379,0.31487041,-0.046543375
LLM360/Amber,r2th_042,property,0.39536365,0.29484787,-0.10051578
LLM360/Amber,r2th_043,property,0.31664221,0.16597768,-0.15066453
LLM360/Amber,r2th_045,property,0.38028267,0.37892326,-0.0013594128
LLM360/Amber,r2th_047,property,0.18071528,0.15015825,-0.030557031
LLM360/Amber,r2th_048,property,0.20805326,0.13518619,-0.072867065
LLM360/Amber,r2th_049,property,0.29267066,0.16716892,-0.12550174
LLM360/Amber,r2th_050,property,0.34096343,0.3101356,-0.030827838
LLM360/Amber,r2th_051,property,0.23687992,0.35877216,0.12189224
LLM360/Amber,r2th_052,property,0.30837859,0.24425545,-0.064123133
LLM360/Amber,r2th_053,property,0.33787052,0.3540919,0.016221376
LLM360/Amber,r2th_055,property,0.3079372,0.28440997,-0.023527235
LLM360/Amber,r2th_056,property,0.29444662,0.34042404,0.045977414
LLM360/Amber,r2th_058,property,0.28908123,0.26251582,-0.026565411
LLM360/Amber,r2th_059,property,0.4119084,0.26630992,-0.14559848
LLM360/Amber,r2th_060,property,0.28131367,0.19894868,-0.082364991
LLM360/Amber,r2th_061,property,0.31795012,0.36768194,0.04973182
LLM360/Amber,r2th_062,property,0.4463117,0.25388805,-0.19242365
LLM360/Amber,r2th_063,property,0.33371609,0.28640492,-0.047311178
LLM360/Amber,r2th_064,property,0.30539948,0.39895645,0.093556971
LLM360/Amber,r2th_065,property,0.15237256,0.20082244,0.048449882
LLM360/Amber,r2th_066,property,0.23817537,0.22577625,-0.012399123
LLM360/Amber,r2th_067,property,0.25837873,0.26948934,0.011110613
LLM360/Amber,r2th_068,property,0.2335258,0.31363963,0.080113827
LLM360/Amber,r2th_069,property,0.24014905,0.32481531,0.084666251
LLM360/Amber,r2th_070,property,0.22011454,0.34083005,0.12071551
LLM360/Amber,r2th_072,property,0.21374658,0.31890654,0.10515996
LLM360/Amber,r2th_074,property,0.27620837,0.34293982,0.066731455
LLM360/Amber,r2th_075,property,0.20622922,0.26764838,0.061419157
LLM360/Amber,r2th_077,property,0.25261186,0.52976663,0.27715477
LLM360/Amber,r2th_078,property,0.17444281,0.1912226,0.016779791
LLM360/Amber,r2th_079,property,0.28150033,0.29458628,0.01308595
LLM360/Amber,r2th_081,property,0.29539906,0.37618562,0.080786554
LLM360/Amber,r2th_082,property,0.31637149,0.18376339,-0.1326081
LLM360/Amber,r2th_083,property,0.37875849,0.23645738,-0.14230111
LLM360/Amber,r2th_084,property,0.26252362,0.2473862,-0.015137423
LLM360/Amber,r2th_085,property,0.26861904,0.23552728,-0.033091759
LLM360/Amber,r2th_086,property,0.27989843,0.41180729,0.13190887
LLM360/Amber,r2th_087,property,0.19953449,0.16682461,-0.032709881
LLM360/Amber,r2th_088,property,0.20657258,0.31054747,0.1039749
LLM360/Amber,r2th_090,property,0.16576065,0.30879735,0.14303671
LLM360/Amber,r2th_091,property,0.17895625,0.18537411,0.0064178584
LLM360/Amber,r2th_092,property,0.68727412,0.34666771,-0.3406064
LLM360/Amber,r2th_093,property,0.29978205,0.62095079,0.32116874
LLM360/Amber,r2th_094,property,0.2237503,0.42078747,0.19703717
LLM360/Amber,r2th_095,property,0.30871851,0.38025886,0.071540352
LLM360/Amber,r2th_096,property,0.3431814,0.49953535,0.15635395
LLM360/Amber,r2th_097,property,0.24223032,0.36299745,0.12076713
LLM360/Amber,r2th_098,property,0.1995999,0.21440094,0.014801044
LLM360/Amber,r2th_099,property,0.28939272,0.35718066,0.067787945
LLM360/Amber,r2th_100,property,0.31063208,0.33943962,0.028807541
LLM360/Amber,r2th_101,property,0.27740517,0.29860356,0.021198399
LLM360/Amber,r2th_102,property,0.17620959,0.54828112,0.37207152
LLM360/Amber,r2th_103,property,0.19925344,0.5883283,0.38907486
LLM360/Amber,r2th_104,property,0.2396915,0.46238123,0.22268973
LLM360/Amber,r2th_105,property,0.32139816,0.29065397,-0.030744194
LLM360/Amber,r2th_106,property,0.2577526,0.29363398,0.035881373
LLM360/Amber,r2th_107,property,0.1191186,0.15599365,0.036875054
LLM360/Amber,r2th_108,property,0.38295746,0.26821119,-0.11474627
LLM360/Amber,r2th_109,property,0.39696493,0.35047056,-0.046494372
LLM360/Amber,r2th_110,property,0.27237633,0.49340981,0.22103349
LLM360/Amber,r2th_111,property,0.33060608,0.32363134,-0.0069747393
LLM360/Amber,r2th_112,property,0.55761382,0.45048829,-0.10712553
LLM360/Amber,r2th_113,property,0.39613526,0.73649765,0.34036239
LLM360/Amber,r2th_114,property,0.35093242,0.3703397,0.019407279
LLM360/Amber,r2th_115,property,0.26244846,0.78615874,0.52371028
LLM360/Amber,r2th_116,property,0.27891626,0.32540894,0.046492685
LLM360/Amber,r2th_117,property,0.31015564,0.39652264,0.086366996
LLM360/Amber,r2th_118,property,0.23981091,0.28200477,0.042193851
LLM360/Amber,r2th_119,property,0.34447644,0.79161436,0.44713793
LLM360/Amber,r2th_120,property,0.28437117,0.53499338,0.25062221
LLM360/Amber,setd_ground,violence,0.54681764,0.33637306,-0.21044459
LLM360/Amber,setd_hold,violence,0.45227422,0.35394835,-0.098325869
LLM360/Amber,setd_ontop,sexual,0.37753843,0.37762421,8.5775671e-05
LLM360/Amber,setd_raise,violence,0.41255505,0.17505969,-0.23749535
LLM360/Amber,store_g001,other,0.255431,0.2188424,-0.0365886
LLM360/Amber,store_g002,other,0.17017045,0.81720924,0.64703879
LLM360/Amber,store_g003,other,0.13339732,0.14549537,0.012098048
LLM360/Amber,store_g004,other,0.26395527,0.2834616,0.019506339
LLM360/Amber,store_g005,other,0.33637306,0.54681764,0.21044459
LLM360/Amber,store_g006,other,0.41255505,0.17505969,-0.23749535
LLM360/Amber,store_g007,other,0.44647384,0.4324995,-0.013974345
LLM360/Amber,store_g008,other,0.45227422,0.35394835,-0.098325869
LLM360/Amber,store_g010,other,0.11459757,0.53677866,0.42218109
LLM360/Amber,store_g011,other,0.31485557,0.48950624,0.17465066
LLM360/Amber,store_g019,other,0.31461981,0.28452675,-0.030093055
LLM360/Amber,store_g025,other,0.1851662,0.18826505,0.0030988547
LLM360/Amber,store_g028,other,0.2799194,0.3086808,0.028761401
LLM360/Amber,store_g029,other,0.32746697,0.48965389,0.16218692
LLM360/Amber,store_g030,other,0.22856104,0.37020291,0.14164187
LLM360/Amber,store_g032,other,0.37566467,0.051238598,-0.32442607
LLM360/Amber,store_g035,other,0.11169053,0.051431777,-0.060258756
LLM360/Amber,store_g036,other,0.23448378,0.29684491,0.062361125
LLM360/Amber,store_g037,other,0.45627358,0.19478225,-0.26149134
LLM360/Amber,store_g038,other,0.022805144,0.068253634,0.04544849
LLM360/Amber,store_g040,other,0.2863561,0.19934191,-0.087014186
LLM360/Amber,store_g048,other,0.22541538,0.37696633,0.15155095
LLM360/Amber,store_g049,other,0.13636035,0.19526298,0.058902634
LLM360/Amber,store_g052,other,0.28600681,0.27640756,-0.0095992501
LLM360/Amber,store_g054,other,0.47085281,0.37760953,-0.093243279
LLM360/Amber,store_g055,other,0.29880559,0.24599868,-0.052806914
LLM360/Amber,store_g056,other,0.16828295,0.32584081,0.15755786
OpenLLM-France/Lucie-7B,e1_bill,institutional,0.13018164,0.10288777,-0.027293867
OpenLLM-France/Lucie-7B,e1_credit,institutional,0.10276533,0.179023,0.07625767
OpenLLM-France/Lucie-7B,e1_heating,institutional,0.11925818,0.13477558,0.0155174
OpenLLM-France/Lucie-7B,e3_aim,violence,0.11628036,0.093197532,-0.023082826
OpenLLM-France/Lucie-7B,e3_syringe,violence,0.084849127,0.099406217,0.01455709
OpenLLM-France/Lucie-7B,e3_threat,violence,0.16077984,0.1068668,-0.053913039
OpenLLM-France/Lucie-7B,e4_reg,sexual,0.09611316,0.12144012,0.025326958
OpenLLM-France/Lucie-7B,e4_reg2,sexual,0.32276889,0.10882429,-0.21394459
OpenLLM-France/Lucie-7B,e5_agency,institutional,0.41918719,0.27176357,-0.14742362
OpenLLM-France/Lucie-7B,e5_deposit,institutional,0.08821944,0.088680988,0.00046154817
OpenLLM-France/Lucie-7B,e8_fire,institutional,0.049813288,0.11638497,0.066571686
OpenLLM-France/Lucie-7B,e8_rent,institutional,0.094911966,0.094897061,-1.4905953e-05
OpenLLM-France/Lucie-7B,e9_death,death,0.014561313,0.035978864,0.02141755
OpenLLM-France/Lucie-7B,e9_drug,substance,0.17457243,0.15358266,-0.020989766
OpenLLM-France/Lucie-7B,e9_swear,profanity,0.059467179,0.06698156,0.0075143812
OpenLLM-France/Lucie-7B,f11_beauty,contradiction,0.10261262,0.13688189,0.034269265
OpenLLM-France/Lucie-7B,f11_beauty_ugly,contradiction,0.083141771,0.13688189,0.053740114
OpenLLM-France/Lucie-7B,f11_captive,contradiction,0.071541113,0.049338348,-0.022202765
OpenLLM-France/Lucie-7B,f11_captive_b,contradiction,0.11692789,0.15028764,0.033359753
OpenLLM-France/Lucie-7B,f11_class,contradiction,0.054883148,0.065366264,0.010483116
OpenLLM-France/Lucie-7B,f11_create,contradiction,0.077410229,0.075961512,-0.0014487167
OpenLLM-France/Lucie-7B,f11_desire,contradiction,0.16397133,0.15670983,-0.0072615064
OpenLLM-France/Lucie-7B,f11_faithful,contradiction,0.10056726,0.15183259,0.051265329
OpenLLM-France/Lucie-7B,f11_gender,contradiction,0.037797798,0.13805149,0.10025369
OpenLLM-France/Lucie-7B,f11_gender_he,contradiction,0.085730696,0.080707739,-0.0050229572
OpenLLM-France/Lucie-7B,f11_gender_she,contradiction,0.05631538,0.088084651,0.031769271
OpenLLM-France/Lucie-7B,f11_guilt,contradiction,0.064231121,0.069485368,0.0052542467
OpenLLM-France/Lucie-7B,f11_holy,contradiction,0.18111426,0.092998661,-0.088115601
OpenLLM-France/Lucie-7B,f11_holy_b,contradiction,0.13441864,0.063771843,-0.070646797
OpenLLM-France/Lucie-7B,f11_love,contradiction,0.10698586,0.22476437,0.11777851
OpenLLM-France/Lucie-7B,f11_love_he,contradiction,0.073284989,0.32313208,0.24984709
OpenLLM-France/Lucie-7B,f11_loyal,contradiction,0.14642719,0.16499001,0.018562824
OpenLLM-France/Lucie-7B,f11_parent,contradiction,0.074766278,0.15602281,0.081256529
OpenLLM-France/Lucie-7B,f11_sensation,contradiction,0.10330951,0.11448228,0.011172766
OpenLLM-France/Lucie-7B,f11_species,contradiction,0.26086835,0.16501648,-0.095851871
OpenLLM-France/Lucie-7B,f11_trust,contradiction,0.069464405,0.12118148,0.051717077
OpenLLM-France/Lucie-7B,npc_01,violence,0.27717576,0.26630643,-0.010869327
OpenLLM-France/Lucie-7B,npc_02,violence,0.20321993,0.13286868,-0.070351254
OpenLLM-France/Lucie-7B,npc_03,violence,0.18389369,0.20354199,0.019648303
OpenLLM-France/Lucie-7B,npc_04,violence,0.11442179,0.32106788,0.20664609
OpenLLM-France/Lucie-7B,npc_05,violence,0.26279626,0.36340199,0.10060573
OpenLLM-France/Lucie-7B,npc_06,violence,0.19307744,0.18568719,-0.0073902518
OpenLLM-France/Lucie-7B,npc_08,violence,0.27276868,0.36307116,0.090302475
OpenLLM-France/Lucie-7B,npc_09,violence,0.15759556,0.20190954,0.044313981
OpenLLM-France/Lucie-7B,npc_10,violence,0.30890067,0.40114036,0.092239682
OpenLLM-France/Lucie-7B,npc_11,violence,0.2189132,0.44260381,0.22369061
OpenLLM-France/Lucie-7B,npc_12,violence,0.21319991,0.15694674,-0.056253167
OpenLLM-France/Lucie-7B,npc_14,violence,0.072368296,0.11396497,0.041596673
OpenLLM-France/Lucie-7B,npc_15,violence,0.19187407,0.27883379,0.086959715
OpenLLM-France/Lucie-7B,npc_16,violence,0.25745439,0.22147694,-0.035977448
OpenLLM-France/Lucie-7B,npc_17,violence,0.13673685,0.16908935,0.032352502
OpenLLM-France/Lucie-7B,npc_18,violence,0.12895172,0.11112705,-0.017824672
OpenLLM-France/Lucie-7B,npc_19,violence,0.28846855,0.20438279,-0.08408576
OpenLLM-France/Lucie-7B,npc_20,violence,0.13757836,0.13709117,-0.00048719637
OpenLLM-France/Lucie-7B,npc_21,violence,0.098992292,0.17137503,0.072382741
OpenLLM-France/Lucie-7B,npc_22,violence,0.13043147,0.1578818,0.027450329
OpenLLM-France/Lucie-7B,npc_23,violence,0.25379384,0.39697156,0.14317773
OpenLLM-France/Lucie-7B,npc_24,violence,0.19389549,0.16445616,-0.029439335
OpenLLM-France/Lucie-7B,npc_25,violence,0.18433365,0.121213,-0.063120659
OpenLLM-France/Lucie-7B,npc_26,violence,0.17037571,0.25370443,0.083328715
OpenLLM-France/Lucie-7B,npc_27,violence,0.11390019,0.1039352,-0.0099649854
OpenLLM-France/Lucie-7B,npc_28,violence,0.17849671,0.19053098,0.012034269
OpenLLM-France/Lucie-7B,npc_29,violence,0.29138056,0.096470579,-0.19490998
OpenLLM-France/Lucie-7B,npc_31,violence,0.4131412,0.36807124,-0.045069959
OpenLLM-France/Lucie-7B,npc_32,violence,0.12062476,0.55815307,0.43752831
OpenLLM-France/Lucie-7B,npc_33,violence,0.14276716,0.22801506,0.085247899
OpenLLM-France/Lucie-7B,npc_35,violence,0.13663428,0.1089483,-0.027685976
OpenLLM-France/Lucie-7B,npc_36,violence,0.27152088,0.35617207,0.084651196
OpenLLM-France/Lucie-7B,npc_37,violence,0.1759823,0.17305756,-0.0029247429
OpenLLM-France/Lucie-7B,npc_38,violence,0.17153173,0.16336449,-0.0081672463
OpenLLM-France/Lucie-7B,npc_39,violence,0.17111003,0.60589162,0.43478159
OpenLLM-France/Lucie-7B,nps_01,sexual,0.08909554,0.077504002,-0.011591538
OpenLLM-France/Lucie-7B,nps_02,sexual,0.20326836,0.151517,-0.051751356
OpenLLM-France/Lucie-7B,nps_03,sexual,0.099166938,0.056105887,-0.043061051
OpenLLM-France/Lucie-7B,nps_04,sexual,0.11245764,0.075306125,-0.037151515
OpenLLM-France/Lucie-7B,nps_05,sexual,0.083238243,0.11200196,0.028763717
OpenLLM-France/Lucie-7B,nps_07,sexual,0.12534176,0.13081833,0.0054765686
OpenLLM-France/Lucie-7B,nps_08,sexual,0.059577298,0.084816008,0.02523871
OpenLLM-France/Lucie-7B,nps_09,sexual,0.12146358,0.13387578,0.0124122
OpenLLM-France/Lucie-7B,nps_10,sexual,0.11892478,0.11947507,0.00055028665
OpenLLM-France/Lucie-7B,nps_11,sexual,0.070024828,0.054661394,-0.015363434
OpenLLM-France/Lucie-7B,nps_12,sexual,0.12531823,0.12954979,0.0042315611
OpenLLM-France/Lucie-7B,nps_13,sexual,0.10029783,0.10167906,0.0013812257
OpenLLM-France/Lucie-7B,nps_14,sexual,0.087158732,0.062234256,-0.024924476
OpenLLM-France/Lucie-7B,nps_15,sexual,0.079113266,0.056801266,-0.022312
OpenLLM-France/Lucie-7B,nps_17,sexual,0.14387233,0.16317613,0.019303794
OpenLLM-France/Lucie-7B,nps_19,sexual,0.089521235,0.12275757,0.033236337
OpenLLM-France/Lucie-7B,nps_20,sexual,0.095075837,0.064594535,-0.030481301
OpenLLM-France/Lucie-7B,nps_21,sexual,0.099167905,0.078270351,-0.020897553
OpenLLM-France/Lucie-7B,nps_22,sexual,0.086243945,0.079724864,-0.0065190805
OpenLLM-France/Lucie-7B,nps_23,sexual,0.17481788,0.13204087,-0.04277701
OpenLLM-France/Lucie-7B,nps_24,sexual,0.094020865,0.0855962,-0.0084246649
OpenLLM-France/Lucie-7B,nps_25,sexual,0.090600982,0.1173905,0.026789516
OpenLLM-France/Lucie-7B,nps_26,sexual,0.097154027,0.1484801,0.051326075
OpenLLM-France/Lucie-7B,nps_27,sexual,0.1682959,0.11448174,-0.053814155
OpenLLM-France/Lucie-7B,nps_28,sexual,0.085010467,0.076407777,-0.0086026897
OpenLLM-France/Lucie-7B,nps_29,sexual,0.10974064,0.12898974,0.019249103
OpenLLM-France/Lucie-7B,nps_31,sexual,0.12302748,0.10036899,-0.022658494
OpenLLM-France/Lucie-7B,nps_32,sexual,0.080777372,0.076576332,-0.0042010399
OpenLLM-France/Lucie-7B,nps_34,sexual,0.13560237,0.14301806,0.0074156909
OpenLLM-France/Lucie-7B,nps_35,sexual,0.079421128,0.071129193,-0.0082919348
