model,step,kind,group_x,group_y,layer,sep
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,18,0.688566
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,19,0.692604
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,20,0.693105
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,21,0.689506
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,22,0.689643
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,23,0.681002
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,24,0.678346
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,25,0.675412
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,26,0.675864
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,27,0.674273
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,28,0.670724
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,29,0.667942
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,30,0.665279
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,31,0.662824
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_guilt,32,0.664708
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,1,0.527524
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,2,0.633801
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,3,0.670262
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,4,0.697910
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,5,0.710733
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,6,0.719335
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,7,0.718995
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,8,0.729179
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,9,0.735508
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,10,0.736022
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,11,0.742389
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,12,0.742789
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,13,0.739130
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,14,0.736175
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,15,0.737946
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,16,0.741005
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,17,0.743112
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,18,0.742481
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,19,0.747843
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,20,0.751956
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,21,0.750373
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,22,0.747667
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,23,0.741907
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,24,0.738835
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,25,0.736878
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,26,0.738916
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,27,0.738130
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,28,0.735561
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,29,0.733164
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,30,0.730957
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,31,0.728166
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy,32,0.730590
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,1,0.542536
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,2,0.637292
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,3,0.674194
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,4,0.704611
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,5,0.718156
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,6,0.724936
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,7,0.725669
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,8,0.734292
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,9,0.742074
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,10,0.744121
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,11,0.746954
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,12,0.749529
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,13,0.745773
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,14,0.739712
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,15,0.743353
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,16,0.743918
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,17,0.745662
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,18,0.744705
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,19,0.749414
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,20,0.753386
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,21,0.751753
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,22,0.749331
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,23,0.743211
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,24,0.741412
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,25,0.737921
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,26,0.739705
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,27,0.739098
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,28,0.736376
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,29,0.734212
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,30,0.731439
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,31,0.729317
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_holy_b,32,0.730477
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,1,0.446877
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,2,0.541202
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,3,0.579364
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,4,0.605389
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,5,0.622833
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,6,0.636641
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,7,0.643941
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,8,0.652869
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,9,0.665175
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,10,0.669647
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,11,0.677472
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,12,0.680835
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,13,0.686000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,14,0.686036
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,15,0.690029
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,16,0.692251
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,17,0.696412
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,18,0.696696
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,19,0.701546
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,20,0.702856
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,21,0.698595
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,22,0.697845
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,23,0.691083
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,24,0.691839
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,25,0.690173
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,26,0.690866
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,27,0.692505
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,28,0.686863
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,29,0.681063
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,30,0.677234
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,31,0.676416
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love,32,0.679736
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,1,0.415419
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,2,0.490147
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,3,0.513278
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,4,0.538944
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,5,0.550873
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,6,0.558331
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,7,0.558174
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,8,0.566729
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,9,0.574971
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,10,0.577051
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,11,0.579603
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,12,0.576741
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,13,0.575963
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,14,0.576034
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,15,0.577527
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,16,0.577212
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,17,0.578619
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,18,0.575296
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,19,0.575174
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,20,0.574482
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,21,0.575647
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,22,0.572479
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,23,0.567496
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,24,0.566889
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,25,0.564451
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,26,0.562578
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,27,0.559058
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,28,0.554111
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,29,0.549699
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,30,0.546469
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,31,0.546721
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_love_he,32,0.546397
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,1,0.461623
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,2,0.559741
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,3,0.591416
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,4,0.618182
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,5,0.643352
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,6,0.657421
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,7,0.661968
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,8,0.674713
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,9,0.685102
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,10,0.689321
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,11,0.695546
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,12,0.695969
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,13,0.698331
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,14,0.701560
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,15,0.700412
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,16,0.702788
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,17,0.708827
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,18,0.705675
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,19,0.706141
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,20,0.713673
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,21,0.714940
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,22,0.716980
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,23,0.707906
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,24,0.704283
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,25,0.700579
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,26,0.701044
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,27,0.697871
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,28,0.695695
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,29,0.693137
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,30,0.694936
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,31,0.694232
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_loyal,32,0.694447
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,1,0.428508
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,2,0.524975
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,3,0.560615
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,4,0.581864
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,5,0.593226
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,6,0.606124
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,7,0.619509
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,8,0.634688
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,9,0.641186
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,10,0.642483
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,11,0.646170
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,12,0.647099
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,13,0.648945
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,14,0.648962
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,15,0.652492
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,16,0.657737
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,17,0.664050
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,18,0.657575
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,19,0.659139
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,20,0.656680
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,21,0.658902
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,22,0.658622
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,23,0.657053
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,24,0.657709
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,25,0.653234
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,26,0.655162
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,27,0.652965
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,28,0.647671
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,29,0.646996
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,30,0.647300
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,31,0.648394
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_parent,32,0.649199
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,1,0.482962
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,2,0.573553
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,3,0.610676
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,4,0.638121
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,5,0.656516
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,6,0.666229
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,7,0.668775
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,8,0.678857
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,9,0.683212
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,10,0.686922
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,11,0.690848
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,12,0.688324
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,13,0.692353
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,14,0.689313
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,15,0.688099
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,16,0.690898
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,17,0.696525
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,18,0.697190
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,19,0.702582
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,20,0.707151
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,21,0.706987
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,22,0.706997
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,23,0.700183
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,24,0.699365
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,25,0.694048
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,26,0.693656
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,27,0.691375
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,28,0.690197
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,29,0.688425
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,30,0.687776
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,31,0.688621
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_sensation,32,0.687947
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,1,0.486448
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,2,0.581332
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,3,0.618094
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,4,0.642804
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,5,0.663867
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,6,0.671121
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,7,0.676911
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,8,0.681372
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,9,0.686447
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,10,0.688212
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,11,0.695995
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,12,0.693181
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,13,0.692619
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,14,0.694224
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,15,0.697984
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,16,0.700576
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,17,0.707398
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,18,0.702922
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,19,0.703785
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,20,0.705812
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,21,0.701451
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,22,0.701333
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,23,0.694986
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,24,0.692894
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,25,0.689237
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,26,0.688794
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,27,0.688894
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,28,0.686383
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,29,0.683076
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,30,0.681869
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,31,0.683741
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_species,32,0.686117
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,0,0.000000
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,1,0.496828
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,2,0.600885
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,3,0.644065
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,4,0.659083
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,5,0.677529
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,6,0.687690
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,7,0.691200
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,8,0.703365
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,9,0.708516
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,10,0.711701
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,11,0.719454
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,12,0.720892
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,13,0.721202
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,14,0.720818
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,15,0.717688
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,16,0.719156
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,17,0.721058
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,18,0.722861
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,19,0.730852
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,20,0.728005
EleutherAI/pythia-6.9b@step8,8,NULL,f11_gender_he,f11_trust,21,0.723195
