model,step,group,layer,n_layers,pole_sep
EleutherAI/pythia-6.9b@step23000,23000,f11_love,27,33,0.500190
EleutherAI/pythia-6.9b@step23000,23000,f11_love,28,33,0.520214
EleutherAI/pythia-6.9b@step23000,23000,f11_love,29,33,0.531520
EleutherAI/pythia-6.9b@step23000,23000,f11_love,30,33,0.532553
EleutherAI/pythia-6.9b@step23000,23000,f11_love,31,33,0.512204
EleutherAI/pythia-6.9b@step23000,23000,f11_love,32,33,0.566152
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,0,33,0.000000
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,1,33,0.044358
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,2,33,0.054464
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,3,33,0.056343
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,4,33,0.071512
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,5,33,0.102731
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,6,33,0.127238
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,7,33,0.150939
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,8,33,0.168019
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,9,33,0.166376
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,10,33,0.175026
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,11,33,0.176309
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,12,33,0.183264
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,13,33,0.198332
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,14,33,0.208249
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,15,33,0.244291
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,16,33,0.268659
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,17,33,0.299134
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,18,33,0.322670
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,19,33,0.343568
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,20,33,0.363625
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,21,33,0.387795
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,22,33,0.422116
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,23,33,0.450316
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,24,33,0.473382
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,25,33,0.505963
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,26,33,0.530467
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,27,33,0.552778
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,28,33,0.573686
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,29,33,0.584966
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,30,33,0.585494
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,31,33,0.563615
EleutherAI/pythia-6.9b@step23000,23000,f11_love_he,32,33,0.622341
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,0,33,0.000000
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,1,33,0.059559
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,2,33,0.064985
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,3,33,0.067942
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,4,33,0.084097
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,5,33,0.120072
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,6,33,0.131044
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,7,33,0.151641
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,8,33,0.165752
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,9,33,0.170944
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,10,33,0.177906
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,11,33,0.200857
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,12,33,0.216666
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,13,33,0.248397
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,14,33,0.240246
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,15,33,0.268685
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,16,33,0.262292
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,17,33,0.281309
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,18,33,0.285966
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,19,33,0.297474
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,20,33,0.300570
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,21,33,0.312547
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,22,33,0.322720
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,23,33,0.330811
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,24,33,0.338258
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,25,33,0.348415
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,26,33,0.356113
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,27,33,0.362751
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,28,33,0.370812
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,29,33,0.366822
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,30,33,0.365250
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,31,33,0.358388
EleutherAI/pythia-6.9b@step23000,23000,f11_loyal,32,33,0.400964
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,0,33,0.000000
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,1,33,0.031610
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,2,33,0.035668
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,3,33,0.039871
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,4,33,0.049747
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,5,33,0.054227
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,6,33,0.055990
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,7,33,0.070158
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,8,33,0.068199
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,9,33,0.065259
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,10,33,0.062693
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,11,33,0.068218
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,12,33,0.072710
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,13,33,0.082034
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,14,33,0.105873
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,15,33,0.112337
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,16,33,0.115689
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,17,33,0.111411
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,18,33,0.121337
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,19,33,0.138444
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,20,33,0.145789
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,21,33,0.162788
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,22,33,0.164914
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,23,33,0.167496
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,24,33,0.168555
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,25,33,0.171324
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,26,33,0.172327
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,27,33,0.174234
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,28,33,0.174799
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,29,33,0.173338
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,30,33,0.168084
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,31,33,0.161542
EleutherAI/pythia-6.9b@step23000,23000,f11_parent,32,33,0.185388
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,0,33,0.000000
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,1,33,0.062196
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,2,33,0.065972
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,3,33,0.069661
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,4,33,0.077377
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,5,33,0.083547
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,6,33,0.086231
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,7,33,0.109553
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,8,33,0.111079
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,9,33,0.108875
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,10,33,0.107088
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,11,33,0.113560
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,12,33,0.116040
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,13,33,0.133821
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,14,33,0.162008
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,15,33,0.209438
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,16,33,0.210995
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,17,33,0.227311
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,18,33,0.241090
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,19,33,0.259548
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,20,33,0.275361
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,21,33,0.291232
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,22,33,0.317462
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,23,33,0.335363
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,24,33,0.355026
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,25,33,0.375752
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,26,33,0.391069
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,27,33,0.409120
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,28,33,0.423187
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,29,33,0.434191
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,30,33,0.439647
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,31,33,0.430332
EleutherAI/pythia-6.9b@step23000,23000,f11_sensation,32,33,0.476567
EleutherAI/pythia-6.9b@step23000,23000,f11_species,0,33,0.000000
EleutherAI/pythia-6.9b@step23000,23000,f11_species,1,33,0.042116
EleutherAI/pythia-6.9b@step23000,23000,f11_species,2,33,0.050117
EleutherAI/pythia-6.9b@step23000,23000,f11_species,3,33,0.051647
EleutherAI/pythia-6.9b@step23000,23000,f11_species,4,33,0.059164
EleutherAI/pythia-6.9b@step23000,23000,f11_species,5,33,0.067605
EleutherAI/pythia-6.9b@step23000,23000,f11_species,6,33,0.090586
EleutherAI/pythia-6.9b@step23000,23000,f11_species,7,33,0.097748
EleutherAI/pythia-6.9b@step23000,23000,f11_species,8,33,0.101516
EleutherAI/pythia-6.9b@step23000,23000,f11_species,9,33,0.099700
EleutherAI/pythia-6.9b@step23000,23000,f11_species,10,33,0.098442
EleutherAI/pythia-6.9b@step23000,23000,f11_species,11,33,0.100382
EleutherAI/pythia-6.9b@step23000,23000,f11_species,12,33,0.102032
EleutherAI/pythia-6.9b@step23000,23000,f11_species,13,33,0.104504
EleutherAI/pythia-6.9b@step23000,23000,f11_species,14,33,0.142893
EleutherAI/pythia-6.9b@step23000,23000,f11_species,15,33,0.167228
EleutherAI/pythia-6.9b@step23000,23000,f11_species,16,33,0.200272
EleutherAI/pythia-6.9b@step23000,23000,f11_species,17,33,0.195440
EleutherAI/pythia-6.9b@step23000,23000,f11_species,18,33,0.203991
EleutherAI/pythia-6.9b@step23000,23000,f11_species,19,33,0.229374
EleutherAI/pythia-6.9b@step23000,23000,f11_species,20,33,0.246987
EleutherAI/pythia-6.9b@step23000,23000,f11_species,21,33,0.259913
EleutherAI/pythia-6.9b@step23000,23000,f11_species,22,33,0.276756
EleutherAI/pythia-6.9b@step23000,23000,f11_species,23,33,0.294438
EleutherAI/pythia-6.9b@step23000,23000,f11_species,24,33,0.315213
EleutherAI/pythia-6.9b@step23000,23000,f11_species,25,33,0.333886
EleutherAI/pythia-6.9b@step23000,23000,f11_species,26,33,0.350192
EleutherAI/pythia-6.9b@step23000,23000,f11_species,27,33,0.369557
EleutherAI/pythia-6.9b@step23000,23000,f11_species,28,33,0.384384
EleutherAI/pythia-6.9b@step23000,23000,f11_species,29,33,0.391270
EleutherAI/pythia-6.9b@step23000,23000,f11_species,30,33,0.392811
EleutherAI/pythia-6.9b@step23000,23000,f11_species,31,33,0.381556
EleutherAI/pythia-6.9b@step23000,23000,f11_species,32,33,0.422404
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,0,33,0.000000
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,1,33,0.064008
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,2,33,0.068521
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,3,33,0.079149
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,4,33,0.107310
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,5,33,0.128286
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,6,33,0.141347
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,7,33,0.154371
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,8,33,0.166450
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,9,33,0.167667
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,10,33,0.170335
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,11,33,0.169913
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,12,33,0.179571
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,13,33,0.203979
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,14,33,0.220197
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,15,33,0.255241
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,16,33,0.266479
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,17,33,0.290694
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,18,33,0.304625
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,19,33,0.311559
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,20,33,0.321709
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,21,33,0.330739
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,22,33,0.347040
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,23,33,0.359692
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,24,33,0.369992
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,25,33,0.382974
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,26,33,0.392759
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,27,33,0.399354
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,28,33,0.406644
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,29,33,0.406377
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,30,33,0.399504
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,31,33,0.382062
EleutherAI/pythia-6.9b@step23000,23000,f11_trust,32,33,0.440737
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,0,33,0.000000
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,1,33,0.051508
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,2,33,0.060816
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,3,33,0.063422
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,4,33,0.074796
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,5,33,0.103843
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,6,33,0.127399
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,7,33,0.150928
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,8,33,0.163168
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,9,33,0.169333
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,10,33,0.185582
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,11,33,0.196810
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,12,33,0.201414
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,13,33,0.226975
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,14,33,0.243586
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,15,33,0.272755
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,16,33,0.282909
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,17,33,0.292906
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,18,33,0.311532
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,19,33,0.323007
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,20,33,0.342487
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,21,33,0.368756
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,22,33,0.396336
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,23,33,0.425479
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,24,33,0.452488
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,25,33,0.477443
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,26,33,0.495671
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,27,33,0.512711
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,28,33,0.530933
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,29,33,0.536137
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,30,33,0.528969
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,31,33,0.507076
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty,32,33,0.573716
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,0,33,0.000000
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,1,33,0.061003
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,2,33,0.064618
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,3,33,0.069835
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,4,33,0.082712
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,5,33,0.110742
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,6,33,0.127732
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,7,33,0.148838
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,8,33,0.154890
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,9,33,0.161730
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,10,33,0.165744
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,11,33,0.169580
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,12,33,0.170671
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,13,33,0.191178
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,14,33,0.203251
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,15,33,0.222428
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,16,33,0.231283
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,17,33,0.237483
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,18,33,0.250179
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,19,33,0.250016
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,20,33,0.252581
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,21,33,0.262806
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,22,33,0.274381
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,23,33,0.282434
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,24,33,0.290131
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,25,33,0.297900
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,26,33,0.304390
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,27,33,0.312247
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,28,33,0.322924
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,29,33,0.326351
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,30,33,0.325485
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,31,33,0.315348
EleutherAI/pythia-6.9b@step24000,24000,f11_beauty_ugly,32,33,0.360144
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,0,33,0.000000
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,1,33,0.062796
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,2,33,0.077464
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,3,33,0.084091
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,4,33,0.109419
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,5,33,0.142774
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,6,33,0.168064
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,7,33,0.183113
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,8,33,0.187836
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,9,33,0.191856
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,10,33,0.194700
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,11,33,0.200359
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,12,33,0.209088
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,13,33,0.240469
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,14,33,0.254454
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,15,33,0.308221
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,16,33,0.313583
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,17,33,0.338352
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,18,33,0.353234
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,19,33,0.353376
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,20,33,0.363220
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,21,33,0.367565
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,22,33,0.377464
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,23,33,0.387875
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,24,33,0.403481
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,25,33,0.411718
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,26,33,0.413788
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,27,33,0.416241
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,28,33,0.420892
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,29,33,0.418194
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,30,33,0.408128
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,31,33,0.386860
EleutherAI/pythia-6.9b@step24000,24000,f11_captive,32,33,0.452863
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,0,33,0.000000
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,1,33,0.057147
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,2,33,0.086207
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,3,33,0.098824
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,4,33,0.132272
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,5,33,0.155636
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,6,33,0.166482
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,7,33,0.185901
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,8,33,0.181182
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,9,33,0.179588
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,10,33,0.188322
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,11,33,0.204956
EleutherAI/pythia-6.9b@step24000,24000,f11_captive_b,12,33,0.215350
