rung,labeling,category,delta,fam_pos,n_fam,p,bonferroni
sft>pref,framenet,Improvement_or_decline,-6.727087434878634e-06,0,15,0.1928713034700527,False
sft>pref,framenet,Inclusion,0.0008423993690148395,11,15,0.019611784499221695,False
sft>pref,framenet,Ingest_substance,-0.005195820932554028,5,15,0.10218940245987009,False
sft>pref,framenet,Ingestion,-0.0035657256444930493,6,15,0.12526747414637748,False
sft>pref,framenet,Inhibit_movement,0.001294529979031621,12,15,0.015029500877320377,False
sft>pref,framenet,Inspecting,0.0003953556909392835,11,15,0.023456261188185796,False
sft>pref,framenet,Installing,0.00036725384836476147,11,15,0.011393929809435922,False
sft>pref,framenet,Intentionally_act,0.0011347349687664573,14,15,0.00041116714935977833,False
sft>pref,framenet,Intentionally_affect,0.00026631370884922537,7,15,0.9378464453271018,False
sft>pref,framenet,Intentionally_create,0.004331469596993502,9,15,0.05467496960460144,False
sft>pref,framenet,Intercepting,4.755237547676727e-05,5,15,0.03633631908869293,False
sft>pref,framenet,Interrupt_process,2.458207853561722e-05,3,15,0.23304943635701403,False
sft>pref,framenet,Invading,2.4447214026083777e-05,2,15,0.18234942527357254,False
sft>pref,framenet,Judgment,0.0014376572535588791,13,15,0.007713374171839613,False
sft>pref,framenet,Judgment_communication,0.0006465809903490754,11,15,0.022359852474359898,False
sft>pref,framenet,Judgment_direct_address,-0.0005929113978911546,8,15,0.49353710816474233,False
sft>pref,framenet,Justifying,0.0002045796689950826,10,15,0.022942555898444426,False
sft>pref,framenet,Kidnapping,-2.103060781848454e-05,2,15,0.5204186295282978,False
sft>pref,framenet,Killing,-0.03961444456753315,2,15,0.290121262600166,False
sft>pref,framenet,Labeling,2.168028663419553e-05,4,15,0.4999373397898041,False
sft>pref,framenet,Leadership,0.0036621325617497173,12,15,0.13091231894111113,False
sft>pref,framenet,Legal_rulings,8.205741584392364e-06,2,15,0.1812698807700168,False
sft>pref,framenet,Lending,4.9595085775945315e-05,6,15,0.019595506080145843,False
sft>pref,framenet,Likelihood,-0.009036966940898221,5,15,0.08203991122928625,False
sft>pref,framenet,Limiting,-4.213626560719761e-06,2,15,0.8526155773760286,False
sft>pref,framenet,Linguistic_meaning,-0.0014715831506218503,1,15,0.08537764728479057,False
sft>pref,framenet,Location_of_light,0.00034923692698381973,11,15,0.04656281631610285,False
sft>pref,framenet,Locative_relation,2.3409766033246043e-06,1,15,0.5405221549663256,False
sft>pref,framenet,Losing,5.2369730295888974e-06,1,15,0.3342819433946576,False
sft>pref,framenet,Make_acquaintance,-3.412739316167317e-05,8,15,0.9002575269516149,False
sft>pref,framenet,Make_cognitive_connection,0.00040890393431568316,10,15,0.04409844704614972,False
sft>pref,framenet,Make_compromise,2.0031130059213648e-05,4,15,0.045556875163013905,False
sft>pref,framenet,Make_noise,0.003209370637241732,11,15,0.03239990853295625,False
sft>pref,framenet,Making_arrangements,0.00029130427526360096,10,15,0.012802611273755172,False
sft>pref,framenet,Making_faces,0.008116236571409724,12,15,0.007900239971060518,False
sft>pref,framenet,Manipulate_into_doing,0.0002214982997354474,10,15,0.029003422037077748,False
sft>pref,framenet,Manipulate_into_shape,3.451819204775453e-05,5,15,0.08220540253237502,False
sft>pref,framenet,Manipulation,-0.012154168763745346,11,15,0.5701378762197669,False
sft>pref,framenet,Manufacturing,3.2956469498246617e-05,4,15,0.05037322772150192,False
sft>pref,framenet,Mass_motion,0.00025355334104968974,8,15,0.5424503617663856,False
sft>pref,framenet,Medical_intervention,1.3442714613981262e-05,2,15,0.22875496235888115,False
sft>pref,framenet,Memory,0.00013347875338678376,12,15,0.7839373201475951,False
sft>pref,framenet,Mining,-2.426157765716664e-05,4,15,0.6341415972556844,False
sft>pref,framenet,Misdeed,8.26187428459042e-06,2,15,0.18186396687714854,False
sft>pref,framenet,Motion,-0.019737115794915543,4,15,0.01827535546754596,False
sft>pref,framenet,Motion_directional,1.6966239296144853e-05,6,15,0.6251961704229044,False
sft>pref,framenet,Motion_noise,0.000879014490776308,12,15,0.0019667902415266975,False
sft>pref,framenet,Moving_in_place,0.0001929300780371362,9,15,0.020634138732788524,False
sft>pref,framenet,Name_conferral,0.0001256651529999082,8,15,0.20546353258218453,False
sft>pref,framenet,Needing,0.0014090664430691604,12,15,0.10013701495158643,False
sft>pref,framenet,Non-commutative_process,-9.497623357958736e-06,1,15,0.6368754515292936,False
sft>pref,framenet,Notification_of_charges,-0.00035963188711418166,6,15,0.1860052022658668,False
sft>pref,framenet,Objective_influence,1.0623410817610092e-05,2,15,0.19050875809596152,False
sft>pref,framenet,Occupy_rank,-2.1470746108427264e-06,0,15,0.3342819433946576,False
sft>pref,framenet,Offering,0.0029371476972454634,13,15,0.0040916921856618965,False
sft>pref,framenet,Omen,-4.770002078889764e-07,1,15,0.9413092671334314,False
sft>pref,framenet,Operate_vehicle,4.9110556519454187e-05,6,15,0.5439394619546875,False
sft>pref,framenet,Operational_testing,0.0004363769039447788,11,15,0.005249870385451795,False
sft>pref,framenet,Opinion,7.617578226252636e-05,9,15,0.3014918269882999,False
sft>pref,framenet,Partiality,1.306490738668924e-05,3,15,0.57013516025066,False
sft>pref,framenet,Participation,4.843119741622756e-05,5,15,0.08475654323418863,False
sft>pref,framenet,Path_shape,-0.0026703059077731297,4,15,0.6368294627816714,False
sft>pref,framenet,Patrolling,0.00028233816241717507,12,15,0.002978165191805287,False
sft>pref,framenet,Perception_active,0.022781181448730814,13,15,0.002715397557663041,False
sft>pref,framenet,Perception_body,0.0007533544913492733,11,15,0.13904374737889086,False
sft>pref,framenet,Perception_experience,-0.0005001012888860363,5,15,0.7778027919636552,False
sft>pref,framenet,Performers_and_roles,-0.01697950313546768,7,15,0.2957058153309383,False
sft>pref,framenet,Personal_relationship,0.00019466583329807711,10,15,0.026149286262465352,False
sft>pref,framenet,Piracy,7.834328179758429e-06,2,15,0.26237348000850824,False
sft>pref,framenet,Placing,0.003603985441727973,11,15,0.6304587556926697,False
sft>pref,framenet,Posing_as,3.751214260786728e-05,4,15,0.34735938431411884,False
sft>pref,framenet,Possession,-0.007730338663719975,5,15,0.4703750794311542,False
sft>pref,framenet,Possibility,0.0001097960655614552,9,15,0.8083632343116555,False
sft>pref,framenet,Posture,0.0074160555631625985,11,15,0.03325359126462989,False
sft>pref,framenet,Practice,5.795635583275236e-05,6,15,0.08290871209655068,False
sft>pref,framenet,Precipitation,-9.452804455227598e-06,3,15,0.7679531635107905,False
sft>pref,framenet,Predicting,2.3623389297398958e-05,3,15,0.1339989318505966,False
sft>pref,framenet,Preserving,6.372848775574174e-05,7,15,0.14656824102178473,False
sft>pref,framenet,Prevarication,0.00011216975442369837,10,15,0.009901830686545833,False
sft>pref,framenet,Prevent_or_allow_possession,0.00046215420735510763,10,15,0.009853833541351775,False
sft>pref,framenet,Preventing_or_letting,-0.0022897067237068755,4,15,0.3461192750361363,False
sft>pref,framenet,Process_continue,0.0015863361302390195,12,15,0.10605065443841438,False
sft>pref,framenet,Process_end,0.0006981841031996084,10,15,0.30949499080483894,False
sft>pref,framenet,Process_resume,0.00010763620952516325,6,15,0.09608426877716701,False
sft>pref,framenet,Process_start,0.007430649938973949,9,15,0.16922957474962075,False
sft>pref,framenet,Process_stop,0.0006535451586018179,8,15,0.7127528047428844,False
sft>pref,framenet,Processing_materials,9.027397412990813e-05,8,15,0.17470747382883303,False
sft>pref,framenet,Progression,-5.057013031924883e-06,1,15,0.6310844898428718,False
sft>pref,framenet,Prohibiting_or_licensing,-0.0004318093486473581,5,15,0.32878411416818715,False
sft>pref,framenet,Proliferating_in_number,4.308627604300403e-06,3,15,0.8348152116049147,False
sft>pref,framenet,Protecting,0.0006250281330831603,12,15,0.007611295588237095,False
sft>pref,framenet,Protest,0.0001532543700603215,10,15,0.017577916068717447,False
sft>pref,framenet,Provide_lodging,3.821441572859288e-05,5,15,0.45725336870181393,False
sft>pref,framenet,Publishing,4.769196044982181e-05,7,15,0.6557650767996105,False
sft>pref,framenet,Purpose,0.0005507024009739845,11,15,0.06019055793964698,False
sft>pref,framenet,Putting_out_fire,1.8172115049474567e-05,4,15,0.3471025141195685,False
sft>pref,framenet,Questioning,0.0002166809707527267,8,15,0.07981378648569973,False
sft>pref,framenet,Quitting,-7.868475161856474e-05,8,15,0.6765129741643452,False
sft>pref,framenet,Quitting_a_place,0.0006051071619256025,11,15,0.008326104657833141,False
sft>pref,framenet,Rape,-9.883071686512717e-05,3,15,0.1477170959954305,False
sft>pref,framenet,Ratification,8.711910046355468e-06,2,15,0.1734894047684451,False
sft>pref,framenet,Reading_perception,1.2203914890459068e-05,2,15,0.16885059696814309,False
sft>pref,framenet,Reasoning,-0.00021606613963536246,7,15,0.6412459977477855,False
sft>pref,framenet,Rebellion,2.385334537095018e-05,3,15,0.251538157348486,False
sft>pref,framenet,Receiving,-0.0001105892746168247,10,15,0.9012501892366122,False
sft>pref,framenet,Recording,0.0008652974198589878,11,15,0.009066238390537771,False
sft>pref,framenet,Recovery,2.8604278319088932e-05,4,15,0.1414855176197756,False
sft>pref,framenet,Redirecting,3.2716086001994165e-05,4,15,0.05807764330176843,False
sft>pref,framenet,Referring_by_name,-0.000928134154856875,11,15,0.4883592862891998,False
sft>pref,framenet,Reforming_a_system,3.967603017154437e-05,5,15,0.04510536082191038,False
sft>pref,framenet,Rejuvenation,0.0002095868803065366,10,15,0.00451728277109588,False
sft>pref,framenet,Relating_concepts,-1.5808579360262242e-06,2,15,0.9605595402198602,False
sft>pref,framenet,Releasing,-0.00013749670473172274,7,15,0.7362282003373937,False
sft>pref,framenet,Reliance,1.5160064544742708e-05,3,15,0.17616506039650845,False
sft>pref,framenet,Remainder,0.0007995991453181639,14,15,0.0030028141359958386,False
sft>pref,framenet,Remembering_experience,2.4089685873418443e-05,3,15,0.1923922455247798,False
sft>pref,framenet,Remembering_information,0.0004698798348898418,10,15,0.2555476453452215,False
sft>pref,framenet,Removing,-0.0026409546564232613,4,15,0.6587404653778645,False
sft>pref,framenet,Render_nonfunctional,5.945086887010393e-05,4,15,0.1748227056219622,False
sft>pref,framenet,Renting,-0.0011452499325241713,1,15,0.1740226344565463,False
sft>pref,framenet,Renunciation,1.3899748067066285e-05,1,15,0.3342819433946577,False
sft>pref,framenet,Repayment,-1.3324741976760558e-05,3,15,0.6846812223352838,False
sft>pref,framenet,Repel,3.714054988882639e-05,6,15,0.31612554264401116,False
sft>pref,framenet,Replacing,0.0019359179648188079,9,15,0.04977022939650192,False
sft>pref,framenet,Reporting,0.0014804255272846025,12,15,0.035482039895950584,False
sft>pref,framenet,Request,-0.006206158766013973,5,15,0.42985163764378403,False
sft>pref,framenet,Required_event,0.0004573917117382506,10,15,0.03680875369745518,False
sft>pref,framenet,Rescuing,-5.352282605941779e-05,10,15,0.9125282224959409,False
sft>pref,framenet,Research,7.14935031116052e-05,6,15,0.17505000887957922,False
sft>pref,framenet,Reserving,1.9185856105533263e-05,2,15,0.24603958886817134,False
sft>pref,framenet,Reshaping,0.0007109621180557586,12,15,0.0002394667340392064,False
sft>pref,framenet,Residence,3.21638546137716e-05,8,15,0.9558610987085754,False
sft>pref,framenet,Resolve_problem,6.159354197548739e-05,6,15,0.6964259022268843,False
sft>pref,framenet,Respond_to_proposal,0.0001319930274342891,9,15,0.3327238685851401,False
sft>pref,framenet,Response,1.4005015776142422e-05,3,15,0.08803713685116449,False
sft>pref,framenet,Resurrection,9.06289650172195e-06,1,15,0.33428194339465733,False
sft>pref,framenet,Reveal_secret,0.0007733607302534311,13,15,0.0020213836439317923,False
sft>pref,framenet,Revenge,5.5100955156024716e-06,5,15,0.8814338897007287,False
sft>pref,framenet,Rewards_and_punishments,0.0005623535819546406,12,15,0.00313509136502504,False
sft>pref,framenet,Ride_vehicle,0.00027144873806198895,10,15,0.07065736236428476,False
sft>pref,framenet,Rite,0.00207341994364255,11,15,0.03450056097261211,False
sft>pref,framenet,Robbery,2.9537842425649657e-05,7,15,0.6384999388091585,False
sft>pref,framenet,Rope_manipulation,-0.0003060875733102436,8,15,0.5163367145541444,False
sft>pref,framenet,Rotting,1.5685565949054568e-05,2,15,0.17249928182268595,False
sft>pref,framenet,Scheduling,0.0002653141784331568,12,15,0.0037786467274871687,False
sft>pref,framenet,Scouring,0.0001598750535532296,7,15,0.19714023613871992,False
sft>pref,framenet,Scrutiny,0.007294986824429106,13,15,0.006498791559993792,False
sft>pref,framenet,Seeking,0.001936817878092316,14,15,0.003428351670426083,False
sft>pref,framenet,Self_control,1.2101553580687893e-05,3,15,0.13090817774791563,False
sft>pref,framenet,Self_motion,0.006929111943712468,9,15,0.30655284788168563,False
sft>pref,framenet,Sending,-0.002332055955668445,7,15,0.06752879787303183,False
sft>pref,framenet,Sentencing,7.371260399498028e-06,2,15,0.46895448319055943,False
sft>pref,framenet,Separating,-0.0005405064683800936,9,15,0.5324386596426953,False
sft>pref,framenet,Setting_fire,0.0009654735816495921,12,15,0.01998718503774224,False
sft>pref,framenet,Sex,-0.0002447413531398818,4,15,0.0590473836506286,False
sft>pref,framenet,Shoot_projectiles,-0.010356707044190656,5,15,0.266926214242758,False
sft>pref,framenet,Shopping,0.00013805859923364874,8,15,0.004634351446132708,False
sft>pref,framenet,Sign,1.6416385845068254e-05,9,15,0.9733135054956648,False
sft>pref,framenet,Silencing,9.08528016009514e-05,7,15,0.20971455827289195,False
sft>pref,framenet,Sleep,-0.00034001120082075644,4,15,0.2512194645162086,False
sft>pref,framenet,Smuggling,3.486125281375045e-05,6,15,0.03915799811307451,False
sft>pref,framenet,Soaking,9.314348858122206e-06,2,15,0.19300430056362067,False
sft>pref,framenet,Sound_movement,2.029707801403087e-05,2,15,0.23776279385624202,False
sft>pref,framenet,Speak_on_topic,-1.3822962495598719e-05,4,15,0.6567773692570376,False
sft>pref,framenet,Spelling_and_pronouncing,2.738816733912685e-05,3,15,0.08733434999114213,False
sft>pref,framenet,Statement,0.011564515381495251,10,15,0.09349704224123939,False
sft>pref,framenet,Stinginess,5.293105729786952e-06,1,15,0.3342819433946577,False
sft>pref,framenet,Storing,-2.9576181210363788e-05,6,15,0.7714066611076934,False
sft>pref,framenet,Suasion,0.00019353057021721405,7,15,0.1288598699836283,False
sft>pref,framenet,Subjective_influence,0.0001398556288013296,8,15,0.005829510757813098,False
sft>pref,framenet,Submitting_documents,0.0013303193229442219,13,15,0.004195397600621184,False
sft>pref,framenet,Subversion,5.2369730295888974e-06,1,15,0.3342819433946576,False
sft>pref,framenet,Success_or_failure,0.0016243054965959921,12,15,0.0031013051043333587,False
sft>pref,framenet,Successful_action,0.00010731245555920389,9,15,0.6246545060449704,False
sft>pref,framenet,Suitability,0.0006127657980372623,13,15,0.0004056768132732585,False
sft>pref,framenet,Summarizing,-0.0003240120828173818,8,15,0.4642717899136493,False
sft>pref,framenet,Supply,0.002700464918459107,14,15,3.5988196293954956e-05,True
sft>pref,framenet,Surpassing,5.424423402157576e-05,6,15,0.2212545335076891,False
sft>pref,framenet,Surrendering,4.336177174271427e-05,7,15,0.2376486453774252,False
sft>pref,framenet,Surrendering_possession,3.474937016766571e-06,1,15,0.3342819433946577,False
sft>pref,framenet,Surrounding,4.366026962866586e-05,8,15,0.37499464851199377,False
sft>pref,framenet,Surviving,1.4017200771687098e-05,3,15,0.6443648425685001,False
sft>pref,framenet,Taking_sides,-6.489479491987482e-05,6,15,0.719396814730469,False
sft>pref,framenet,Talking_into,2.6536887952666915e-05,3,15,0.12946014224147498,False
sft>pref,framenet,Telling,0.001326864247914391,10,15,0.01395296968459938,False
sft>pref,framenet,Temporary_stay,7.80543400639651e-06,2,15,0.453021451954491,False
sft>pref,framenet,Text_creation,0.0007795646522161423,11,15,0.05738347410743787,False
sft>pref,framenet,Theft,6.6621859039375e-05,7,15,0.0250385330945224,False
sft>pref,framenet,Thriving,8.205741584392364e-06,2,15,0.1812698807700168,False
sft>pref,framenet,Thwarting,1.397326796690598e-05,2,15,0.17828873848377452,False
sft>pref,framenet,Tolerating,2.9315150436744065e-05,4,15,0.05412521615063102,False
sft>pref,framenet,Topic,4.865559624954962e-06,1,15,0.444574627578489,False
sft>pref,framenet,Travel,0.0001309282019935021,9,15,0.06859781745767374,False
sft>pref,framenet,Traversing,0.00015298386384014298,9,15,0.025371476108713317,False
sft>pref,framenet,Triggering,-5.279064934065812e-06,2,15,0.7431917821883929,False
sft>pref,framenet,Unattributed_information,1.1999040076793856e-05,1,15,0.3342819433946576,False
sft>pref,framenet,Undergo_transformation,3.108461973068938e-05,3,15,0.1249213130417265,False
sft>pref,framenet,Undergoing,9.975622537413248e-05,8,15,0.01479586652098353,False
sft>pref,framenet,Undressing,0.0031824641832903186,10,15,0.010979278623643852,False
sft>pref,framenet,Use_firearm,-0.0030822654648487947,6,15,0.3353440169767199,False
sft>pref,framenet,Using,-0.0011664459644615264,9,15,0.47823944505704136,False
sft>pref,framenet,Using_resource,0.0006241144592181412,11,15,0.11233275592273394,False
sft>pref,framenet,Vehicle_landing,-0.0005708639633244677,8,15,0.4733715116361573,False
sft>pref,framenet,Verdict,9.222935665258331e-05,11,15,0.003254192437214475,False
sft>pref,framenet,Verification,0.0001576924631398917,10,15,0.004866625809778323,False
sft>pref,framenet,Visiting,0.00025114237698710987,8,15,0.04699006069793197,False
sft>pref,framenet,Wagering,-1.1339604134419667e-06,0,15,0.3342819433946576,False
sft>pref,framenet,Waiting,-0.002196306523677457,9,15,0.35314933755748945,False
sft>pref,framenet,Waking_up,2.7433711467638672e-05,3,15,0.17275037699410484,False
sft>pref,framenet,Warning,0.0008679616931923756,11,15,0.04246544323744633,False
sft>pref,framenet,Waver_between_options,3.474937016766571e-06,1,15,0.3342819433946577,False
sft>pref,framenet,Wearing,0.0003868002052704061,10,15,0.0029713092204839077,False
sft>pref,framenet,Weather,0.0015902252080501726,13,15,9.488569390681005e-05,True
sft>pref,framenet,Win_prize,-0.0008819471955367346,6,15,0.28473174427544573,False
sft>pref,framenet,Working_a_post,8.791227398801054e-06,9,15,0.9189028576123075,False
sft>pref,rid,abstraction,0.014667062926364662,13,15,0.2221702688091091,False
sft>pref,rid,affection,-0.0025954826715974474,7,15,0.3399969304694341,False
sft>pref,rid,aggression,-0.07809182012976598,6,15,0.17169278281952052,False
sft>pref,rid,anxiety,0.0028533184290123136,14,15,0.0013559695634791434,True
sft>pref,rid,defensive_symbolization,0.009707719469604125,10,15,0.13461580213213137,False
sft>pref,rid,expressive_behavior,0.023495806229260414,13,15,0.0030679088419998442,False
sft>pref,rid,glory,0.001114281459796193,13,15,0.015576696373463405,False
sft>pref,rid,icarian_imagery,0.0023389893502833207,7,15,0.8142005787432153,False
sft>pref,rid,instrumental_behavior,-0.029175316154498424,4,15,0.06473756632074715,False
sft>pref,rid,moral_imperative,0.0016675541940244863,9,15,0.1873760549563443,False
sft>pref,rid,need,-0.018007632622293115,8,15,0.42362288221658156,False
sft>pref,rid,order,0.0005705344251677967,12,15,0.831417458448869,False
sft>pref,rid,positive_affect,0.01214853621364927,10,15,0.03459960666242729,False
sft>pref,rid,regressive_cognition,-0.014775902163785127,6,15,0.4076628979446338,False
sft>pref,rid,restraint,0.0047250176067005455,10,15,0.24434045164732474,False
sft>pref,rid,sadness,0.0031734189501429204,12,15,0.2817072802325188,False
sft>pref,rid,sensation,0.052058108504401686,12,15,0.00325308547122871,False
sft>pref,rid,social_behavior,0.007825261387088674,7,15,0.8088400137932439,False
sft>pref,rid,temporal_references,0.006300544596443714,7,15,0.7901347202161351,False
