stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,frm_name,to_name
ALL,TOKEN,ripped,stuffed,79,6,21,4,True,0.0009105205535888672,False,,
ALL,TOKEN,ripped,threw,118,61,26,15,True,0.11727520595741225,False,,
ALL,TOKEN,ripped,tossed,151,13,28,10,True,0.0050976432976312935,False,,
ALL,TOKEN,dropped,rolled,49,26,17,12,True,0.45825831964612007,False,,
ALL,TOKEN,rolled,flung,15,19,11,4,True,0.11846923828124999,False,,
ALL,TOKEN,rolled,hurled,22,16,11,8,True,0.6476058959960938,False,,
ALL,TOKEN,rolled,stuffed,34,19,15,7,True,0.13380050659179688,False,,
ALL,TOKEN,said,cast,96,20,27,17,True,0.17417114727072658,False,,
ALL,TOKEN,flung,said,107,152,29,23,True,0.48845566937989204,False,,
ALL,TOKEN,hurled,said,123,207,28,22,True,0.47988766169832786,False,,
ALL,TOKEN,said,stuffed,296,125,27,27,True,1.0,False,,
ALL,TOKEN,dropped,scribbled,17,10,11,8,True,0.6476058959960938,False,,
ALL,TOKEN,stuffed,scribbled,13,10,10,8,True,0.8145294189453125,False,,
ALL,TOKEN,threw,scribbled,67,8,20,6,True,0.009355306625366211,False,,
ALL,TOKEN,scribbled,tossed,10,10,8,8,True,1.0,False,,
ALL,TOKEN,showed,cast,12,14,7,4,True,0.548828125,False,,
ALL,TOKEN,showed,dropped,63,86,21,18,True,0.7492586247608418,False,,
ALL,TOKEN,showed,hurled,17,25,11,6,True,0.332305908203125,False,,
ALL,TOKEN,showed,stuffed,72,30,20,12,True,0.21532714972272515,False,,
ALL,TOKEN,dropped,slapped,29,20,11,8,True,0.6476058959960938,False,,
ALL,TOKEN,slapped,flung,18,12,7,6,True,1.0,False,,
ALL,TOKEN,slapped,hurled,21,4,8,4,True,0.3876953125,False,,
ALL,TOKEN,slapped,stuffed,10,15,7,5,True,0.7744140625,False,,
ALL,TOKEN,slapped,tossed,51,9,17,5,True,0.01690053939819336,False,,
ALL,TOKEN,flung,slid,30,11,14,7,True,0.18924713134765625,False,,
ALL,TOKEN,slid,hurled,13,12,8,7,True,1.0,False,,
ALL,TOKEN,flung,slipped,37,10,14,7,True,0.18924713134765625,False,,
ALL,TOKEN,hurled,slipped,20,10,14,4,True,0.0308837890625,False,,
ALL,TOKEN,stuffed,slipped,109,33,23,15,True,0.2558750795433298,False,,
ALL,TOKEN,cast,spread,17,10,12,6,True,0.237884521484375,False,,
ALL,TOKEN,dropped,spread,71,16,24,8,True,0.0070003666914999485,False,,
ALL,TOKEN,flung,spread,21,10,14,7,True,0.18924713134765625,False,,
ALL,TOKEN,hurled,spread,13,7,10,6,True,0.454498291015625,False,,
ALL,TOKEN,stuffed,spread,24,8,13,7,True,0.26317596435546875,False,,
ALL,TOKEN,threw,spread,140,23,30,10,True,0.0022214337732293643,False,,
ALL,TOKEN,started,cast,35,17,16,14,True,0.8555355519056321,False,,
ALL,TOKEN,started,flung,76,89,21,21,True,1.0,False,,
ALL,TOKEN,hurled,started,59,93,21,20,True,1.0,False,,
ALL,TOKEN,stood,cast,34,11,15,7,True,0.13380050659179688,False,,
ALL,TOKEN,hurled,stood,47,61,19,15,True,0.6075913612730801,False,,
ALL,TOKEN,stood,stuffed,86,44,18,16,True,0.8641662404406816,False,,
ALL,TOKEN,stuck,dropped,46,46,17,17,True,1.0,False,,
ALL,TOKEN,stuck,flung,27,5,16,4,True,0.01181793212890625,False,,
ALL,TOKEN,stuck,hurled,36,5,17,4,True,0.007197380065917969,False,,
ALL,TOKEN,stuck,stuffed,75,16,22,5,True,0.0015137195587158203,False,,
ALL,TOKEN,dropped,studied,188,21,25,11,True,0.028816719655878845,False,,
ALL,TOKEN,flung,studied,19,7,14,4,True,0.0308837890625,False,,
ALL,TOKEN,hurled,studied,15,4,11,3,True,0.057373046875,False,,
ALL,TOKEN,stuffed,studied,56,24,21,14,True,0.31050465907901537,False,,
ALL,TOKEN,threw,studied,226,34,27,9,True,0.00393317302223295,False,,
ALL,TOKEN,tossed,studied,98,36,21,14,True,0.31050465907901537,False,,
ALL,TOKEN,the,cast,104,24,23,13,True,0.13249816396273675,False,,
ALL,TOKEN,the,hurled,322,116,29,23,True,0.48845566937989204,False,,
ALL,TOKEN,the,stuffed,470,153,33,22,True,0.1770013647703581,False,,
ALL,TOKEN,then,cast,77,40,20,19,True,1.0,False,,
ALL,TOKEN,dropped,then,649,328,35,27,True,0.37415171240479483,False,,
ALL,TOKEN,flung,then,143,165,21,20,True,1.0,False,,
ALL,TOKEN,hurled,then,144,176,25,23,True,0.8854334972865135,False,,
ALL,TOKEN,then,stuffed,380,272,27,24,True,0.7797679305530743,False,,
ALL,TOKEN,thrust,dropped,28,18,16,10,True,0.32693958282470703,False,,
ALL,TOKEN,thrust,hurled,12,3,9,3,True,0.14599609375,False,,
ALL,TOKEN,thrust,stuffed,31,2,15,2,True,0.002349853515625,False,,
ALL,TOKEN,threw,thrust,35,33,15,12,True,0.7011080384254456,False,,
ALL,TOKEN,thrust,tossed,50,10,18,8,True,0.07551869750022888,False,,
ALL,TOKEN,took,cast,73,22,18,12,True,0.36159460805356514,False,,
ALL,TOKEN,hurled,took,66,177,25,23,True,0.8854334972865135,False,,
ALL,TOKEN,turned,cast,25,14,12,6,True,0.237884521484375,False,,
ALL,TOKEN,hurled,turned,65,87,23,17,True,0.42959050784338615,False,,
ALL,TOKEN,used,cast,37,26,17,14,True,0.720100131817162,False,,
ALL,TOKEN,dropped,used,194,182,33,23,True,0.2288055412343561,False,,
ALL,TOKEN,used,flung,64,43,17,16,True,1.0,False,,
ALL,TOKEN,used,hurled,88,48,19,15,True,0.6075913612730801,False,,
ALL,TOKEN,used,stuffed,210,88,28,23,True,0.5758493477318467,False,,
ALL,TOKEN,walked,cast,31,19,16,13,True,0.711071103811264,False,,
ALL,TOKEN,walked,hurled,108,52,20,20,True,1.0,False,,
ALL,TOKEN,dropped,waved,104,49,19,17,True,0.8679394004284404,False,,
ALL,TOKEN,flung,waved,24,9,10,4,True,0.1795654296875,False,,
ALL,TOKEN,hurled,waved,12,8,6,5,True,1.0,False,,
ALL,TOKEN,waved,stuffed,32,14,13,9,True,0.5234670639038086,False,,
ALL,TOKEN,went,cast,110,12,23,9,True,0.020061607006937265,False,,
ALL,TOKEN,went,hurled,158,29,23,12,True,0.08953107893466952,False,,
ALL,TOKEN,wiped,cast,15,4,10,4,True,0.1795654296875,False,,
ALL,TOKEN,wiped,flung,14,9,10,7,True,0.629058837890625,False,,
ALL,TOKEN,wiped,hurled,26,9,15,8,True,0.21003961563110352,False,,
ALL,TOKEN,with,cast,26,3,11,3,True,0.057373046875,False,,
ALL,TOKEN,with,dropped,41,87,18,14,True,0.5966148958541453,False,,
ALL,TOKEN,with,flung,48,11,13,5,True,0.09625244140625,False,,
ALL,TOKEN,with,hurled,55,3,16,3,True,0.004425048828125,False,,
ALL,TOKEN,with,stuffed,37,23,14,7,True,0.18924713134765625,False,,
ALL,TOKEN,wrote,cast,42,10,18,7,True,0.043285250663757324,False,,
ALL,TOKEN,dropped,wrote,55,82,24,23,True,1.0,False,,
ALL,TOKEN,wrote,flung,62,9,19,7,True,0.028959274291992188,False,,
ALL,TOKEN,wrote,hurled,57,24,22,10,True,0.050102459732443094,False,,
ALL,TOKEN,wrote,stuffed,134,31,23,13,True,0.13249816396273675,False,,
ALL,TOKEN,threw,wrote,201,108,28,27,True,1.0,False,,
ALL,TOKEN,i,bowed,173,29,23,12,True,0.08953107893466952,False,,
ALL,TOKEN,i,folded,103,9,20,6,True,0.009355306625366211,False,,
ALL,TOKEN,i,muttered,349,12,25,7,True,0.0021024015732109547,False,,
ALL,TOKEN,i,nodded,218,30,23,8,True,0.010673840530216694,False,,
ALL,TOKEN,i,thanked,124,25,21,17,True,0.6271025701571489,False,,
ALL,TOKEN,i,winced,87,6,18,4,True,0.004343509674072266,False,,
ALL,TOKEN,a,folded,113,14,20,11,True,0.14961278438568115,False,,
ALL,TOKEN,announced,bowed,25,12,15,9,True,0.30745625495910645,False,,
ALL,TOKEN,announced,closed,25,22,15,13,True,0.8505540192127228,False,,
ALL,TOKEN,announced,decided,23,13,13,9,True,0.5234670639038086,False,,
ALL,TOKEN,announced,felt,48,23,22,14,True,0.24298495403490966,False,,
ALL,TOKEN,her,announced,35,20,14,11,True,0.6900379657745361,False,,
ALL,TOKEN,announced,knelt,15,7,12,6,True,0.237884521484375,False,,
ALL,TOKEN,announced,let,84,56,26,18,True,0.2912152365458951,False,,
ALL,TOKEN,announced,made,107,63,28,17,True,0.1351564508456704,False,,
ALL,TOKEN,announced,muttered,24,5,11,5,True,0.210113525390625,False,,
ALL,TOKEN,announced,nodded,54,7,20,7,True,0.0191572904586792,False,,
ALL,TOKEN,announced,offered,41,20,19,12,True,0.28104151505976915,False,,
ALL,TOKEN,placed,announced,65,66,23,21,True,0.880395821280672,False,,
ALL,TOKEN,put,announced,160,36,26,15,True,0.11727520595741225,False,,
ALL,TOKEN,announced,quickly,37,12,15,7,True,0.13380050659179688,False,,
ALL,TOKEN,announced,set,53,39,22,17,True,0.5223973804968411,False,,
ALL,TOKEN,announced,sighed,53,10,21,7,True,0.012540951371192932,False,,
ALL,TOKEN,announced,smiled,63,43,22,16,True,0.417692190836533,False,,
ALL,TOKEN,announced,thought,18,14,12,8,True,0.5034446716308594,False,,
ALL,TOKEN,announced,took,108,146,29,25,True,0.6834892282353371,False,,
ALL,TOKEN,tried,announced,67,19,21,11,True,0.11018416518345475,False,,
ALL,TOKEN,waited,announced,66,30,24,14,True,0.14330665429588407,False,,
ALL,TOKEN,asked,bowed,295,58,27,15,True,0.08842954698775429,False,,
ALL,TOKEN,asked,folded,141,17,22,14,True,0.24298495403490966,False,,
ALL,TOKEN,thanked,asked,50,64,20,14,True,0.39152830513194203,False,,
ALL,TOKEN,asked,winced,119,16,24,8,True,0.0070003666914999485,False,,
ALL,TOKEN,folded,began,70,65,19,14,True,0.48685024166479707,False,,
ALL,TOKEN,explained,bowed,16,10,9,6,True,0.6072387695312499,False,,
ALL,TOKEN,explained,closed,43,51,22,18,True,0.6358280026288412,False,,
ALL,TOKEN,explained,decided,55,35,21,18,True,0.7492586247608418,False,,
ALL,TOKEN,her,explained,114,59,26,23,True,0.7754496546815659,False,,
ALL,TOKEN,explained,knelt,10,11,8,7,True,1.0,False,,
ALL,TOKEN,explained,let,79,84,22,22,True,1.0,False,,
ALL,TOKEN,explained,made,133,123,28,19,True,0.24296021728332556,False,,
ALL,TOKEN,explained,muttered,35,3,13,3,True,0.021270751953125,False,,
ALL,TOKEN,explained,nodded,45,19,18,5,True,0.010622024536132812,False,,
ALL,TOKEN,explained,offered,66,49,21,16,True,0.5113757815852296,False,,
ALL,TOKEN,placed,explained,121,40,28,18,True,0.18392482137699062,False,,
ALL,TOKEN,explained,quickly,40,23,17,10,True,0.24778856337070465,False,,
ALL,TOKEN,set,explained,66,37,19,16,True,0.735878800856881,False,,
ALL,TOKEN,explained,sighed,82,36,23,10,True,0.03508203336969018,False,,
ALL,TOKEN,explained,smiled,82,108,24,20,True,0.651587827208914,False,,
ALL,TOKEN,thanked,explained,21,15,10,8,True,0.8145294189453125,False,,
ALL,TOKEN,thought,explained,86,56,28,22,True,0.47988766169832786,False,,
ALL,TOKEN,explained,took,87,205,27,27,True,1.0,False,,
ALL,TOKEN,explained,tried,52,114,23,21,True,0.880395821280672,False,,
ALL,TOKEN,found,bowed,55,32,16,13,True,0.711071103811264,False,,
ALL,TOKEN,folded,found,18,35,11,10,True,1.0,False,,
ALL,TOKEN,gave,bowed,214,42,24,16,True,0.26818725105476915,False,,
ALL,TOKEN,gave,folded,115,22,21,10,True,0.07075554598122835,False,,
ALL,TOKEN,thanked,gave,49,69,17,14,True,0.720100131817162,False,,
ALL,TOKEN,bowed,glanced,15,11,9,5,True,0.4239501953125,False,,
ALL,TOKEN,decided,glanced,55,55,14,12,True,0.8450189828872681,False,,
ALL,TOKEN,folded,glanced,26,28,12,5,True,0.143463134765625,False,,
ALL,TOKEN,glanced,muttered,33,3,13,3,True,0.021270751953125,False,,
ALL,TOKEN,thanked,glanced,40,13,12,3,True,0.03515625,False,,
ALL,TOKEN,glanced,winced,20,3,8,2,True,0.109375,False,,
ALL,TOKEN,handed,muttered,101,15,23,12,True,0.08953107893466952,False,,
ALL,TOKEN,handed,quickly,328,152,30,17,True,0.07894069368148846,False,,
ALL,TOKEN,handed,thought,165,76,26,21,True,0.5600646295802106,False,,
ALL,TOKEN,handed,winced,31,3,12,3,True,0.03515625,False,,
ALL,TOKEN,he,bowed,509,43,29,9,True,0.0016580525261815637,False,,
ALL,TOKEN,he,decided,841,142,35,23,True,0.14800580076020603,False,,
ALL,TOKEN,he,folded,209,13,25,8,True,0.004551384132355452,False,,
ALL,TOKEN,he,muttered,980,20,30,7,True,0.00019107642583549023,False,,
ALL,TOKEN,he,thanked,225,30,24,13,True,0.09887174959294498,False,,
ALL,TOKEN,he,winced,180,13,23,5,True,0.0009122341871261597,False,,
ALL,TOKEN,in,bowed,216,31,26,8,True,0.0029350556433200836,False,,
ALL,TOKEN,in,decided,277,42,32,12,True,0.003657766827927844,False,,
ALL,TOKEN,in,folded,70,3,16,3,True,0.004425048828125,False,,
ALL,TOKEN,in,knelt,128,27,25,5,True,0.0003249142318964005,False,,
ALL,TOKEN,in,muttered,246,8,27,3,True,8.430331945419312e-06,False,,
ALL,TOKEN,in,nodded,119,22,25,5,True,0.0003249142318964005,False,,
ALL,TOKEN,in,offered,522,66,32,16,True,0.029304946720529308,False,,
ALL,TOKEN,in,put,299,203,33,23,True,0.2288055412343561,False,,
ALL,TOKEN,in,smiled,599,101,35,15,True,0.006600447966810918,False,,
ALL,TOKEN,in,thanked,94,10,19,6,True,0.01463329792022705,False,,
ALL,TOKEN,in,tried,416,135,36,20,True,0.044046546102150766,False,,
ALL,TOKEN,in,waited,336,110,30,19,True,0.15240777196147803,False,,
ALL,TOKEN,in,winced,25,0,13,0,False,0.000244140625,False,,
ALL,TOKEN,it,bowed,290,41,30,15,True,0.035697803555194696,False,,
ALL,TOKEN,it,decided,489,222,33,27,True,0.5189580031896519,False,,
ALL,TOKEN,it,folded,132,20,23,13,True,0.13249816396273675,False,,
ALL,TOKEN,thanked,it,36,119,19,17,True,0.8679394004284404,False,,
ALL,TOKEN,it,winced,169,21,22,11,True,0.08014331245794892,False,,
ALL,TOKEN,kissed,decided,66,8,18,5,True,0.010622024536132812,False,,
ALL,TOKEN,kissed,folded,45,5,14,4,True,0.0308837890625,False,,
ALL,TOKEN,kissed,muttered,117,4,22,2,True,3.5881996154785156e-05,False,,
ALL,TOKEN,kissed,quickly,92,28,22,13,True,0.175465248990804,False,,
ALL,TOKEN,kissed,set,104,52,29,19,True,0.19341265286193737,False,,
ALL,TOKEN,passed,bowed,22,14,14,9,True,0.4048728942871094,False,,
ALL,TOKEN,passed,closed,44,22,19,15,True,0.6075913612730801,False,,
ALL,TOKEN,passed,decided,85,8,20,7,True,0.0191572904586792,False,,
ALL,TOKEN,passed,felt,144,30,30,13,True,0.0137181850586785,False,,
ALL,TOKEN,passed,folded,39,9,17,9,True,0.16863754391670227,False,,
ALL,TOKEN,her,passed,130,57,25,24,True,1.0,False,,
ALL,TOKEN,passed,knelt,19,8,11,5,True,0.210113525390625,False,,
ALL,TOKEN,passed,muttered,27,1,12,1,True,0.00341796875,False,,
ALL,TOKEN,passed,nodded,57,12,20,9,True,0.06142834573984146,False,,
ALL,TOKEN,passed,sighed,98,8,25,6,True,0.0008779102936387062,False,,
ALL,TOKEN,passed,smiled,167,41,28,17,True,0.1351564508456704,False,,
ALL,TOKEN,passed,thanked,35,9,12,5,True,0.143463134765625,False,,
ALL,TOKEN,passed,thought,61,22,18,10,True,0.1849333420395851,False,,
ALL,TOKEN,passed,waited,87,94,25,25,True,1.0,False,,
ALL,TOKEN,bowed,paused,16,4,11,2,True,0.0224609375,False,,
ALL,TOKEN,decided,paused,42,10,13,8,True,0.38331031799316406,False,,
ALL,TOKEN,paused,felt,40,54,14,14,True,1.0,False,,
ALL,TOKEN,knelt,paused,36,6,12,6,True,0.237884521484375,False,,
ALL,TOKEN,muttered,paused,8,7,7,5,True,0.7744140625,False,,
ALL,TOKEN,offered,paused,25,9,12,8,True,0.5034446716308594,False,,
ALL,TOKEN,quickly,paused,66,23,17,7,True,0.06391465663909912,False,,
ALL,TOKEN,set,paused,139,15,21,9,True,0.042773945257067694,False,,
ALL,TOKEN,thanked,paused,20,2,8,2,True,0.109375,False,,
ALL,TOKEN,thought,paused,93,15,18,6,True,0.022655844688415527,False,,
ALL,TOKEN,pointed,bowed,30,13,16,8,True,0.15158963203430176,False,,
ALL,TOKEN,pointed,decided,66,23,20,12,True,0.21532714972272515,False,,
ALL,TOKEN,pointed,folded,25,4,11,3,True,0.057373046875,False,,
ALL,TOKEN,pointed,her,72,141,29,24,True,0.5831321542611763,False,,
ALL,TOKEN,pointed,muttered,130,11,24,7,True,0.003326892852783203,False,,
ALL,TOKEN,pointed,nodded,97,21,22,10,True,0.050102459732443094,False,,
ALL,TOKEN,pointed,set,113,136,25,22,True,0.7708669945730263,False,,
ALL,TOKEN,pointed,thanked,21,6,8,4,True,0.3876953125,False,,
ALL,TOKEN,read,bowed,83,42,24,15,True,0.19959086691960698,False,,
ALL,TOKEN,read,decided,160,52,27,25,True,0.8898839652765371,False,,
ALL,TOKEN,read,felt,437,67,35,17,True,0.017533235299084904,False,,
ALL,TOKEN,read,folded,56,20,16,11,True,0.44206833839416504,False,,
ALL,TOKEN,read,her,147,126,28,25,True,0.7838463022094988,False,,
ALL,TOKEN,read,knelt,53,30,19,11,True,0.20048842206597334,False,,
ALL,TOKEN,read,made,337,190,32,29,True,0.7981526273057179,False,,
ALL,TOKEN,read,muttered,89,10,18,6,True,0.022655844688415527,False,,
ALL,TOKEN,read,offered,139,41,23,19,True,0.6439689563703723,False,,
ALL,TOKEN,read,quickly,228,43,32,17,True,0.04438416098714981,False,,
ALL,TOKEN,read,smiled,266,149,29,27,True,0.8938530948350216,False,,
ALL,TOKEN,thanked,read,40,27,15,9,True,0.30745625495910645,False,,
ALL,TOKEN,read,thought,144,67,27,24,True,0.7797679305530743,False,,
ALL,TOKEN,read,winced,72,7,19,5,True,0.006610751152038574,False,,
ALL,TOKEN,bowed,recited,121,37,21,12,True,0.16275565745308995,False,,
ALL,TOKEN,closed,recited,43,26,16,15,True,1.0,False,,
ALL,TOKEN,recited,decided,13,10,6,5,True,1.0,False,,
ALL,TOKEN,recited,felt,52,31,18,11,True,0.26493089646101,False,,
ALL,TOKEN,folded,recited,15,9,7,6,True,1.0,False,,
ALL,TOKEN,her,recited,30,5,13,5,True,0.09625244140625,False,,
ALL,TOKEN,knelt,recited,64,17,21,9,True,0.042773945257067694,False,,
ALL,TOKEN,recited,let,66,37,19,16,True,0.735878800856881,False,,
ALL,TOKEN,made,recited,116,87,16,15,True,1.0,False,,
ALL,TOKEN,recited,muttered,13,16,8,8,True,1.0,False,,
ALL,TOKEN,recited,nodded,19,8,11,5,True,0.210113525390625,False,,
ALL,TOKEN,offered,recited,38,55,19,13,True,0.37708558747544885,False,,
ALL,TOKEN,placed,recited,155,112,28,16,True,0.09614175442061423,False,,
ALL,TOKEN,put,recited,395,33,32,11,True,0.001913961001264397,False,,
ALL,TOKEN,set,recited,121,45,30,15,True,0.035697803555194696,False,,
ALL,TOKEN,recited,sighed,20,25,11,8,True,0.6476058959960938,False,,
ALL,TOKEN,smiled,recited,69,29,21,15,True,0.4050322461407632,False,,
ALL,TOKEN,thanked,recited,54,3,19,3,True,0.0008554458618164062,False,,
ALL,TOKEN,thought,recited,28,21,15,13,True,0.8505540192127228,False,,
ALL,TOKEN,took,recited,181,49,22,12,True,0.12144948495551944,False,,
ALL,TOKEN,tried,recited,67,8,19,6,True,0.01463329792022705,False,,
ALL,TOKEN,waited,recited,137,17,26,8,True,0.0029350556433200836,False,,
ALL,TOKEN,sang,bowed,113,16,25,10,True,0.016673847800120715,False,,
ALL,TOKEN,sang,closed,85,18,21,8,True,0.0241195447742939,False,,
ALL,TOKEN,sang,decided,12,2,9,2,True,0.0654296875,False,,
ALL,TOKEN,sang,felt,134,6,25,5,True,0.0003249142318964005,False,,
ALL,TOKEN,sang,folded,16,0,10,0,False,0.001953125,False,,
ALL,TOKEN,her,sang,38,13,13,8,True,0.38331031799316406,False,,
ALL,TOKEN,sang,knelt,48,12,13,5,True,0.09625244140625,False,,
ALL,TOKEN,sang,let,124,19,25,11,True,0.028816719655878845,False,,
ALL,TOKEN,sang,made,124,35,26,13,True,0.05325191409792752,False,,
ALL,TOKEN,sang,muttered,43,1,16,1,True,0.000274658203125,False,,
ALL,TOKEN,sang,nodded,17,1,9,1,True,0.021484375,False,,
ALL,TOKEN,sang,placed,121,38,24,15,True,0.19959086691960698,False,,
ALL,TOKEN,put,sang,106,29,23,11,True,0.05761267291381955,False,,
ALL,TOKEN,sang,set,51,24,23,13,True,0.13249816396273675,False,,
ALL,TOKEN,sang,sighed,52,3,18,3,True,0.0014896392822265625,False,,
ALL,TOKEN,sang,smiled,43,11,17,9,True,0.16863754391670227,False,,
ALL,TOKEN,sang,thanked,19,8,8,6,True,0.79052734375,False,,
ALL,TOKEN,sang,thought,46,8,19,5,True,0.006610751152038574,False,,
ALL,TOKEN,tried,sang,45,41,20,17,True,0.7428293587290682,False,,
ALL,TOKEN,waited,sang,59,47,25,17,True,0.27995623852893914,False,,
ALL,TOKEN,she,bowed,60,6,20,6,True,0.009355306625366211,False,,
ALL,TOKEN,she,folded,119,8,21,6,True,0.005924612283706665,False,,
ALL,TOKEN,she,winced,166,12,25,7,True,0.0021024015732109547,False,,
ALL,TOKEN,bowed,slowly,18,33,12,9,True,0.6636238098144531,False,,
ALL,TOKEN,slowly,decided,14,4,9,2,True,0.0654296875,False,,
ALL,TOKEN,folded,slowly,10,14,8,6,True,0.79052734375,False,,
ALL,TOKEN,slowly,muttered,50,8,10,4,True,0.1795654296875,False,,
ALL,TOKEN,slowly,winced,10,6,7,5,True,0.7744140625,False,,
ALL,TOKEN,spoke,bowed,75,32,18,12,True,0.36159460805356514,False,,
ALL,TOKEN,closed,spoke,109,123,25,22,True,0.7708669945730263,False,,
ALL,TOKEN,spoke,decided,34,14,14,9,True,0.4048728942871094,False,,
ALL,TOKEN,spoke,folded,28,7,9,3,True,0.14599609375,False,,
ALL,TOKEN,spoke,knelt,54,52,18,14,True,0.5966148958541453,False,,
ALL,TOKEN,spoke,muttered,47,3,12,3,True,0.03515625,False,,
ALL,TOKEN,spoke,nodded,49,25,17,12,True,0.45825831964612007,False,,
ALL,TOKEN,spoke,offered,88,28,26,14,True,0.0806904677519924,False,,
ALL,TOKEN,spoke,quickly,44,37,14,12,True,0.8450189828872681,False,,
ALL,TOKEN,set,spoke,119,73,27,20,True,0.38169339766321275,False,,
ALL,TOKEN,thanked,spoke,36,19,16,10,True,0.32693958282470703,False,,
ALL,TOKEN,thought,spoke,90,91,30,24,True,0.49661743531793345,False,,
ALL,TOKEN,waited,spoke,268,76,30,21,True,0.2624375357110438,False,,
ALL,TOKEN,folded,started,40,97,17,16,True,1.0,False,,
ALL,TOKEN,stood,folded,42,18,15,11,True,0.557197093963623,False,,
ALL,TOKEN,stopped,bowed,21,9,12,6,True,0.237884521484375,False,,
ALL,TOKEN,stopped,muttered,34,5,14,4,True,0.0308837890625,False,,
ALL,TOKEN,stopped,nodded,26,14,16,8,True,0.15158963203430176,False,,
ALL,TOKEN,placed,stopped,107,56,26,25,True,1.0,False,,
ALL,TOKEN,stopped,quickly,72,40,22,8,True,0.016124801710247997,False,,
ALL,TOKEN,stopped,set,37,67,19,18,True,1.0,False,,
ALL,TOKEN,waited,stopped,107,44,23,18,True,0.5327092552361137,False,,
ALL,TOKEN,stopped,winced,21,1,12,1,True,0.00341796875,False,,
ALL,TOKEN,the,folded,266,40,27,17,True,0.17417114727072658,False,,
ALL,TOKEN,bowed,then,196,174,22,20,True,0.8776143287523154,False,,
ALL,TOKEN,then,folded,202,73,19,17,True,0.8679394004284404,False,,
ALL,TOKEN,then,nodded,333,223,24,22,True,0.8829959121223965,False,,
ALL,TOKEN,they,bowed,101,11,23,8,True,0.010673840530216694,False,,
ALL,TOKEN,they,decided,402,73,34,20,True,0.0759047294891014,False,,
ALL,TOKEN,they,folded,47,4,18,4,True,0.004343509674072266,False,,
ALL,TOKEN,they,muttered,392,10,29,6,True,0.0001168418675661087,False,,
ALL,TOKEN,they,nodded,270,31,33,19,True,0.07039422106706228,False,,
ALL,TOKEN,they,set,510,188,37,34,True,0.8125886494061619,False,,
ALL,TOKEN,they,smiled,1059,155,35,26,True,0.30567741986311836,False,,
ALL,TOKEN,they,thanked,94,9,18,8,True,0.07551869750022888,False,,
ALL,TOKEN,they,winced,76,1,20,1,True,2.09808349609375e-05,False,,
ALL,TOKEN,told,bowed,324,21,28,8,True,0.0011932429624721408,False,,
ALL,TOKEN,told,folded,167,7,25,6,True,0.0008779102936387062,False,,
ALL,TOKEN,told,thanked,175,19,26,11,True,0.020073851919732988,False,,
ALL,TOKEN,told,winced,136,6,24,4,True,0.00017999112606048584,False,,
ALL,TOKEN,was,folded,290,14,29,9,True,0.0016580525261815637,False,,
ALL,TOKEN,we,bowed,89,3,24,3,True,4.9233436584472656e-05,False,,
ALL,TOKEN,we,decided,241,24,28,11,True,0.009475304279476404,False,,
