cell,prompt,usas,mean_excess,n_obs
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A5.2,0.14682891304347825,46
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z3c,0.20671629629629631,108
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A6.1,0.08677505361305363,2145
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S1.1.3,0.2266984236453202,203
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",M1,0.5955462903225807,310
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S6,0.9151845454545454,44
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A13.1,0.2198496610169491,177
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Q2.2,0.07239394796380091,1768
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",N5.1,0.08087426086956521,460
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S7.4,0.12852638888888887,396
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A13,-0.022882222222222116,54
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",I2.1,0.268674161849711,173
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z7,1.9396374305555557,144
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A1.2,0.2786510833333333,240
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",N4,0.20621180000000008,50
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",X7,0.37037641025641027,117
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z1mf,0.2751709523809523,42
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",O4.2,1.305157411764706,85
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",X6,0.6480580232558139,86
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",I3.1,-1.2734196774193547,62
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Q3,-0.48988459459459455,37
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z2,1.4412619354838712,31
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z8mf,0.1636593650793651,63
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A1.5.1,0.4916617857142855,224
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A1.1.1,0.2874584565916398,311
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Y2,0.09379616279069769,430
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S5+c,0.616093795620438,137
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z8,0.3456838947368422,95
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S8,0.021750275862068964,145
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",X3.4,0.8888696296296297,27
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",B3,0.4198436538461538,52
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S3.2,-0.1443424489795918,49
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",I1,0.050446666666666716,162
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",G2.1,0.18640067796610163,118
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S5,-0.012281650793650805,630
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",T1.3,0.12257747663551409,107
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A13.3,0.15013787234042558,47
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S2.1f,0.05782199999999986,20
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z8mfn,0.17855809523809524,21
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z8m,0.0669137735849056,53
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z1f,0.056493999999999975,160
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",M5,0.07748599999999987,20
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",N5,0.19358468750000007,32
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",N1,0.16913484848484855,33
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",Z4,1.0647674999999999,32
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S7.1,0.41472137254901964,51
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",S1.2.1,0.625091376146789,109
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",T3,-0.10058426666666669,75
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A4.1,0.43133722222222226,36
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",X4.2,-0.28707764705882355,119
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",X2.2,0.8936015999999999,150
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A5.4,0.6232992,25
MARKED,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",A1.7,-0.35070446428571433,56
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,M2,0.02351337594231399,6102
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Y2,0.07600387332521313,3284
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,N5.2,-0.01577809542902968,2494
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z8m,-0.0054297851993526545,6797
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z5,0.2671211206790503,8129
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A9,0.25080446799117,2265
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z8mf,-0.2523735877862595,524
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Q1.2,0.05906476804123711,388
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,S3.2,0.32181536398467425,783
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,H2,0.09673334728033472,478
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,N4,-0.002857361835245037,959
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,M1,0.017541986842105263,2280
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A5.1,0.5430944354838709,248
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z1m,1.4453757575757575,33
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,M6,0.5961521739130435,552
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A3,0.08015270916334663,753
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,N1,-0.008312272727272712,22
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A10,0.06258321243523313,193
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z4,1.0372696226415095,53
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z8mfn,-0.08878424242424235,33
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A1.1.1,0.32509499034749034,1036
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,X4.2,-0.0009830940594059208,404
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,E3,-0.4878863815789474,152
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Q2.1,0.2532925744680851,470
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A13,-0.0977589965397924,289
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A8,-0.09853276073619627,163
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,X7,0.28045874213836486,159
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,T2,0.05162680851063832,282
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,N5,0.3385642937853107,531
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,B5,0.4430517675544794,826
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,X2.1,-0.09916796610169488,118
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,M3fn,0.14646064516129031,31
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,X2.2,0.27830573099415207,171
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z8,0.15898390710382515,366
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,A5.3,1.1813804878048781,41
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,S8,0.6912902892561983,242
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,S6,0.6084656097560976,41
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,T1.3,0.3998493675889328,253
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,S7.4,-0.43767098039215696,51
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,Z8f,0.05816234375000003,64
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,H4,-0.6486949275362319,138
UNMARKED,He rolled his own scarf into a ball and stuffed it into his bag and,O2,0.5328062790697675,86
