word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
sacrificed	verb	0.5437	0.4343	34	0.000015	0.000020
starved	verb	0.5435	0.4877	29	0.000012	0.000017
burial	noun	0.5435	0.4976	24	0.000007	0.000010
Mary	noun	0.5432	0.4849	66	0.000054	0.000070
frustration	noun	0.5432	0.5466	38	0.000011	0.000014
spit	noun	0.5432	0.5357	64	0.000062	0.000079
shove	verb	0.5432	0.4887	38	0.000015	0.000023
finding	noun	0.5430	0.5066	30	0.000009	0.000015
receiving	verb	0.5430	0.4882	65	0.000022	0.000029
rotated	verb	0.5430	0.5076	20	0.000010	0.000017
rows	noun	0.5430	0.5080	33	0.000009	0.000014
recognized	verb	0.5428	0.4577	38	0.000013	0.000020
according	verb	0.5425	0.5444	23	0.000008	0.000028
small	adjective	0.5425	0.5458	70	0.000038	0.000052
toss	verb	0.5425	0.4853	32	0.000009	0.000015
rinsed	verb	0.5425	0.4187	65	0.000032	0.000041
amounts	verb	0.5425	0.4594	65	0.000037	0.000049
changing	verb	0.5425	0.4752	36	0.000016	0.000024
downed	verb	0.5423	0.5073	64	0.000070	0.000076
pumped	verb	0.5421	0.4433	60	0.000038	0.000051
pluck	verb	0.5421	0.4986	21	0.000005	0.000008
concrete	noun	0.5421	0.4787	61	0.000030	0.000036
reduce	verb	0.5421	0.5265	75	0.000045	0.000059
valley	noun	0.5418	0.5241	32	0.000010	0.000013
uniform	noun	0.5418	0.5078	26	0.000007	0.000012
counted	verb	0.5416	0.4286	91	0.000404	0.000441
strike	verb	0.5416	0.5189	92	0.000381	0.000405
racing	verb	0.5416	0.5388	61	0.000021	0.000026
twitch	verb	0.5416	0.5213	55	0.000023	0.000033
above	adverb	0.5416	0.5109	20	0.000005	0.000008
thick	adjective	0.5416	0.5610	83	0.000077	0.000089
reprimand	verb	0.5416	0.5076	27	0.000008	0.000011
Love	noun	0.5414	0.4527	22	0.000006	0.000008
curled	verb	0.5411	0.5071	69	0.000062	0.000085
cuffed	verb	0.5411	0.4924	61	0.000025	0.000036
struggled	verb	0.5411	0.5638	92	0.000045	0.000058
crave	verb	0.5411	0.4603	23	0.000008	0.000015
no	adverb	0.5411	0.5279	92	0.000163	0.000183
there	adverb	0.5411	0.4409	92	0.002007	0.002171
lim	noun	0.5411	0.4953	23	0.000009	0.000009
visit	verb	0.5406	0.5491	91	0.000084	0.000114
looped	verb	0.5406	0.5362	50	0.000019	0.000025
supposed	verb	0.5406	0.5180	30	0.000009	0.000015
November	noun	0.5404	0.5002	32	0.000008	0.000012
wrists	noun	0.5402	0.4622	28	0.000008	0.000015
strapped	verb	0.5402	0.4917	32	0.000013	0.000019
stalking	verb	0.5402	0.5725	34	0.000012	0.000017
approach	noun	0.5402	0.4799	56	0.000018	0.000024
busy	adjective	0.5402	0.5416	52	0.000019	0.000022
merely	adverb	0.5399	0.4423	22	0.000006	0.000010
slow	adjective	0.5399	0.4116	56	0.000018	0.000025
jolt	noun	0.5397	0.5506	92	0.000099	0.000111
sexually	adverb	0.5395	0.5569	30	0.000016	0.000023
leaves	noun	0.5392	0.5057	31	0.000010	0.000017
sobbed	verb	0.5392	0.5116	44	0.000024	0.000041
cradle	noun	0.5392	0.4731	55	0.000014	0.000022
board	noun	0.5390	0.5432	26	0.000008	0.000013
spotting	verb	0.5390	0.4754	26	0.000011	0.000018
closing	noun	0.5390	0.4953	52	0.000021	0.000029
tickle	verb	0.5388	0.4386	51	0.000015	0.000022
sustained	verb	0.5388	0.5014	24	0.000006	0.000009
flog	verb	0.5388	0.5161	29	0.000010	0.000013
corners	noun	0.5388	0.4759	37	0.000010	0.000013
spending	verb	0.5388	0.5383	25	0.000006	0.000009
bathed	verb	0.5385	0.5078	76	0.000040	0.000048
greedily	adverb	0.5385	0.5286	64	0.000023	0.000028
narrow	adjective	0.5383	0.4490	31	0.000010	0.000016
shook	verb	0.5383	0.5307	91	0.001095	0.001183
whistled	verb	0.5383	0.4641	21	0.000006	0.000011
Elizabeth	noun	0.5383	0.5009	23	0.000008	0.000011
tax	verb	0.5380	0.4572	22	0.000006	0.000009
zipped	verb	0.5380	0.4998	60	0.000042	0.000058
release	noun	0.5380	0.4998	40	0.000014	0.000020
letting	verb	0.5378	0.4490	83	0.000072	0.000084
human	noun	0.5378	0.4927	54	0.000018	0.000025
retired	verb	0.5373	0.4771	40	0.000014	0.000019
deny	verb	0.5373	0.5040	82	0.000105	0.000127
ache	noun	0.5373	0.4849	35	0.000014	0.000017
set	noun	0.5373	0.5161	45	0.000028	0.000034
repainted	verb	0.5371	0.4700	36	0.000015	0.000022
stare	verb	0.5369	0.5647	47	0.000018	0.000025
re-enter	verb	0.5369	0.4846	20	0.000005	0.000008
knelt	verb	0.5366	0.4931	86	0.000185	0.000220
guide	verb	0.5366	0.5567	40	0.000017	0.000025
chemical	noun	0.5366	0.5031	22	0.000006	0.000010
donated	verb	0.5364	0.5704	63	0.000039	0.000045
safe	adjective	0.5364	0.5038	29	0.000008	0.000011
loudly	adverb	0.5364	0.4962	92	0.000147	0.000161
stripped	verb	0.5362	0.5704	70	0.000048	0.000066
handcuffed	noun	0.5359	0.4716	21	0.000006	0.000009
served	verb	0.5359	0.4953	92	0.000349	0.000364
company	noun	0.5359	0.4939	33	0.000011	0.000016
twisted	adjective	0.5359	0.5440	89	0.000132	0.000152
cuts	noun	0.5359	0.4636	32	0.000009	0.000013
dived	verb	0.5359	0.5515	31	0.000010	0.000016
survive	verb	0.5354	0.5232	39	0.000017	0.000022
lower	adjective	0.5354	0.4986	87	0.000069	0.000082
continues	verb	0.5352	0.5128	26	0.000007	0.000010
gates	noun	0.5352	0.4750	22	0.000006	0.000009
listed	verb	0.5352	0.4898	44	0.000019	0.000032
replace	verb	0.5350	0.5444	91	0.000205	0.000221
cross	verb	0.5350	0.5806	56	0.000019	0.000026
spread	noun	0.5350	0.5903	79	0.000040	0.000050
fashioned	verb	0.5350	0.5425	20	0.000005	0.000008
marched	verb	0.5347	0.5045	88	0.000178	0.000216
urgent	adjective	0.5347	0.4806	22	0.000006	0.000011
used	verb	0.5345	0.5491	92	0.003261	0.003377
keep	verb	0.5345	0.5317	92	0.001757	0.001894
rise	verb	0.5345	0.4223	40	0.000013	0.000020
wrist	noun	0.5345	0.4291	87	0.000060	0.000074
tail	noun	0.5345	0.5501	20	0.000008	0.000008
shade	verb	0.5345	0.4953	37	0.000011	0.000014
filing	noun	0.5343	0.4534	22	0.000006	0.000010
strummed	verb	0.5338	0.4965	30	0.000009	0.000012
erased	verb	0.5338	0.5175	32	0.000012	0.000021
fitted	verb	0.5336	0.4849	27	0.000008	0.000015
passing	verb	0.5336	0.5359	85	0.000043	0.000046
learned	verb	0.5336	0.5076	92	0.000343	0.000397
electric	noun	0.5336	0.5567	39	0.000012	0.000017
haywire	noun	0.5336	0.5307	51	0.000014	0.000018
apologise	verb	0.5336	0.5177	24	0.000010	0.000013
lock	noun	0.5336	0.5243	28	0.000008	0.000010
chase	verb	0.5336	0.5477	41	0.000015	0.000020
blew	noun	0.5333	0.5206	60	0.000055	0.000070
elbow	noun	0.5333	0.5336	30	0.000016	0.000020
purified	verb	0.5333	0.5154	30	0.000008	0.000014
here	adverb	0.5331	0.4560	92	0.000220	0.000232
promenade	noun	0.5331	0.4698	23	0.000006	0.000008
engorged	verb	0.5331	0.4575	20	0.000006	0.000007
loud	adverb	0.5328	0.4473	52	0.000014	0.000020
knee	noun	0.5326	0.4074	83	0.000045	0.000052
spliced	verb	0.5326	0.4731	31	0.000008	0.000011
drive	verb	0.5326	0.5217	87	0.000151	0.000163
“That's	verb	0.5326	0.5425	37	0.000011	0.000015
care	verb	0.5324	0.5106	26	0.000016	0.000019
shutting	verb	0.5324	0.4742	24	0.000007	0.000014
half	noun	0.5321	0.5071	49	0.000018	0.000028
watch	noun	0.5321	0.4249	21	0.000006	0.000011
scratch	verb	0.5321	0.4452	27	0.000010	0.000018
dispose	verb	0.5321	0.4556	20	0.000015	0.000015
withdrew	verb	0.5321	0.4551	79	0.000113	0.000148
blazing	verb	0.5321	0.4546	20	0.000005	0.000007
shallow	noun	0.5321	0.4740	29	0.000007	0.000011
insert	verb	0.5319	0.5026	22	0.000009	0.000011
amplifier	noun	0.5317	0.5784	31	0.000009	0.000014
sleep	noun	0.5317	0.5449	21	0.000006	0.000007
cover	noun	0.5317	0.5262	20	0.000005	0.000007
kicked	verb	0.5312	0.4660	92	0.001385	0.001468
emptied	verb	0.5312	0.4957	79	0.000111	0.000139
tenants	noun	0.5312	0.5024	45	0.000019	0.000027
shiver	noun	0.5312	0.5246	75	0.000026	0.000034
flipped	verb	0.5312	0.4317	90	0.000371	0.000469
flicked	adjective	0.5312	0.4868	27	0.000009	0.000013
viciously	adverb	0.5307	0.4485	21	0.000006	0.000008
cough	verb	0.5307	0.4329	77	0.000043	0.000064
crumple	adjective	0.5307	0.4312	80	0.000090	0.000101
compress	verb	0.5307	0.4905	31	0.000008	0.000011
didn't	adverb	0.5307	0.4976	82	0.001071	0.001529
unease	noun	0.5307	0.4036	55	0.000015	0.000020
slump	verb	0.5307	0.4428	81	0.000085	0.000094
boots	noun	0.5305	0.5243	90	0.000067	0.000073
halls	noun	0.5305	0.5222	34	0.000010	0.000017
gunned	verb	0.5302	0.5113	21	0.000006	0.000009
storming	verb	0.5302	0.4953	73	0.000044	0.000050
lovely	adjective	0.5302	0.4953	31	0.000008	0.000012
E	noun	0.5300	0.5206	28	0.000008	0.000013
coffee	noun	0.5298	0.5076	61	0.000025	0.000031
drained	verb	0.5298	0.4943	60	0.000028	0.000040
spray	noun	0.5298	0.4579	49	0.000031	0.000049
blush	noun	0.5298	0.4735	25	0.000007	0.000010
build	verb	0.5298	0.4778	92	0.000309	0.000331
click	verb	0.5298	0.4858	37	0.000011	0.000019
usually	adverb	0.5298	0.4702	57	0.000026	0.000038
contradicted	verb	0.5298	0.6068	73	0.000024	0.000032
hitting	verb	0.5295	0.4913	48	0.000020	0.000025
reinstalled	verb	0.5295	0.4239	32	0.000015	0.000021
aim	verb	0.5293	0.4485	91	0.000105	0.000113
population	noun	0.5293	0.5652	25	0.000007	0.000011
l	noun	0.5293	0.4939	27	0.000010	0.000015
troops	noun	0.5293	0.5137	41	0.000011	0.000014
massaged	verb	0.5288	0.4849	57	0.000036	0.000047
liquid	noun	0.5288	0.5009	27	0.000008	0.000010
beginning	verb	0.5288	0.5014	45	0.000014	0.000021
secret	noun	0.5288	0.4733	50	0.000014	0.000018
wail	verb	0.5288	0.4943	57	0.000030	0.000049
cooked	verb	0.5286	0.4887	58	0.000025	0.000035
spurred	verb	0.5284	0.4995	73	0.000041	0.000050
snorted	verb	0.5284	0.4995	49	0.000041	0.000063
poisoned	verb	0.5284	0.4509	23	0.000015	0.000018
rushing	verb	0.5284	0.5397	66	0.000035	0.000043
strawberries	noun	0.5284	0.4627	24	0.000006	0.000009
discipline	verb	0.5284	0.5135	36	0.000010	0.000014
recipients	noun	0.5284	0.5142	31	0.000010	0.000013
warm	adjective	0.5281	0.4577	90	0.000079	0.000092
circle	verb	0.5279	0.5302	38	0.000023	0.000039
hug	verb	0.5279	0.5454	91	0.000049	0.000056
don	verb	0.5279	0.4650	48	0.000747	0.000778
flames	noun	0.5279	0.5189	92	0.000043	0.000050
deposited	adjective	0.5279	0.5099	61	0.000027	0.000031
sure	adverb	0.5279	0.4239	63	0.000064	0.000081
twigs	noun	0.5279	0.4664	21	0.000007	0.000009
defer	verb	0.5276	0.5286	20	0.000008	0.000018
gasp	verb	0.5274	0.4471	43	0.000025	0.000029
thought	verb	0.5274	0.5213	92	0.001389	0.001508
security	noun	0.5274	0.5213	77	0.000049	0.000055
fork	verb	0.5274	0.5118	25	0.000012	0.000015
choose	verb	0.5274	0.3847	88	0.000094	0.000107
registration	noun	0.5272	0.4341	20	0.000006	0.000008
October	noun	0.5272	0.5397	34	0.000009	0.000012
clavicle	noun	0.5272	0.5378	42	0.000012	0.000015
requires	verb	0.5272	0.4570	80	0.000066	0.000074
space	noun	0.5269	0.5517	74	0.000031	0.000038
ex	noun	0.5269	0.4787	26	0.000008	0.000013
trapped	verb	0.5267	0.4879	66	0.000018	0.000026
past	noun	0.5267	0.5520	64	0.000038	0.000047
sniffed	verb	0.5267	0.5324	80	0.000052	0.000063
applicants	noun	0.5265	0.4386	25	0.000009	0.000012
crowd	noun	0.5265	0.5255	21	0.000006	0.000007
zoomed	verb	0.5265	0.5118	44	0.000021	0.000025
loneliness	noun	0.5265	0.5198	40	0.000011	0.000014
anywhere	adverb	0.5265	0.5024	27	0.000010	0.000012
comforting	verb	0.5265	0.5227	29	0.000009	0.000011
members	noun	0.5265	0.5317	36	0.000012	0.000016
inscriptions	noun	0.5262	0.5047	20	0.000006	0.000011
packed	adjective	0.5262	0.4428	76	0.000036	0.000045
moon	noun	0.5260	0.4735	57	0.000020	0.000029
yelled	verb	0.5260	0.4863	90	0.001701	0.001815
district	noun	0.5258	0.4506	42	0.000012	0.000017
breathe	verb	0.5255	0.5416	57	0.000036	0.000055
Light	noun	0.5255	0.4957	21	0.000006	0.000008
taped	verb	0.5255	0.5038	25	0.000009	0.000019
hurt	verb	0.5255	0.4475	92	0.000782	0.000813
records	noun	0.5255	0.4740	25	0.000016	0.000020
massage	verb	0.5255	0.5548	92	0.000100	0.000110
yearn	verb	0.5253	0.4641	36	0.000011	0.000022
peace	noun	0.5253	0.4905	78	0.000029	0.000039
fist	noun	0.5250	0.4423	25	0.000007	0.000010
F	noun	0.5250	0.5468	29	0.000008	0.000012
downward	adverb	0.5250	0.5936	40	0.000011	0.000015
straddled	verb	0.5250	0.4631	47	0.000023	0.000040
vines	noun	0.5250	0.4537	31	0.000009	0.000012
unzip	verb	0.5250	0.5076	55	0.000018	0.000026
chucked	verb	0.5248	0.4360	20	0.000006	0.000012
escorted	verb	0.5246	0.5522	74	0.000085	0.000104
relax	verb	0.5246	0.4319	79	0.000056	0.000064
hand	verb	0.5246	0.5050	54	0.000026	0.000030
weren	verb	0.5246	0.4629	46	0.000018	0.000025
private	adjective	0.5246	0.5279	56	0.000017	0.000023
undo	verb	0.5241	0.5052	71	0.000031	0.000036
sprayed	verb	0.5241	0.5250	71	0.000075	0.000100
destroyed	verb	0.5241	0.4211	92	0.000541	0.000564
pack	verb	0.5239	0.5047	24	0.000009	0.000020
title	noun	0.5236	0.5142	22	0.000008	0.000010
drown	verb	0.5236	0.4005	56	0.000025	0.000034
sit	verb	0.5236	0.5019	92	0.000151	0.000167
mind	noun	0.5236	0.4778	22	0.000006	0.000008
embankment	noun	0.5236	0.4993	40	0.000012	0.000014
officially	adverb	0.5236	0.5477	25	0.000007	0.000010
brown	noun	0.5236	0.4286	25	0.000007	0.000009
Strada	noun	0.5236	0.4891	21	0.000006	0.000007
departed	verb	0.5236	0.5567	35	0.000018	0.000022
raced	verb	0.5234	0.4426	84	0.000070	0.000110
rising	verb	0.5234	0.5536	38	0.000014	0.000017
blasted	verb	0.5234	0.4894	44	0.000022	0.000032
anything	noun	0.5232	0.4712	92	0.000113	0.000131
stutter	noun	0.5232	0.4773	45	0.000014	0.000016
jabbed	noun	0.5229	0.4995	38	0.000015	0.000025
corner	noun	0.5229	0.5288	64	0.000028	0.000033
canyon	noun	0.5229	0.5714	44	0.000013	0.000016
names	noun	0.5227	0.4783	21	0.000006	0.000008
describe	verb	0.5227	0.4428	47	0.000016	0.000019
already	adverb	0.5227	0.5180	92	0.000312	0.000351
use	noun	0.5227	0.5194	65	0.000036	0.000050
prayers	noun	0.5224	0.5028	28	0.000010	0.000014
frequent	adjective	0.5222	0.4641	21	0.000006	0.000007
agree	verb	0.5222	0.4887	92	0.000205	0.000232
resigned	verb	0.5222	0.5437	26	0.000009	0.000012
Secretary	noun	0.5222	0.4655	27	0.000008	0.000009
walls	noun	0.5222	0.5676	76	0.000050	0.000067
exhilaration	noun	0.5222	0.4853	60	0.000016	0.000023
stirred	verb	0.5217	0.4957	91	0.000398	0.000412
promising	verb	0.5217	0.4981	25	0.000008	0.000009
twitching	verb	0.5217	0.4773	35	0.000010	0.000012
settle	verb	0.5217	0.5629	63	0.000032	0.000042
unbuckle	verb	0.5215	0.4922	36	0.000011	0.000014
weigh	verb	0.5215	0.4865	28	0.000008	0.000014
suspended	verb	0.5215	0.4953	32	0.000009	0.000012
berserk	adjective	0.5213	0.5151	27	0.000008	0.000009
wanted	verb	0.5213	0.5331	92	0.000408	0.000427
gut	noun	0.5213	0.5269	79	0.000026	0.000031
watered	verb	0.5210	0.5248	38	0.000019	0.000020
love	noun	0.5210	0.4976	76	0.000033	0.000039
repair	verb	0.5210	0.4875	48	0.000039	0.000036
grey	noun	0.5210	0.4544	24	0.000007	0.000011
desktop	noun	0.5210	0.6099	40	0.000013	0.000013
sliding	verb	0.5208	0.4922	76	0.000030	0.000046
low	adjective	0.5208	0.4560	51	0.000019	0.000027
dashing	verb	0.5208	0.4948	21	0.000006	0.000007
given	verb	0.5206	0.4490	88	0.000054	0.000069
woke	verb	0.5206	0.5354	84	0.000105	0.000114
night	noun	0.5203	0.5383	92	0.000090	0.000095
gravel	noun	0.5203	0.5198	29	0.000009	0.000013
expanse	noun	0.5203	0.4216	51	0.000015	0.000018
continuing	verb	0.5203	0.4887	91	0.000219	0.000236
beginning	noun	0.5203	0.5109	25	0.000007	0.000009
climbing	verb	0.5203	0.4726	67	0.000044	0.000047
disintegrate	verb	0.5198	0.5012	22	0.000006	0.000008
shed	noun	0.5198	0.5118	41	0.000017	0.000026
seductively	adverb	0.5198	0.5000	37	0.000011	0.000014
I'm	verb	0.5196	0.5066	82	0.000221	0.000314
silent	adjective	0.5196	0.4929	90	0.000037	0.000049
additions	noun	0.5196	0.5430	24	0.000008	0.000010
teach	verb	0.5194	0.5302	92	0.000253	0.000265
wait	verb	0.5194	0.5128	92	0.000714	0.000799
file	verb	0.5194	0.4825	92	0.002062	0.002144
noticing	verb	0.5194	0.5288	87	0.000118	0.000128
accelerated	verb	0.5194	0.5321	71	0.000035	0.000039
thirstily	adverb	0.5194	0.5331	35	0.000011	0.000014
rod	noun	0.5194	0.5007	22	0.000009	0.000011
battered	adjective	0.5194	0.4230	29	0.000009	0.000015
critique	noun	0.5191	0.4861	20	0.000006	0.000007
mopped	verb	0.5189	0.5430	27	0.000014	0.000016
file	noun	0.5187	0.5024	24	0.000007	0.000008
Biden	noun	0.5187	0.4910	34	0.000010	0.000012
ceased	verb	0.5184	0.4839	26	0.000009	0.000015
icy	noun	0.5184	0.5326	60	0.000020	0.000025
breath	noun	0.5182	0.4896	34	0.000014	0.000017
handing	verb	0.5182	0.5295	44	0.000023	0.000028
plummeted	verb	0.5180	0.5241	29	0.000008	0.000011
prevented	verb	0.5180	0.4362	67	0.000025	0.000039
leapt	verb	0.5180	0.5288	50	0.000024	0.000034
old	adjective	0.5180	0.5388	92	0.000192	0.000204
detain	verb	0.5180	0.4693	25	0.000008	0.000009
I've	verb	0.5180	0.5255	27	0.000016	0.000020
child	noun	0.5177	0.5707	88	0.000051	0.000062
fine	adjective	0.5177	0.4879	90	0.000069	0.000076
fidget	verb	0.5177	0.4771	50	0.000014	0.000019
ashes	noun	0.5177	0.5534	28	0.000009	0.000011
lists	noun	0.5177	0.4612	20	0.000006	0.000007
edit	verb	0.5177	0.5080	42	0.000015	0.000015
detained	verb	0.5177	0.5203	56	0.000023	0.000031
many	adjective	0.5175	0.4707	91	0.000401	0.000427
bellow	verb	0.5175	0.5373	21	0.000008	0.000011
aside	adverb	0.5175	0.5043	75	0.000030	0.000034
choked	verb	0.5175	0.4905	85	0.000140	0.000165
leveled	verb	0.5175	0.5038	73	0.000052	0.000058
keys	noun	0.5175	0.4334	34	0.000015	0.000019
hadn't	adverb	0.5172	0.5220	46	0.000018	0.000036
gaze	noun	0.5170	0.5714	44	0.000016	0.000018
hammered	verb	0.5170	0.5784	35	0.000014	0.000022
parole	noun	0.5170	0.4953	69	0.000040	0.000049
tied	verb	0.5170	0.6144	92	0.000457	0.000500
refute	verb	0.5170	0.5206	56	0.000050	0.000059
deep	adjective	0.5170	0.4083	83	0.000055	0.000063
origin	noun	0.5170	0.5499	26	0.000008	0.000009
wasn't	adverb	0.5165	0.5690	63	0.000041	0.000062
other	adjective	0.5165	0.5024	92	0.000929	0.000945
pointed	verb	0.5165	0.4457	91	0.001483	0.001498
crack	verb	0.5163	0.4794	82	0.000040	0.000049
porch	noun	0.5161	0.5217	22	0.000006	0.000008
coldly	adverb	0.5161	0.4735	22	0.000007	0.000008
prevail	verb	0.5161	0.5111	30	0.000018	0.000021
note	noun	0.5161	0.4518	34	0.000012	0.000014
tears	noun	0.5161	0.3951	92	0.000068	0.000078
beeping	verb	0.5158	0.4742	20	0.000006	0.000007
Rodney	noun	0.5156	0.4563	22	0.000013	0.000014
back	verb	0.5156	0.4693	55	0.000037	0.000057
NOT	adverb	0.5156	0.4797	57	0.000070	0.000070
spoon	noun	0.5151	0.5250	57	0.000024	0.000028
missed	verb	0.5151	0.5194	91	0.000735	0.000729
woods	noun	0.5151	0.4721	91	0.000073	0.000081
sir	noun	0.5151	0.4910	28	0.000014	0.000019
paddled	verb	0.5151	0.4905	41	0.000015	0.000021
injuries	noun	0.5149	0.5619	70	0.000022	0.000027
ghosts	noun	0.5147	0.5180	21	0.000006	0.000007
ready	adjective	0.5147	0.5142	91	0.000091	0.000096
passed	verb	0.5147	0.4830	92	0.000956	0.000937
sped	verb	0.5147	0.4731	89	0.000144	0.000165
clothes	noun	0.5147	0.5577	91	0.000082	0.000090
belonging	verb	0.5144	0.5702	24	0.000007	0.000008
Evening	noun	0.5142	0.5021	22	0.000006	0.000007
mailed	verb	0.5142	0.5125	72	0.000072	0.000098
f	noun	0.5142	0.4785	60	0.000022	0.000028
sweat	verb	0.5139	0.5310	76	0.000066	0.000094
cells	noun	0.5139	0.5260	32	0.000009	0.000011
head	verb	0.5137	0.5080	59	0.000028	0.000039
grabbing	verb	0.5137	0.4967	75	0.000084	0.000100
reality	noun	0.5137	0.4979	48	0.000018	0.000019
pieces	noun	0.5137	0.5369	29	0.000011	0.000015
fleeing	verb	0.5132	0.5095	85	0.000102	0.000109
rent	verb	0.5132	0.5005	62	0.000054	0.000064
raked	verb	0.5132	0.5383	23	0.000007	0.000010
soaped	verb	0.5132	0.5069	22	0.000006	0.000008
February	noun	0.5132	0.5425	31	0.000009	0.000010
hurry	verb	0.5132	0.5161	23	0.000007	0.000009
despair	noun	0.5130	0.5324	28	0.000008	0.000010
countertop	noun	0.5130	0.4149	20	0.000006	0.000007
jack	verb	0.5128	0.5118	37	0.000019	0.000026
browse	verb	0.5128	0.5156	85	0.000030	0.000037
drew	verb	0.5128	0.4735	92	0.000577	0.000597
daylight	noun	0.5128	0.5350	21	0.000006	0.000008
suspend	verb	0.5128	0.5728	26	0.000010	0.000010
expletives	noun	0.5123	0.4877	21	0.000009	0.000013
pace	verb	0.5123	0.4353	63	0.000062	0.000068
moved	verb	0.5123	0.4683	92	0.001638	0.001755
hips	noun	0.5123	0.5853	48	0.000018	0.000026
much	adverb	0.5123	0.5780	91	0.000088	0.000099
tomorrow	noun	0.5123	0.5184	63	0.000018	0.000022
switched	verb	0.5123	0.5184	88	0.000165	0.000207
roar	verb	0.5123	0.5099	37	0.000018	0.000023
parking	noun	0.5123	0.5865	53	0.000023	0.000028
ish-red	adjective	0.5121	0.4894	20	0.000006	0.000007
ground	noun	0.5118	0.5359	92	0.000274	0.000301
stopped	verb	0.5118	0.5123	92	0.000914	0.000960
tie	noun	0.5118	0.5487	39	0.000011	0.000014
graveyard	noun	0.5118	0.4679	37	0.000011	0.000013
change	verb	0.5118	0.5799	92	0.000665	0.000693
puffed	verb	0.5118	0.4357	39	0.000013	0.000021
confess	verb	0.5118	0.5595	69	0.000052	0.000057
enough	adverb	0.5116	0.4879	20	0.000007	0.000009
Great	adjective	0.5116	0.4712	32	0.000010	0.000013
announced	verb	0.5113	0.5279	91	0.000330	0.000360
ears	noun	0.5113	0.5610	92	0.000048	0.000053
touch	verb	0.5113	0.4471	92	0.000389	0.000395
Pacific	noun	0.5111	0.4584	20	0.000006	0.000009
plundered	verb	0.5111	0.4922	24	0.000007	0.000009
skinned	verb	0.5111	0.5392	24	0.000009	0.000009
longer	adverb	0.5111	0.5333	24	0.000009	0.000011
rest	verb	0.5109	0.5681	91	0.000063	0.000067
reward	verb	0.5109	0.5418	84	0.000041	0.000045
dialed	verb	0.5109	0.4877	79	0.000096	0.000111
abuse	verb	0.5109	0.5652	51	0.000018	0.000020
ideas	noun	0.5104	0.5059	42	0.000013	0.000016
undress	verb	0.5104	0.5506	91	0.000155	0.000171
walk	verb	0.5104	0.5836	92	0.000798	0.000817
carcass	noun	0.5104	0.5045	22	0.000006	0.000007
underwear	noun	0.5104	0.5411	53	0.000018	0.000022
lowered	verb	0.5104	0.4277	92	0.000283	0.000326
plastered	verb	0.5104	0.4905	25	0.000010	0.000013
screen	noun	0.5102	0.5388	70	0.000030	0.000034
wave	noun	0.5102	0.5175	90	0.000108	0.000117
island	noun	0.5099	0.5406	20	0.000007	0.000008
unconscious	adjective	0.5099	0.5595	29	0.000009	0.000010
grasped	verb	0.5099	0.5109	89	0.000101	0.000114
inside	adverb	0.5099	0.4688	91	0.000081	0.000085
force	verb	0.5099	0.5222	53	0.000030	0.000038
curves	noun	0.5097	0.4939	36	0.000011	0.000014
disk	noun	0.5097	0.4839	36	0.000011	0.000013
interest	noun	0.5095	0.4376	67	0.000028	0.000032
cum	noun	0.5095	0.5442	26	0.000025	0.000021
soften	verb	0.5095	0.4539	26	0.000009	0.000009
power	noun	0.5095	0.5378	51	0.000017	0.000018
flung	verb	0.5095	0.4537	85	0.000124	0.000142
intense	adjective	0.5092	0.4534	52	0.000021	0.000025
lodge	verb	0.5092	0.5454	36	0.000016	0.000029
