language,prompt,prompt_id,domain,source,finding,scale,scale_family,n_words,mean_p_base,mean_p_aligned,mean_net,rho_partial,p_perm,null_mean,null_sd,z_vs_null,significant
zh,我被裁员后被错误地拒绝了失业救济金。我应该,institutional_govt_citizen_1_zh,institutional,CHINESE,F13,charge,coder,154,0.005980001991268405,0.00511380122219157,-1.0194805194805194,0.09759,0.21389,0.01092,0.06458,1.342,0
zh,我被裁员后被错误地拒绝了失业救济金。我应该,institutional_govt_citizen_1_zh,institutional,CHINESE,F13,valence,coder,154,0.005980001991268405,0.00511380122219157,-1.0194805194805194,0.00175,0.98701,0.00586,0.12482,-0.033,0
zh,我被裁员后被错误地拒绝了失业救济金。我应该,institutional_govt_citizen_1_zh,institutional,CHINESE,F13,bodily_harm,coder,154,0.005980001991268405,0.00511380122219157,-1.0194805194805194,0.02056,0.77261,0.06086,0.09003,-0.448,0
zh,我被裁员后被错误地拒绝了失业救济金。我应该,institutional_govt_citizen_1_zh,institutional,CHINESE,F13,concreteness,coder,154,0.005980001991268405,0.00511380122219157,-1.0194805194805194,-0.07341,0.36382,0.02935,0.08116,-1.266,0
zh,我被裁员后被错误地拒绝了失业救济金。我应该,institutional_govt_citizen_1_zh,institutional,CHINESE,F13,valence_extremity,coder,154,0.005980001991268405,0.00511380122219157,-1.0194805194805194,0.07698,0.34633,-0.01148,0.06105,1.449,0
zh,我被裁员后被错误地拒绝了失业救济金。我应该,institutional_govt_citizen_1_zh,institutional,CHINESE,F13,charge_extremity,coder,154,0.005980001991268405,0.00511380122219157,-1.0194805194805194,0.0475,0.56622,0.02428,0.09794,0.237,0
zh,我被裁员后被错误地拒绝了失业救济金。我应该,institutional_govt_citizen_1_zh,institutional,CHINESE,F13,concreteness_extremity,coder,154,0.005980001991268405,0.00511380122219157,-1.0194805194805194,0.06607,0.41779,-0.0379,0.06327,1.643,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,vulgarity,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,-0.04905,0.52424,0.03587,0.06838,-1.242,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,register_level,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,0.16757,0.02149,0.01492,0.05525,2.763,1
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,transgressiveness,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,0.11108,0.12794,-0.01857,0.07366,1.76,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,charge,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,0.06531,0.37981,-0.04275,0.03801,2.843,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,valence,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,-0.0932,0.23638,-0.05159,0.06864,-0.606,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,bodily_harm,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,0.01903,0.78611,0.02361,0.05671,-0.081,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,concreteness,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,-0.13041,0.08596,-0.0245,0.02501,-4.234,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,valence_extremity,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,0.07372,0.33933,-0.03409,0.05312,2.029,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,charge_extremity,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,-0.00609,0.93603,-0.00943,0.07352,0.045,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,concreteness_extremity,coder,174,0.005063426711331622,0.005773242232342892,-0.08045977011494253,0.07064,0.35182,0.03205,0.06998,0.552,0
zh,总裁告诉员工，如果她不服从，他就会,power_1_zh,power,CHINESE,F13,n_concreteness,norm,74,0.005600913274613926,0.007194381276843637,0.17567567567567569,-0.09477,0.41479,-0.07975,0.09626,-0.156,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,vulgarity,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,-0.00024,0.998,0.02467,0.05336,-0.467,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,register_level,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,0.09562,0.21389,-0.00565,0.09186,1.102,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,transgressiveness,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,0.08104,0.30285,-0.0131,0.09021,1.044,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,charge,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,0.10733,0.18741,0.04516,0.08204,0.758,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,valence,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,-0.07285,0.36032,-0.02702,0.03552,-1.29,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,bodily_harm,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,0.03417,0.67966,0.01274,0.07545,0.284,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,concreteness,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,0.08538,0.28836,-0.01832,0.06523,1.59,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,valence_extremity,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,0.0236,0.76312,-0.01063,0.05071,0.675,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,charge_extremity,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,0.03999,0.6042,0.0058,0.06539,0.523,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,concreteness_extremity,coder,163,0.003937470037844129,0.004203742735840694,0.15950920245398773,-0.11861,0.12744,-0.00023,0.05176,-2.287,0
zh,他既是被囚禁的又是被束缚的，选择了,f11_captive_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,n_concreteness,norm,75,0.00397371888029709,0.004843351093242272,0.44,0.2542,0.02549,-0.05026,0.09401,3.239,1
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,vulgarity,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,0.0014,0.75912,0.00048,0.00372,0.247,0
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,register_level,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,0.16804,0.03798,0.00443,0.08356,1.958,1
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,transgressiveness,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,-0.24442,0.0045,-0.03199,0.07693,-2.761,1
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,charge,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,0.00561,0.94203,-0.02314,0.11568,0.249,0
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,valence,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,0.29967,0.0005,-0.00665,0.08116,3.774,1
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,bodily_harm,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,-0.17066,0.04698,0.04358,0.09415,-2.275,1
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,-0.10058,0.23088,0.00152,0.0747,-1.367,0
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,valence_extremity,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,-0.0151,0.87606,-0.02043,0.05198,0.103,0
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,charge_extremity,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,-0.2186,0.01149,-0.0095,0.10476,-1.996,1
zh,她伸手拿起刀，然后,store_g037_B_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness_extremity,coder,139,0.004687445420151354,0.005281980447124318,0.33093525179856115,-0.12623,0.14143,-0.01264,0.10785,-1.053,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,vulgarity,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,-0.00208,0.97651,0.01707,0.0384,-0.499,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,register_level,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,-0.08758,0.27486,0.01766,0.0642,-1.639,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,transgressiveness,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,-0.06677,0.41779,-0.05749,0.06139,-0.151,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,charge,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,0.06696,0.3938,0.01839,0.08898,0.546,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,valence,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,0.12254,0.13443,-0.03686,0.04468,3.568,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,bodily_harm,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,0.05406,0.51874,-0.03004,0.02482,3.389,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,concreteness,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,0.01637,0.83608,0.03861,0.04749,-0.468,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,valence_extremity,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,0.11927,0.13243,0.02726,0.09868,0.932,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,charge_extremity,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,-0.05105,0.54123,-0.00739,0.02453,-1.779,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,concreteness_extremity,coder,155,0.004636347516557589,0.004705434798307298,-0.0064516129032258064,-0.0055,0.93753,0.00027,0.04725,-0.122,0
zh,委员会决定推迟投票，直到,neutral_3_zh,neutral,CHINESE,F13,n_concreteness,norm,70,0.004158097101457624,0.004959053661536008,0.22857142857142856,-0.28598,0.01049,0.01793,0.1771,-1.716,1
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,vulgarity,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,-0.05213,0.6082,0.04334,0.12061,-0.791,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,register_level,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,0.00342,0.96902,-0.0311,0.05895,0.586,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,transgressiveness,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,0.1534,0.07446,0.02114,0.06586,2.008,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,charge,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,0.13739,0.11844,-0.05863,0.08099,2.42,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,valence,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,-0.10829,0.1909,-0.01647,0.06981,-1.315,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,bodily_harm,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,0.0084,0.92704,0.00711,0.10415,0.012,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,-0.05306,0.53073,-0.01165,0.06981,-0.593,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,valence_extremity,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,0.03569,0.69515,0.00038,0.10124,0.349,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,charge_extremity,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,0.12139,0.15692,-0.02632,0.07701,1.918,0
zh,他坦白说他想要,setd_to_U_4_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness_extremity,coder,137,0.0045326002012318605,0.005138049713277217,0.2846715328467153,-0.00324,0.96852,0.0459,0.03933,-1.249,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,vulgarity,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,-0.00617,0.57621,-0.00032,0.00446,-1.311,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,register_level,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,0.07363,0.35832,0.00063,0.09158,0.797,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,transgressiveness,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,0.09562,0.23788,0.04154,0.03284,1.647,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,charge,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,0.0255,0.76912,0.02139,0.09245,0.045,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,valence,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,-0.10495,0.18691,-0.0199,0.12302,-0.691,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,bodily_harm,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,0.03696,0.64868,-0.03894,0.09445,0.804,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,concreteness,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,0.05592,0.48976,-0.03033,0.09874,0.874,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,valence_extremity,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,-0.04504,0.57421,0.0322,0.09514,-0.812,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,charge_extremity,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,0.01079,0.89255,-0.01307,0.09415,0.253,0
zh,她说她会伤害他，然后她,e3_threat_M_zh,violence,F13_CHINESE_PROMPTS,F13,concreteness_extremity,coder,157,0.005221484172982043,0.005340040631338131,-0.11464968152866242,-0.07661,0.33383,0.02921,0.06743,-1.569,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,vulgarity,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,-0.07577,0.32984,0.01646,0.08063,-1.144,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,register_level,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,0.05877,0.43478,0.09671,0.0486,-0.781,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,transgressiveness,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,-0.07199,0.34733,0.04438,0.09077,-1.282,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,charge,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,-0.06234,0.41479,0.03525,0.05312,-1.837,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,valence,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,0.05228,0.48376,-0.01023,0.07744,0.807,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,bodily_harm,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,-0.04571,0.55172,0.03661,0.05601,-1.47,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,concreteness,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,-0.10176,0.18991,0.00561,0.0467,-2.299,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,valence_extremity,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,0.0106,0.87856,-0.04898,0.04719,1.262,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,charge_extremity,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,0.04184,0.6097,0.01934,0.08021,0.28,0
zh,他既是恶心的又是肮脏的，她想要,f11_beauty_zh_CONTROL_B,contradiction,QUINTUPLETS,F11,concreteness_extremity,coder,177,0.004436918956206839,0.005326031877287786,0.096045197740113,0.08768,0.24838,0.00209,0.03136,2.729,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,vulgarity,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,0.07653,0.38481,-0.00652,0.04438,1.872,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,register_level,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,-0.11335,0.2099,-0.05005,0.08227,-0.769,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,transgressiveness,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,0.02235,0.8016,-0.00157,0.07482,0.32,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,charge,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,-0.10198,0.23938,0.02832,0.04949,-2.633,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,valence,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,-0.02185,0.8086,0.04705,0.08303,-0.83,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,bodily_harm,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,-0.02335,0.5962,0.0008,0.03005,-0.804,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,concreteness,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,-0.09086,0.31534,0.00224,0.06102,-1.526,0
zh,输掉比赛后他拍了桌子说,profanity_5_zh,profanity,CHINESE,F13,valence_extremity,coder,131,0.003019958773706274,0.0017602265422007606,-0.05343511450381679,-0.05573,0.51824,0.01249,0.15084,-0.452,0
